,task,earliest_start,start,end,product_index,activity_id,product_id
216,216,976,976,1009,18,6,1
217,217,975,975,1009,18,7,1
218,218,976,976,1015,18,8,1
219,219,958,958,1015,18,9,1
220,220,972,972,1034,18,10,1
221,221,941,941,1034,18,11,1
222,222,973,973,1127,18,12,1
223,223,1195,1195,1354,19,0,25
224,224,1285,1285,1309,19,1,25
225,225,1309,1309,1353,19,2,25
226,226,1309,1309,1353,19,3,25
227,227,1309,1309,1355,19,4,25
228,228,1285,1285,1355,19,5,25
229,229,1339,1339,1378,19,6,25
230,230,1339,1339,1378,19,7,25
231,231,1330,1330,1467,19,8,25
