,task,earliest_start,start,end,product_index,activity_id,product_id
116,116,319,319,344,10,7,32
117,117,319,319,344,10,8,32
118,118,325,325,347,10,9,32
119,119,332,332,350,10,10,32
120,120,325,325,350,10,11,32
121,121,344,344,439,10,12,32
122,122,864,864,966,11,0,2
123,123,981,981,1012,11,1,2
124,124,983,983,1012,11,2,2
125,125,981,981,1022,11,3,2
126,126,935,935,1022,11,4,2
127,127,996,996,1024,11,5,2
128,128,996,996,1024,11,6,2
129,129,1009,1009,1035,11,7,2
130,130,1009,1009,1035,11,8,2
131,131,1012,1012,1128,11,9,2
132,132,966,966,1048,12,0,24
133,133,1041,1041,1057,12,1,24
134,134,1025,1025,1057,12,2,24
135,135,1041,1041,1083,12,3,24
136,136,1041,1041,1083,12,4,24
137,137,1083,1083,1176,12,5,24
138,138,0,0,162,13,0,12
139,139,154,154,184,13,1,12
140,140,146,146,191,13,2,12
141,141,154,154,207,13,3,12
142,142,154,154,207,13,4,12
143,143,207,207,300,13,5,12
144,144,0,0,199,14,0,22
145,145,95,95,124,14,1,22
146,146,95,95,167,14,2,22
147,147,95,95,173,14,3,22
148,148,156,156,210,14,4,22
149,149,95,95,210,14,5,22
150,150,192,192,228,14,6,22
151,151,204,204,239,14,7,22
152,152,134,134,239,14,8,22
153,153,156,156,243,14,9,22
154,154,202,202,243,14,10,22
155,155,189,189,270,14,11,22
156,156,158,158,270,14,12,22
157,157,202,202,359,14,13,22
158,158,331,331,443,15,0,6
159,159,444,444,467,15,1,6
160,160,425,425,467,15,2,6
161,161,444,444,470,15,3,6
162,162,445,445,470,15,4,6
163,163,456,456,480,15,5,6
164,164,456,456,480,15,6,6
165,165,470,470,573,15,7,6
166,166,443,443,566,16,0,13
167,167,470,470,510,16,1,13
168,168,470,470,538,16,2,13
169,169,560,560,583,16,3,13
170,170,470,470,583,16,4,13
171,171,573,573,591,16,5,13
172,172,551,551,591,16,6,13
173,173,560,560,596,16,7,13
174,174,562,562,596,16,8,13
175,175,574,574,599,16,9,13
176,176,588,588,607,16,10,13
177,177,574,574,607,16,11,13
178,178,573,573,610,16,12,13
179,179,575,575,610,16,13,13
180,180,596,596,699,16,14,13
181,181,762,762,864,17,0,36
182,182,890,890,948,17,1,36
183,183,893,893,948,17,2,36
184,184,890,890,954,17,3,36
185,185,833,833,954,17,4,36
186,186,923,923,978,17,5,36
187,187,923,923,978,17,6,36
188,188,948,948,1067,17,7,36
189,189,363,363,491,18,0,43
190,190,415,415,432,18,1,43
191,191,415,415,476,18,2,43
192,192,449,449,488,18,3,43
193,193,415,415,488,18,4,43
194,194,486,486,491,18,5,43
195,195,462,462,496,18,6,43
196,196,484,484,508,18,7,43
197,197,415,415,508,18,8,43
198,198,462,462,509,18,9,43
199,199,449,449,509,18,10,43
200,200,449,449,519,18,11,43
201,201,486,486,519,18,12,43
202,202,470,470,608,18,13,43
203,203,43,43,205,19,0,27
204,204,182,182,232,19,1,27
205,205,207,207,265,19,2,27
206,206,197,197,255,19,3,27
207,207,197,197,266,19,4,27
208,208,182,182,266,19,5,27
209,209,232,232,289,19,6,27
210,210,232,232,289,19,7,27
211,211,255,255,382,19,8,27
