,task,earliest_start,start,end,product_index,activity_id,product_id
0,0,809,809,976,0,0,3
1,1,881,881,911,0,1,3
2,2,881,881,951,0,2,3
3,3,957,957,984,0,3,3
4,4,881,881,984,0,4,3
5,5,965,965,1027,0,5,3
6,6,958,958,1019,0,6,3
7,7,967,967,1029,0,7,3
8,8,978,978,1039,0,8,3
9,9,989,989,1039,0,9,3
10,10,973,973,1033,0,10,3
11,11,967,967,1051,0,11,3
12,12,946,946,1051,0,12,3
13,13,978,978,1082,0,13,3
14,14,1018,1018,1077,0,14,3
15,15,1010,1010,1170,0,15,3
16,16,1148,1148,1224,1,0,31
17,17,1240,1240,1269,1,1,31
18,18,1200,1200,1269,1,2,31
19,19,1248,1248,1301,1,3,31
20,20,1253,1253,1303,1,4,31
21,21,1293,1293,1386,1,5,31
22,22,271,271,399,2,0,43
23,23,323,323,340,2,1,43
24,24,323,323,384,2,2,43
25,25,357,357,396,2,3,43
26,26,323,323,396,2,4,43
27,27,394,394,399,2,5,43
28,28,370,370,404,2,6,43
29,29,392,392,416,2,7,43
30,30,328,328,421,2,8,43
31,31,370,370,417,2,9,43
32,32,357,357,417,2,10,43
33,33,359,359,429,2,11,43
34,34,394,394,427,2,12,43
35,35,378,378,516,2,13,43
36,36,398,398,557,3,0,25
37,37,488,488,512,3,1,25
38,38,512,512,556,3,2,25
39,39,512,512,556,3,3,25
40,40,512,512,558,3,4,25
41,41,488,488,558,3,5,25
42,42,542,542,581,3,6,25
43,43,542,542,581,3,7,25
44,44,533,533,670,3,8,25
45,45,923,923,1088,4,0,40
46,46,1073,1073,1171,4,1,40
47,47,1058,1058,1171,4,2,40
48,48,1075,1075,1199,4,3,40
49,49,1073,1073,1197,4,4,40
50,50,1197,1197,1286,4,5,40
51,51,0,0,199,5,0,22
52,52,95,95,124,5,1,22
53,53,95,95,167,5,2,22
54,54,95,95,173,5,3,22
55,55,156,156,210,5,4,22
56,56,95,95,210,5,5,22
57,57,194,194,230,5,6,22
58,58,204,204,239,5,7,22
59,59,134,134,239,5,8,22
60,60,159,159,246,5,9,22
61,61,202,202,243,5,10,22
62,62,199,199,280,5,11,22
63,63,159,159,271,5,12,22
64,64,202,202,359,5,13,22
65,65,199,199,281,6,0,24
66,66,274,274,290,6,1,24
67,67,258,258,290,6,2,24
68,68,279,279,321,6,3,24
69,69,274,274,316,6,4,24
70,70,316,316,409,6,5,24
71,71,10,10,179,7,0,32
72,72,72,72,97,7,1,32
73,73,72,72,167,7,2,32
74,74,167,167,182,7,3,32
75,75,72,72,182,7,4,32
76,76,173,173,184,7,5,32
77,77,157,157,184,7,6,32
78,78,169,169,194,7,7,32
79,79,169,169,194,7,8,32
80,80,177,177,199,7,9,32
81,81,190,190,208,7,10,32
82,82,177,177,202,7,11,32
83,83,192,192,287,7,12,32
84,84,557,557,682,8,0,10
85,85,611,611,669,8,1,10
86,86,611,611,672,8,2,10
87,87,685,685,703,8,3,10
88,88,664,664,703,8,4,10
89,89,649,649,704,8,5,10
90,90,650,650,704,8,6,10
91,91,685,685,713,8,7,10
92,92,685,685,718,8,8,10
93,93,664,664,718,8,9,10
94,94,685,685,727,8,10,10
95,95,649,649,730,8,11,10
96,96,611,611,730,8,12,10
97,97,695,695,735,8,13,10
98,98,686,686,735,8,14,10
99,99,680,680,828,8,15,10
100,100,185,185,310,9,0,34
101,101,217,217,249,9,1,34
102,102,217,217,280,9,2,34
103,103,302,302,328,9,3,34
104,104,217,217,328,9,4,34
105,105,317,317,336,9,5,34
106,106,293,293,336,9,6,34
107,107,305,305,343,9,7,34
108,108,304,304,340,9,8,34
109,109,328,328,354,9,9,34
110,110,343,343,361,9,10,34
111,111,318,318,351,9,11,34
112,112,321,321,359,9,12,34
113,113,328,328,364,9,13,34
114,114,340,340,444,9,14,34
115,115,987,987,1089,10,0,2
116,116,1104,1104,1135,10,1,2
117,117,1109,1109,1138,10,2,2
118,118,1104,1104,1145,10,3,2
119,119,1058,1058,1145,10,4,2
120,120,1129,1129,1157,10,5,2
121,121,1122,1122,1150,10,6,2
122,122,1134,1134,1160,10,7,2
123,123,1132,1132,1158,10,8,2
124,124,1135,1135,1251,10,9,2
125,125,1031,1031,1124,11,0,33
126,126,1145,1145,1182,11,1,33
127,127,1099,1099,1182,11,2,33
128,128,1145,1145,1216,11,3,33
129,129,1147,1147,1216,11,4,33
130,130,1216,1216,1305,11,5,33
131,131,788,788,923,12,0,5
132,132,829,829,849,12,1,5
133,133,829,829,883,12,2,5
134,134,899,899,947,12,3,5
135,135,891,891,947,12,4,5
136,136,883,883,957,12,5,5
137,137,899,899,957,12,6,5
138,138,883,883,960,12,7,5
139,139,829,829,960,12,8,5
140,140,907,907,965,12,9,5
141,141,907,907,965,12,10,5
142,142,891,891,978,12,11,5
143,143,883,883,978,12,12,5
144,144,907,907,1058,12,13,5
145,145,942,942,1058,12,14,5
146,146,978,978,1071,12,15,5
147,147,146,146,308,13,0,16
148,148,293,293,304,13,1,16
149,149,278,278,304,13,2,16
150,150,303,303,345,13,3,16
151,151,293,293,335,13,4,16
152,152,335,335,424,13,5,16
153,153,233,233,398,14,0,40
154,154,383,383,481,14,1,40
155,155,368,368,481,14,2,40
156,156,383,383,507,14,3,40
157,157,383,383,507,14,4,40
158,158,507,507,596,14,5,40
159,159,713,713,825,15,0,6
160,160,826,826,849,15,1,6
161,161,807,807,849,15,2,6
162,162,836,836,862,15,3,6
163,163,836,836,861,15,4,6
164,164,838,838,862,15,5,6
165,165,838,838,862,15,6,6
166,166,852,852,955,15,7,6
167,167,0,0,96,16,0,17
168,168,90,90,102,16,1,17
169,169,81,81,102,16,2,17
170,170,90,90,119,16,3,17
171,171,90,90,119,16,4,17
172,172,119,119,208,16,5,17
173,173,0,0,135,17,0,5
174,174,41,41,61,17,1,5
175,175,41,41,95,17,2,5
176,176,111,111,159,17,3,5
177,177,103,103,159,17,4,5
178,178,95,95,169,17,5,5
179,179,111,111,169,17,6,5
180,180,95,95,172,17,7,5
181,181,41,41,172,17,8,5
182,182,119,119,177,17,9,5
183,183,119,119,177,17,10,5
184,184,103,103,190,17,11,5
185,185,95,95,190,17,12,5
186,186,119,119,270,17,13,5
187,187,154,154,270,17,14,5
188,188,190,190,283,17,15,5
189,189,509,509,575,18,0,8
190,190,573,573,594,18,1,8
191,191,563,563,594,18,2,8
192,192,573,573,604,18,3,8
193,193,573,573,604,18,4,8
194,194,584,584,615,18,5,8
195,195,584,584,615,18,6,8
196,196,604,604,708,18,7,8
197,197,575,575,746,19,0,39
198,198,747,747,783,19,1,39
199,199,722,722,783,19,2,39
200,200,747,747,791,19,3,39
201,201,747,747,791,19,4,39
202,202,765,765,809,19,5,39
203,203,765,765,809,19,6,39
204,204,791,791,898,19,7,39
205,205,682,682,788,20,0,42
206,206,799,799,827,20,1,42
207,207,768,768,827,20,2,42
208,208,799,799,836,20,3,42
209,209,799,799,836,20,4,42
210,210,799,799,836,20,5,42
211,211,768,768,836,20,6,42
212,212,800,800,836,20,7,42
213,213,800,800,836,20,8,42
214,214,811,811,845,20,9,42
215,215,811,811,845,20,10,42
216,216,811,811,847,20,11,42
217,217,811,811,847,20,12,42
218,218,811,811,936,20,13,42
219,219,976,976,1104,21,0,43
220,220,1028,1028,1045,21,1,43
221,221,1028,1028,1089,21,2,43
222,222,1062,1062,1101,21,3,43
223,223,1028,1028,1101,21,4,43
224,224,1099,1099,1104,21,5,43
225,225,1075,1075,1109,21,6,43
226,226,1097,1097,1121,21,7,43
227,227,1028,1028,1121,21,8,43
228,228,1082,1082,1129,21,9,43
229,229,1062,1062,1122,21,10,43
230,230,1064,1064,1134,21,11,43
231,231,1099,1099,1132,21,12,43
232,232,1083,1083,1221,21,13,43
233,233,1088,1088,1223,22,0,5
234,234,1129,1129,1149,22,1,5
235,235,1129,1129,1183,22,2,5
236,236,1200,1200,1248,22,3,5
237,237,1197,1197,1253,22,4,5
238,238,1193,1193,1267,22,5,5
239,239,1200,1200,1258,22,6,5
240,240,1183,1183,1260,22,7,5
241,241,1129,1129,1260,22,8,5
242,242,1216,1216,1274,22,9,5
243,243,1216,1216,1274,22,10,5
244,244,1199,1199,1286,22,11,5
245,245,1193,1193,1288,22,12,5
246,246,1207,1207,1358,22,13,5
247,247,1242,1242,1358,22,14,5
248,248,1278,1278,1371,22,15,5
249,249,113,113,271,23,0,28
250,250,185,185,245,23,1,28
251,251,263,263,284,23,2,28
252,252,185,185,284,23,3,28
253,253,273,273,305,23,4,28
254,254,281,281,303,23,5,28
255,255,265,265,303,23,6,28
256,256,281,281,316,23,7,28
257,257,248,248,316,23,8,28
258,258,289,289,328,23,9,28
259,259,295,295,328,23,10,28
260,260,295,295,417,23,11,28
261,261,1278,1278,1395,24,0,15
262,262,1323,1323,1379,24,1,15
263,263,1323,1323,1384,24,2,15
264,264,1369,1369,1421,24,3,15
265,265,1323,1323,1411,24,4,15
266,266,1359,1359,1423,24,5,15
267,267,1395,1395,1428,24,6,15
268,268,1394,1394,1428,24,7,15
269,269,1395,1395,1434,24,8,15
270,270,1377,1377,1434,24,9,15
271,271,1391,1391,1453,24,10,15
272,272,1360,1360,1453,24,11,15
273,273,1392,1392,1546,24,12,15
274,274,862,862,944,25,0,24
275,275,937,937,953,25,1,24
276,276,921,921,953,25,2,24
277,277,947,947,989,25,3,24
278,278,947,947,989,25,4,24
279,279,979,979,1072,25,5,24
280,280,1104,1104,1266,26,0,27
281,281,1243,1243,1293,26,1,27
282,282,1267,1267,1325,26,2,27
283,283,1258,1258,1316,26,3,27
284,284,1260,1260,1329,26,4,27
285,285,1243,1243,1327,26,5,27
286,286,1293,1293,1350,26,6,27
287,287,1293,1293,1350,26,7,27
288,288,1316,1316,1443,26,8,27
289,289,1348,1348,1507,27,0,25
290,290,1438,1438,1462,27,1,25
291,291,1462,1462,1506,27,2,25
292,292,1462,1462,1506,27,3,25
293,293,1462,1462,1508,27,4,25
294,294,1438,1438,1508,27,5,25
295,295,1492,1492,1531,27,6,25
296,296,1492,1492,1531,27,7,25
297,297,1483,1483,1620,27,8,25
298,298,1223,1223,1348,28,0,10
299,299,1277,1277,1335,28,1,10
