,task,earliest_start,start,end,product_index,activity_id,product_id
79,79,161,161,187,6,2,16
80,80,186,186,228,6,3,16
81,81,186,186,228,6,4,16
82,82,218,218,307,6,5,16
83,83,2003,2003,2190,7,0,23
84,84,2087,2087,2102,7,1,23
85,85,2087,2087,2172,7,2,23
86,86,2185,2185,2204,7,3,23
87,87,2193,2193,2204,7,4,23
88,88,2162,2162,2204,7,5,23
89,89,2087,2087,2204,7,6,23
90,90,2185,2185,2213,7,7,23
91,91,2186,2186,2213,7,8,23
92,92,2193,2193,2216,7,9,23
93,93,2202,2202,2221,7,10,23
94,94,2194,2194,2221,7,11,23
95,95,2213,2213,2310,7,12,23
96,96,786,786,908,8,0,21
97,97,816,816,844,8,1,21
98,98,816,816,888,8,2,21
99,99,915,915,938,8,3,21
100,100,882,882,938,8,4,21
101,101,910,910,944,8,5,21
102,102,816,816,944,8,6,21
103,103,910,910,958,8,7,21
104,104,912,912,958,8,8,21
105,105,915,915,963,8,9,21
106,106,929,929,963,8,10,21
107,107,917,917,963,8,11,21
108,108,934,934,974,8,12,21
109,109,929,929,974,8,13,21
110,110,958,958,1063,8,14,21
111,111,908,908,1030,9,0,21
112,112,938,938,966,9,1,21
113,113,938,938,1010,9,2,21
114,114,1037,1037,1060,9,3,21
115,115,1004,1004,1060,9,4,21
116,116,1032,1032,1066,9,5,21
117,117,938,938,1066,9,6,21
118,118,1032,1032,1080,9,7,21
119,119,1034,1034,1080,9,8,21
120,120,1037,1037,1085,9,9,21
121,121,1051,1051,1085,9,10,21
122,122,1039,1039,1085,9,11,21
123,123,1056,1056,1096,9,12,21
124,124,1051,1051,1096,9,13,21
125,125,1080,1080,1185,9,14,21
126,126,1087,1087,1268,10,0,7
127,127,1145,1145,1209,10,1,7
128,128,1145,1145,1257,10,2,7
129,129,1263,1263,1281,10,3,7
130,130,1145,1145,1281,10,4,7
131,131,1267,1267,1285,10,5,7
132,132,1244,1244,1285,10,6,7
133,133,1263,1263,1297,10,7,7
134,134,1264,1264,1297,10,8,7
135,135,1267,1267,1301,10,9,7
136,136,1268,1268,1301,10,10,7
137,137,1297,1297,1394,10,11,7
138,138,1549,1549,1661,11,0,18
139,139,1646,1646,1661,11,1,18
140,140,1636,1636,1661,11,2,18
141,141,1646,1646,1665,11,3,18
142,142,1646,1646,1665,11,4,18
143,143,1651,1651,1669,11,5,18
144,144,1651,1651,1669,11,6,18
145,145,1656,1656,1673,11,7,18
146,146,1656,1656,1673,11,8,18
147,147,1665,1665,1762,11,9,18
148,148,166,166,283,12,0,15
149,149,211,211,267,12,1,15
150,150,211,211,272,12,2,15
151,151,247,247,299,12,3,15
152,152,211,211,299,12,4,15
153,153,257,257,321,12,5,15
154,154,288,288,321,12,6,15
155,155,282,282,316,12,7,15
156,156,283,283,322,12,8,15
157,157,265,265,322,12,9,15
158,158,279,279,341,12,10,15
159,159,248,248,341,12,11,15
160,160,280,280,434,12,12,15
161,161,1213,1213,1338,13,0,38
162,162,1254,1254,1308,13,1,38
163,163,1326,1326,1327,13,2,38
164,164,1327,1327,1354,13,3,38
165,165,1326,1326,1354,13,4,38
166,166,1308,1308,1360,13,5,38
167,167,1254,1254,1360,13,6,38
168,168,1308,1308,1370,13,7,38
169,169,1308,1308,1370,13,8,38
170,170,1317,1317,1379,13,9,38
171,171,1317,1317,1379,13,10,38
172,172,1327,1327,1463,13,11,38
173,173,1379,1379,1472,13,12,38
174,174,470,470,546,14,0,31
175,175,562,562,591,14,1,31
176,176,522,522,591,14,2,31
177,177,562,562,615,14,3,31
178,178,565,565,615,14,4,31
179,179,615,615,708,14,5,31
180,180,1463,1463,1529,15,0,8
181,181,1527,1527,1548,15,1,8
182,182,1517,1517,1548,15,2,8
183,183,1527,1527,1558,15,3,8
184,184,1527,1527,1558,15,4,8
185,185,1538,1538,1569,15,5,8
186,186,1538,1538,1569,15,6,8
187,187,1558,1558,1662,15,7,8
188,188,1595,1595,1717,16,0,37
189,189,1622,1622,1662,16,1,37
190,190,1622,1622,1690,16,2,37
191,191,1712,1712,1735,16,3,37
192,192,1622,1622,1735,16,4,37
193,193,1724,1724,1741,16,5,37
194,194,1691,1691,1741,16,6,37
195,195,1712,1712,1748,16,7,37
196,196,1714,1714,1748,16,8,37
197,197,1726,1726,1751,16,9,37
198,198,1738,1738,1759,16,10,37
199,199,1726,1726,1759,16,11,37
200,200,1724,1724,1760,16,12,37
201,201,1726,1726,1760,16,13,37
202,202,1748,1748,1849,16,14,37
203,203,0,0,91,17,0,35
204,204,0,0,66,17,1,35
205,205,95,95,125,17,2,35
206,206,66,66,125,17,3,35
207,207,95,95,150,17,4,35
208,208,97,97,150,17,5,35
209,209,150,150,239,17,6,35
210,210,975,975,1087,18,0,6
211,211,1088,1088,1111,18,1,6
212,212,1069,1069,1111,18,2,6
213,213,1088,1088,1114,18,3,6
214,214,1089,1089,1114,18,4,6
215,215,1100,1100,1124,18,5,6
216,216,1100,1100,1124,18,6,6
217,217,1114,1114,1217,18,7,6
218,218,1152,1152,1213,19,0,20
219,219,1234,1234,1251,19,1,20
220,220,1200,1200,1251,19,2,20
221,221,1234,1234,1256,19,3,20
222,222,1236,1236,1256,19,4,20
223,223,1244,1244,1263,19,5,20
224,224,1244,1244,1263,19,6,20
225,225,1256,1256,1352,19,7,20
226,226,204,204,306,20,0,2
227,227,321,321,352,20,1,2
228,228,323,323,352,20,2,2
229,229,321,321,362,20,3,2
230,230,275,275,362,20,4,2
231,231,336,336,364,20,5,2
232,232,336,336,364,20,6,2
233,233,352,352,378,20,7,2
234,234,352,352,378,20,8,2
235,235,352,352,468,20,9,2
236,236,119,119,217,21,0,26
237,237,119,119,200,21,1,26
238,238,209,209,237,21,2,26
239,239,200,200,237,21,3,26
240,240,209,209,246,21,4,26
241,241,200,200,246,21,5,26
242,242,209,209,257,21,6,26
243,243,216,216,270,21,7,26
244,244,243,243,263,21,8,26
245,245,209,209,263,21,9,26
246,246,216,216,270,21,10,26
247,247,257,257,352,21,11,26
248,248,182,182,326,22,0,4
249,249,329,329,359,22,1,4
250,250,298,298,359,22,2,4
251,251,329,329,374,22,3,4
252,252,331,331,374,22,4,4
253,253,345,345,388,22,5,4
254,254,345,345,388,22,6,4
255,255,374,374,477,22,7,4
256,256,1921,1921,2003,23,0,24
257,257,1996,1996,2012,23,1,24
258,258,1980,1980,2012,23,2,24
259,259,1996,1996,2038,23,3,24
260,260,1996,1996,2038,23,4,24
261,261,2038,2038,2131,23,5,24
262,262,0,0,119,24,0,9
263,263,134,134,160,24,1,9
264,264,134,134,160,24,2,9
265,265,100,100,160,24,3,9
266,266,100,100,160,24,4,9
267,267,134,134,188,24,5,9
268,268,134,134,188,24,6,9
269,269,134,134,188,24,7,9
270,270,134,134,188,24,8,9
271,271,188,188,277,24,9,9
272,272,1529,1529,1595,25,0,8
273,273,1593,1593,1614,25,1,8
274,274,1583,1583,1614,25,2,8
275,275,1593,1593,1624,25,3,8
276,276,1593,1593,1624,25,4,8
277,277,1604,1604,1635,25,5,8
278,278,1604,1604,1635,25,6,8
279,279,1624,1624,1728,25,7,8
280,280,477,477,599,26,0,21
281,281,507,507,535,26,1,21
282,282,507,507,579,26,2,21
283,283,606,606,629,26,3,21
284,284,573,573,629,26,4,21
285,285,601,601,635,26,5,21
286,286,507,507,635,26,6,21
287,287,601,601,649,26,7,21
288,288,603,603,649,26,8,21
289,289,606,606,654,26,9,21
290,290,620,620,654,26,10,21
291,291,608,608,654,26,11,21
292,292,625,625,665,26,12,21
293,293,620,620,665,26,13,21
294,294,649,649,754,26,14,21
295,295,546,546,727,27,0,7
296,296,604,604,668,27,1,7
297,297,604,604,716,27,2,7
298,298,722,722,740,27,3,7
299,299,604,604,740,27,4,7
300,300,726,726,744,27,5,7
301,301,703,703,744,27,6,7
302,302,723,723,757,27,7,7
303,303,723,723,756,27,8,7
304,304,726,726,760,27,9,7
305,305,727,727,760,27,10,7
306,306,756,756,853,27,11,7
307,307,306,306,477,28,0,39
308,308,478,478,514,28,1,39
309,309,453,453,514,28,2,39
310,310,478,478,522,28,3,39
311,311,478,478,522,28,4,39
312,312,500,500,544,28,5,39
313,313,500,500,544,28,6,39
314,314,522,522,629,28,7,39
315,315,1717,1717,1839,29,0,37
316,316,1744,1744,1784,29,1,37
317,317,1744,1744,1812,29,2,37
318,318,1834,1834,1857,29,3,37
319,319,1744,1744,1857,29,4,37
320,320,1846,1846,1863,29,5,37
321,321,1813,1813,1863,29,6,37
322,322,1834,1834,1870,29,7,37
323,323,1836,1836,1870,29,8,37
324,324,1848,1848,1873,29,9,37
325,325,1860,1860,1881,29,10,37
326,326,1848,1848,1881,29,11,37
327,327,1846,1846,1882,29,12,37
328,328,1848,1848,1882,29,13,37
329,329,1870,1870,1971,29,14,37
330,330,1839,1839,1921,30,0,24
331,331,1914,1914,1930,30,1,24
332,332,1898,1898,1930,30,2,24
333,333,1914,1914,1956,30,3,24
334,334,1914,1914,1956,30,4,24
335,335,1956,1956,2049,30,5,24
336,336,326,326,470,31,0,4
337,337,473,473,503,31,1,4
338,338,442,442,503,31,2,4
339,339,473,473,518,31,3,4
340,340,475,475,518,31,4,4
341,341,489,489,532,31,5,4
342,342,489,489,532,31,6,4
343,343,518,518,621,31,7,4
344,344,102,102,204,32,0,36
345,345,230,230,288,32,1,36
346,346,233,233,288,32,2,36
347,347,230,230,294,32,3,36
348,348,173,173,294,32,4,36
349,349,263,263,318,32,5,36
350,350,263,263,318,32,6,36
351,351,288,288,407,32,7,36
352,352,91,91,182,33,0,35
353,353,91,91,157,33,1,35
354,354,186,186,216,33,2,35
355,355,157,157,216,33,3,35
356,356,188,188,243,33,4,35
357,357,188,188,241,33,5,35
358,358,241,241,330,33,6,35
359,359,254,254,404,34,0,14
360,360,296,296,320,34,1,14
361,361,296,296,354,34,2,14
362,362,388,388,425,34,3,14
363,363,378,378,449,34,4,14
364,364,388,388,462,34,5,14
365,365,378,378,462,34,6,14
366,366,354,354,463,34,7,14
367,367,296,296,463,34,8,14
368,368,364,364,489,34,9,14
369,369,364,364,489,34,10,14
370,370,374,374,500,34,11,14
371,371,374,374,500,34,12,14
372,372,385,385,534,34,13,14
373,373,446,446,583,34,14,14
374,374,0,0,102,35,0,36
375,375,128,128,186,35,1,36
376,376,131,131,186,35,2,36
377,377,128,128,192,35,3,36
378,378,71,71,192,35,4,36
379,379,161,161,216,35,5,36
380,380,161,161,216,35,6,36
381,381,186,186,305,35,7,36
382,382,544,544,679,36,0,5
383,383,585,585,605,36,1,5
384,384,585,585,639,36,2,5
385,385,655,655,703,36,3,5
386,386,647,647,703,36,4,5
387,387,649,649,723,36,5,5
388,388,655,655,713,36,6,5
389,389,639,639,716,36,7,5
390,390,585,585,716,36,8,5
391,391,665,665,723,36,9,5
392,392,665,665,723,36,10,5
393,393,654,654,741,36,11,5
394,394,649,649,744,36,12,5
395,395,663,663,814,36,13,5
396,396,698,698,814,36,14,5
397,397,734,734,827,36,15,5
398,398,470,470,566,37,0,17
399,399,560,560,572,37,1,17
400,400,551,551,572,37,2,17
401,401,560,560,589,37,3,17
402,402,560,560,589,37,4,17
403,403,589,589,678,37,5,17
404,404,599,599,786,38,0,23
405,405,683,683,698,38,1,23
406,406,683,683,768,38,2,23
407,407,781,781,800,38,3,23
408,408,789,789,800,38,4,23
409,409,758,758,800,38,5,23
410,410,683,683,800,38,6,23
411,411,781,781,809,38,7,23
412,412,782,782,809,38,8,23
413,413,789,789,812,38,9,23
414,414,798,798,817,38,10,23
415,415,790,790,817,38,11,23
416,416,809,809,906,38,12,23
417,417,1437,1437,1549,39,0,18
418,418,1534,1534,1549,39,1,18
419,419,1524,1524,1549,39,2,18
420,420,1534,1534,1553,39,3,18
421,421,1534,1534,1553,39,4,18
422,422,1539,1539,1557,39,5,18
423,423,1539,1539,1557,39,6,18
424,424,1553,1553,1570,39,7,18
425,425,1553,1553,1570,39,8,18
426,426,1553,1553,1650,39,9,18
