,task,earliest_start,start,end,product_index,activity_id,product_id
270,270,1098,1098,1126,23,7,10
271,271,1098,1098,1131,23,8,10
272,272,1077,1077,1131,23,9,10
273,273,1108,1108,1150,23,10,10
274,274,1062,1062,1143,23,11,10
275,275,1024,1024,1143,23,12,10
276,276,1117,1117,1157,23,13,10
277,277,1099,1099,1148,23,14,10
278,278,1093,1093,1241,23,15,10
279,279,12,12,140,24,0,43
280,280,64,64,81,24,1,43
281,281,64,64,125,24,2,43
282,282,99,99,138,24,3,43
283,283,64,64,137,24,4,43
284,284,135,135,140,24,5,43
285,285,111,111,145,24,6,43
286,286,133,133,157,24,7,43
287,287,64,64,157,24,8,43
288,288,111,111,158,24,9,43
289,289,104,104,164,24,10,43
290,290,104,104,174,24,11,43
291,291,145,145,178,24,12,43
292,292,119,119,257,24,13,43
293,293,1350,1350,1467,25,0,15
294,294,1395,1395,1451,25,1,15
295,295,1395,1395,1456,25,2,15
296,296,1431,1431,1483,25,3,15
297,297,1395,1395,1483,25,4,15
298,298,1441,1441,1505,25,5,15
299,299,1467,1467,1500,25,6,15
300,300,1466,1466,1500,25,7,15
301,301,1467,1467,1506,25,8,15
302,302,1449,1449,1506,25,9,15
303,303,1463,1463,1525,25,10,15
304,304,1441,1441,1534,25,11,15
305,305,1464,1464,1618,25,12,15
306,306,38,38,163,26,0,10
307,307,92,92,150,26,1,10
308,308,92,92,153,26,2,10
309,309,166,166,184,26,3,10
310,310,145,145,184,26,4,10
311,311,140,140,195,26,5,10
312,312,131,131,185,26,6,10
313,313,166,166,194,26,7,10
314,314,166,166,199,26,8,10
315,315,145,145,199,26,9,10
316,316,166,166,208,26,10,10
317,317,130,130,211,26,11,10
318,318,99,99,218,26,12,10
319,319,176,176,216,26,13,10
320,320,167,167,216,26,14,10
321,321,161,161,309,26,15,10
322,322,203,203,315,27,0,6
323,323,316,316,339,27,1,6
324,324,297,297,339,27,2,6
325,325,319,319,345,27,3,6
326,326,319,319,344,27,4,6
327,327,337,337,361,27,5,6
328,328,337,337,361,27,6,6
329,329,342,342,445,27,7,6
330,330,412,412,574,28,0,27
331,331,551,551,601,28,1,27
332,332,566,566,624,28,2,27
333,333,566,566,624,28,3,27
334,334,566,566,635,28,4,27
335,335,551,551,635,28,5,27
336,336,601,601,658,28,6,27
337,337,601,601,658,28,7,27
338,338,624,624,751,28,8,27
339,339,251,251,333,29,0,24
340,340,326,326,342,29,1,24
341,341,310,310,342,29,2,24
342,342,336,336,378,29,3,24
343,343,336,336,378,29,4,24
344,344,368,368,461,29,5,24
345,345,1244,1244,1369,30,0,34
346,346,1276,1276,1308,30,1,34
347,347,1276,1276,1339,30,2,34
348,348,1361,1361,1387,30,3,34
349,349,1276,1276,1387,30,4,34
350,350,1376,1376,1395,30,5,34
351,351,1352,1352,1395,30,6,34
352,352,1361,1361,1399,30,7,34
353,353,1363,1363,1399,30,8,34
354,354,1377,1377,1403,30,9,34
355,355,1392,1392,1410,30,10,34
356,356,1377,1377,1410,30,11,34
357,357,1376,1376,1414,30,12,34
358,358,1378,1378,1414,30,13,34
359,359,1399,1399,1503,30,14,34
360,360,1617,1617,1729,31,0,18
361,361,1714,1714,1729,31,1,18
362,362,1704,1704,1729,31,2,18
363,363,1714,1714,1733,31,3,18
364,364,1714,1714,1733,31,4,18
365,365,1719,1719,1737,31,5,18
366,366,1719,1719,1737,31,6,18
367,367,1724,1724,1741,31,7,18
368,368,1724,1724,1741,31,8,18
369,369,1733,1733,1830,31,9,18
370,370,0,0,91,32,0,35
371,371,0,0,66,32,1,35
372,372,95,95,125,32,2,35
373,373,66,66,125,32,3,35
374,374,95,95,150,32,4,35
375,375,97,97,150,32,5,35
376,376,150,150,239,32,6,35
377,377,96,96,258,33,0,16
378,378,243,243,254,33,1,16
379,379,228,228,254,33,2,16
380,380,243,243,285,33,3,16
381,381,243,243,285,33,4,16
382,382,285,285,374,33,5,16
383,383,574,574,754,34,0,30
384,384,649,649,690,34,1,30
385,385,649,649,730,34,2,30
386,386,743,743,766,34,3,30
387,387,649,649,766,34,4,30
388,388,743,743,779,34,5,30
389,389,759,759,790,34,6,30
390,390,744,744,790,34,7,30
391,391,759,759,799,34,8,30
392,392,729,729,799,34,9,30
393,393,759,759,806,34,10,30
394,394,759,759,818,34,11,30
395,395,729,729,818,34,12,30
396,396,768,768,822,34,13,30
397,397,779,779,822,34,14,30
398,398,779,779,911,34,15,30
399,399,1123,1123,1184,35,0,20
400,400,1205,1205,1222,35,1,20
401,401,1171,1171,1222,35,2,20
402,402,1205,1205,1227,35,3,20
403,403,1207,1207,1227,35,4,20
404,404,1215,1215,1234,35,5,20
405,405,1215,1215,1234,35,6,20
406,406,1227,1227,1323,35,7,20
407,407,496,496,608,36,0,6
408,408,609,609,632,36,1,6
409,409,590,590,632,36,2,6
410,410,609,609,635,36,3,6
411,411,610,610,635,36,4,6
412,412,621,621,645,36,5,6
413,413,621,621,645,36,6,6
414,414,635,635,738,36,7,6
415,415,1494,1494,1617,37,0,13
416,416,1521,1521,1561,37,1,13
417,417,1521,1521,1589,37,2,13
418,418,1611,1611,1634,37,3,13
419,419,1521,1521,1634,37,4,13
420,420,1624,1624,1642,37,5,13
421,421,1602,1602,1642,37,6,13
422,422,1621,1621,1657,37,7,13
423,423,1621,1621,1655,37,8,13
424,424,1625,1625,1650,37,9,13
425,425,1639,1639,1658,37,10,13
426,426,1625,1625,1658,37,11,13
427,427,1630,1630,1667,37,12,13
428,428,1630,1630,1665,37,13,13
429,429,1647,1647,1750,37,14,13
430,430,163,163,265,38,0,41
431,431,280,280,309,38,1,41
432,432,282,282,309,38,2,41
433,433,280,280,313,38,3,41
434,434,234,234,313,38,4,41
435,435,294,294,319,38,5,41
436,436,294,294,319,38,6,41
437,437,295,295,322,38,7,41
438,438,280,280,321,38,8,41
439,439,234,234,321,38,9,41
440,440,295,295,322,38,10,41
441,441,280,280,336,38,11,41
442,442,282,282,336,38,12,41
443,443,294,294,429,38,13,41
444,444,0,0,61,39,0,20
445,445,82,82,99,39,1,20
446,446,48,48,99,39,2,20
447,447,82,82,104,39,3,20
448,448,84,84,104,39,4,20
449,449,92,92,111,39,5,20
450,450,92,92,111,39,6,20
451,451,104,104,200,39,7,20
