instance_folder,instance_id,method,time_limit_cp_stnu,can_build_stnu,dc,obj,feasibility,real_durations,start_times,time_offline,time_online,mode,warning
j30,26,STNU_robust,30,True,True,52.0,True,"[0, 8, 2, 1, 5, 10, 7, 1, 11, 9, 2, 6, 6, 1, 1, 5, 1, 10, 3, 10, 1, 11, 10, 6, 1, 1, 7, 4, 6, 11, 1, 0]","[0, 15, 0, 0, 0, 0, 10, 17, 0, 1, 19, 23, 0, 18, 14, 10, 17, 23, 31, 20, 18, 20, 23, 31, 51, 36, 34, 47, 8, 36, 21, 52]",1.0197241306304932,0.05394697189331055,robust,
j30,26,STNU_robust,30,True,True,53.0,True,"[0, 6, 2, 1, 7, 7, 5, 1, 6, 8, 1, 10, 3, 1, 1, 3, 1, 12, 1, 7, 1, 6, 8, 8, 1, 2, 5, 6, 10, 8, 1, 0]","[0, 17, 0, 0, 0, 0, 7, 17, 0, 1, 19, 24, 0, 18, 11, 7, 17, 23, 28, 20, 18, 20, 23, 27, 50, 35, 34, 47, 7, 36, 23, 52]",1.0197241306304932,0.059526920318603516,robust,
j30,26,STNU_robust,30,True,True,53.0,True,"[0, 6, 1, 1, 3, 7, 6, 1, 12, 12, 3, 6, 4, 1, 1, 6, 1, 12, 1, 12, 1, 11, 11, 6, 1, 3, 4, 6, 8, 6, 1, 0]","[0, 15, 0, 0, 0, 0, 7, 15, 0, 1, 17, 22, 0, 16, 12, 7, 15, 21, 31, 18, 16, 20, 21, 31, 51, 36, 34, 47, 7, 34, 21, 52]",1.0197241306304932,0.06466293334960938,robust,
j30,26,STNU_robust,30,True,True,53.0,True,"[0, 4, 2, 1, 3, 7, 7, 1, 7, 7, 3, 11, 7, 1, 1, 5, 1, 12, 2, 6, 1, 9, 6, 8, 1, 2, 5, 6, 11, 6, 1, 0]","[0, 18, 0, 0, 0, 0, 7, 18, 0, 1, 20, 25, 0, 19, 11, 7, 18, 23, 29, 21, 19, 20, 23, 29, 51, 35, 36, 47, 7, 36, 24, 52]",1.0197241306304932,0.061289072036743164,robust,
j30,26,STNU_robust,30,True,True,52.0,True,"[0, 4, 2, 1, 6, 7, 5, 1, 11, 6, 3, 11, 3, 1, 1, 4, 1, 11, 1, 8, 1, 12, 12, 5, 1, 2, 6, 5, 11, 11, 1, 0]","[0, 18, 0, 0, 0, 0, 7, 18, 0, 1, 20, 25, 0, 19, 11, 7, 18, 23, 32, 21, 19, 20, 23, 31, 51, 36, 36, 47, 7, 36, 24, 52]",1.0197241306304932,0.06107616424560547,robust,
j30,26,STNU_robust,30,True,True,52.0,True,"[0, 5, 1, 1, 7, 9, 4, 1, 12, 6, 2, 10, 5, 2, 1, 6, 1, 12, 3, 6, 1, 11, 9, 5, 1, 1, 7, 4, 7, 6, 1, 0]","[0, 15, 0, 0, 0, 0, 9, 15, 0, 1, 19, 22, 0, 17, 13, 9, 16, 21, 31, 19, 17, 20, 21, 31, 51, 36, 34, 47, 8, 34, 21, 52]",1.0197241306304932,0.06261610984802246,robust,
j30,27,STNU_robust,30,True,True,60.0,True,"[0, 2, 9, 1, 3, 7, 1, 8, 5, 2, 3, 1, 6, 12, 1, 3, 6, 1, 1, 1, 2, 8, 10, 1, 8, 1, 6, 8, 2, 1, 4, 0]","[0, 1, 25, 9, 0, 7, 0, 0, 0, 21, 0, 17, 15, 13, 6, 6, 15, 6, 18, 12, 22, 32, 40, 23, 34, 30, 23, 46, 35, 59, 43, 60]",0.5734889507293701,0.06241106986999512,robust,
j30,27,STNU_robust,30,True,True,60.0,True,"[0, 1, 7, 2, 3, 11, 1, 6, 6, 5, 3, 2, 2, 10, 1, 3, 4, 1, 1, 2, 3, 7, 6, 1, 8, 1, 3, 7, 5, 1, 6, 0]","[0, 1, 25, 9, 0, 7, 0, 0, 0, 21, 0, 17, 15, 14, 6, 6, 15, 6, 19, 12, 22, 32, 39, 26, 35, 30, 26, 47, 36, 59, 42, 60]",0.5734889507293701,0.06296873092651367,robust,
j30,27,STNU_robust,30,True,True,60.0,True,"[0, 1, 7, 1, 5, 10, 1, 5, 8, 3, 4, 2, 2, 10, 1, 3, 6, 2, 1, 2, 3, 7, 6, 1, 6, 1, 5, 12, 5, 1, 6, 0]","[0, 1, 25, 9, 0, 7, 0, 0, 0, 21, 0, 17, 15, 14, 6, 6, 15, 6, 19, 12, 22, 32, 39, 24, 35, 30, 24, 47, 36, 59, 42, 60]",0.5734889507293701,0.06474113464355469,robust,
j30,27,STNU_robust,30,True,True,60.0,True,"[0, 2, 11, 2, 6, 6, 1, 5, 7, 4, 3, 2, 5, 10, 1, 4, 4, 1, 1, 2, 2, 7, 11, 1, 8, 1, 2, 6, 3, 1, 6, 0]","[0, 1, 24, 10, 0, 7, 0, 0, 0, 21, 0, 17, 16, 14, 6, 6, 15, 6, 19, 12, 22, 32, 39, 25, 35, 30, 25, 47, 36, 59, 42, 60]",0.5734889507293701,0.06392097473144531,robust,
j30,27,STNU_robust,30,True,True,60.0,True,"[0, 2, 12, 3, 7, 9, 1, 8, 5, 5, 6, 2, 6, 12, 1, 2, 8, 2, 1, 1, 1, 8, 6, 1, 7, 1, 6, 7, 5, 1, 3, 0]","[0, 1, 25, 8, 0, 7, 0, 0, 0, 23, 0, 17, 14, 13, 6, 6, 15, 6, 19, 12, 23, 32, 40, 28, 34, 31, 28, 46, 37, 59, 43, 60]",0.5734889507293701,0.06030726432800293,robust,
j30,27,STNU_robust,30,True,True,60.0,True,"[0, 1, 8, 1, 7, 6, 1, 9, 6, 4, 6, 2, 2, 8, 1, 5, 5, 1, 1, 1, 1, 8, 8, 1, 5, 1, 3, 8, 4, 1, 4, 0]","[0, 1, 23, 11, 0, 7, 0, 0, 0, 20, 0, 17, 17, 13, 6, 6, 15, 6, 19, 12, 22, 32, 40, 24, 34, 30, 24, 46, 35, 59, 43, 60]",0.5734889507293701,0.056241750717163086,robust,
j30,27,STNU_robust,30,True,True,60.0,True,"[0, 2, 6, 3, 4, 8, 1, 9, 5, 4, 3, 1, 3, 11, 1, 2, 6, 1, 1, 2, 2, 6, 7, 1, 5, 1, 3, 9, 3, 1, 3, 0]","[0, 1, 25, 9, 0, 7, 0, 0, 0, 21, 0, 17, 15, 14, 6, 6, 15, 6, 18, 12, 22, 32, 38, 25, 35, 30, 25, 47, 36, 59, 41, 60]",0.5734889507293701,0.05736398696899414,robust,
j30,27,STNU_robust,30,True,True,60.0,True,"[0, 1, 11, 1, 7, 9, 1, 5, 8, 5, 2, 2, 3, 8, 1, 5, 8, 2, 1, 1, 2, 6, 11, 1, 8, 1, 3, 7, 5, 1, 2, 0]","[0, 1, 25, 11, 0, 7, 0, 0, 0, 23, 0, 17, 17, 13, 6, 6, 15, 6, 19, 12, 23, 32, 38, 28, 34, 31, 28, 46, 36, 59, 41, 60]",0.5734889507293701,0.05531001091003418,robust,
j30,27,STNU_robust,30,True,True,60.0,True,"[0, 1, 11, 1, 7, 8, 1, 8, 9, 4, 2, 2, 5, 9, 1, 3, 5, 1, 1, 1, 1, 6, 11, 1, 9, 1, 4, 10, 4, 1, 4, 0]","[0, 1, 23, 9, 0, 7, 0, 0, 0, 20, 0, 17, 15, 13, 6, 6, 15, 6, 19, 12, 22, 32, 38, 24, 34, 30, 24, 46, 35, 59, 41, 60]",0.5734889507293701,0.05516386032104492,robust,
j30,27,STNU_robust,30,True,True,60.0,True,"[0, 1, 11, 1, 3, 10, 1, 7, 6, 2, 6, 2, 2, 7, 1, 4, 8, 1, 1, 2, 3, 9, 9, 1, 8, 1, 5, 8, 5, 1, 5, 0]","[0, 1, 26, 10, 0, 7, 0, 0, 0, 23, 0, 17, 16, 14, 6, 6, 15, 6, 19, 12, 23, 32, 41, 25, 35, 31, 25, 47, 37, 59, 44, 60]",0.5734889507293701,0.057206153869628906,robust,
j30,28,STNU_robust,30,True,True,87.0,True,"[0, 2, 6, 1, 6, 2, 9, 2, 2, 5, 7, 7, 6, 1, 1, 6, 8, 6, 4, 9, 1, 5, 2, 4, 2, 11, 8, 1, 9, 7, 2, 0]","[0, 15, 4, 0, 0, 11, 2, 0, 26, 2, 17, 2, 40, 0, 38, 50, 69, 9, 39, 17, 56, 1, 15, 28, 31, 44, 59, 40, 17, 77, 30, 87]",0.5302557945251465,0.05851101875305176,robust,
j30,28,STNU_robust,30,True,True,87.0,True,"[0, 2, 3, 3, 11, 2, 7, 2, 3, 6, 6, 7, 3, 1, 1, 5, 6, 5, 4, 6, 1, 2, 4, 5, 5, 12, 11, 1, 6, 7, 1, 0]","[0, 14, 4, 0, 0, 11, 2, 0, 26, 3, 16, 2, 40, 0, 38, 50, 69, 9, 39, 17, 55, 1, 15, 28, 30, 44, 58, 40, 16, 77, 29, 87]",0.5302557945251465,0.05928230285644531,robust,
j30,28,STNU_robust,30,True,True,88.0,True,"[0, 1, 4, 1, 8, 1, 6, 2, 5, 6, 8, 3, 6, 1, 1, 6, 8, 4, 3, 5, 1, 3, 5, 5, 4, 11, 10, 1, 8, 11, 2, 0]","[0, 13, 4, 0, 0, 11, 2, 0, 26, 2, 14, 2, 40, 0, 38, 50, 69, 9, 39, 17, 56, 1, 15, 28, 28, 44, 59, 40, 14, 77, 27, 87]",0.5302557945251465,0.06064486503601074,robust,
j30,28,STNU_robust,30,True,True,88.0,True,"[0, 2, 3, 1, 8, 3, 7, 2, 5, 9, 8, 3, 2, 1, 1, 6, 7, 5, 2, 5, 1, 6, 3, 4, 4, 10, 9, 1, 8, 11, 1, 0]","[0, 14, 4, 0, 0, 11, 2, 0, 26, 2, 16, 2, 40, 0, 38, 50, 69, 9, 39, 17, 56, 1, 15, 28, 30, 44, 59, 40, 16, 77, 29, 87]",0.5302557945251465,0.06207013130187988,robust,
j30,28,STNU_robust,30,True,True,87.0,True,"[0, 2, 7, 1, 12, 1, 11, 1, 3, 5, 10, 5, 2, 1, 1, 7, 10, 3, 3, 5, 1, 4, 2, 2, 2, 10, 7, 1, 9, 7, 1, 0]","[0, 12, 4, 0, 0, 11, 1, 0, 26, 1, 14, 2, 40, 0, 37, 50, 69, 9, 38, 17, 56, 1, 15, 27, 28, 43, 59, 39, 14, 77, 27, 87]",0.5302557945251465,0.059266090393066406,robust,
j30,28,STNU_robust,30,True,True,88.0,True,"[0, 1, 6, 2, 8, 1, 10, 2, 4, 7, 6, 4, 4, 1, 1, 7, 6, 3, 4, 9, 1, 2, 4, 3, 3, 7, 8, 1, 6, 11, 1, 0]","[0, 12, 4, 0, 0, 11, 2, 0, 26, 2, 13, 2, 40, 0, 38, 50, 69, 9, 39, 17, 56, 1, 15, 28, 27, 44, 59, 40, 13, 77, 26, 87]",0.5302557945251465,0.0589599609375,robust,
j30,28,STNU_robust,30,True,True,88.0,True,"[0, 1, 3, 2, 6, 2, 11, 2, 2, 6, 9, 4, 3, 1, 1, 9, 10, 5, 2, 8, 1, 2, 5, 3, 4, 11, 11, 1, 9, 11, 1, 0]","[0, 14, 4, 0, 0, 11, 2, 0, 26, 2, 15, 2, 40, 0, 38, 50, 69, 9, 39, 17, 56, 1, 15, 28, 29, 44, 59, 40, 15, 77, 28, 87]",0.5302557945251465,0.060662031173706055,robust,
j30,28,STNU_robust,30,True,True,87.0,True,"[0, 2, 3, 2, 9, 2, 7, 2, 2, 5, 10, 5, 5, 1, 1, 9, 8, 2, 5, 8, 1, 3, 4, 2, 5, 6, 6, 1, 9, 8, 1, 0]","[0, 11, 4, 0, 0, 11, 2, 0, 26, 2, 13, 2, 40, 0, 38, 50, 69, 9, 39, 17, 56, 1, 15, 28, 27, 44, 59, 40, 13, 77, 26, 87]",0.5302557945251465,0.058763980865478516,robust,
j30,28,STNU_robust,30,True,True,89.0,True,"[0, 1, 5, 1, 11, 1, 6, 1, 4, 6, 6, 7, 5, 1, 1, 5, 7, 4, 6, 9, 1, 5, 4, 5, 5, 9, 8, 1, 8, 12, 2, 0]","[0, 13, 4, 0, 0, 11, 1, 0, 26, 1, 14, 2, 40, 0, 37, 50, 69, 9, 38, 17, 55, 1, 15, 27, 28, 43, 58, 39, 14, 77, 27, 87]",0.5302557945251465,0.059342145919799805,robust,
j30,28,STNU_robust,30,True,True,87.0,True,"[0, 2, 7, 3, 10, 1, 6, 2, 5, 5, 9, 4, 2, 1, 1, 7, 8, 4, 2, 7, 1, 3, 2, 2, 2, 10, 7, 1, 8, 7, 1, 0]","[0, 13, 4, 0, 0, 11, 2, 0, 26, 3, 15, 2, 40, 0, 38, 50, 69, 9, 39, 17, 56, 1, 15, 28, 29, 44, 59, 40, 15, 77, 28, 87]",0.5302557945251465,0.06045794486999512,robust,
j30,29,STNU_robust,30,True,True,62.0,True,"[0, 3, 6, 10, 1, 7, 1, 7, 2, 3, 6, 3, 8, 9, 3, 3, 3, 7, 1, 1, 1, 5, 8, 5, 1, 2, 7, 8, 6, 6, 4, 0]","[0, 0, 0, 6, 7, 0, 37, 39, 51, 40, 15, 6, 7, 24, 18, 29, 12, 24, 6, 2, 16, 19, 21, 12, 52, 25, 54, 33, 36, 47, 41, 62]",0.5911200046539307,0.05927300453186035,robust,
j30,29,STNU_robust,30,True,True,62.0,True,"[0, 3, 3, 12, 2, 7, 1, 5, 2, 4, 7, 2, 8, 6, 1, 2, 2, 6, 1, 1, 1, 5, 5, 2, 1, 4, 8, 5, 5, 5, 7, 0]","[0, 0, 0, 3, 7, 0, 37, 39, 51, 40, 15, 6, 7, 24, 18, 27, 12, 24, 6, 2, 16, 19, 19, 12, 52, 23, 54, 32, 36, 47, 37, 62]",0.5911200046539307,0.052639007568359375,robust,
j30,29,STNU_robust,30,True,True,63.0,True,"[0, 2, 4, 9, 1, 8, 1, 8, 1, 6, 7, 4, 4, 9, 2, 4, 3, 4, 1, 1, 1, 3, 5, 5, 1, 5, 9, 7, 5, 5, 3, 0]","[0, 0, 0, 4, 7, 0, 37, 39, 51, 40, 15, 6, 7, 24, 18, 28, 12, 22, 6, 2, 16, 19, 20, 12, 52, 24, 54, 33, 36, 47, 40, 62]",0.5911200046539307,0.052217960357666016,robust,
j30,29,STNU_robust,30,True,True,62.0,True,"[0, 2, 5, 8, 2, 9, 1, 8, 1, 3, 6, 5, 5, 6, 2, 5, 1, 3, 1, 1, 1, 7, 6, 6, 1, 5, 8, 4, 7, 6, 6, 0]","[0, 0, 0, 5, 7, 0, 37, 39, 51, 40, 13, 6, 7, 24, 18, 28, 12, 26, 6, 2, 16, 19, 20, 12, 52, 24, 54, 34, 36, 47, 38, 62]",0.5911200046539307,0.05388593673706055,robust,
j30,29,STNU_robust,30,True,True,62.0,True,"[0, 2, 7, 11, 1, 7, 1, 4, 1, 5, 6, 3, 6, 9, 2, 3, 1, 5, 1, 1, 1, 7, 8, 2, 1, 2, 6, 8, 5, 2, 5, 0]","[0, 0, 0, 7, 7, 0, 37, 39, 51, 40, 13, 6, 7, 24, 18, 28, 12, 26, 6, 2, 16, 19, 20, 12, 52, 24, 54, 34, 36, 47, 42, 62]",0.5911200046539307,0.052999258041381836,robust,
j30,29,STNU_robust,30,True,True,63.0,True,"[0, 5, 4, 8, 1, 10, 1, 6, 1, 3, 7, 4, 6, 5, 3, 3, 3, 7, 1, 1, 1, 3, 5, 4, 1, 3, 9, 6, 4, 2, 4, 0]","[0, 0, 0, 4, 7, 0, 37, 39, 51, 40, 15, 6, 7, 24, 18, 29, 12, 22, 6, 2, 16, 19, 21, 12, 52, 25, 54, 30, 36, 47, 36, 62]",0.5911200046539307,0.052417755126953125,robust,
j30,29,STNU_robust,30,True,True,62.0,True,"[0, 3, 3, 7, 2, 7, 1, 8, 1, 6, 12, 3, 4, 8, 1, 5, 2, 5, 1, 1, 1, 7, 4, 2, 1, 3, 8, 5, 5, 2, 3, 0]","[0, 0, 0, 3, 7, 0, 37, 39, 51, 40, 14, 6, 7, 24, 18, 27, 12, 26, 6, 2, 16, 19, 19, 12, 52, 26, 54, 34, 36, 47, 39, 62]",0.5911200046539307,0.05189681053161621,robust,
j30,29,STNU_robust,30,True,True,62.0,True,"[0, 2, 5, 11, 1, 8, 1, 4, 2, 6, 9, 3, 5, 7, 1, 5, 1, 3, 1, 1, 1, 7, 6, 6, 1, 4, 7, 4, 7, 2, 3, 0]","[0, 0, 0, 5, 7, 0, 37, 39, 51, 40, 13, 6, 7, 24, 18, 27, 12, 26, 6, 2, 16, 19, 19, 12, 52, 23, 54, 34, 36, 47, 38, 62]",0.5911200046539307,0.05390501022338867,robust,
j30,29,STNU_robust,30,True,True,63.0,True,"[0, 2, 5, 7, 1, 10, 1, 7, 1, 4, 8, 2, 8, 8, 3, 5, 3, 6, 1, 1, 1, 6, 8, 5, 1, 4, 9, 8, 4, 5, 6, 0]","[0, 0, 0, 5, 7, 0, 37, 39, 51, 40, 15, 6, 7, 24, 18, 29, 12, 25, 6, 2, 16, 19, 21, 12, 52, 25, 54, 33, 36, 47, 41, 62]",0.5911200046539307,0.05284690856933594,robust,
j30,29,STNU_robust,30,True,True,62.0,True,"[0, 2, 6, 11, 3, 11, 1, 5, 2, 3, 8, 4, 6, 5, 3, 3, 1, 3, 1, 1, 1, 7, 8, 3, 1, 5, 8, 5, 8, 3, 5, 0]","[0, 0, 0, 6, 7, 0, 37, 39, 51, 40, 13, 6, 7, 24, 18, 29, 12, 26, 6, 2, 16, 19, 21, 12, 52, 25, 54, 34, 36, 47, 39, 62]",0.5911200046539307,0.05221199989318848,robust,
j30,30,STNU_robust,30,True,True,66.0,True,"[0, 11, 9, 6, 3, 1, 3, 6, 3, 6, 6, 7, 5, 9, 1, 2, 4, 2, 12, 4, 6, 9, 9, 4, 7, 11, 4, 4, 1, 6, 7, 0]","[0, 0, 0, 3, 0, 11, 0, 0, 0, 6, 45, 36, 25, 20, 34, 5, 34, 51, 12, 1, 16, 0, 34, 33, 40, 45, 57, 48, 65, 39, 54, 66]",0.8396909236907959,0.055956363677978516,robust,
j30,30,STNU_robust,30,True,True,66.0,True,"[0, 7, 6, 3, 4, 1, 3, 4, 3, 10, 6, 3, 2, 8, 2, 3, 3, 2, 12, 5, 3, 7, 8, 2, 3, 7, 5, 2, 1, 4, 10, 0]","[0, 0, 0, 3, 0, 9, 0, 0, 0, 4, 45, 36, 25, 20, 32, 6, 34, 49, 10, 1, 16, 0, 32, 33, 40, 45, 55, 48, 65, 39, 52, 66]",0.8396909236907959,0.0553741455078125,robust,
j30,30,STNU_robust,30,True,True,66.0,True,"[0, 6, 11, 5, 4, 1, 4, 3, 7, 7, 7, 5, 3, 5, 1, 2, 5, 5, 12, 6, 5, 11, 6, 5, 3, 6, 4, 4, 1, 3, 9, 0]","[0, 0, 0, 4, 0, 11, 0, 0, 0, 7, 45, 36, 25, 20, 34, 7, 34, 51, 12, 1, 16, 0, 34, 33, 40, 45, 57, 48, 65, 39, 54, 66]",0.8396909236907959,0.3517417907714844,robust,
j30,30,STNU_robust,30,True,True,66.0,True,"[0, 10, 8, 2, 3, 1, 3, 4, 6, 6, 5, 7, 3, 7, 1, 2, 5, 5, 11, 2, 5, 10, 8, 2, 7, 11, 2, 3, 1, 2, 10, 0]","[0, 0, 0, 3, 0, 10, 0, 0, 0, 6, 45, 36, 25, 20, 33, 6, 34, 50, 11, 1, 16, 0, 33, 33, 40, 45, 56, 48, 65, 39, 53, 66]",0.8396909236907959,0.13686680793762207,robust,
j30,30,STNU_robust,30,True,True,66.0,True,"[0, 8, 6, 4, 7, 1, 3, 4, 3, 8, 9, 7, 2, 9, 2, 3, 2, 3, 6, 4, 5, 7, 7, 2, 7, 8, 4, 4, 1, 2, 7, 0]","[0, 0, 0, 3, 0, 10, 0, 0, 0, 4, 45, 36, 25, 20, 33, 7, 34, 50, 11, 1, 16, 0, 33, 33, 40, 45, 56, 48, 65, 39, 54, 66]",0.8396909236907959,0.0691988468170166,robust,
j30,30,STNU_robust,30,True,True,66.0,True,"[0, 8, 8, 2, 4, 1, 4, 7, 3, 12, 6, 5, 3, 9, 1, 1, 5, 3, 6, 3, 2, 7, 8, 3, 4, 12, 3, 2, 1, 6, 9, 0]","[0, 0, 0, 4, 0, 8, 0, 0, 0, 7, 45, 36, 25, 20, 31, 4, 34, 48, 9, 1, 16, 0, 31, 33, 40, 45, 54, 48, 65, 39, 51, 66]",0.8396909236907959,0.054061174392700195,robust,
j30,30,STNU_robust,30,True,True,66.0,True,"[0, 11, 6, 5, 3, 1, 5, 4, 5, 11, 9, 3, 3, 5, 2, 2, 3, 5, 11, 2, 2, 10, 7, 3, 6, 10, 4, 4, 1, 2, 11, 0]","[0, 0, 0, 5, 0, 11, 0, 0, 0, 5, 45, 36, 25, 20, 34, 5, 34, 51, 12, 1, 16, 0, 34, 33, 40, 45, 57, 48, 65, 39, 54, 66]",0.8396909236907959,0.053601980209350586,robust,
j30,30,STNU_robust,30,True,True,66.0,True,"[0, 9, 9, 3, 5, 1, 6, 6, 3, 12, 5, 7, 5, 7, 2, 1, 4, 4, 6, 5, 2, 6, 9, 3, 5, 7, 2, 2, 1, 5, 6, 0]","[0, 0, 0, 6, 0, 9, 0, 0, 0, 6, 45, 36, 25, 20, 32, 6, 34, 49, 10, 1, 16, 0, 32, 33, 40, 45, 55, 48, 65, 39, 52, 66]",0.8396909236907959,0.05190920829772949,robust,
j30,30,STNU_robust,30,True,True,66.0,True,"[0, 7, 8, 6, 7, 1, 5, 6, 6, 9, 7, 6, 4, 8, 2, 3, 2, 5, 8, 6, 6, 6, 8, 5, 3, 9, 3, 4, 1, 3, 6, 0]","[0, 0, 0, 5, 0, 10, 0, 0, 0, 6, 45, 36, 25, 20, 33, 7, 34, 50, 11, 1, 16, 0, 33, 33, 40, 45, 56, 48, 65, 39, 53, 66]",0.8396909236907959,0.04753303527832031,robust,
j30,30,STNU_robust,30,True,True,66.0,True,"[0, 8, 8, 4, 3, 1, 4, 4, 7, 6, 9, 7, 4, 6, 2, 2, 2, 4, 12, 3, 4, 11, 6, 4, 3, 6, 4, 4, 1, 6, 7, 0]","[0, 0, 0, 4, 0, 11, 0, 0, 0, 7, 45, 36, 25, 20, 34, 7, 34, 51, 12, 1, 16, 0, 34, 33, 40, 45, 57, 48, 65, 39, 54, 66]",0.8396909236907959,0.0470738410949707,robust,
j30,32,STNU_robust,30,,False,inf,False,"[0, 11, 5, 1, 2, 1, 2, 7, 2, 3, 2, 6, 1, 5, 1, 7, 7, 3, 1, 5, 1, 7, 1, 3, 1, 6, 6, 3, 5, 6, 5, 0]",,inf,inf,robust,
j30,32,STNU_robust,30,,False,inf,False,"[0, 7, 3, 1, 3, 1, 2, 10, 2, 3, 2, 8, 2, 4, 1, 4, 6, 3, 3, 4, 2, 7, 1, 1, 2, 7, 6, 4, 8, 6, 7, 0]",,inf,inf,robust,
j30,32,STNU_robust,30,,False,inf,False,"[0, 7, 4, 1, 5, 1, 2, 10, 2, 5, 5, 7, 2, 2, 1, 4, 9, 3, 2, 7, 2, 5, 3, 1, 1, 6, 4, 3, 7, 10, 6, 0]",,inf,inf,robust,
j30,32,STNU_robust,30,,False,inf,False,"[0, 10, 4, 1, 2, 1, 3, 8, 2, 7, 3, 6, 1, 4, 1, 7, 10, 1, 1, 4, 3, 8, 2, 1, 3, 7, 3, 4, 8, 10, 6, 0]",,inf,inf,robust,
j30,32,STNU_robust,30,,False,inf,False,"[0, 8, 2, 1, 3, 1, 4, 8, 2, 3, 4, 6, 1, 2, 1, 3, 11, 2, 2, 5, 2, 8, 3, 1, 2, 4, 3, 2, 5, 9, 5, 0]",,inf,inf,robust,
j30,32,STNU_robust,30,,False,inf,False,"[0, 6, 4, 1, 4, 1, 4, 6, 1, 4, 2, 5, 1, 2, 1, 4, 9, 2, 1, 4, 3, 5, 3, 1, 1, 6, 6, 3, 4, 6, 7, 0]",,inf,inf,robust,
j30,33,STNU_robust,30,True,True,132.0,True,"[0, 6, 10, 2, 2, 1, 7, 1, 1, 8, 2, 6, 2, 3, 9, 2, 3, 9, 3, 8, 1, 10, 5, 8, 8, 6, 6, 8, 2, 3, 8, 0]","[0, 14, 44, 116, 25, 22, 3, 27, 83, 0, 36, 8, 23, 0, 74, 20, 38, 85, 20, 36, 54, 64, 118, 124, 100, 30, 94, 108, 102, 61, 84, 131]",30.794265747070312,0.07740402221679688,robust,
j30,33,STNU_robust,30,True,True,118.0,True,"[0, 7, 7, 3, 2, 1, 12, 1, 1, 5, 3, 11, 3, 3, 6, 2, 2, 9, 3, 6, 1, 6, 6, 6, 6, 2, 7, 5, 2, 1, 6, 0]","[0, 16, 42, 102, 29, 25, 3, 31, 72, 0, 34, 5, 26, 0, 66, 23, 37, 74, 23, 34, 49, 60, 105, 111, 90, 32, 83, 97, 91, 59, 73, 118]",30.794265747070312,0.07641983032226562,robust,
j30,33,STNU_robust,30,True,True,119.0,True,"[0, 4, 9, 2, 1, 1, 10, 1, 1, 5, 2, 9, 3, 4, 5, 1, 3, 7, 4, 7, 1, 6, 4, 7, 9, 5, 5, 7, 1, 1, 6, 0]","[0, 14, 43, 104, 25, 19, 4, 26, 72, 0, 35, 5, 22, 0, 67, 18, 37, 74, 18, 35, 52, 61, 106, 112, 86, 30, 81, 97, 91, 60, 73, 119]",30.794265747070312,0.08651900291442871,robust,
j30,33,STNU_robust,30,True,True,124.0,True,"[0, 5, 8, 5, 2, 1, 7, 1, 1, 8, 1, 8, 4, 2, 5, 2, 5, 6, 3, 11, 1, 9, 3, 4, 9, 4, 8, 7, 2, 2, 6, 0]","[0, 16, 44, 109, 28, 23, 2, 30, 77, 0, 36, 8, 24, 0, 72, 21, 37, 79, 21, 36, 52, 63, 114, 117, 93, 32, 85, 102, 96, 61, 78, 124]",30.794265747070312,0.08564305305480957,robust,
j30,33,STNU_robust,30,True,True,134.0,True,"[0, 6, 10, 5, 1, 1, 12, 1, 1, 9, 2, 10, 3, 2, 9, 1, 2, 7, 6, 7, 1, 7, 3, 6, 9, 6, 4, 8, 2, 3, 10, 0]","[0, 19, 50, 119, 34, 26, 2, 35, 86, 0, 42, 9, 31, 0, 77, 25, 44, 88, 25, 42, 60, 70, 124, 127, 101, 36, 97, 111, 105, 67, 87, 134]",30.794265747070312,0.08930182456970215,robust,
j30,33,STNU_robust,30,True,True,121.0,True,"[0, 4, 6, 4, 2, 1, 7, 1, 1, 7, 1, 10, 5, 4, 7, 1, 2, 6, 4, 8, 1, 6, 4, 6, 9, 2, 5, 6, 2, 2, 10, 0]","[0, 17, 43, 106, 30, 22, 4, 32, 75, 0, 35, 7, 25, 0, 68, 21, 36, 77, 21, 35, 49, 62, 110, 114, 91, 33, 86, 100, 94, 60, 76, 121]",30.794265747070312,0.08476781845092773,robust,
j30,33,STNU_robust,30,True,True,124.0,True,"[0, 5, 6, 5, 2, 1, 6, 1, 1, 6, 2, 6, 3, 5, 6, 2, 4, 9, 6, 9, 1, 11, 3, 7, 5, 5, 5, 6, 2, 2, 11, 0]","[0, 12, 42, 109, 26, 19, 5, 28, 78, 0, 34, 6, 23, 0, 72, 17, 36, 80, 17, 34, 48, 61, 114, 117, 95, 29, 90, 103, 97, 59, 79, 124]",30.794265747070312,0.08650898933410645,robust,
j30,33,STNU_robust,30,True,True,126.0,True,"[0, 7, 11, 2, 2, 1, 6, 1, 1, 8, 2, 7, 5, 2, 5, 1, 4, 8, 6, 8, 1, 6, 6, 7, 6, 4, 8, 7, 1, 3, 6, 0]","[0, 15, 48, 111, 33, 23, 2, 35, 79, 0, 40, 8, 28, 0, 74, 22, 42, 81, 22, 40, 59, 68, 113, 119, 97, 36, 89, 104, 98, 65, 80, 126]",30.794265747070312,0.08385419845581055,robust,
