instance_folder,instance_id,method,time_limit_pi,time_limit_cp_stnu,obj,obj_pi,rel_regret,feasibility,feasibility_pi,real_durations,start_times,time_offline,time_online
ubo50,21,STNU,60,60,inf,111.0,100.0,False,True,"[0, 1, 1, 4, 10, 5, 10, 2, 6, 7, 1, 2, 3, 9, 3, 1, 5, 1, 9, 3, 1, 1, 1, 5, 1, 2, 2, 4, 4, 1, 8, 7, 2, 11, 6, 8, 6, 1, 9, 1, 1, 2, 7, 8, 7, 1, 7, 10, 2, 5, 11, 0]",,0.6758158206939697,0.0
ubo50,22,STNU,60,60,inf,124.0,100.0,False,True,"[0, 6, 1, 5, 3, 6, 8, 8, 11, 2, 2, 1, 1, 8, 8, 10, 1, 9, 1, 9, 10, 4, 7, 11, 7, 9, 7, 8, 7, 6, 4, 1, 8, 1, 1, 1, 7, 1, 1, 3, 12, 6, 5, 5, 3, 6, 1, 3, 6, 5, 2, 0]",,0.7145819664001465,0.0
ubo50,23,STNU,60,60,inf,160.0,100.0,False,True,"[0, 12, 2, 4, 7, 5, 9, 1, 7, 1, 7, 11, 5, 7, 7, 7, 8, 2, 7, 7, 6, 2, 2, 5, 1, 4, 9, 1, 2, 8, 8, 4, 1, 2, 5, 2, 9, 5, 1, 2, 2, 3, 1, 9, 1, 6, 2, 2, 3, 1, 10, 0]",,0.7363667488098145,0.0
ubo50,24,STNU,60,60,inf,272.0,100.0,False,True,"[0, 1, 2, 4, 3, 3, 4, 8, 4, 2, 7, 4, 2, 2, 6, 7, 5, 1, 1, 8, 8, 3, 8, 1, 5, 4, 8, 9, 2, 3, 1, 2, 7, 6, 5, 8, 11, 6, 1, 2, 7, 2, 3, 1, 1, 5, 6, 12, 1, 5, 2, 0]",,0.7986660003662109,0.0
ubo50,25,STNU,60,60,inf,108.0,100.0,False,True,"[0, 5, 4, 6, 3, 8, 4, 6, 4, 2, 2, 1, 5, 9, 9, 1, 6, 5, 2, 7, 6, 10, 5, 6, 1, 7, 5, 3, 1, 6, 1, 2, 3, 3, 4, 3, 6, 5, 8, 7, 2, 2, 5, 8, 12, 11, 9, 6, 5, 5, 5, 0]",,0.6796362400054932,0.0
ubo50,26,STNU,60,60,inf,129.0,100.0,False,True,"[0, 7, 8, 9, 4, 7, 6, 1, 1, 6, 1, 3, 3, 7, 2, 5, 11, 1, 4, 7, 10, 5, 1, 1, 2, 2, 2, 1, 11, 7, 5, 5, 12, 9, 11, 3, 2, 11, 6, 8, 4, 1, 3, 1, 1, 7, 5, 1, 3, 1, 4, 0]",,0.8707048892974854,0.0
ubo50,27,STNU,60,60,inf,85.0,100.0,False,True,"[0, 1, 2, 5, 5, 7, 7, 5, 6, 6, 1, 1, 1, 1, 6, 8, 5, 3, 5, 4, 4, 3, 1, 7, 4, 6, 6, 8, 3, 1, 3, 3, 3, 12, 8, 1, 1, 1, 2, 12, 7, 6, 9, 5, 3, 6, 1, 4, 3, 1, 2, 0]",,0.8020279407501221,0.0
ubo50,28,STNU,60,60,inf,181.0,100.0,False,True,"[0, 1, 11, 9, 5, 5, 7, 7, 5, 4, 5, 1, 9, 1, 1, 5, 10, 6, 3, 4, 8, 1, 6, 9, 11, 6, 2, 1, 3, 3, 1, 6, 12, 7, 4, 1, 10, 6, 2, 4, 6, 2, 11, 1, 1, 2, 4, 2, 4, 3, 5, 0]",,0.8163161277770996,0.0
ubo50,29,STNU,60,60,inf,263.0,100.0,False,True,"[0, 2, 2, 8, 2, 9, 3, 11, 3, 1, 9, 7, 9, 1, 10, 6, 10, 1, 4, 7, 4, 1, 8, 8, 9, 4, 4, 6, 4, 10, 6, 1, 5, 4, 5, 8, 3, 6, 1, 3, 7, 10, 5, 7, 11, 2, 2, 1, 4, 9, 2, 0]",,0.7786579132080078,0.0
ubo50,30,STNU,60,60,inf,288.0,100.0,False,True,"[0, 8, 2, 1, 2, 8, 5, 3, 5, 6, 3, 4, 3, 4, 4, 2, 1, 5, 5, 4, 9, 3, 6, 7, 7, 8, 2, 2, 4, 12, 1, 1, 9, 2, 1, 1, 6, 6, 3, 5, 6, 1, 4, 2, 4, 9, 12, 3, 3, 2, 10, 0]",,0.9165608882904053,0.0
ubo50,31,STNU,60,60,inf,285.0,100.0,False,True,"[0, 6, 11, 1, 9, 6, 1, 9, 1, 5, 2, 4, 3, 7, 6, 2, 8, 5, 1, 4, 7, 5, 11, 11, 2, 1, 3, 3, 2, 2, 3, 1, 6, 3, 4, 5, 3, 9, 3, 2, 4, 1, 6, 8, 5, 6, 6, 2, 11, 3, 7, 0]",,1.4211831092834473,0.0
ubo50,32,STNU,60,60,inf,inf,0.0,False,False,"[0, 2, 2, 9, 5, 3, 4, 5, 11, 4, 2, 2, 1, 3, 2, 1, 6, 1, 5, 7, 1, 8, 12, 6, 2, 7, 8, 6, 5, 5, 5, 5, 7, 9, 2, 3, 1, 10, 7, 2, 11, 3, 7, 10, 5, 1, 2, 4, 4, 1, 11, 0]",,0.05754399299621582,0.0
ubo50,33,STNU,60,60,inf,243.0,100.0,False,True,"[0, 1, 7, 5, 3, 6, 4, 11, 8, 6, 5, 2, 8, 1, 11, 5, 2, 10, 2, 8, 1, 8, 2, 3, 1, 1, 9, 9, 8, 3, 9, 2, 4, 6, 6, 2, 3, 6, 2, 3, 6, 3, 8, 9, 6, 3, 8, 2, 8, 12, 4, 0]",,0.05396413803100586,0.0
ubo50,34,STNU,60,60,214.0,204.0,4.901960784313726,True,True,"[0, 1, 3, 2, 9, 1, 1, 8, 5, 10, 7, 8, 8, 9, 2, 4, 1, 1, 9, 5, 2, 1, 3, 7, 1, 12, 7, 6, 1, 7, 5, 7, 3, 2, 7, 11, 6, 5, 2, 11, 1, 1, 7, 1, 8, 10, 7, 1, 5, 2, 8, 0]","[0, 73, 12, 0, 102, 2, 49, 2, 145, 193, 180, 75, 125, 157, 57, 189, 113, 130, 114, 29, 150, 93, 125, 50, 11, 15, 60, 134, 72, 42, 174, 42, 57, 166, 93, 174, 168, 140, 111, 61, 203, 10, 95, 133, 102, 83, 34, 41, 152, 123, 204, 214]",59.18014216423035,3.9731369018554688
ubo50,35,STNU,60,60,inf,inf,0.0,False,False,"[0, 7, 1, 8, 6, 8, 7, 9, 4, 12, 1, 3, 3, 1, 1, 4, 11, 8, 3, 1, 1, 7, 1, 1, 8, 4, 1, 5, 7, 1, 8, 12, 7, 9, 5, 1, 5, 5, 8, 1, 1, 2, 2, 2, 9, 1, 2, 2, 7, 8, 6, 0]",,0.05556297302246094,0.0
ubo50,36,STNU,60,60,inf,170.0,100.0,False,True,"[0, 7, 5, 4, 10, 5, 5, 1, 6, 6, 7, 1, 1, 1, 1, 1, 10, 1, 7, 4, 9, 4, 10, 4, 3, 4, 1, 1, 10, 6, 5, 4, 7, 7, 8, 1, 7, 1, 6, 8, 2, 3, 1, 1, 3, 1, 3, 2, 9, 4, 9, 0]",,61.11951971054077,0.0
ubo50,37,STNU,60,60,inf,214.0,100.0,False,True,"[0, 1, 4, 1, 6, 1, 3, 10, 1, 7, 2, 2, 5, 10, 11, 8, 8, 2, 5, 8, 1, 2, 10, 4, 6, 1, 1, 9, 1, 4, 1, 2, 11, 4, 6, 8, 1, 6, 7, 1, 6, 1, 2, 1, 3, 6, 8, 12, 1, 2, 2, 0]",,1.297888994216919,0.0
ubo50,38,STNU,60,60,inf,inf,0.0,False,False,"[0, 11, 1, 3, 7, 7, 6, 8, 7, 4, 1, 2, 2, 7, 9, 3, 3, 12, 4, 7, 11, 3, 6, 6, 9, 11, 6, 11, 3, 3, 1, 3, 5, 1, 8, 9, 2, 1, 12, 4, 6, 1, 4, 4, 5, 2, 9, 1, 1, 11, 1, 0]",,0.05462503433227539,0.0
ubo50,39,STNU,60,60,inf,inf,0.0,False,False,"[0, 5, 3, 5, 6, 9, 2, 6, 7, 7, 1, 1, 9, 2, 1, 7, 9, 1, 11, 4, 5, 5, 3, 3, 7, 8, 6, 2, 6, 6, 11, 1, 2, 1, 7, 1, 2, 12, 5, 7, 8, 6, 1, 5, 10, 6, 6, 11, 12, 5, 9, 0]",,0.058028221130371094,0.0
ubo50,40,STNU,60,60,inf,181.0,100.0,False,True,"[0, 2, 2, 1, 8, 9, 4, 5, 1, 2, 8, 4, 4, 10, 1, 11, 5, 7, 10, 1, 7, 4, 1, 2, 1, 8, 1, 3, 9, 6, 12, 1, 3, 7, 1, 3, 2, 1, 5, 5, 6, 1, 1, 6, 5, 4, 8, 2, 2, 2, 8, 0]",,61.043686866760254,0.0
ubo50,41,STNU,60,60,146.0,141.0,3.5460992907801416,True,True,"[0, 5, 7, 3, 4, 4, 7, 9, 2, 10, 3, 7, 3, 8, 5, 2, 7, 12, 7, 3, 9, 2, 5, 5, 5, 1, 9, 6, 8, 5, 5, 3, 7, 1, 6, 3, 1, 6, 10, 7, 9, 6, 6, 3, 6, 4, 3, 2, 1, 7, 1, 0]","[0, 7, 10, 32, 0, 4, 0, 0, 21, 44, 87, 93, 34, 35, 50, 125, 105, 134, 41, 72, 106, 125, 74, 90, 100, 11, 12, 79, 95, 69, 111, 23, 74, 9, 26, 122, 34, 64, 54, 129, 41, 112, 100, 64, 21, 30, 95, 138, 23, 131, 115, 144]",1.8591759204864502,2.815695285797119
ubo50,42,STNU,60,60,inf,145.0,100.0,False,True,"[0, 1, 2, 8, 2, 7, 1, 7, 7, 5, 8, 8, 2, 1, 4, 1, 1, 8, 3, 7, 7, 1, 8, 5, 7, 1, 10, 7, 3, 5, 4, 2, 1, 5, 10, 3, 3, 5, 8, 7, 8, 3, 9, 5, 5, 3, 10, 10, 6, 5, 7, 0]",,1.189927101135254,0.0
ubo50,43,STNU,60,60,inf,97.0,100.0,False,True,"[0, 4, 1, 6, 1, 2, 1, 5, 9, 7, 2, 5, 6, 6, 1, 4, 8, 10, 4, 1, 3, 1, 3, 1, 6, 6, 5, 11, 2, 1, 1, 1, 6, 7, 4, 8, 1, 2, 11, 1, 1, 1, 8, 6, 2, 4, 8, 4, 10, 2, 8, 0]",,1.1904621124267578,0.0
ubo50,44,STNU,60,60,190.0,190.0,0.0,True,True,"[0, 9, 1, 4, 9, 5, 1, 3, 5, 9, 2, 10, 9, 6, 9, 12, 1, 2, 1, 2, 1, 1, 1, 3, 6, 5, 8, 4, 7, 8, 1, 1, 6, 11, 8, 9, 2, 9, 9, 2, 2, 3, 2, 1, 2, 2, 1, 4, 6, 5, 7, 0]","[0, 4, 0, 0, 11, 20, 0, 0, 0, 147, 82, 62, 132, 63, 15, 142, 95, 125, 156, 46, 74, 56, 135, 39, 84, 69, 48, 70, 95, 117, 141, 49, 24, 121, 3, 51, 171, 30, 39, 115, 60, 75, 102, 93, 74, 92, 141, 167, 161, 145, 183, 189]",1.0436148643493652,2.2157528400421143
ubo50,45,STNU,60,60,inf,173.0,100.0,False,True,"[0, 2, 3, 10, 5, 9, 7, 1, 1, 5, 10, 1, 7, 2, 2, 1, 4, 1, 6, 1, 4, 5, 7, 8, 3, 2, 5, 1, 8, 7, 4, 7, 2, 2, 7, 4, 5, 9, 1, 4, 1, 1, 4, 2, 6, 2, 7, 1, 1, 9, 1, 0]",,1.2082290649414062,0.0
ubo50,46,STNU,60,60,inf,214.0,100.0,False,True,"[0, 9, 3, 6, 1, 1, 5, 3, 9, 5, 5, 8, 7, 8, 12, 4, 1, 2, 2, 7, 2, 1, 11, 3, 10, 6, 1, 1, 3, 11, 6, 11, 1, 1, 1, 2, 5, 9, 1, 5, 1, 7, 1, 2, 2, 7, 4, 5, 7, 5, 2, 0]",,1.3826711177825928,0.0
ubo50,47,STNU,60,60,inf,189.0,100.0,False,True,"[0, 5, 3, 5, 6, 1, 12, 1, 4, 1, 6, 9, 3, 5, 7, 10, 8, 4, 3, 7, 9, 2, 7, 8, 9, 6, 2, 2, 3, 2, 1, 4, 2, 6, 2, 1, 3, 6, 1, 5, 6, 5, 1, 2, 10, 1, 4, 4, 2, 2, 1, 0]",,1.184823989868164,0.0
ubo50,48,STNU,60,60,inf,inf,0.0,False,False,"[0, 6, 6, 6, 9, 1, 11, 2, 3, 12, 1, 8, 5, 6, 1, 6, 2, 6, 10, 3, 1, 3, 9, 7, 1, 1, 9, 11, 9, 8, 9, 10, 5, 9, 5, 3, 7, 6, 5, 1, 2, 2, 7, 9, 3, 1, 1, 2, 2, 7, 1, 0]",,0.055233001708984375,0.0
ubo50,49,STNU,60,60,145.0,143.0,1.3986013986013985,True,True,"[0, 11, 9, 9, 6, 4, 9, 8, 1, 1, 5, 1, 2, 1, 2, 6, 5, 9, 5, 7, 1, 6, 9, 7, 6, 9, 8, 1, 7, 4, 3, 7, 4, 2, 1, 5, 3, 7, 1, 5, 8, 7, 7, 5, 6, 2, 8, 5, 4, 6, 4, 0]","[0, 0, 38, 11, 11, 20, 11, 66, 25, 93, 96, 104, 57, 51, 119, 51, 1, 110, 102, 34, 48, 111, 80, 26, 121, 25, 72, 49, 41, 52, 101, 93, 68, 91, 60, 80, 21, 56, 56, 20, 27, 93, 105, 121, 121, 127, 113, 127, 139, 127, 101, 145]",1.2165288925170898,2.140065908432007
ubo50,50,STNU,60,60,inf,210.0,100.0,False,True,"[0, 4, 1, 8, 9, 6, 8, 2, 5, 1, 11, 3, 8, 2, 1, 1, 4, 3, 2, 5, 1, 6, 4, 1, 1, 10, 4, 7, 4, 3, 5, 2, 6, 7, 4, 4, 11, 3, 6, 3, 6, 2, 5, 3, 8, 9, 5, 1, 8, 6, 7, 0]",,0.8858129978179932,0.0
ubo50,51,STNU,60,60,inf,123.0,100.0,False,True,"[0, 7, 1, 5, 9, 9, 6, 3, 4, 12, 4, 5, 7, 3, 1, 5, 1, 1, 4, 9, 1, 3, 5, 7, 3, 9, 2, 4, 1, 7, 6, 1, 2, 1, 2, 1, 7, 3, 6, 1, 1, 1, 1, 7, 5, 8, 2, 2, 1, 6, 2, 0]",,0.7693119049072266,0.0
ubo50,52,STNU,60,60,inf,135.0,100.0,False,True,"[0, 6, 1, 3, 7, 1, 11, 6, 6, 3, 9, 9, 10, 1, 1, 2, 11, 4, 1, 9, 7, 11, 4, 1, 1, 5, 5, 1, 3, 6, 5, 2, 5, 3, 5, 2, 5, 2, 7, 3, 5, 7, 3, 6, 5, 6, 4, 6, 10, 1, 5, 0]",,1.107680082321167,0.0
ubo50,53,STNU,60,60,inf,113.0,100.0,False,True,"[0, 2, 5, 10, 4, 6, 7, 7, 1, 12, 1, 6, 6, 1, 1, 6, 7, 6, 10, 4, 9, 3, 6, 2, 2, 4, 2, 2, 11, 1, 1, 11, 4, 2, 9, 1, 9, 1, 6, 1, 6, 1, 8, 4, 1, 3, 1, 3, 6, 10, 6, 0]",,0.8691699504852295,0.0
ubo50,54,STNU,60,60,inf,92.0,100.0,False,True,"[0, 1, 1, 6, 5, 7, 2, 1, 8, 1, 2, 2, 7, 1, 5, 6, 5, 11, 10, 11, 7, 3, 4, 6, 4, 1, 1, 5, 7, 1, 5, 8, 8, 11, 1, 4, 3, 12, 10, 3, 5, 2, 9, 2, 11, 9, 3, 7, 6, 4, 9, 0]",,0.7330989837646484,0.0
ubo50,55,STNU,60,60,inf,188.0,100.0,False,True,"[0, 3, 6, 4, 2, 2, 1, 7, 11, 1, 8, 1, 9, 7, 1, 8, 6, 3, 2, 6, 9, 3, 3, 2, 4, 1, 1, 9, 8, 5, 5, 3, 3, 2, 9, 1, 12, 7, 2, 7, 6, 7, 5, 4, 1, 7, 3, 3, 12, 8, 4, 0]",,1.1164352893829346,0.0
ubo50,56,STNU,60,60,inf,150.0,100.0,False,True,"[0, 5, 6, 1, 1, 2, 2, 1, 2, 3, 2, 1, 7, 2, 1, 1, 7, 3, 5, 6, 2, 8, 5, 3, 5, 7, 5, 4, 6, 9, 2, 3, 1, 2, 6, 7, 3, 9, 8, 3, 1, 3, 7, 3, 1, 9, 6, 3, 7, 12, 9, 0]",,0.9697320461273193,0.0
ubo50,57,STNU,60,60,inf,130.0,100.0,False,True,"[0, 5, 8, 7, 1, 2, 7, 7, 1, 3, 5, 4, 2, 4, 2, 1, 1, 5, 2, 8, 2, 1, 8, 10, 1, 1, 9, 4, 1, 1, 3, 4, 5, 4, 10, 3, 5, 4, 1, 1, 3, 3, 5, 5, 2, 10, 2, 1, 1, 7, 1, 0]",,0.8039660453796387,0.0
ubo50,58,STNU,60,60,inf,180.0,100.0,False,True,"[0, 3, 2, 3, 1, 7, 1, 9, 8, 3, 7, 7, 3, 8, 5, 1, 2, 4, 5, 1, 3, 2, 3, 7, 4, 1, 1, 3, 1, 5, 2, 9, 12, 7, 1, 1, 5, 1, 4, 7, 1, 5, 1, 1, 2, 1, 6, 3, 2, 1, 6, 0]",,0.8345510959625244,0.0
ubo50,59,STNU,60,60,inf,199.0,100.0,False,True,"[0, 9, 1, 10, 4, 6, 6, 1, 4, 7, 6, 7, 11, 8, 6, 6, 5, 4, 4, 5, 1, 3, 11, 3, 6, 7, 3, 5, 2, 5, 6, 4, 2, 6, 7, 1, 10, 4, 5, 4, 3, 7, 1, 8, 7, 3, 1, 3, 1, 11, 4, 0]",,0.7769069671630859,0.0
ubo50,60,STNU,60,60,inf,126.0,100.0,False,True,"[0, 5, 2, 7, 4, 11, 7, 1, 7, 2, 1, 6, 1, 3, 2, 4, 7, 8, 4, 5, 4, 7, 2, 4, 6, 2, 6, 2, 4, 8, 1, 1, 4, 12, 1, 10, 10, 8, 11, 12, 1, 1, 5, 3, 6, 2, 4, 6, 10, 11, 8, 0]",,0.9699909687042236,0.0
ubo50,61,STNU,60,60,inf,276.0,100.0,False,True,"[0, 10, 3, 2, 1, 6, 1, 5, 9, 5, 1, 10, 7, 1, 6, 3, 2, 7, 1, 6, 11, 3, 1, 6, 6, 5, 7, 6, 7, 6, 5, 1, 5, 1, 5, 10, 7, 7, 2, 1, 5, 5, 11, 3, 4, 6, 3, 8, 8, 1, 1, 0]",,1.2487671375274658,0.0
ubo50,62,STNU,60,60,inf,227.0,100.0,False,True,"[0, 2, 7, 12, 9, 6, 1, 3, 9, 6, 5, 2, 9, 4, 1, 2, 1, 6, 1, 7, 1, 7, 5, 1, 7, 1, 5, 3, 10, 4, 7, 5, 6, 5, 2, 2, 1, 2, 4, 2, 7, 6, 2, 5, 1, 9, 1, 5, 2, 2, 3, 0]",,1.0577306747436523,0.0
ubo50,63,STNU,60,60,inf,207.0,100.0,False,True,"[0, 4, 4, 5, 2, 1, 11, 3, 12, 3, 1, 2, 5, 1, 8, 9, 4, 9, 2, 7, 7, 3, 3, 6, 1, 3, 1, 3, 4, 6, 6, 1, 4, 7, 1, 2, 1, 6, 3, 6, 2, 2, 2, 8, 7, 2, 6, 8, 9, 4, 7, 0]",,2.520501136779785,0.0
ubo50,64,STNU,60,60,inf,334.0,100.0,False,True,"[0, 9, 9, 6, 9, 3, 5, 10, 4, 5, 1, 7, 9, 1, 10, 5, 1, 4, 10, 1, 1, 9, 7, 3, 2, 11, 8, 5, 1, 3, 1, 7, 1, 3, 6, 1, 1, 9, 11, 8, 9, 1, 8, 2, 9, 9, 2, 4, 1, 6, 1, 0]",,1.599687099456787,0.0
ubo50,65,STNU,60,60,inf,179.0,100.0,False,True,"[0, 6, 1, 8, 2, 2, 3, 4, 4, 9, 5, 6, 1, 2, 2, 2, 9, 1, 5, 11, 3, 8, 3, 7, 6, 3, 4, 4, 2, 12, 6, 6, 6, 1, 1, 2, 5, 4, 9, 10, 1, 2, 7, 6, 4, 8, 2, 4, 5, 6, 1, 0]",,60.988187313079834,0.0
ubo50,66,STNU,60,60,inf,inf,0.0,False,False,"[0, 4, 8, 5, 8, 5, 5, 7, 2, 1, 5, 4, 9, 1, 7, 1, 5, 7, 3, 6, 3, 2, 9, 5, 6, 3, 7, 1, 3, 8, 2, 2, 2, 1, 5, 7, 9, 8, 3, 9, 11, 1, 3, 1, 1, 9, 7, 2, 10, 2, 7, 0]",,0.058484792709350586,0.0
ubo50,67,STNU,60,60,inf,226.0,100.0,False,True,"[0, 1, 3, 2, 3, 2, 1, 7, 8, 7, 3, 4, 1, 5, 3, 1, 9, 8, 3, 5, 6, 7, 1, 2, 9, 7, 7, 7, 4, 6, 6, 9, 5, 8, 1, 2, 1, 3, 2, 8, 2, 1, 3, 2, 6, 5, 9, 1, 8, 3, 7, 0]",,1.483755111694336,0.0
ubo50,68,STNU,60,60,inf,245.0,100.0,False,True,"[0, 1, 1, 3, 7, 6, 2, 9, 6, 7, 9, 1, 6, 9, 5, 6, 2, 2, 3, 1, 1, 3, 2, 1, 3, 1, 1, 2, 7, 6, 11, 1, 10, 5, 5, 2, 3, 7, 4, 10, 5, 2, 2, 4, 8, 9, 8, 5, 7, 3, 8, 0]",,1.2586169242858887,0.0
ubo50,69,STNU,60,60,inf,inf,0.0,False,False,"[0, 6, 2, 1, 3, 3, 6, 11, 2, 1, 2, 5, 6, 7, 11, 5, 5, 1, 2, 2, 3, 11, 1, 5, 1, 2, 1, 7, 5, 1, 6, 1, 2, 5, 5, 3, 7, 2, 6, 8, 12, 3, 8, 8, 5, 1, 1, 1, 2, 7, 4, 0]",,0.057038068771362305,0.0
ubo50,70,STNU,60,60,inf,inf,0.0,False,False,"[0, 3, 5, 9, 1, 9, 3, 4, 11, 5, 9, 2, 7, 6, 6, 9, 1, 1, 4, 6, 1, 1, 7, 1, 5, 11, 6, 5, 2, 1, 5, 1, 11, 4, 9, 5, 2, 2, 8, 5, 7, 2, 3, 6, 2, 1, 3, 9, 4, 1, 3, 0]",,0.058722734451293945,0.0
ubo50,71,STNU,60,60,inf,150.0,100.0,False,True,"[0, 11, 3, 1, 3, 3, 6, 2, 5, 2, 2, 7, 5, 6, 6, 5, 1, 1, 8, 12, 2, 7, 2, 1, 3, 6, 1, 7, 1, 10, 1, 6, 8, 1, 3, 1, 2, 3, 8, 8, 3, 7, 2, 4, 3, 2, 2, 5, 7, 3, 5, 0]",,1.2791788578033447,0.0
ubo50,72,STNU,60,60,inf,inf,0.0,False,False,"[0, 11, 11, 4, 3, 12, 3, 2, 7, 1, 1, 6, 6, 2, 9, 5, 1, 12, 6, 5, 3, 9, 6, 1, 10, 5, 6, 6, 1, 1, 8, 8, 8, 8, 5, 6, 11, 6, 3, 7, 1, 1, 4, 1, 9, 10, 7, 11, 2, 8, 5, 0]",,0.05856680870056152,0.0
ubo50,73,STNU,60,60,inf,168.0,100.0,False,True,"[0, 6, 9, 9, 1, 5, 4, 6, 1, 2, 1, 1, 6, 4, 1, 3, 2, 6, 10, 7, 4, 7, 9, 1, 8, 1, 4, 1, 2, 7, 12, 5, 7, 3, 1, 5, 1, 10, 4, 8, 3, 9, 8, 1, 7, 1, 8, 4, 7, 1, 2, 0]",,0.9171698093414307,0.0
ubo50,74,STNU,60,60,inf,219.0,100.0,False,True,"[0, 3, 6, 1, 7, 6, 5, 6, 1, 11, 5, 8, 9, 2, 4, 2, 8, 1, 1, 3, 3, 4, 1, 1, 10, 1, 2, 2, 6, 1, 3, 5, 8, 9, 12, 7, 4, 4, 6, 6, 2, 1, 1, 5, 4, 1, 4, 4, 11, 9, 1, 0]",,0.05742192268371582,0.0
