instance_folder,instance_id,method,nr_samples,obj,obj_pi,rel_regret,time_limit_SAA,feasibility,feasibility_pi,real_durations,start_times,time_offline,time_online,time_limit_pi
j20,2,proactive,10,inf,inf,0.0,600,False,False,"[0, 8, 8, 7, 1, 3, 7, 4, 7, 12, 6, 1, 1, 7, 3, 1, 2, 3, 3, 9, 7, 0]",,0.09842395782470703,0.0,60.0
j20,2,proactive,10,inf,inf,0.0,600,False,False,"[0, 4, 10, 5, 2, 3, 9, 2, 8, 8, 7, 1, 1, 10, 6, 1, 3, 3, 6, 6, 7, 0]",,0.09842395782470703,0.0,60.0
j20,2,proactive,10,inf,inf,0.0,600,False,False,"[0, 6, 9, 7, 1, 3, 8, 3, 8, 8, 6, 1, 1, 11, 3, 1, 2, 5, 6, 6, 6, 0]",,0.09842395782470703,0.0,60.0
j20,2,proactive,10,inf,inf,0.0,600,False,False,"[0, 5, 8, 5, 2, 2, 9, 6, 7, 12, 8, 1, 1, 6, 5, 1, 3, 5, 3, 6, 5, 0]",,0.09842395782470703,0.0,60.0
j20,2,proactive,10,inf,inf,0.0,600,False,False,"[0, 6, 7, 9, 1, 1, 7, 6, 5, 11, 6, 1, 1, 8, 2, 1, 1, 6, 7, 11, 7, 0]",,0.09842395782470703,0.0,60.0
j20,2,proactive,10,inf,inf,0.0,600,False,False,"[0, 5, 8, 9, 2, 1, 5, 6, 9, 12, 6, 1, 1, 7, 5, 1, 2, 5, 7, 10, 6, 0]",,0.09842395782470703,0.0,60.0
j20,2,proactive,10,inf,inf,0.0,600,False,False,"[0, 8, 6, 6, 2, 2, 8, 5, 9, 9, 4, 1, 1, 11, 6, 1, 2, 6, 7, 9, 4, 0]",,0.09842395782470703,0.0,60.0
j20,2,proactive,10,inf,inf,0.0,600,False,False,"[0, 8, 12, 5, 1, 1, 6, 2, 6, 10, 8, 1, 1, 9, 4, 1, 3, 4, 5, 6, 3, 0]",,0.09842395782470703,0.0,60.0
j20,2,proactive,10,inf,inf,0.0,600,False,False,"[0, 4, 12, 9, 1, 2, 5, 6, 6, 9, 6, 1, 1, 7, 5, 1, 2, 3, 7, 8, 5, 0]",,0.09842395782470703,0.0,60.0
j20,2,proactive,10,inf,inf,0.0,600,False,False,"[0, 8, 10, 8, 2, 1, 5, 6, 6, 12, 7, 1, 1, 11, 2, 1, 3, 5, 7, 10, 7, 0]",,0.09842395782470703,0.0,60.0
j20,3,proactive,10,inf,73.0,100.0,600,False,True,"[0, 9, 7, 5, 6, 4, 7, 2, 3, 5, 1, 4, 5, 8, 6, 4, 6, 10, 4, 11, 3, 0]",,0.0950462818145752,0.0,60.0
j20,3,proactive,10,inf,80.0,100.0,600,False,True,"[0, 8, 6, 6, 6, 6, 8, 1, 3, 5, 2, 6, 8, 9, 8, 5, 7, 9, 6, 11, 4, 0]",,0.0950462818145752,0.0,60.0
j20,3,proactive,10,inf,70.0,100.0,600,False,True,"[0, 9, 6, 6, 4, 6, 5, 1, 4, 5, 1, 5, 7, 6, 6, 3, 6, 7, 6, 11, 5, 0]",,0.0950462818145752,0.0,60.0
j20,3,proactive,10,inf,81.0,100.0,600,False,True,"[0, 6, 8, 7, 4, 3, 9, 1, 6, 6, 2, 6, 7, 5, 9, 3, 6, 9, 4, 12, 2, 0]",,0.0950462818145752,0.0,60.0
j20,3,proactive,10,inf,72.0,100.0,600,False,True,"[0, 9, 9, 6, 6, 6, 5, 1, 2, 5, 2, 7, 4, 9, 9, 6, 4, 8, 5, 7, 3, 0]",,0.0950462818145752,0.0,60.0
j20,3,proactive,10,inf,80.0,100.0,600,False,True,"[0, 8, 5, 4, 8, 4, 5, 1, 5, 9, 2, 8, 7, 5, 10, 6, 3, 10, 6, 8, 3, 0]",,0.0950462818145752,0.0,60.0
j20,3,proactive,10,inf,inf,0.0,600,False,False,"[0, 6, 5, 4, 7, 4, 7, 3, 5, 6, 1, 7, 5, 5, 7, 6, 4, 11, 4, 7, 4, 0]",,0.0950462818145752,0.0,60.0
j20,3,proactive,10,inf,inf,0.0,600,False,False,"[0, 7, 8, 3, 4, 2, 5, 2, 4, 8, 2, 7, 4, 9, 10, 6, 3, 11, 8, 12, 2, 0]",,0.0950462818145752,0.0,60.0
j20,3,proactive,10,inf,76.0,100.0,600,False,True,"[0, 10, 6, 6, 4, 6, 7, 2, 5, 6, 2, 7, 6, 8, 6, 4, 4, 6, 6, 10, 5, 0]",,0.0950462818145752,0.0,60.0
j20,3,proactive,10,inf,inf,0.0,600,False,False,"[0, 7, 8, 3, 6, 4, 5, 3, 2, 7, 1, 6, 7, 8, 9, 3, 4, 7, 7, 8, 2, 0]",,0.0950462818145752,0.0,60.0
j20,4,proactive,10,inf,44.0,100.0,600,False,True,"[0, 1, 2, 5, 8, 1, 1, 4, 1, 9, 2, 3, 1, 6, 1, 1, 1, 9, 5, 2, 9, 0]",,0.09899377822875977,0.0,60.0
j20,4,proactive,10,inf,42.0,100.0,600,False,True,"[0, 1, 3, 6, 6, 2, 1, 5, 1, 11, 3, 1, 1, 4, 1, 1, 1, 6, 3, 2, 9, 0]",,0.09899377822875977,0.0,60.0
j20,4,proactive,10,inf,inf,0.0,600,False,False,"[0, 1, 4, 3, 7, 1, 1, 2, 2, 9, 5, 1, 1, 7, 2, 1, 1, 9, 5, 2, 6, 0]",,0.09899377822875977,0.0,60.0
j20,4,proactive,10,inf,43.0,100.0,600,False,True,"[0, 1, 3, 3, 5, 2, 1, 2, 1, 10, 3, 1, 1, 4, 2, 1, 1, 9, 4, 5, 11, 0]",,0.09899377822875977,0.0,60.0
j20,4,proactive,10,inf,inf,0.0,600,False,False,"[0, 1, 6, 4, 7, 2, 1, 5, 1, 6, 6, 2, 2, 6, 2, 1, 1, 10, 7, 2, 6, 0]",,0.09899377822875977,0.0,60.0
j20,4,proactive,10,inf,inf,0.0,600,False,False,"[0, 1, 6, 5, 4, 1, 1, 5, 2, 9, 6, 2, 1, 4, 2, 1, 1, 6, 3, 3, 9, 0]",,0.09899377822875977,0.0,60.0
j20,4,proactive,10,inf,43.0,100.0,600,False,True,"[0, 1, 2, 5, 6, 1, 1, 5, 2, 9, 3, 3, 1, 6, 1, 1, 1, 8, 7, 2, 9, 0]",,0.09899377822875977,0.0,60.0
j20,4,proactive,10,inf,inf,0.0,600,False,False,"[0, 1, 5, 3, 8, 2, 1, 2, 1, 6, 6, 1, 2, 7, 1, 1, 1, 10, 5, 2, 9, 0]",,0.09899377822875977,0.0,60.0
j20,4,proactive,10,inf,43.0,100.0,600,False,True,"[0, 1, 2, 3, 7, 2, 1, 4, 1, 10, 6, 2, 1, 6, 2, 1, 1, 6, 3, 3, 6, 0]",,0.09899377822875977,0.0,60.0
j20,4,proactive,10,inf,inf,0.0,600,False,False,"[0, 1, 5, 7, 6, 2, 1, 5, 2, 11, 6, 1, 1, 5, 2, 1, 1, 7, 3, 3, 6, 0]",,0.09899377822875977,0.0,60.0
j20,5,proactive,10,inf,inf,0.0,600,False,False,"[0, 1, 4, 2, 7, 4, 8, 1, 6, 1, 3, 6, 6, 6, 10, 1, 6, 8, 7, 4, 2, 0]",,0.09495091438293457,0.0,60.0
j20,5,proactive,10,inf,inf,0.0,600,False,False,"[0, 2, 4, 3, 7, 6, 6, 1, 9, 2, 3, 7, 5, 5, 9, 1, 6, 5, 9, 4, 3, 0]",,0.09495091438293457,0.0,60.0
j20,5,proactive,10,inf,inf,0.0,600,False,False,"[0, 2, 4, 1, 6, 7, 8, 1, 7, 2, 1, 11, 9, 3, 8, 1, 10, 9, 7, 7, 6, 0]",,0.09495091438293457,0.0,60.0
j20,5,proactive,10,inf,inf,0.0,600,False,False,"[0, 1, 8, 3, 7, 4, 6, 1, 8, 2, 2, 6, 9, 4, 10, 1, 8, 7, 8, 3, 2, 0]",,0.09495091438293457,0.0,60.0
j20,5,proactive,10,inf,72.0,100.0,600,False,True,"[0, 2, 7, 1, 5, 4, 5, 1, 9, 1, 2, 7, 6, 3, 11, 1, 6, 7, 6, 4, 5, 0]",,0.09495091438293457,0.0,60.0
j20,5,proactive,10,inf,inf,0.0,600,False,False,"[0, 2, 4, 3, 7, 6, 7, 1, 11, 1, 2, 8, 7, 6, 11, 1, 11, 7, 9, 7, 5, 0]",,0.09495091438293457,0.0,60.0
j20,5,proactive,10,inf,75.0,100.0,600,False,True,"[0, 2, 8, 2, 4, 8, 8, 1, 9, 2, 1, 6, 9, 7, 6, 1, 8, 7, 6, 6, 6, 0]",,0.09495091438293457,0.0,60.0
j20,5,proactive,10,inf,72.0,100.0,600,False,True,"[0, 1, 7, 1, 6, 8, 4, 1, 10, 2, 1, 8, 7, 4, 11, 1, 8, 7, 6, 6, 3, 0]",,0.09495091438293457,0.0,60.0
j20,5,proactive,10,inf,inf,0.0,600,False,False,"[0, 1, 6, 2, 4, 4, 8, 1, 10, 2, 1, 8, 9, 7, 8, 1, 6, 8, 10, 4, 6, 0]",,0.09495091438293457,0.0,60.0
j20,5,proactive,10,inf,inf,0.0,600,False,False,"[0, 1, 8, 3, 7, 5, 7, 1, 8, 1, 1, 8, 5, 5, 8, 1, 11, 6, 8, 3, 6, 0]",,0.09495091438293457,0.0,60.0
j20,6,proactive,10,inf,inf,0.0,600,False,False,"[0, 5, 6, 6, 6, 5, 7, 5, 11, 1, 5, 11, 7, 3, 5, 9, 6, 8, 4, 5, 1, 0]",,0.09554815292358398,0.0,60.0
j20,6,proactive,10,inf,inf,0.0,600,False,False,"[0, 4, 9, 8, 4, 8, 11, 8, 6, 1, 4, 6, 5, 2, 6, 8, 5, 10, 5, 5, 2, 0]",,0.09554815292358398,0.0,60.0
j20,6,proactive,10,inf,inf,0.0,600,False,False,"[0, 3, 9, 7, 6, 7, 8, 5, 11, 1, 8, 8, 5, 2, 3, 8, 2, 10, 7, 5, 2, 0]",,0.09554815292358398,0.0,60.0
j20,6,proactive,10,inf,inf,0.0,600,False,False,"[0, 2, 9, 7, 6, 7, 6, 5, 6, 1, 8, 6, 5, 3, 3, 9, 5, 10, 7, 9, 1, 0]",,0.09554815292358398,0.0,60.0
j20,6,proactive,10,inf,inf,0.0,600,False,False,"[0, 6, 7, 7, 3, 6, 11, 4, 12, 1, 6, 7, 3, 3, 2, 8, 2, 11, 7, 8, 2, 0]",,0.09554815292358398,0.0,60.0
j20,6,proactive,10,inf,inf,0.0,600,False,False,"[0, 4, 8, 7, 5, 5, 8, 5, 11, 1, 7, 11, 4, 4, 6, 6, 2, 9, 5, 7, 1, 0]",,0.09554815292358398,0.0,60.0
j20,6,proactive,10,inf,inf,0.0,600,False,False,"[0, 3, 7, 7, 7, 4, 10, 5, 6, 1, 6, 10, 4, 3, 6, 8, 3, 9, 3, 8, 1, 0]",,0.09554815292358398,0.0,60.0
j20,6,proactive,10,inf,inf,0.0,600,False,False,"[0, 5, 8, 6, 4, 4, 9, 5, 7, 1, 8, 11, 7, 2, 5, 10, 3, 6, 6, 5, 1, 0]",,0.09554815292358398,0.0,60.0
j20,6,proactive,10,inf,inf,0.0,600,False,False,"[0, 3, 6, 4, 4, 6, 6, 6, 10, 1, 4, 11, 6, 4, 6, 10, 4, 7, 6, 7, 2, 0]",,0.09554815292358398,0.0,60.0
j20,6,proactive,10,inf,inf,0.0,600,False,False,"[0, 5, 6, 8, 3, 8, 6, 7, 9, 1, 4, 7, 3, 4, 2, 6, 5, 8, 4, 7, 2, 0]",,0.09554815292358398,0.0,60.0
j20,7,proactive,10,68.0,65.0,4.615384615384615,600,True,True,"[0, 8, 2, 11, 1, 7, 1, 8, 1, 9, 11, 1, 6, 5, 2, 10, 6, 5, 2, 2, 9, 0]","[0, 0, 12, 0, 26, 19, 14, 12, 17, 40, 8, 58, 28, 12, 34, 20, 62, 39, 61, 34, 49, 68]",0.4421091079711914,0.0005512237548828125,
j20,7,proactive,10,68.0,65.0,4.615384615384615,600,True,True,"[0, 8, 1, 9, 1, 7, 3, 6, 1, 5, 8, 1, 3, 4, 1, 7, 4, 5, 2, 4, 9, 0]","[0, 0, 12, 0, 26, 19, 14, 12, 17, 40, 8, 58, 28, 12, 34, 20, 62, 39, 61, 34, 49, 68]",0.4421091079711914,0.00046896934509277344,
j20,7,proactive,10,inf,66.0,100.0,600,False,True,"[0, 9, 1, 8, 1, 4, 3, 7, 2, 9, 8, 2, 4, 4, 1, 6, 7, 6, 2, 2, 9, 0]","[0, 0, 12, 0, 26, 19, 14, 12, 17, 40, 8, 58, 28, 12, 34, 20, 62, 39, 61, 34, 49, 68]",0.4421091079711914,0.0004730224609375,
j20,7,proactive,10,inf,65.0,100.0,600,False,True,"[0, 9, 1, 9, 1, 3, 3, 10, 2, 6, 9, 2, 5, 5, 1, 6, 4, 4, 2, 4, 6, 0]","[0, 0, 12, 0, 26, 19, 14, 12, 17, 40, 8, 58, 28, 12, 34, 20, 62, 39, 61, 34, 49, 68]",0.4421091079711914,0.0004830360412597656,
j20,7,proactive,10,inf,66.0,100.0,600,False,True,"[0, 9, 2, 8, 1, 6, 2, 9, 1, 8, 9, 1, 5, 3, 1, 10, 7, 5, 2, 2, 8, 0]","[0, 0, 12, 0, 26, 19, 14, 12, 17, 40, 8, 58, 28, 12, 34, 20, 62, 39, 61, 34, 49, 68]",0.4421091079711914,0.0004830360412597656,
j20,7,proactive,10,68.0,65.0,4.615384615384615,600,True,True,"[0, 6, 1, 10, 1, 5, 1, 8, 2, 6, 6, 1, 2, 3, 2, 12, 5, 5, 1, 5, 5, 0]","[0, 0, 12, 0, 26, 19, 14, 12, 17, 40, 8, 58, 28, 12, 34, 20, 62, 39, 61, 34, 49, 68]",0.4421091079711914,0.00046896934509277344,
j20,7,proactive,10,inf,65.0,100.0,600,False,True,"[0, 9, 1, 12, 2, 6, 3, 11, 1, 7, 10, 2, 3, 5, 2, 8, 6, 6, 1, 5, 9, 0]","[0, 0, 12, 0, 26, 19, 14, 12, 17, 40, 8, 58, 28, 12, 34, 20, 62, 39, 61, 34, 49, 68]",0.4421091079711914,0.0005078315734863281,
j20,7,proactive,10,69.0,66.0,4.545454545454546,600,True,True,"[0, 6, 1, 10, 2, 6, 1, 8, 2, 8, 11, 2, 5, 3, 2, 7, 7, 4, 2, 5, 6, 0]","[0, 0, 12, 0, 26, 19, 14, 12, 17, 40, 8, 58, 28, 12, 34, 20, 62, 39, 61, 34, 49, 68]",0.4421091079711914,0.0004978179931640625,
j20,7,proactive,10,69.0,66.0,4.545454545454546,600,True,True,"[0, 6, 2, 12, 2, 6, 2, 6, 1, 5, 8, 2, 2, 6, 2, 12, 7, 6, 1, 2, 7, 0]","[0, 0, 12, 0, 26, 19, 14, 12, 17, 40, 8, 58, 28, 12, 34, 20, 62, 39, 61, 34, 49, 68]",0.4421091079711914,0.0004918575286865234,
j20,7,proactive,10,68.0,65.0,4.615384615384615,600,True,True,"[0, 7, 2, 12, 2, 6, 3, 8, 1, 8, 6, 1, 4, 6, 2, 6, 6, 4, 2, 4, 5, 0]","[0, 0, 12, 0, 26, 19, 14, 12, 17, 40, 8, 58, 28, 12, 34, 20, 62, 39, 61, 34, 49, 68]",0.4421091079711914,0.0004811286926269531,
j20,8,proactive,10,80.0,57.0,40.35087719298246,600,True,True,"[0, 5, 9, 9, 2, 1, 5, 4, 6, 6, 9, 6, 8, 6, 10, 3, 4, 4, 2, 1, 2, 0]","[0, 0, 9, 9, 11, 0, 29, 1, 0, 46, 0, 34, 20, 66, 70, 46, 40, 56, 63, 52, 63, 79]",0.6454057693481445,0.0005352497100830078,
j20,8,proactive,10,inf,58.0,100.0,600,False,True,"[0, 8, 8, 8, 1, 1, 4, 5, 4, 7, 12, 6, 5, 12, 9, 6, 5, 3, 5, 1, 2, 0]","[0, 0, 9, 9, 11, 0, 29, 1, 0, 46, 0, 34, 20, 66, 70, 46, 40, 56, 63, 52, 63, 79]",0.6454057693481445,0.0005230903625488281,
j20,8,proactive,10,inf,59.0,100.0,600,False,True,"[0, 6, 9, 9, 2, 1, 4, 8, 7, 10, 12, 8, 5, 6, 8, 2, 3, 3, 5, 1, 1, 0]","[0, 0, 9, 9, 11, 0, 29, 1, 0, 46, 0, 34, 20, 66, 70, 46, 40, 56, 63, 52, 63, 79]",0.6454057693481445,0.0005381107330322266,
j20,8,proactive,10,inf,72.0,100.0,600,False,True,"[0, 8, 5, 9, 1, 1, 2, 8, 4, 11, 9, 12, 5, 9, 11, 3, 3, 4, 4, 1, 3, 0]","[0, 0, 9, 9, 11, 0, 29, 1, 0, 46, 0, 34, 20, 66, 70, 46, 40, 56, 63, 52, 63, 79]",0.6454057693481445,0.0005400180816650391,
j20,8,proactive,10,79.0,66.0,19.696969696969695,600,True,True,"[0, 9, 7, 6, 2, 1, 4, 4, 8, 10, 9, 9, 7, 7, 6, 4, 3, 3, 5, 1, 1, 0]","[0, 0, 9, 9, 11, 0, 29, 1, 0, 46, 0, 34, 20, 66, 70, 46, 40, 56, 63, 52, 63, 79]",0.6454057693481445,0.0004940032958984375,
j20,8,proactive,10,81.0,64.0,26.5625,600,True,True,"[0, 6, 9, 8, 2, 1, 3, 7, 8, 7, 8, 9, 8, 12, 11, 2, 5, 6, 2, 1, 3, 0]","[0, 0, 9, 9, 11, 0, 29, 1, 0, 46, 0, 34, 20, 66, 70, 46, 40, 56, 63, 52, 63, 79]",0.6454057693481445,0.0005538463592529297,
j20,8,proactive,10,79.0,58.0,36.206896551724135,600,True,True,"[0, 8, 5, 6, 1, 1, 2, 8, 5, 8, 10, 9, 5, 11, 8, 6, 5, 4, 2, 1, 2, 0]","[0, 0, 9, 9, 11, 0, 29, 1, 0, 46, 0, 34, 20, 66, 70, 46, 40, 56, 63, 52, 63, 79]",0.6454057693481445,0.0005290508270263672,
j20,8,proactive,10,81.0,62.0,30.64516129032258,600,True,True,"[0, 8, 9, 10, 1, 1, 5, 4, 4, 6, 8, 6, 5, 12, 11, 4, 2, 7, 5, 1, 3, 0]","[0, 0, 9, 9, 11, 0, 29, 1, 0, 46, 0, 34, 20, 66, 70, 46, 40, 56, 63, 52, 63, 79]",0.6454057693481445,0.0005240440368652344,
j20,8,proactive,10,inf,62.0,100.0,600,False,True,"[0, 9, 9, 10, 1, 1, 4, 5, 7, 9, 12, 9, 8, 6, 7, 3, 5, 4, 2, 1, 2, 0]","[0, 0, 9, 9, 11, 0, 29, 1, 0, 46, 0, 34, 20, 66, 70, 46, 40, 56, 63, 52, 63, 79]",0.6454057693481445,0.0005450248718261719,
j20,8,proactive,10,80.0,72.0,11.11111111111111,600,True,True,"[0, 7, 9, 8, 1, 1, 5, 6, 4, 10, 11, 10, 9, 12, 10, 3, 3, 3, 2, 1, 3, 0]","[0, 0, 9, 9, 11, 0, 29, 1, 0, 46, 0, 34, 20, 66, 70, 46, 40, 56, 63, 52, 63, 79]",0.6454057693481445,0.0005440711975097656,
j20,9,proactive,10,inf,inf,0.0,600,False,False,"[0, 5, 1, 10, 12, 7, 3, 7, 3, 9, 10, 4, 8, 3, 4, 4, 4, 10, 8, 6, 1, 0]",,0.10302209854125977,0.0,60.0
j20,9,proactive,10,inf,85.0,100.0,600,False,True,"[0, 5, 1, 12, 12, 5, 2, 6, 2, 7, 9, 6, 7, 3, 5, 3, 4, 7, 5, 7, 1, 0]",,0.10302209854125977,0.0,60.0
j20,9,proactive,10,inf,inf,0.0,600,False,False,"[0, 4, 1, 11, 10, 6, 2, 9, 3, 6, 7, 6, 8, 5, 3, 5, 7, 6, 6, 4, 2, 0]",,0.10302209854125977,0.0,60.0
j20,9,proactive,10,inf,85.0,100.0,600,False,True,"[0, 4, 1, 12, 8, 6, 3, 6, 2, 7, 11, 4, 5, 5, 3, 3, 8, 12, 5, 3, 2, 0]",,0.10302209854125977,0.0,60.0
j20,9,proactive,10,inf,inf,0.0,600,False,False,"[0, 2, 1, 11, 12, 8, 3, 9, 1, 12, 7, 4, 8, 2, 6, 3, 8, 8, 6, 5, 2, 0]",,0.10302209854125977,0.0,60.0
j20,9,proactive,10,inf,83.0,100.0,600,False,True,"[0, 5, 1, 9, 9, 8, 4, 8, 3, 8, 8, 2, 8, 5, 2, 3, 7, 6, 4, 3, 2, 0]",,0.10302209854125977,0.0,60.0
j20,9,proactive,10,inf,84.0,100.0,600,False,True,"[0, 4, 1, 9, 10, 5, 3, 6, 3, 8, 10, 4, 6, 2, 6, 2, 7, 6, 4, 5, 2, 0]",,0.10302209854125977,0.0,60.0
j20,9,proactive,10,inf,inf,0.0,600,False,False,"[0, 5, 1, 6, 8, 5, 2, 7, 1, 9, 10, 2, 6, 6, 5, 3, 5, 12, 6, 3, 1, 0]",,0.10302209854125977,0.0,60.0
j20,9,proactive,10,inf,inf,0.0,600,False,False,"[0, 5, 1, 6, 10, 4, 2, 7, 2, 12, 6, 4, 9, 6, 5, 4, 6, 10, 6, 6, 3, 0]",,0.10302209854125977,0.0,60.0
j20,9,proactive,10,inf,86.0,100.0,600,False,True,"[0, 2, 1, 9, 9, 7, 5, 7, 3, 11, 6, 6, 8, 4, 2, 2, 7, 6, 4, 6, 3, 0]",,0.10302209854125977,0.0,60.0
j20,10,proactive,10,inf,inf,0.0,600,False,False,"[0, 4, 10, 5, 3, 6, 2, 2, 1, 2, 1, 4, 8, 2, 6, 3, 4, 2, 1, 5, 2, 0]",,0.10414886474609375,0.0,60.0
j20,10,proactive,10,inf,inf,0.0,600,False,False,"[0, 4, 8, 6, 3, 2, 2, 1, 1, 4, 1, 5, 8, 2, 5, 5, 8, 2, 1, 6, 2, 0]",,0.10414886474609375,0.0,60.0
j20,10,proactive,10,inf,63.0,100.0,600,False,True,"[0, 3, 7, 2, 5, 4, 5, 1, 1, 2, 1, 2, 7, 2, 5, 4, 4, 3, 1, 7, 3, 0]",,0.10414886474609375,0.0,60.0
j20,10,proactive,10,inf,inf,0.0,600,False,False,"[0, 7, 9, 3, 3, 5, 3, 1, 1, 5, 1, 3, 4, 2, 4, 4, 4, 4, 2, 4, 1, 0]",,0.10414886474609375,0.0,60.0
j20,10,proactive,10,inf,inf,0.0,600,False,False,"[0, 5, 12, 5, 2, 2, 2, 1, 1, 5, 1, 4, 4, 1, 7, 4, 7, 6, 2, 5, 1, 0]",,0.10414886474609375,0.0,60.0
j20,10,proactive,10,inf,71.0,100.0,600,False,True,"[0, 6, 7, 4, 2, 4, 6, 2, 1, 2, 1, 5, 7, 1, 8, 4, 8, 5, 1, 6, 3, 0]",,0.10414886474609375,0.0,60.0
j20,10,proactive,10,inf,62.0,100.0,600,False,True,"[0, 4, 6, 4, 4, 2, 6, 1, 1, 2, 1, 5, 4, 2, 8, 2, 7, 5, 2, 6, 2, 0]",,0.10414886474609375,0.0,60.0
j20,10,proactive,10,inf,inf,0.0,600,False,False,"[0, 5, 10, 2, 4, 4, 6, 2, 1, 5, 1, 4, 4, 1, 4, 2, 6, 4, 1, 6, 1, 0]",,0.10414886474609375,0.0,60.0
j20,10,proactive,10,inf,inf,0.0,600,False,False,"[0, 4, 11, 2, 2, 6, 3, 1, 1, 3, 1, 4, 8, 1, 7, 3, 8, 2, 1, 5, 1, 0]",,0.10414886474609375,0.0,60.0
j20,10,proactive,10,inf,65.0,100.0,600,False,True,"[0, 4, 6, 4, 3, 6, 4, 1, 1, 2, 1, 4, 6, 1, 4, 5, 8, 4, 1, 6, 1, 0]",,0.10414886474609375,0.0,60.0
j20,11,proactive,10,inf,47.0,100.0,600,False,True,"[0, 1, 3, 7, 7, 7, 5, 2, 10, 4, 4, 2, 2, 6, 5, 5, 4, 5, 4, 10, 6, 0]",,0.09739494323730469,0.0,60.0
j20,11,proactive,10,inf,46.0,100.0,600,False,True,"[0, 1, 2, 10, 5, 5, 4, 1, 11, 3, 4, 2, 4, 2, 5, 4, 7, 5, 5, 9, 8, 0]",,0.09739494323730469,0.0,60.0
j20,11,proactive,10,inf,48.0,100.0,600,False,True,"[0, 1, 5, 11, 5, 7, 5, 1, 10, 3, 5, 3, 6, 4, 3, 6, 7, 5, 5, 8, 6, 0]",,0.09739494323730469,0.0,60.0
j20,11,proactive,10,inf,50.0,100.0,600,False,True,"[0, 1, 5, 8, 5, 6, 6, 2, 8, 4, 5, 3, 2, 2, 6, 7, 4, 7, 4, 11, 5, 0]",,0.09739494323730469,0.0,60.0
j20,11,proactive,10,inf,51.0,100.0,600,False,True,"[0, 1, 3, 6, 8, 7, 4, 2, 9, 4, 4, 3, 3, 2, 3, 5, 3, 5, 3, 11, 9, 0]",,0.09739494323730469,0.0,60.0
j20,11,proactive,10,inf,45.0,100.0,600,False,True,"[0, 1, 3, 6, 6, 5, 2, 1, 8, 3, 3, 1, 4, 3, 3, 7, 6, 7, 2, 8, 7, 0]",,0.09739494323730469,0.0,60.0
j20,11,proactive,10,inf,52.0,100.0,600,False,True,"[0, 1, 2, 6, 5, 6, 6, 1, 9, 4, 4, 3, 4, 2, 6, 7, 6, 8, 5, 6, 9, 0]",,0.09739494323730469,0.0,60.0
j20,11,proactive,10,inf,45.0,100.0,600,False,True,"[0, 1, 4, 7, 6, 6, 2, 2, 11, 2, 2, 2, 2, 2, 3, 5, 5, 5, 5, 8, 5, 0]",,0.09739494323730469,0.0,60.0
j20,11,proactive,10,inf,49.0,100.0,600,False,True,"[0, 1, 3, 9, 8, 4, 6, 2, 10, 3, 5, 2, 3, 3, 2, 4, 7, 9, 3, 9, 9, 0]",,0.09739494323730469,0.0,60.0
