,instance_folder,instance_id,sample,sample_durations,time_limit,solve_time,solver_status,obj_gap,obj_value
102,j30,11,2,"[0, 4, 8, 10, 2, 7, 8, 2, 1, 1, 5, 9, 1, 4, 11, 9, 1, 2, 5, 2, 4, 1, 3, 7, 1, 3, 3, 1, 1, 2, 6, 0]",10,0.0,Optimal,0.0,62.0
103,j30,11,3,"[0, 7, 8, 11, 3, 9, 5, 2, 1, 1, 5, 7, 1, 5, 9, 10, 1, 3, 3, 1, 5, 2, 3, 8, 1, 1, 2, 2, 2, 3, 7, 0]",10,0.0,Optimal,0.0,63.0
104,j30,11,4,"[0, 5, 9, 9, 5, 11, 5, 5, 1, 1, 7, 8, 1, 8, 12, 10, 1, 2, 7, 2, 4, 1, 4, 5, 1, 2, 4, 2, 1, 2, 4, 0]",10,0.0,Optimal,0.0,62.0
105,j30,11,5,"[0, 3, 7, 10, 6, 6, 9, 3, 1, 1, 7, 6, 1, 4, 8, 9, 1, 2, 5, 1, 8, 3, 4, 5, 1, 2, 4, 1, 1, 3, 3, 0]",10,0.0,Optimal,0.0,62.0
106,j30,11,6,"[0, 4, 7, 10, 2, 12, 6, 4, 1, 1, 4, 9, 1, 6, 6, 11, 1, 1, 4, 2, 4, 2, 5, 6, 1, 2, 4, 2, 1, 1, 6, 0]",10,0.00999999,Optimal,0.0,62.0
107,j30,11,7,"[0, 3, 8, 6, 5, 7, 7, 5, 1, 1, 7, 5, 1, 4, 11, 9, 1, 2, 4, 2, 4, 3, 3, 5, 1, 1, 4, 2, 2, 1, 5, 0]",10,0.0,Optimal,0.0,62.0
108,j30,11,8,"[0, 3, 8, 9, 3, 8, 9, 5, 1, 1, 3, 5, 1, 8, 8, 10, 1, 3, 5, 1, 7, 1, 2, 9, 1, 2, 4, 2, 2, 1, 7, 0]",10,0.0,Optimal,0.0,63.0
109,j30,11,9,"[0, 6, 5, 7, 4, 10, 9, 5, 1, 1, 6, 8, 1, 7, 9, 8, 1, 3, 6, 2, 8, 3, 2, 9, 1, 1, 5, 2, 1, 2, 4, 0]",10,0.0,Optimal,0.0,62.0
110,j30,12,0,"[0, 11, 9, 10, 6, 2, 3, 7, 3, 4, 5, 7, 5, 11, 8, 3, 4, 1, 6, 7, 8, 9, 1, 7, 4, 6, 5, 4, 4, 5, 6, 0]",10,0.0500002,Optimal,0.0,46.0
111,j30,12,1,"[0, 12, 11, 7, 7, 2, 5, 5, 4, 4, 8, 4, 2, 6, 7, 4, 3, 1, 7, 4, 6, 8, 1, 3, 3, 5, 2, 5, 7, 2, 11, 0]",10,0.05,Optimal,0.0,43.0
112,j30,12,2,"[0, 9, 7, 8, 6, 1, 3, 6, 5, 5, 4, 4, 5, 12, 8, 5, 3, 3, 4, 3, 7, 7, 2, 4, 5, 6, 4, 3, 3, 5, 7, 0]",10,0.0599999,Optimal,0.0,43.0
113,j30,12,3,"[0, 7, 11, 9, 6, 1, 3, 8, 5, 8, 7, 6, 5, 11, 4, 5, 6, 1, 8, 7, 6, 5, 1, 5, 2, 4, 5, 7, 4, 5, 7, 0]",10,0.0799999,Optimal,0.0,46.0
114,j30,12,4,"[0, 6, 8, 10, 10, 1, 2, 5, 7, 5, 4, 5, 5, 7, 6, 6, 6, 3, 6, 3, 6, 7, 1, 5, 2, 3, 4, 7, 3, 4, 11, 0]",10,0.00999999,Optimal,0.0,42.0
115,j30,12,5,"[0, 11, 7, 8, 7, 2, 2, 6, 3, 4, 5, 3, 3, 9, 5, 3, 6, 1, 7, 3, 8, 5, 2, 4, 4, 6, 3, 3, 3, 3, 9, 0]",10,0.03,Optimal,0.0,42.0
116,j30,12,6,"[0, 7, 7, 11, 6, 1, 3, 4, 7, 6, 7, 7, 4, 12, 4, 5, 5, 2, 5, 5, 9, 8, 1, 3, 6, 4, 5, 7, 5, 2, 11, 0]",10,0.11,Optimal,0.0,45.0
117,j30,12,7,"[0, 9, 6, 6, 10, 2, 4, 5, 3, 8, 7, 3, 3, 8, 8, 6, 5, 3, 7, 6, 8, 7, 2, 6, 6, 5, 4, 7, 7, 2, 9, 0]",10,0.0999999,Optimal,0.0,44.0
118,j30,12,8,"[0, 9, 6, 9, 11, 1, 4, 5, 3, 6, 6, 5, 2, 8, 5, 6, 2, 1, 8, 4, 8, 6, 1, 4, 4, 3, 4, 3, 3, 4, 10, 0]",10,0.00999999,Optimal,0.0,42.0
119,j30,12,9,"[0, 7, 12, 6, 6, 2, 3, 4, 7, 7, 6, 6, 2, 12, 8, 5, 2, 1, 4, 7, 6, 9, 2, 5, 4, 6, 3, 6, 7, 2, 6, 0]",10,0.05,Optimal,0.0,43.0
120,j30,13,0,"[0, 8, 1, 6, 7, 6, 4, 5, 1, 3, 10, 1, 8, 1, 3, 8, 1, 4, 3, 8, 1, 9, 1, 5, 6, 4, 10, 11, 6, 1, 3, 0]",10,0.05,Optimal,0.0,59.0
121,j30,13,1,"[0, 6, 2, 12, 6, 4, 5, 6, 1, 3, 6, 1, 8, 1, 3, 6, 1, 3, 5, 8, 1, 6, 1, 2, 5, 4, 11, 7, 5, 2, 6, 0]",10,0.0400002,Optimal,0.0,54.0
122,j30,13,2,"[0, 5, 2, 9, 10, 5, 8, 5, 1, 3, 9, 1, 5, 1, 4, 6, 1, 3, 5, 8, 1, 7, 1, 3, 2, 4, 7, 9, 8, 2, 3, 0]",10,0.0699999,Optimal,0.0,53.0
123,j30,13,3,"[0, 8, 1, 6, 6, 5, 6, 6, 1, 5, 9, 1, 8, 1, 4, 6, 1, 5, 5, 7, 1, 6, 1, 5, 2, 2, 11, 11, 8, 2, 4, 0]",10,0.04,Optimal,0.0,53.0
124,j30,13,4,"[0, 9, 2, 11, 9, 3, 7, 9, 1, 5, 10, 1, 8, 1, 6, 7, 1, 2, 4, 6, 1, 7, 1, 6, 3, 5, 7, 6, 6, 1, 6, 0]",10,0.0500002,Optimal,0.0,59.0
125,j30,13,5,"[0, 5, 1, 7, 12, 7, 5, 5, 1, 4, 9, 1, 5, 1, 4, 10, 1, 5, 4, 8, 1, 5, 1, 3, 4, 4, 8, 6, 5, 1, 6, 0]",10,0.04,Optimal,0.0,56.0
126,j30,13,6,"[0, 5, 1, 11, 11, 4, 6, 6, 1, 3, 10, 1, 6, 1, 2, 11, 1, 3, 3, 6, 1, 6, 1, 5, 3, 3, 11, 10, 8, 2, 2, 0]",10,0.00999999,Optimal,0.0,58.0
127,j30,13,7,"[0, 8, 2, 6, 9, 4, 6, 9, 1, 3, 6, 1, 4, 1, 5, 7, 2, 5, 3, 6, 1, 5, 1, 6, 4, 3, 9, 10, 6, 1, 2, 0]",10,0.02,Optimal,0.0,54.0
128,j30,13,8,"[0, 8, 2, 11, 11, 4, 6, 9, 1, 5, 6, 1, 4, 1, 6, 8, 2, 2, 4, 8, 1, 5, 1, 5, 2, 2, 10, 11, 6, 2, 3, 0]",10,0.03,Optimal,0.0,57.0
129,j30,13,9,"[0, 5, 1, 9, 6, 4, 6, 9, 1, 2, 9, 1, 7, 1, 5, 9, 1, 5, 4, 9, 1, 9, 1, 5, 4, 2, 10, 6, 7, 2, 2, 0]",10,0.03,Optimal,0.0,61.0
130,j30,14,0,"[0, 1, 2, 1, 1, 7, 6, 1, 5, 6, 1, 7, 9, 2, 8, 5, 3, 10, 11, 8, 10, 9, 1, 8, 1, 2, 2, 3, 6, 10, 3, 0]",10,0.00999999,Optimal,0.0,69.0
131,j30,14,1,"[0, 1, 2, 3, 1, 11, 4, 1, 6, 11, 1, 12, 6, 2, 4, 8, 2, 6, 6, 11, 9, 8, 1, 5, 1, 4, 3, 2, 5, 7, 5, 0]",10,0.0,Optimal,0.0,69.0
132,j30,14,2,"[0, 1, 1, 1, 2, 9, 7, 1, 7, 10, 1, 6, 8, 2, 6, 4, 1, 7, 8, 8, 7, 6, 1, 5, 2, 5, 3, 2, 8, 9, 3, 0]",10,0.0,Optimal,0.0,70.0
133,j30,14,3,"[0, 1, 3, 1, 1, 8, 5, 1, 6, 9, 1, 10, 7, 3, 4, 4, 2, 7, 11, 9, 6, 6, 1, 8, 2, 4, 3, 1, 7, 11, 5, 0]",10,0.0,Optimal,0.0,69.0
134,j30,14,4,"[0, 1, 2, 1, 1, 9, 7, 1, 9, 11, 1, 10, 6, 1, 8, 6, 1, 11, 8, 10, 7, 7, 1, 4, 1, 2, 1, 1, 8, 7, 6, 0]",10,0.00999999,Optimal,0.0,70.0
135,j30,14,5,"[0, 1, 2, 1, 3, 9, 4, 1, 7, 10, 1, 10, 7, 3, 4, 5, 3, 12, 8, 6, 11, 7, 1, 6, 1, 4, 1, 3, 5, 8, 3, 0]",10,0.00999999,Optimal,0.0,69.0
136,j30,14,6,"[0, 1, 2, 1, 3, 6, 3, 1, 6, 11, 1, 6, 6, 2, 5, 8, 1, 9, 11, 6, 9, 6, 1, 7, 2, 4, 2, 2, 8, 11, 2, 0]",10,0.00999999,Optimal,0.0,70.0
137,j30,14,7,"[0, 1, 2, 1, 2, 9, 4, 1, 6, 11, 1, 6, 5, 1, 6, 7, 1, 8, 6, 11, 9, 9, 1, 5, 1, 2, 1, 3, 4, 11, 6, 0]",10,0.00999999,Optimal,0.0,69.0
138,j30,14,8,"[0, 1, 3, 1, 3, 8, 3, 1, 8, 6, 1, 6, 9, 2, 6, 5, 1, 10, 9, 6, 7, 8, 1, 8, 1, 5, 3, 3, 7, 9, 5, 0]",10,0.00999999,Optimal,0.0,69.0
139,j30,14,9,"[0, 1, 3, 3, 2, 10, 6, 1, 7, 10, 1, 10, 5, 1, 7, 5, 1, 8, 8, 8, 6, 8, 1, 5, 1, 2, 1, 1, 5, 9, 3, 0]",10,0.0,Optimal,0.0,69.0
140,j30,15,0,"[0, 3, 8, 1, 6, 2, 7, 6, 11, 3, 1, 2, 4, 1, 6, 4, 6, 4, 6, 4, 1, 2, 1, 8, 2, 7, 10, 7, 7, 12, 3, 0]",10,0.0100002,Optimal,0.0,58.0
141,j30,15,1,"[0, 4, 6, 2, 11, 1, 7, 4, 6, 7, 1, 3, 3, 1, 5, 5, 7, 3, 2, 5, 1, 4, 2, 7, 3, 8, 10, 6, 7, 9, 7, 0]",10,0.04,Optimal,0.0,62.0
142,j30,15,2,"[0, 4, 9, 1, 11, 2, 7, 5, 6, 7, 1, 3, 5, 2, 4, 3, 5, 4, 3, 5, 1, 5, 3, 11, 2, 8, 11, 7, 9, 12, 3, 0]",10,0.04,Optimal,0.0,63.0
143,j30,15,3,"[0, 2, 7, 3, 7, 2, 9, 7, 8, 3, 1, 2, 4, 2, 5, 2, 5, 3, 6, 4, 1, 2, 2, 9, 5, 5, 9, 10, 9, 10, 7, 0]",10,0.00999999,Optimal,0.0,61.0
144,j30,15,4,"[0, 5, 9, 2, 6, 1, 8, 3, 11, 5, 1, 5, 7, 2, 3, 2, 7, 2, 6, 2, 1, 2, 2, 10, 3, 5, 8, 9, 7, 8, 7, 0]",10,0.00999999,Optimal,0.0,62.0
145,j30,15,5,"[0, 2, 7, 3, 6, 2, 8, 5, 6, 4, 1, 4, 7, 1, 2, 4, 6, 4, 3, 6, 1, 4, 1, 11, 2, 6, 11, 6, 7, 9, 4, 0]",10,0.0,Optimal,0.0,61.0
146,j30,15,6,"[0, 3, 9, 1, 9, 1, 11, 3, 9, 3, 1, 5, 4, 1, 6, 3, 5, 3, 2, 5, 1, 3, 2, 11, 2, 5, 10, 8, 11, 9, 7, 0]",10,0.03,Optimal,0.0,65.0
147,j30,15,7,"[0, 4, 5, 2, 9, 2, 11, 4, 8, 7, 1, 5, 3, 1, 2, 3, 9, 5, 4, 6, 1, 4, 3, 6, 3, 8, 6, 6, 10, 11, 5, 0]",10,0.00999999,Optimal,0.0,59.0
148,j30,15,8,"[0, 5, 6, 1, 10, 2, 6, 4, 8, 7, 1, 2, 6, 1, 5, 5, 8, 4, 5, 5, 1, 3, 3, 10, 5, 7, 10, 10, 6, 9, 6, 0]",10,0.03,Optimal,0.0,63.0
149,j30,15,9,"[0, 2, 8, 2, 11, 2, 7, 3, 8, 5, 1, 4, 3, 1, 3, 2, 5, 2, 6, 3, 1, 5, 2, 10, 4, 6, 8, 11, 7, 12, 3, 0]",10,0.03,Optimal,0.0,63.0
150,j30,16,0,"[0, 1, 7, 1, 1, 7, 2, 5, 1, 3, 7, 1, 11, 10, 6, 1, 9, 12, 2, 3, 10, 5, 7, 1, 1, 10, 1, 6, 1, 1, 7, 0]",10,0.00999999,Optimal,0.0,48.0
151,j30,16,1,"[0, 1, 5, 2, 3, 6, 1, 6, 2, 3, 4, 1, 6, 10, 6, 1, 5, 11, 2, 3, 7, 2, 6, 1, 1, 11, 1, 5, 1, 2, 9, 0]",10,0.00999999,Optimal,0.0,43.0
152,j30,16,2,"[0, 1, 8, 1, 2, 9, 1, 7, 1, 2, 6, 1, 7, 8, 5, 1, 6, 8, 2, 3, 7, 2, 4, 2, 1, 11, 1, 8, 1, 2, 11, 0]",10,0.00999999,Optimal,0.0,45.0
153,j30,16,3,"[0, 1, 5, 2, 3, 6, 1, 7, 3, 3, 6, 1, 10, 8, 5, 1, 6, 7, 2, 1, 6, 6, 5, 1, 1, 9, 1, 7, 1, 2, 11, 0]",10,0.00999999,Optimal,0.0,48.0
154,j30,16,4,"[0, 1, 4, 2, 1, 9, 1, 9, 2, 6, 4, 1, 6, 10, 7, 1, 7, 10, 2, 2, 6, 4, 7, 1, 1, 6, 1, 8, 1, 2, 12, 0]",10,0.00999999,Optimal,0.0,45.0
155,j30,16,5,"[0, 1, 8, 2, 1, 8, 2, 6, 3, 6, 7, 1, 8, 8, 5, 2, 7, 12, 1, 3, 6, 3, 5, 1, 1, 6, 1, 5, 1, 1, 7, 0]",10,0.00999999,Optimal,0.0,45.0
156,j30,16,6,"[0, 1, 8, 1, 1, 11, 1, 6, 2, 2, 4, 1, 9, 7, 6, 1, 9, 10, 2, 3, 11, 2, 6, 2, 1, 6, 1, 7, 1, 2, 8, 0]",10,0.00999999,Optimal,0.0,46.0
157,j30,16,7,"[0, 1, 8, 2, 1, 11, 1, 8, 2, 3, 3, 1, 12, 11, 5, 1, 7, 11, 2, 1, 8, 2, 6, 2, 1, 11, 1, 5, 1, 1, 10, 0]",10,0.00999999,Optimal,0.0,49.0
158,j30,16,8,"[0, 1, 7, 1, 3, 6, 2, 9, 3, 6, 5, 1, 6, 11, 8, 1, 5, 10, 2, 3, 7, 2, 7, 2, 1, 6, 1, 5, 1, 1, 10, 0]",10,0.00999999,Optimal,0.0,43.0
159,j30,16,9,"[0, 1, 8, 2, 3, 9, 1, 8, 3, 5, 6, 1, 11, 10, 8, 1, 9, 10, 1, 1, 9, 3, 3, 1, 1, 8, 1, 6, 1, 1, 8, 0]",10,0.00999999,Optimal,0.0,48.0
160,j30,17,0,"[0, 6, 1, 8, 1, 2, 6, 11, 2, 3, 1, 4, 9, 8, 4, 3, 5, 1, 4, 2, 9, 1, 8, 4, 2, 7, 1, 3, 1, 2, 2, 0]",10,0.0599999,Optimal,0.0,57.0
161,j30,17,1,"[0, 4, 1, 5, 2, 2, 4, 7, 1, 7, 2, 3, 5, 7, 5, 4, 4, 1, 5, 4, 11, 1, 5, 3, 5, 9, 1, 3, 1, 2, 6, 0]",10,0.0599999,Optimal,0.0,49.0
162,j30,17,2,"[0, 5, 1, 8, 1, 2, 6, 7, 1, 3, 1, 4, 7, 6, 3, 2, 4, 3, 6, 5, 11, 1, 5, 5, 4, 5, 1, 4, 1, 1, 3, 0]",10,0.0599999,Optimal,0.0,47.0
163,j30,17,3,"[0, 6, 1, 8, 1, 3, 3, 6, 2, 4, 2, 6, 5, 4, 3, 3, 7, 2, 4, 2, 9, 1, 7, 5, 3, 5, 2, 6, 1, 2, 6, 0]",10,0.0700002,Optimal,0.0,46.0
164,j30,17,4,"[0, 7, 1, 8, 2, 1, 7, 8, 1, 5, 1, 4, 6, 4, 4, 2, 7, 1, 6, 3, 12, 1, 8, 3, 2, 7, 2, 3, 1, 1, 6, 0]",10,0.12,Optimal,0.0,46.0
165,j30,17,5,"[0, 7, 1, 6, 1, 3, 3, 7, 1, 5, 1, 4, 7, 8, 4, 2, 4, 3, 3, 3, 10, 1, 6, 2, 5, 5, 2, 2, 1, 2, 5, 0]",10,0.0600002,Optimal,0.0,49.0
166,j30,17,6,"[0, 4, 1, 5, 1, 2, 7, 10, 2, 3, 1, 6, 6, 6, 5, 3, 7, 2, 2, 3, 6, 1, 7, 3, 3, 5, 1, 2, 1, 1, 4, 0]",10,0.0599999,Optimal,0.0,53.0
167,j30,17,7,"[0, 6, 1, 8, 1, 3, 3, 11, 2, 6, 2, 4, 7, 8, 5, 2, 3, 2, 6, 5, 8, 1, 8, 4, 4, 5, 2, 5, 1, 1, 2, 0]",10,0.0599999,Optimal,0.0,54.0
168,j30,17,8,"[0, 7, 1, 6, 2, 2, 3, 10, 2, 3, 2, 5, 9, 8, 5, 4, 6, 3, 5, 5, 9, 1, 6, 5, 4, 8, 2, 6, 1, 2, 4, 0]",10,0.0600002,Optimal,0.0,58.0
169,j30,17,9,"[0, 7, 1, 8, 1, 1, 6, 11, 1, 4, 1, 5, 7, 6, 2, 4, 4, 1, 2, 2, 10, 1, 5, 5, 5, 6, 1, 3, 1, 1, 3, 0]",10,0.0599999,Optimal,0.0,45.0
170,j30,18,0,"[0, 11, 5, 9, 2, 3, 2, 11, 6, 2, 6, 9, 6, 1, 3, 5, 10, 12, 7, 1, 10, 2, 2, 3, 1, 1, 6, 1, 7, 7, 2, 0]",10,0.0,Infeasible,,
171,j30,18,1,"[0, 6, 4, 6, 3, 3, 2, 6, 10, 3, 5, 5, 5, 2, 4, 4, 6, 12, 8, 1, 12, 2, 3, 2, 1, 2, 8, 1, 7, 9, 1, 0]",10,0.00999999,Infeasible,,
172,j30,18,2,"[0, 8, 2, 5, 5, 3, 1, 6, 10, 3, 7, 7, 3, 1, 3, 6, 11, 10, 8, 1, 11, 2, 5, 3, 1, 1, 4, 3, 8, 7, 2, 0]",10,0.0,Infeasible,,
173,j30,18,3,"[0, 9, 2, 7, 2, 2, 2, 7, 7, 3, 8, 5, 2, 2, 6, 5, 10, 9, 8, 1, 11, 1, 5, 1, 1, 2, 8, 3, 10, 11, 1, 0]",10,0.0,Infeasible,,
174,j30,18,4,"[0, 7, 2, 9, 4, 2, 2, 8, 10, 3, 6, 5, 4, 1, 6, 3, 10, 7, 9, 1, 7, 1, 4, 2, 1, 1, 8, 1, 8, 8, 1, 0]",10,0.0,Infeasible,,
175,j30,18,5,"[0, 6, 3, 7, 4, 2, 1, 11, 7, 4, 9, 5, 3, 1, 3, 7, 8, 6, 5, 1, 7, 2, 5, 1, 1, 2, 7, 2, 7, 12, 2, 0]",10,0.0,Infeasible,,
176,j30,18,6,"[0, 10, 2, 8, 2, 5, 2, 6, 9, 3, 7, 9, 2, 2, 2, 6, 7, 7, 5, 1, 12, 2, 5, 1, 1, 1, 6, 2, 9, 10, 1, 0]",10,0.0,Infeasible,,
177,j30,18,7,"[0, 6, 3, 8, 5, 3, 1, 10, 9, 2, 5, 9, 4, 2, 6, 5, 6, 11, 8, 1, 6, 1, 2, 2, 1, 1, 5, 1, 10, 9, 1, 0]",10,0.0,Infeasible,,
178,j30,18,8,"[0, 7, 4, 9, 6, 5, 1, 9, 9, 5, 7, 8, 5, 2, 6, 6, 8, 10, 9, 1, 6, 2, 5, 1, 1, 2, 5, 1, 8, 8, 1, 0]",10,0.00999999,Infeasible,,
179,j30,18,9,"[0, 6, 4, 6, 6, 2, 1, 10, 12, 3, 8, 6, 6, 1, 3, 5, 11, 12, 6, 1, 12, 1, 2, 3, 1, 1, 8, 2, 6, 12, 2, 0]",10,0.0,Infeasible,,
180,j30,19,0,"[0, 2, 9, 2, 2, 5, 5, 11, 4, 1, 3, 1, 6, 1, 6, 1, 3, 10, 7, 10, 9, 2, 8, 1, 5, 9, 3, 2, 5, 1, 1, 0]",10,0.0,Infeasible,,
181,j30,19,1,"[0, 1, 6, 4, 3, 5, 5, 11, 5, 2, 2, 1, 3, 1, 5, 1, 2, 9, 7, 7, 6, 4, 9, 3, 4, 6, 5, 1, 2, 1, 1, 0]",10,0.00999999,Infeasible,,
182,j30,19,2,"[0, 2, 9, 2, 4, 8, 2, 11, 7, 2, 4, 2, 2, 1, 6, 1, 3, 8, 6, 6, 7, 5, 12, 2, 7, 8, 3, 3, 2, 1, 1, 0]",10,0.0,Infeasible,,
183,j30,19,3,"[0, 1, 8, 4, 3, 7, 2, 8, 4, 1, 5, 2, 3, 2, 8, 1, 1, 6, 9, 11, 8, 2, 9, 2, 6, 5, 5, 1, 5, 1, 1, 0]",10,0.0,Infeasible,,
184,j30,19,4,"[0, 1, 12, 2, 6, 5, 2, 10, 6, 1, 3, 1, 6, 2, 6, 1, 1, 8, 9, 10, 6, 2, 7, 3, 7, 6, 2, 3, 5, 1, 1, 0]",10,0.00999999,Infeasible,,
185,j30,19,5,"[0, 2, 8, 2, 6, 6, 4, 6, 5, 1, 4, 1, 4, 2, 5, 1, 3, 11, 6, 8, 10, 4, 6, 3, 4, 7, 3, 2, 2, 1, 1, 0]",10,0.0,Infeasible,,
186,j30,19,6,"[0, 1, 6, 5, 2, 5, 3, 6, 5, 2, 3, 2, 6, 1, 8, 1, 3, 11, 5, 9, 6, 5, 7, 3, 7, 5, 2, 2, 5, 1, 1, 0]",10,0.0,Infeasible,,
187,j30,19,7,"[0, 2, 7, 5, 2, 4, 2, 8, 7, 1, 4, 1, 2, 2, 8, 1, 2, 11, 6, 8, 10, 5, 6, 3, 3, 9, 4, 1, 4, 1, 1, 0]",10,0.00999999,Infeasible,,
188,j30,19,8,"[0, 1, 6, 3, 5, 4, 2, 10, 6, 2, 3, 1, 6, 2, 5, 1, 2, 8, 9, 10, 9, 4, 9, 3, 6, 8, 6, 3, 2, 1, 1, 0]",10,0.0,Infeasible,,
189,j30,19,9,"[0, 1, 6, 5, 5, 4, 5, 11, 5, 2, 2, 1, 4, 1, 5, 1, 3, 7, 9, 6, 10, 2, 12, 2, 6, 6, 6, 3, 4, 1, 1, 0]",10,0.00999999,Infeasible,,
190,j30,20,0,"[0, 2, 1, 3, 6, 2, 4, 1, 7, 1, 2, 2, 7, 4, 3, 1, 3, 2, 5, 10, 1, 1, 1, 3, 3, 1, 9, 3, 3, 2, 1, 0]",10,0.00999999,Optimal,0.0,30.0
191,j30,20,1,"[0, 2, 2, 4, 6, 2, 4, 1, 7, 1, 1, 2, 6, 5, 2, 1, 3, 3, 4, 7, 1, 1, 2, 5, 1, 1, 9, 2, 3, 5, 2, 0]",10,0.0,Optimal,0.0,29.0
192,j30,20,2,"[0, 3, 1, 7, 6, 3, 6, 2, 6, 1, 2, 2, 7, 6, 2, 2, 3, 1, 3, 8, 3, 2, 2, 5, 1, 1, 5, 2, 5, 3, 2, 0]",10,0.0,Optimal,0.0,29.0
193,j30,20,3,"[0, 2, 1, 3, 9, 2, 6, 1, 9, 2, 2, 2, 3, 6, 1, 1, 3, 1, 7, 7, 1, 1, 3, 2, 2, 1, 9, 3, 5, 3, 1, 0]",10,0.00999999,Optimal,0.0,30.0
194,j30,20,4,"[0, 3, 1, 7, 5, 1, 5, 1, 10, 2, 1, 1, 6, 4, 3, 1, 1, 3, 5, 6, 2, 1, 3, 4, 3, 2, 5, 3, 4, 6, 1, 0]",10,0.00999999,Optimal,0.0,31.0
195,j30,20,5,"[0, 1, 3, 4, 7, 2, 8, 1, 6, 2, 2, 1, 4, 3, 2, 2, 2, 3, 7, 10, 3, 2, 1, 5, 1, 2, 6, 4, 5, 6, 2, 0]",10,0.0,Optimal,0.0,30.0
196,j30,20,6,"[0, 1, 2, 3, 8, 2, 5, 2, 11, 1, 1, 2, 3, 7, 3, 2, 1, 3, 3, 11, 2, 2, 2, 4, 1, 2, 5, 2, 3, 6, 2, 0]",10,0.00999999,Optimal,0.0,32.0
197,j30,20,7,"[0, 3, 1, 5, 5, 2, 7, 1, 6, 1, 2, 1, 4, 3, 1, 1, 2, 3, 7, 10, 3, 2, 3, 5, 3, 2, 8, 6, 5, 4, 1, 0]",10,0.00999999,Optimal,0.0,30.0
198,j30,20,8,"[0, 1, 1, 6, 8, 1, 7, 2, 11, 2, 2, 2, 3, 5, 3, 3, 1, 3, 4, 10, 1, 1, 1, 4, 2, 2, 8, 3, 2, 3, 1, 0]",10,0.0,Optimal,0.0,31.0
199,j30,20,9,"[0, 2, 3, 4, 5, 1, 6, 1, 10, 2, 1, 1, 3, 6, 2, 1, 1, 3, 6, 10, 3, 2, 2, 4, 1, 2, 5, 2, 2, 6, 1, 0]",10,0.00999999,Optimal,0.0,31.0
200,j30,21,0,"[0, 5, 10, 6, 6, 5, 3, 2, 6, 6, 9, 11, 10, 6, 6, 1, 4, 8, 9, 1, 4, 8, 11, 3, 1, 7, 9, 7, 6, 5, 3, 0]",10,0.00999999,Optimal,0.0,50.0
201,j30,21,1,"[0, 2, 11, 7, 6, 3, 3, 2, 10, 6, 5, 6, 11, 8, 6, 2, 2, 7, 12, 2, 3, 5, 9, 1, 1, 5, 6, 9, 9, 4, 1, 0]",10,0.00999999,Optimal,0.0,50.0
202,j30,21,2,"[0, 2, 11, 9, 6, 4, 5, 2, 10, 6, 7, 8, 7, 5, 5, 3, 6, 7, 11, 2, 5, 4, 6, 3, 1, 7, 6, 9, 9, 4, 3, 0]",10,0.00999999,Optimal,0.0,49.0
203,j30,21,3,"[0, 2, 6, 7, 6, 5, 2, 2, 11, 9, 7, 10, 9, 8, 4, 1, 5, 8, 12, 1, 5, 8, 7, 1, 1, 9, 7, 6, 7, 5, 1, 0]",10,0.0,Optimal,0.0,48.0
204,j30,21,4,"[0, 3, 7, 6, 7, 6, 2, 2, 10, 6, 9, 7, 6, 7, 7, 2, 4, 8, 10, 2, 4, 6, 6, 2, 1, 7, 7, 6, 6, 4, 1, 0]",10,0.0100002,Optimal,0.0,48.0
205,j30,21,5,"[0, 2, 11, 11, 6, 4, 3, 6, 8, 5, 5, 7, 11, 5, 5, 2, 3, 8, 10, 2, 4, 4, 9, 1, 1, 8, 6, 8, 9, 3, 1, 0]",10,0.00999999,Optimal,0.0,49.0
206,j30,21,6,"[0, 2, 11, 9, 6, 3, 5, 2, 12, 5, 9, 8, 11, 8, 8, 3, 2, 7, 9, 2, 3, 5, 8, 1, 1, 8, 5, 12, 5, 3, 1, 0]",10,0.00999999,Optimal,0.0,50.0
207,j30,21,7,"[0, 4, 10, 8, 5, 5, 2, 2, 10, 7, 6, 6, 10, 8, 4, 2, 4, 8, 10, 2, 4, 7, 9, 3, 1, 8, 8, 11, 9, 5, 3, 0]",10,0.0,Optimal,0.0,49.0
208,j30,21,8,"[0, 6, 10, 6, 8, 5, 2, 5, 11, 6, 5, 8, 8, 7, 4, 3, 3, 8, 6, 1, 2, 5, 9, 2, 1, 9, 6, 8, 6, 4, 1, 0]",10,0.0,Optimal,0.0,48.0
209,j30,21,9,"[0, 2, 8, 10, 6, 2, 4, 2, 9, 6, 5, 10, 9, 7, 7, 1, 6, 7, 6, 1, 2, 8, 11, 2, 1, 9, 6, 8, 7, 4, 2, 0]",10,0.0,Optimal,0.0,51.0
210,j30,22,0,"[0, 2, 5, 1, 4, 2, 5, 5, 1, 7, 10, 1, 2, 11, 10, 3, 1, 4, 8, 7, 1, 11, 4, 1, 9, 7, 3, 10, 3, 6, 6, 0]",10,0.0100002,Optimal,0.0,78.0
211,j30,22,1,"[0, 2, 3, 3, 4, 3, 3, 6, 2, 7, 7, 1, 1, 10, 7, 1, 1, 3, 11, 6, 2, 8, 3, 1, 12, 6, 3, 11, 3, 5, 5, 0]",10,0.0,Optimal,0.0,78.0
