instance_folder,instance_id,method,nr_samples,obj,obj_pi,rel_regret,time_limit_SAA,feasibility,feasibility_pi,real_durations,start_times
j10,6,proactive,10,inf,inf,0.0,600,False,False,"[0, 2, 5, 3, 5, 12, 11, 3, 1, 7, 4, 0]",
j10,6,proactive,10,inf,36.0,100.0,600,False,True,"[0, 1, 2, 5, 7, 10, 9, 5, 1, 8, 3, 0]",
j10,7,proactive,10,inf,44.0,100.0,600,False,True,"[0, 6, 1, 2, 9, 9, 6, 3, 1, 9, 2, 0]","[0, 0, 28, 0, 0, 11, 39, 19, 30, 29, 25, 44]"
j10,7,proactive,10,44.0,44.0,0.0,600,True,True,"[0, 9, 1, 4, 11, 7, 5, 2, 2, 10, 1, 0]","[0, 0, 28, 0, 0, 11, 39, 19, 30, 29, 25, 44]"
j10,7,proactive,10,45.0,42.0,7.142857142857143,600,True,True,"[0, 11, 1, 2, 9, 6, 6, 6, 2, 7, 3, 0]","[0, 0, 28, 0, 0, 11, 39, 19, 30, 29, 25, 44]"
j10,7,proactive,10,inf,44.0,100.0,600,False,True,"[0, 10, 1, 5, 9, 9, 6, 2, 3, 9, 1, 0]","[0, 0, 28, 0, 0, 11, 39, 19, 30, 29, 25, 44]"
j10,7,proactive,10,inf,44.0,100.0,600,False,True,"[0, 9, 1, 5, 10, 9, 6, 4, 3, 9, 1, 0]","[0, 0, 28, 0, 0, 11, 39, 19, 30, 29, 25, 44]"
j10,7,proactive,10,inf,44.0,100.0,600,False,True,"[0, 10, 1, 4, 12, 7, 6, 3, 3, 9, 1, 0]","[0, 0, 28, 0, 0, 11, 39, 19, 30, 29, 25, 44]"
j10,7,proactive,10,44.0,41.0,7.317073170731708,600,True,True,"[0, 8, 1, 5, 7, 7, 3, 2, 3, 7, 3, 0]","[0, 0, 28, 0, 0, 11, 39, 19, 30, 29, 25, 44]"
j10,7,proactive,10,inf,42.0,100.0,600,False,True,"[0, 10, 1, 4, 6, 9, 2, 5, 1, 8, 3, 0]","[0, 0, 28, 0, 0, 11, 39, 19, 30, 29, 25, 44]"
j10,7,proactive,10,inf,45.0,100.0,600,False,True,"[0, 10, 1, 4, 8, 6, 2, 4, 1, 11, 3, 0]","[0, 0, 28, 0, 0, 11, 39, 19, 30, 29, 25, 44]"
j10,7,proactive,10,45.0,42.0,7.142857142857143,600,True,True,"[0, 9, 1, 3, 7, 7, 6, 4, 1, 7, 2, 0]","[0, 0, 28, 0, 0, 11, 39, 19, 30, 29, 25, 44]"
j10,8,proactive,10,44.0,36.0,22.22222222222222,600,True,True,"[0, 8, 6, 5, 10, 5, 1, 2, 2, 1, 3, 0]","[0, 12, 0, 10, 23, 27, 34, 40, 34, 43, 37, 44]"
