instance_folder,instance_id,method,nr_samples,obj,obj_pi,rel_regret,time_limit_SAA,feasibility,feasibility_pi,real_durations,start_times,time_offline,time_online,time_limit_pi
j30,46,proactive,10,inf,47.0,100.0,600,False,True,"[0, 1, 4, 1, 4, 7, 8, 4, 3, 3, 3, 5, 11, 3, 4, 5, 4, 3, 2, 9, 8, 5, 6, 3, 11, 5, 1, 1, 6, 1, 10, 0]","[0, 0, 0, 26, 14, 9, 0, 21, 1, 16, 9, 19, 16, 5, 25, 36, 39, 42, 36, 41, 28, 18, 36, 34, 45, 43, 52, 53, 29, 35, 5, 54]",22.503495931625366,0.0006530284881591797,
j30,46,proactive,10,inf,42.0,100.0,600,False,True,"[0, 1, 5, 2, 3, 5, 6, 5, 5, 4, 3, 5, 10, 4, 2, 4, 2, 5, 2, 10, 8, 5, 6, 4, 8, 5, 1, 1, 3, 1, 6, 0]","[0, 0, 0, 26, 14, 9, 0, 21, 1, 16, 9, 19, 16, 5, 25, 36, 39, 42, 36, 41, 28, 18, 36, 34, 45, 43, 52, 53, 29, 35, 5, 54]",22.503495931625366,0.0006129741668701172,
j30,46,proactive,10,inf,43.0,100.0,600,False,True,"[0, 1, 5, 1, 3, 8, 8, 3, 5, 3, 5, 5, 6, 3, 4, 4, 4, 4, 3, 11, 7, 6, 3, 2, 10, 6, 1, 1, 5, 1, 9, 0]","[0, 0, 0, 26, 14, 9, 0, 21, 1, 16, 9, 19, 16, 5, 25, 36, 39, 42, 36, 41, 28, 18, 36, 34, 45, 43, 52, 53, 29, 35, 5, 54]",22.503495931625366,0.0006258487701416016,
j30,46,proactive,10,inf,44.0,100.0,600,False,True,"[0, 1, 3, 3, 3, 9, 8, 4, 5, 5, 3, 9, 9, 5, 4, 4, 6, 4, 4, 6, 4, 4, 7, 2, 11, 5, 1, 1, 5, 1, 9, 0]","[0, 0, 0, 26, 14, 9, 0, 21, 1, 16, 9, 19, 16, 5, 25, 36, 39, 42, 36, 41, 28, 18, 36, 34, 45, 43, 52, 53, 29, 35, 5, 54]",22.503495931625366,0.0006432533264160156,
j30,46,proactive,10,inf,43.0,100.0,600,False,True,"[0, 1, 3, 2, 4, 7, 6, 4, 4, 4, 2, 8, 11, 3, 4, 3, 4, 2, 3, 10, 5, 4, 4, 3, 8, 6, 1, 1, 6, 1, 6, 0]","[0, 0, 0, 26, 14, 9, 0, 21, 1, 16, 9, 19, 16, 5, 25, 36, 39, 42, 36, 41, 28, 18, 36, 34, 45, 43, 52, 53, 29, 35, 5, 54]",22.503495931625366,0.0006248950958251953,
j30,46,proactive,10,inf,42.0,100.0,600,False,True,"[0, 1, 4, 1, 4, 6, 6, 2, 5, 3, 3, 6, 7, 2, 3, 2, 3, 6, 4, 6, 4, 6, 7, 5, 8, 6, 1, 1, 5, 1, 6, 0]","[0, 0, 0, 26, 14, 9, 0, 21, 1, 16, 9, 19, 16, 5, 25, 36, 39, 42, 36, 41, 28, 18, 36, 34, 45, 43, 52, 53, 29, 35, 5, 54]",22.503495931625366,0.00061798095703125,
j30,47,proactive,10,49.0,45.0,8.88888888888889,600,True,True,"[0, 7, 1, 2, 2, 5, 2, 11, 1, 2, 2, 9, 1, 6, 1, 2, 9, 12, 5, 6, 1, 1, 4, 2, 3, 1, 6, 1, 2, 3, 4, 0]","[0, 11, 8, 13, 22, 0, 0, 0, 0, 9, 2, 4, 7, 9, 11, 36, 15, 37, 40, 25, 17, 38, 31, 22, 40, 35, 24, 25, 13, 43, 31, 47]",11.905571222305298,0.0007081031799316406,
j30,47,proactive,10,48.0,44.0,9.090909090909092,600,True,True,"[0, 7, 2, 2, 2, 7, 1, 9, 1, 1, 2, 6, 1, 7, 1, 1, 7, 11, 2, 11, 2, 2, 4, 4, 1, 2, 4, 1, 1, 4, 3, 0]","[0, 11, 8, 13, 22, 0, 0, 0, 0, 9, 2, 4, 7, 9, 11, 36, 15, 37, 40, 25, 17, 38, 31, 22, 40, 35, 24, 25, 13, 43, 31, 47]",11.905571222305298,0.0006201267242431641,
j30,47,proactive,10,inf,46.0,100.0,600,False,True,"[0, 9, 1, 2, 3, 3, 1, 8, 1, 1, 1, 7, 1, 5, 1, 1, 9, 10, 3, 12, 1, 2, 7, 3, 1, 1, 5, 1, 2, 5, 4, 0]","[0, 11, 8, 13, 22, 0, 0, 0, 0, 9, 2, 4, 7, 9, 11, 36, 15, 37, 40, 25, 17, 38, 31, 22, 40, 35, 24, 25, 13, 43, 31, 47]",11.905571222305298,0.0005581378936767578,
j30,47,proactive,10,inf,45.0,100.0,600,False,True,"[0, 7, 2, 2, 1, 3, 1, 9, 2, 2, 1, 9, 1, 8, 1, 2, 7, 12, 3, 12, 2, 2, 7, 5, 2, 2, 4, 1, 1, 5, 5, 0]","[0, 11, 8, 13, 22, 0, 0, 0, 0, 9, 2, 4, 7, 9, 11, 36, 15, 37, 40, 25, 17, 38, 31, 22, 40, 35, 24, 25, 13, 43, 31, 47]",11.905571222305298,0.0006659030914306641,
j30,47,proactive,10,inf,46.0,100.0,600,False,True,"[0, 11, 1, 2, 3, 4, 2, 9, 2, 2, 1, 9, 1, 5, 1, 2, 8, 7, 3, 12, 2, 2, 7, 3, 3, 1, 4, 1, 2, 5, 3, 0]","[0, 11, 8, 13, 22, 0, 0, 0, 0, 9, 2, 4, 7, 9, 11, 36, 15, 37, 40, 25, 17, 38, 31, 22, 40, 35, 24, 25, 13, 43, 31, 47]",11.905571222305298,0.0006761550903320312,
j30,47,proactive,10,48.0,44.0,9.090909090909092,600,True,True,"[0, 10, 1, 1, 1, 3, 2, 9, 2, 2, 1, 5, 1, 7, 1, 1, 6, 11, 6, 8, 2, 1, 3, 4, 3, 1, 6, 1, 2, 5, 5, 0]","[0, 11, 8, 13, 22, 0, 0, 0, 0, 9, 2, 4, 7, 9, 11, 36, 15, 37, 40, 25, 17, 38, 31, 22, 40, 35, 24, 25, 13, 43, 31, 47]",11.905571222305298,0.0006871223449707031,
j30,47,proactive,10,inf,44.0,100.0,600,False,True,"[0, 12, 2, 2, 1, 3, 2, 11, 1, 1, 1, 7, 1, 7, 1, 2, 6, 8, 6, 7, 2, 1, 4, 5, 2, 2, 6, 1, 2, 3, 4, 0]","[0, 11, 8, 13, 22, 0, 0, 0, 0, 9, 2, 4, 7, 9, 11, 36, 15, 37, 40, 25, 17, 38, 31, 22, 40, 35, 24, 25, 13, 43, 31, 47]",11.905571222305298,0.0006799697875976562,
j30,47,proactive,10,47.0,43.0,9.30232558139535,600,True,True,"[0, 10, 2, 2, 2, 3, 2, 7, 2, 2, 2, 9, 1, 6, 1, 1, 8, 6, 3, 7, 1, 1, 4, 3, 2, 2, 7, 1, 2, 3, 3, 0]","[0, 11, 8, 13, 22, 0, 0, 0, 0, 9, 2, 4, 7, 9, 11, 36, 15, 37, 40, 25, 17, 38, 31, 22, 40, 35, 24, 25, 13, 43, 31, 47]",11.905571222305298,0.0006740093231201172,
j30,47,proactive,10,47.0,43.0,9.30232558139535,600,True,True,"[0, 9, 1, 1, 3, 7, 1, 6, 2, 1, 1, 5, 1, 8, 1, 2, 9, 9, 4, 7, 2, 1, 4, 5, 1, 1, 4, 1, 2, 4, 3, 0]","[0, 11, 8, 13, 22, 0, 0, 0, 0, 9, 2, 4, 7, 9, 11, 36, 15, 37, 40, 25, 17, 38, 31, 22, 40, 35, 24, 25, 13, 43, 31, 47]",11.905571222305298,0.0006480216979980469,
j30,47,proactive,10,inf,48.0,100.0,600,False,True,"[0, 10, 1, 1, 2, 3, 1, 7, 1, 1, 1, 5, 1, 8, 1, 1, 9, 12, 6, 12, 2, 1, 7, 3, 3, 1, 5, 1, 2, 2, 2, 0]","[0, 11, 8, 13, 22, 0, 0, 0, 0, 9, 2, 4, 7, 9, 11, 36, 15, 37, 40, 25, 17, 38, 31, 22, 40, 35, 24, 25, 13, 43, 31, 47]",11.905571222305298,0.0006551742553710938,
j30,48,proactive,10,55.0,55.0,0.0,600,True,True,"[0, 6, 12, 2, 3, 6, 7, 3, 2, 3, 6, 6, 11, 2, 6, 6, 7, 6, 1, 3, 5, 3, 2, 11, 5, 2, 4, 6, 6, 5, 1, 0]","[0, 22, 2, 0, 0, 3, 7, 0, 2, 0, 0, 19, 0, 0, 9, 14, 14, 7, 37, 35, 26, 27, 39, 44, 48, 32, 42, 35, 41, 30, 37, 54]",0.3195819854736328,0.0006992816925048828,
j30,48,proactive,10,55.0,55.0,0.0,600,True,True,"[0, 6, 6, 1, 1, 6, 5, 5, 2, 5, 4, 9, 9, 1, 10, 6, 7, 5, 1, 5, 5, 3, 3, 11, 6, 1, 3, 5, 7, 5, 1, 0]","[0, 22, 2, 0, 0, 3, 7, 0, 2, 0, 0, 19, 0, 0, 9, 14, 14, 7, 37, 35, 26, 27, 39, 44, 48, 32, 42, 35, 41, 30, 37, 54]",0.3195819854736328,0.0006577968597412109,
j30,48,proactive,10,inf,54.0,100.0,600,False,True,"[0, 7, 7, 2, 3, 2, 5, 4, 5, 3, 5, 10, 7, 2, 11, 8, 9, 5, 1, 5, 5, 7, 3, 10, 4, 1, 4, 8, 7, 5, 1, 0]","[0, 22, 2, 0, 0, 3, 7, 0, 2, 0, 0, 19, 0, 0, 9, 14, 14, 7, 37, 35, 26, 27, 39, 44, 48, 32, 42, 35, 41, 30, 37, 54]",0.3195819854736328,0.0006668567657470703,
j30,48,proactive,10,inf,54.0,100.0,600,False,True,"[0, 4, 7, 2, 2, 2, 7, 5, 4, 5, 3, 7, 12, 1, 12, 6, 9, 4, 2, 5, 3, 7, 3, 7, 6, 2, 4, 7, 6, 6, 1, 0]","[0, 22, 2, 0, 0, 3, 7, 0, 2, 0, 0, 19, 0, 0, 9, 14, 14, 7, 37, 35, 26, 27, 39, 44, 48, 32, 42, 35, 41, 30, 37, 54]",0.3195819854736328,0.0006411075592041016,
j30,48,proactive,10,inf,54.0,100.0,600,False,True,"[0, 6, 9, 1, 1, 5, 3, 6, 3, 5, 2, 7, 9, 1, 11, 8, 9, 7, 3, 5, 3, 5, 1, 9, 3, 1, 6, 9, 4, 6, 1, 0]","[0, 22, 2, 0, 0, 3, 7, 0, 2, 0, 0, 19, 0, 0, 9, 14, 14, 7, 37, 35, 26, 27, 39, 44, 48, 32, 42, 35, 41, 30, 37, 54]",0.3195819854736328,0.0006530284881591797,
j30,48,proactive,10,inf,54.0,100.0,600,False,True,"[0, 7, 7, 1, 3, 5, 4, 3, 2, 3, 2, 6, 11, 2, 7, 7, 7, 4, 3, 6, 3, 7, 2, 9, 3, 2, 5, 9, 8, 4, 1, 0]","[0, 22, 2, 0, 0, 3, 7, 0, 2, 0, 0, 19, 0, 0, 9, 14, 14, 7, 37, 35, 26, 27, 39, 44, 48, 32, 42, 35, 41, 30, 37, 54]",0.3195819854736328,0.0006489753723144531,
j30,48,proactive,10,inf,54.0,100.0,600,False,True,"[0, 6, 6, 2, 3, 5, 5, 7, 2, 3, 6, 8, 6, 2, 6, 7, 10, 7, 3, 6, 6, 3, 2, 9, 5, 2, 3, 6, 5, 6, 1, 0]","[0, 22, 2, 0, 0, 3, 7, 0, 2, 0, 0, 19, 0, 0, 9, 14, 14, 7, 37, 35, 26, 27, 39, 44, 48, 32, 42, 35, 41, 30, 37, 54]",0.3195819854736328,0.0006518363952636719,
j30,48,proactive,10,55.0,55.0,0.0,600,True,True,"[0, 5, 12, 2, 1, 2, 6, 3, 3, 3, 2, 10, 11, 1, 10, 7, 9, 7, 2, 6, 4, 6, 3, 11, 6, 3, 6, 6, 7, 6, 1, 0]","[0, 22, 2, 0, 0, 3, 7, 0, 2, 0, 0, 19, 0, 0, 9, 14, 14, 7, 37, 35, 26, 27, 39, 44, 48, 32, 42, 35, 41, 30, 37, 54]",0.3195819854736328,0.0006718635559082031,
j30,48,proactive,10,54.0,54.0,0.0,600,True,True,"[0, 7, 9, 2, 3, 5, 5, 5, 4, 3, 6, 9, 8, 1, 9, 6, 10, 7, 2, 2, 5, 4, 1, 8, 5, 1, 4, 7, 8, 7, 1, 0]","[0, 22, 2, 0, 0, 3, 7, 0, 2, 0, 0, 19, 0, 0, 9, 14, 14, 7, 37, 35, 26, 27, 39, 44, 48, 32, 42, 35, 41, 30, 37, 54]",0.3195819854736328,0.0006661415100097656,
j30,48,proactive,10,54.0,54.0,0.0,600,True,True,"[0, 6, 9, 1, 1, 2, 7, 4, 4, 5, 6, 7, 10, 2, 9, 8, 10, 4, 2, 6, 5, 6, 1, 9, 4, 1, 3, 7, 4, 5, 1, 0]","[0, 22, 2, 0, 0, 3, 7, 0, 2, 0, 0, 19, 0, 0, 9, 14, 14, 7, 37, 35, 26, 27, 39, 44, 48, 32, 42, 35, 41, 30, 37, 54]",0.3195819854736328,0.0007090568542480469,
j30,49,proactive,10,inf,inf,0.0,600,False,False,"[0, 9, 1, 2, 7, 2, 5, 6, 3, 1, 9, 7, 4, 5, 4, 1, 1, 3, 2, 1, 3, 4, 9, 2, 4, 8, 2, 1, 3, 1, 4, 0]",,0.11950492858886719,0.0,60.0
j30,49,proactive,10,inf,inf,0.0,600,False,False,"[0, 9, 1, 2, 7, 1, 4, 7, 5, 1, 10, 10, 4, 5, 5, 1, 1, 3, 1, 1, 1, 8, 11, 5, 2, 5, 1, 1, 2, 1, 5, 0]",,0.11950492858886719,0.0,60.0
j30,49,proactive,10,inf,inf,0.0,600,False,False,"[0, 7, 1, 4, 6, 3, 5, 8, 4, 1, 8, 8, 5, 6, 7, 1, 1, 6, 1, 1, 1, 5, 7, 5, 2, 8, 1, 1, 2, 1, 3, 0]",,0.11950492858886719,0.0,60.0
j30,49,proactive,10,inf,inf,0.0,600,False,False,"[0, 7, 2, 5, 4, 2, 6, 8, 5, 1, 10, 12, 5, 6, 5, 1, 1, 4, 2, 1, 3, 5, 7, 4, 3, 6, 1, 1, 3, 1, 5, 0]",,0.11950492858886719,0.0,60.0
j30,49,proactive,10,inf,inf,0.0,600,False,False,"[0, 12, 2, 4, 8, 1, 6, 7, 5, 1, 11, 6, 6, 5, 4, 1, 1, 3, 2, 1, 2, 7, 11, 5, 5, 8, 1, 1, 3, 1, 3, 0]",,0.11950492858886719,0.0,60.0
j30,49,proactive,10,inf,inf,0.0,600,False,False,"[0, 8, 1, 5, 6, 1, 3, 7, 2, 1, 9, 10, 7, 6, 7, 1, 1, 7, 2, 1, 3, 6, 8, 3, 5, 4, 2, 1, 2, 1, 5, 0]",,0.11950492858886719,0.0,60.0
j30,49,proactive,10,inf,inf,0.0,600,False,False,"[0, 9, 2, 2, 5, 1, 5, 7, 3, 1, 9, 12, 7, 6, 5, 1, 1, 3, 1, 1, 1, 5, 8, 2, 2, 4, 1, 1, 2, 1, 4, 0]",,0.11950492858886719,0.0,60.0
j30,49,proactive,10,inf,inf,0.0,600,False,False,"[0, 12, 1, 2, 5, 1, 7, 7, 3, 1, 8, 9, 4, 6, 6, 1, 1, 3, 2, 1, 2, 6, 8, 4, 4, 8, 1, 1, 3, 1, 3, 0]",,0.11950492858886719,0.0,60.0
j30,49,proactive,10,inf,inf,0.0,600,False,False,"[0, 10, 1, 3, 7, 2, 5, 7, 5, 1, 11, 12, 7, 5, 6, 1, 1, 7, 1, 1, 3, 6, 10, 2, 2, 6, 1, 1, 5, 1, 7, 0]",,0.11950492858886719,0.0,60.0
j30,49,proactive,10,inf,inf,0.0,600,False,False,"[0, 6, 2, 5, 8, 3, 6, 4, 5, 1, 7, 9, 4, 6, 3, 1, 1, 3, 2, 1, 3, 5, 11, 2, 4, 6, 2, 1, 4, 1, 5, 0]",,0.11950492858886719,0.0,60.0
j30,50,proactive,10,inf,65.0,100.0,600,False,True,"[0, 5, 1, 5, 10, 6, 1, 2, 4, 10, 1, 9, 6, 8, 4, 6, 5, 5, 2, 5, 2, 6, 2, 1, 7, 8, 2, 4, 1, 8, 4, 0]",,0.14151692390441895,0.0,60.0
j30,50,proactive,10,inf,inf,0.0,600,False,False,"[0, 4, 1, 7, 6, 11, 1, 3, 3, 10, 1, 5, 6, 6, 5, 11, 7, 5, 2, 5, 2, 2, 2, 1, 11, 8, 1, 7, 1, 5, 6, 0]",,0.14151692390441895,0.0,60.0
j30,50,proactive,10,inf,inf,0.0,600,False,False,"[0, 4, 1, 6, 6, 11, 1, 3, 2, 8, 1, 7, 7, 9, 6, 7, 5, 2, 1, 3, 2, 4, 2, 1, 10, 7, 3, 5, 1, 5, 4, 0]",,0.14151692390441895,0.0,60.0
j30,50,proactive,10,inf,inf,0.0,600,False,False,"[0, 5, 1, 7, 8, 10, 2, 3, 6, 11, 1, 8, 7, 7, 6, 7, 8, 3, 2, 3, 5, 4, 2, 1, 7, 8, 3, 7, 1, 7, 6, 0]",,0.14151692390441895,0.0,60.0
j30,50,proactive,10,inf,66.0,100.0,600,False,True,"[0, 2, 1, 7, 10, 9, 2, 3, 6, 7, 1, 9, 5, 8, 4, 12, 7, 3, 1, 4, 5, 5, 2, 1, 6, 4, 2, 3, 1, 9, 7, 0]",,0.14151692390441895,0.0,60.0
j30,50,proactive,10,inf,62.0,100.0,600,False,True,"[0, 5, 1, 6, 7, 9, 1, 3, 6, 6, 1, 8, 7, 6, 3, 10, 7, 5, 1, 2, 4, 6, 1, 1, 9, 6, 3, 4, 1, 6, 6, 0]",,0.14151692390441895,0.0,60.0
j30,50,proactive,10,inf,60.0,100.0,600,False,True,"[0, 4, 1, 5, 8, 9, 2, 1, 3, 6, 1, 6, 7, 7, 4, 8, 8, 3, 2, 3, 4, 5, 2, 1, 8, 7, 2, 4, 1, 6, 7, 0]",,0.14151692390441895,0.0,60.0
j30,50,proactive,10,inf,62.0,100.0,600,False,True,"[0, 3, 1, 5, 6, 9, 2, 1, 6, 10, 1, 9, 5, 9, 2, 8, 5, 3, 2, 3, 4, 3, 2, 1, 7, 4, 3, 7, 1, 6, 3, 0]",,0.14151692390441895,0.0,60.0
j30,50,proactive,10,inf,65.0,100.0,600,False,True,"[0, 5, 1, 6, 7, 10, 2, 2, 5, 10, 1, 5, 4, 5, 4, 12, 8, 2, 2, 4, 5, 3, 1, 1, 11, 8, 3, 7, 1, 9, 6, 0]",,0.14151692390441895,0.0,60.0
j30,50,proactive,10,inf,62.0,100.0,600,False,True,"[0, 2, 1, 7, 8, 7, 1, 2, 2, 8, 1, 7, 6, 8, 3, 8, 6, 6, 1, 2, 5, 5, 1, 1, 10, 6, 1, 5, 1, 9, 6, 0]",,0.14151692390441895,0.0,60.0
