instance_folder,instance_id,method,time_limit_cp_stnu,can_build_stnu,dc,obj,feasibility,real_durations,start_times,time_offline,time_online,mode
j10,1,STNU_robust,30,True,True,26.0,True,"[0, 2, 9, 1, 1, 2, 5, 11, 2, 3, 1, 0]","[0, 4, 0, 0, 0, 7, 20, 9, 24, 13, 6, 26]",0.5890638828277588,0.004973173141479492,robust
j10,1,STNU_robust,30,True,True,26.0,True,"[0, 1, 7, 1, 2, 1, 3, 8, 1, 5, 1, 0]","[0, 4, 0, 0, 0, 7, 18, 8, 24, 13, 6, 26]",0.5890638828277588,0.004898786544799805,robust
j10,1,STNU_robust,30,True,True,26.0,True,"[0, 1, 9, 1, 3, 1, 4, 10, 2, 4, 1, 0]","[0, 4, 0, 0, 0, 7, 19, 9, 24, 13, 6, 26]",0.5890638828277588,0.0049059391021728516,robust
j10,1,STNU_robust,30,True,True,26.0,True,"[0, 2, 12, 1, 3, 2, 3, 7, 2, 4, 1, 0]","[0, 4, 0, 0, 0, 7, 19, 12, 24, 13, 6, 26]",0.5890638828277588,0.004806041717529297,robust
j10,1,STNU_robust,30,True,True,26.0,True,"[0, 2, 6, 1, 2, 1, 2, 11, 2, 5, 1, 0]","[0, 4, 0, 0, 0, 7, 19, 8, 24, 13, 6, 26]",0.5890638828277588,0.004770040512084961,robust
j10,1,STNU_robust,30,True,True,26.0,True,"[0, 2, 6, 3, 3, 2, 3, 7, 2, 7, 1, 0]","[0, 4, 0, 0, 0, 7, 20, 9, 24, 13, 6, 26]",0.5890638828277588,0.004728078842163086,robust
j10,1,STNU_robust,30,True,True,26.0,True,"[0, 1, 7, 1, 3, 1, 2, 11, 2, 4, 1, 0]","[0, 4, 0, 0, 0, 7, 19, 8, 24, 13, 6, 26]",0.5890638828277588,0.00471186637878418,robust
j10,1,STNU_robust,30,True,True,26.0,True,"[0, 3, 6, 1, 2, 3, 4, 7, 1, 4, 1, 0]","[0, 4, 0, 0, 0, 7, 17, 10, 24, 13, 6, 26]",0.5890638828277588,0.004640102386474609,robust
j10,1,STNU_robust,30,True,True,28.0,True,"[0, 3, 11, 1, 2, 2, 5, 12, 1, 3, 1, 0]","[0, 4, 0, 0, 0, 7, 23, 11, 24, 13, 6, 28]",0.5890638828277588,0.004666805267333984,robust
j10,1,STNU_robust,30,True,True,26.0,True,"[0, 3, 8, 2, 1, 3, 2, 6, 2, 4, 1, 0]","[0, 4, 0, 0, 0, 7, 17, 10, 24, 13, 6, 26]",0.5890638828277588,0.004682779312133789,robust
j10,3,STNU_robust,30,True,True,35.0,True,"[0, 1, 7, 1, 6, 4, 2, 2, 2, 7, 7, 0]","[0, 7, 0, 18, 22, 11, 20, 21, 30, 23, 23, 35]",0.36130380630493164,0.00473785400390625,robust
j10,3,STNU_robust,30,True,True,36.0,True,"[0, 1, 8, 3, 7, 5, 1, 4, 6, 9, 7, 0]","[0, 8, 0, 18, 21, 11, 20, 21, 30, 25, 23, 35]",0.36130380630493164,0.004685163497924805,robust
j10,3,STNU_robust,30,True,True,36.0,True,"[0, 1, 6, 1, 11, 5, 1, 3, 3, 12, 3, 0]","[0, 6, 0, 18, 21, 11, 20, 21, 26, 24, 23, 34]",0.36130380630493164,0.0046901702880859375,robust
j10,3,STNU_robust,30,True,True,33.0,True,"[0, 1, 5, 2, 11, 4, 2, 2, 6, 7, 3, 0]","[0, 5, 0, 18, 22, 11, 20, 21, 26, 23, 23, 33]",0.36130380630493164,0.004620790481567383,robust
j10,3,STNU_robust,30,True,True,35.0,True,"[0, 1, 4, 2, 9, 5, 2, 2, 5, 12, 4, 0]","[0, 4, 0, 18, 22, 11, 20, 21, 27, 23, 23, 33]",0.36130380630493164,0.004637241363525391,robust
j10,3,STNU_robust,30,True,True,35.0,True,"[0, 1, 5, 1, 6, 4, 1, 4, 6, 6, 6, 0]","[0, 5, 0, 18, 21, 11, 20, 21, 29, 25, 23, 35]",0.36130380630493164,0.004648923873901367,robust
j10,3,STNU_robust,30,True,True,35.0,True,"[0, 1, 5, 3, 6, 7, 2, 4, 4, 7, 3, 0]","[0, 5, 0, 18, 22, 11, 20, 21, 26, 25, 23, 35]",0.36130380630493164,0.0046389102935791016,robust
j10,3,STNU_robust,30,True,True,36.0,True,"[0, 1, 5, 3, 11, 7, 2, 3, 5, 12, 3, 0]","[0, 5, 0, 18, 22, 11, 20, 21, 26, 24, 23, 34]",0.36130380630493164,0.0053713321685791016,robust
j10,3,STNU_robust,30,True,True,35.0,True,"[0, 1, 4, 3, 8, 4, 1, 4, 2, 6, 4, 0]","[0, 4, 0, 18, 21, 11, 20, 21, 27, 25, 23, 35]",0.36130380630493164,0.00461578369140625,robust
j10,3,STNU_robust,30,True,True,37.0,True,"[0, 1, 5, 2, 9, 3, 1, 6, 4, 10, 6, 0]","[0, 5, 0, 18, 21, 11, 20, 21, 29, 27, 23, 37]",0.36130380630493164,0.004643917083740234,robust
