instance_folder,instance_id,rel_regret,obj,obj_pi,method,time_limit_pi,time_limit_rescheduling,time_limit_initial,solver_calls,feasibility,feasibility_pi,real_durations,start_times,time_offline,time_online
j10,1,100.0,inf,26.0,reactive,60,10,60,10,False,True,"[0, 2, 9, 1, 1, 2, 5, 11, 2, 3, 1, 0]","[0, 3, 0, 0, 0, 7, 20, 10, 24, 12, 5, 26]",0.11909699440002441,0.27584290504455566
j10,1,0.0,26.0,26.0,reactive,60,10,60,12,True,True,"[0, 1, 7, 1, 2, 1, 3, 8, 1, 5, 1, 0]","[0, 2, 0, 0, 0, 7, 20, 9, 24, 11, 4, 26]",0.02958369255065918,0.33531713485717773
j10,1,100.0,inf,26.0,reactive,60,10,60,8,False,True,"[0, 1, 9, 1, 3, 1, 4, 10, 2, 4, 1, 0]","[0, 2, 0, 0, 0, 7, 16, 8, 24, 11, 4, 26]",0.031722068786621094,0.22396302223205566
j10,1,100.0,inf,26.0,reactive,60,10,60,8,False,True,"[0, 2, 12, 1, 3, 2, 3, 7, 2, 4, 1, 0]","[0, 2, 0, 0, 0, 7, 17, 9, 24, 11, 4, 26]",0.048341989517211914,0.21093988418579102
j10,1,100.0,inf,26.0,reactive,60,10,60,11,False,True,"[0, 2, 6, 1, 2, 1, 2, 11, 2, 5, 1, 0]","[0, 2, 0, 0, 0, 7, 20, 12, 24, 12, 4, 26]",0.03148603439331055,0.3187520503997803
j10,1,100.0,inf,26.0,reactive,60,10,60,3,False,True,"[0, 2, 6, 3, 3, 2, 3, 7, 2, 7, 1, 0]","[0, 2, 0, 0, 0, 7, 19, 8, 24, 11, 4, 26]",0.032083988189697266,0.06236910820007324
j10,1,0.0,26.0,26.0,reactive,60,10,60,12,True,True,"[0, 1, 7, 1, 3, 1, 2, 11, 2, 4, 1, 0]","[0, 2, 0, 4, 0, 7, 8, 12, 24, 11, 8, 26]",0.031216144561767578,0.33516597747802734
j10,1,100.0,inf,26.0,reactive,60,10,60,8,False,True,"[0, 3, 6, 1, 2, 3, 4, 7, 1, 4, 1, 0]","[0, 2, 0, 0, 0, 7, 19, 8, 24, 11, 4, 26]",0.03215479850769043,0.21330904960632324
j10,1,100.0,inf,26.0,reactive,60,10,60,8,False,True,"[0, 3, 11, 1, 2, 2, 5, 12, 1, 3, 1, 0]","[0, 2, 0, 0, 0, 7, 21, 10, 24, 11, 4, 26]",0.03477287292480469,0.22653698921203613
j10,1,0.0,26.0,26.0,reactive,60,10,60,12,True,True,"[0, 3, 8, 2, 1, 3, 2, 6, 2, 4, 1, 0]","[0, 2, 0, 0, 0, 7, 11, 13, 24, 13, 4, 26]",0.03573203086853027,0.34444379806518555
j10,2,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 3, 11, 9, 1, 6, 6, 2, 11, 9, 11, 0]",,0.029619932174682617,1.4066696166992188e-05
j10,2,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 4, 8, 10, 1, 9, 11, 2, 11, 5, 9, 0]",,0.03214406967163086,1.4066696166992188e-05
j10,2,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 2, 9, 10, 1, 10, 11, 1, 7, 5, 10, 0]",,0.03071308135986328,1.1920928955078125e-05
j10,2,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 4, 6, 11, 1, 8, 10, 2, 7, 5, 8, 0]",,0.02964305877685547,1.1920928955078125e-05
j10,2,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 2, 10, 6, 1, 10, 7, 1, 10, 6, 6, 0]",,0.029233932495117188,1.1205673217773438e-05
j10,2,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 4, 9, 7, 1, 8, 10, 1, 8, 7, 6, 0]",,0.03060007095336914,1.3113021850585938e-05
j10,2,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 3, 8, 12, 1, 8, 6, 1, 11, 6, 8, 0]",,0.03139305114746094,1.1920928955078125e-05
j10,2,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 2, 6, 12, 1, 11, 11, 2, 8, 6, 11, 0]",,0.029959917068481445,1.3113021850585938e-05
j10,2,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 2, 8, 6, 1, 11, 6, 2, 11, 5, 7, 0]",,0.029736995697021484,1.1920928955078125e-05
j10,2,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 5, 7, 7, 1, 11, 10, 1, 9, 5, 9, 0]",,0.032679080963134766,1.2874603271484375e-05
j10,3,9.090909090909092,36.0,33.0,reactive,60,10,60,12,True,True,"[0, 1, 4, 2, 8, 7, 2, 2, 2, 11, 6, 0]","[0, 7, 0, 17, 23, 11, 20, 21, 29, 26, 23, 36]",0.03913402557373047,0.35467100143432617
j10,3,100.0,inf,33.0,reactive,60,10,60,5,False,True,"[0, 1, 5, 2, 11, 3, 3, 2, 6, 8, 6, 0]","[0, 4, 0, 0, 22, 11, 20, 21, 18, 23, 5, 33]",0.034415245056152344,0.13569211959838867
j10,3,100.0,inf,33.0,reactive,60,10,60,4,False,True,"[0, 1, 8, 3, 6, 6, 2, 3, 4, 10, 6, 0]","[0, 20, 0, 0, 22, 11, 20, 21, 18, 23, 5, 33]",0.03249502182006836,0.09555482864379883
j10,3,100.0,inf,33.0,reactive,60,10,60,8,False,True,"[0, 1, 4, 3, 6, 7, 3, 6, 4, 6, 6, 0]","[0, 8, 0, 16, 22, 11, 20, 21, 28, 23, 22, 33]",0.03328514099121094,0.22961902618408203
j10,3,0.0,33.0,33.0,reactive,60,10,60,12,True,True,"[0, 1, 4, 1, 10, 5, 2, 2, 6, 9, 3, 0]","[0, 4, 0, 0, 23, 11, 20, 21, 23, 23, 5, 33]",0.03324413299560547,0.35151100158691406
j10,3,100.0,inf,33.0,reactive,60,10,60,5,False,True,"[0, 1, 5, 3, 10, 7, 3, 5, 5, 9, 6, 0]","[0, 4, 0, 0, 22, 11, 20, 21, 22, 23, 5, 33]",0.03080892562866211,0.12067699432373047
j10,3,100.0,inf,33.0,reactive,60,10,60,5,False,True,"[0, 1, 6, 3, 9, 7, 3, 6, 6, 6, 6, 0]","[0, 8, 0, 0, 22, 11, 20, 21, 22, 23, 5, 33]",0.03227806091308594,0.12308812141418457
j10,3,100.0,inf,33.0,reactive,60,10,60,4,False,True,"[0, 1, 7, 1, 9, 4, 1, 4, 4, 8, 3, 0]","[0, 9, 0, 0, 22, 11, 20, 21, 22, 23, 6, 33]",0.03103017807006836,0.09636807441711426
j10,3,100.0,inf,33.0,reactive,60,10,60,6,False,True,"[0, 1, 6, 3, 7, 7, 1, 6, 6, 12, 4, 0]","[0, 10, 0, 1, 22, 11, 20, 21, 22, 23, 7, 33]",0.03232622146606445,0.1580648422241211
j10,3,100.0,inf,33.0,reactive,60,10,60,4,False,True,"[0, 1, 7, 2, 10, 4, 3, 3, 2, 6, 5, 0]","[0, 10, 0, 0, 22, 11, 20, 21, 22, 23, 6, 33]",0.031000852584838867,0.08970332145690918
j10,4,100.0,inf,40.0,reactive,60,10,60,9,False,True,"[0, 9, 2, 2, 3, 5, 1, 5, 4, 6, 8, 0]","[0, 9, 8, 17, 0, 3, 8, 3, 10, 29, 10, 39]",0.03094196319580078,0.2555530071258545
j10,4,8.108108108108109,40.0,37.0,reactive,60,10,60,12,True,True,"[0, 8, 2, 4, 1, 9, 1, 5, 3, 6, 4, 0]","[0, 9, 8, 18, 0, 3, 8, 3, 10, 30, 10, 40]",0.0314786434173584,0.3639261722564697
j10,4,100.0,inf,37.0,reactive,60,10,60,3,False,True,"[0, 9, 1, 3, 2, 9, 1, 3, 5, 11, 6, 0]","[0, 7, 6, 15, 0, 1, 6, 1, 8, 27, 8, 37]",0.032067060470581055,0.0614619255065918
j10,4,100.0,inf,38.0,reactive,60,10,60,4,False,True,"[0, 9, 2, 5, 3, 9, 1, 6, 3, 9, 6, 0]","[0, 6, 5, 14, 18, 0, 5, 0, 24, 27, 7, 37]",0.03295493125915527,0.09652090072631836
j10,4,100.0,inf,38.0,reactive,60,10,60,8,False,True,"[0, 9, 2, 5, 1, 7, 1, 5, 3, 11, 6, 0]","[0, 7, 6, 15, 19, 0, 6, 0, 25, 28, 8, 38]",0.03145194053649902,0.21874094009399414
j10,4,100.0,inf,39.0,reactive,60,10,60,5,False,True,"[0, 6, 2, 4, 1, 6, 1, 6, 4, 9, 7, 0]","[0, 6, 5, 15, 19, 0, 5, 0, 25, 28, 7, 38]",0.03162431716918945,0.12198877334594727
j10,4,100.0,inf,32.0,reactive,60,10,60,11,False,True,"[0, 6, 1, 2, 3, 9, 1, 2, 5, 10, 7, 0]","[0, 7, 6, 16, 20, 0, 6, 0, 26, 29, 8, 39]",0.031278133392333984,0.3283877372741699
j10,4,100.0,inf,34.0,reactive,60,10,60,3,False,True,"[0, 9, 2, 5, 1, 9, 1, 4, 5, 10, 5, 0]","[0, 2, 14, 9, 11, 0, 8, 0, 17, 22, 15, 32]",0.031722068786621094,0.06131291389465332
j10,4,100.0,inf,35.0,reactive,60,10,60,5,False,True,"[0, 7, 2, 3, 2, 6, 1, 2, 7, 10, 6, 0]","[0, 4, 16, 11, 13, 0, 10, 0, 19, 24, 17, 34]",0.03159022331237793,0.12311100959777832
j10,4,100.0,inf,34.0,reactive,60,10,60,6,False,True,"[0, 7, 2, 3, 1, 5, 1, 2, 6, 8, 8, 0]","[0, 6, 5, 13, 2, 5, 5, 0, 8, 25, 6, 35]",0.03107905387878418,0.16258502006530762
j10,5,100.0,inf,32.0,reactive,60,10,60,11,False,True,"[0, 7, 9, 2, 2, 1, 9, 3, 2, 2, 10, 0]","[0, 0, 0, 9, 5, 13, 24, 15, 11, 15, 15, 32]",0.03229403495788574,0.3063640594482422
j10,5,100.0,inf,33.0,reactive,60,10,60,8,False,True,"[0, 8, 9, 2, 2, 2, 9, 7, 1, 4, 7, 0]","[0, 0, 0, 11, 3, 13, 24, 15, 9, 17, 14, 32]",0.034258365631103516,0.2251298427581787
j10,5,100.0,inf,32.0,reactive,60,10,60,5,False,True,"[0, 9, 6, 2, 1, 2, 7, 5, 1, 4, 9, 0]","[0, 0, 5, 16, 16, 18, 8, 20, 22, 22, 23, 32]",0.034320831298828125,0.12891912460327148
j10,5,100.0,inf,33.0,reactive,60,10,60,7,False,True,"[0, 8, 8, 1, 1, 2, 7, 3, 1, 3, 7, 0]","[0, 2, 4, 0, 5, 20, 12, 22, 11, 6, 22, 31]",0.034013986587524414,0.19151568412780762
j10,5,100.0,inf,33.0,reactive,60,10,60,6,False,True,"[0, 11, 6, 1, 3, 1, 5, 7, 2, 5, 9, 0]","[0, 0, 0, 8, 3, 13, 25, 15, 9, 15, 15, 33]",0.039045095443725586,0.15613389015197754
j10,5,13.793103448275861,33.0,29.0,reactive,60,10,60,12,True,True,"[0, 9, 6, 1, 2, 1, 7, 3, 1, 3, 10, 0]","[0, 0, 0, 11, 6, 13, 25, 15, 12, 17, 15, 33]",0.0336301326751709,0.34125590324401855
j10,5,0.0,29.0,29.0,reactive,60,10,60,12,True,True,"[0, 8, 9, 1, 2, 1, 7, 4, 1, 4, 11, 0]","[0, 1, 1, 0, 4, 18, 11, 20, 10, 6, 19, 28]",0.032219886779785156,0.34362220764160156
j10,5,100.0,inf,30.0,reactive,60,10,60,3,False,True,"[0, 6, 11, 2, 2, 2, 7, 3, 1, 2, 6, 0]","[0, 1, 1, 0, 4, 18, 11, 20, 10, 6, 19, 28]",0.03253602981567383,0.061350345611572266
j10,5,100.0,inf,29.0,reactive,60,10,60,9,False,True,"[0, 6, 8, 1, 1, 2, 9, 4, 1, 3, 8, 0]","[0, 2, 2, 0, 5, 19, 12, 21, 11, 6, 20, 29]",0.03328275680541992,0.2543470859527588
j10,5,100.0,inf,30.0,reactive,60,10,60,3,False,True,"[0, 10, 7, 2, 2, 2, 6, 5, 1, 2, 7, 0]","[0, 1, 1, 0, 3, 17, 10, 19, 9, 6, 19, 28]",0.032936811447143555,0.0625772476196289
j10,6,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 1, 4, 3, 4, 8, 6, 2, 1, 11, 6, 0]",,0.03095102310180664,1.5020370483398438e-05
j10,6,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 1, 3, 3, 3, 10, 6, 5, 1, 8, 7, 0]",,0.030515193939208984,1.4781951904296875e-05
j10,6,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 2, 4, 2, 5, 10, 6, 2, 1, 11, 7, 0]",,0.029242753982543945,1.3113021850585938e-05
j10,6,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 1, 4, 2, 5, 12, 9, 2, 1, 6, 7, 0]",,0.029181957244873047,1.4066696166992188e-05
j10,6,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 2, 6, 5, 6, 9, 10, 2, 1, 11, 6, 0]",,0.029084205627441406,1.1920928955078125e-05
j10,6,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 2, 3, 2, 7, 9, 8, 4, 1, 8, 5, 0]",,0.02927112579345703,1.3113021850585938e-05
j10,6,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 1, 4, 2, 5, 7, 12, 4, 1, 9, 3, 0]",,0.029045820236206055,1.2159347534179688e-05
j10,6,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 1, 3, 4, 4, 9, 9, 5, 1, 7, 6, 0]",,0.029060840606689453,1.4066696166992188e-05
j10,6,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 2, 5, 4, 4, 9, 6, 6, 1, 11, 3, 0]",,0.029293060302734375,1.3113021850585938e-05
j10,6,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 2, 4, 4, 7, 10, 8, 2, 1, 9, 5, 0]",,0.030020713806152344,1.2159347534179688e-05
j10,7,100.0,inf,43.0,reactive,60,10,60,6,False,True,"[0, 10, 1, 3, 6, 9, 4, 5, 1, 8, 1, 0]","[0, 0, 28, 0, 0, 10, 38, 18, 30, 29, 23, 43]",0.03101801872253418,0.152724027633667
j10,7,100.0,inf,44.0,reactive,60,10,60,11,False,True,"[0, 7, 1, 5, 9, 9, 5, 2, 1, 10, 3, 0]","[0, 0, 28, 0, 0, 10, 38, 22, 30, 29, 19, 43]",0.03118729591369629,0.3429598808288574
j10,7,100.0,inf,44.0,reactive,60,10,60,6,False,True,"[0, 9, 1, 2, 12, 8, 3, 6, 1, 11, 3, 0]","[0, 18, 28, 0, 0, 9, 39, 25, 35, 29, 0, 44]",0.03057694435119629,0.1524059772491455
j10,7,4.761904761904762,44.0,42.0,reactive,60,10,60,12,True,True,"[0, 8, 1, 3, 11, 7, 6, 4, 2, 8, 2, 0]","[0, 3, 28, 0, 0, 12, 39, 21, 30, 29, 0, 44]",0.030727148056030273,0.33870983123779297
j10,7,100.0,inf,42.0,reactive,60,10,60,4,False,True,"[0, 11, 1, 3, 9, 8, 2, 6, 2, 9, 3, 0]","[0, 2, 28, 0, 0, 11, 37, 18, 30, 29, 0, 42]",0.03047013282775879,0.09061598777770996
j10,7,100.0,inf,42.0,reactive,60,10,60,6,False,True,"[0, 6, 1, 4, 12, 8, 3, 5, 3, 11, 3, 0]","[0, 3, 28, 0, 0, 11, 37, 18, 30, 29, 0, 42]",0.0319979190826416,0.15301823616027832
j10,7,100.0,inf,42.0,reactive,60,10,60,6,False,True,"[0, 11, 1, 5, 8, 5, 6, 2, 2, 9, 1, 0]","[0, 3, 28, 0, 0, 12, 37, 19, 30, 29, 0, 42]",0.030881881713867188,0.15196800231933594
j10,7,100.0,inf,42.0,reactive,60,10,60,8,False,True,"[0, 6, 1, 2, 7, 7, 6, 6, 3, 6, 2, 0]","[0, 0, 28, 0, 0, 11, 37, 18, 30, 29, 22, 42]",0.031063079833984375,0.22180414199829102
j10,7,100.0,inf,42.0,reactive,60,10,60,6,False,True,"[0, 6, 1, 2, 11, 7, 6, 5, 1, 8, 2, 0]","[0, 14, 28, 0, 0, 7, 37, 20, 31, 29, 0, 42]",0.031080245971679688,0.15444493293762207
j10,7,100.0,inf,42.0,reactive,60,10,60,7,False,True,"[0, 9, 1, 5, 7, 9, 6, 6, 2, 6, 2, 0]","[0, 2, 28, 0, 0, 11, 37, 18, 30, 29, 0, 42]",0.031055927276611328,0.1920480728149414
j10,8,100.0,inf,41.0,reactive,60,10,60,4,False,True,"[0, 6, 12, 3, 8, 5, 1, 2, 2, 1, 3, 0]","[0, 10, 0, 4, 19, 27, 28, 36, 28, 39, 33, 40]",0.03154301643371582,0.09263014793395996
j10,8,5.128205128205129,41.0,39.0,reactive,60,10,60,12,True,True,"[0, 8, 10, 3, 6, 5, 2, 1, 2, 1, 1, 0]","[0, 12, 0, 6, 21, 27, 30, 38, 30, 36, 33, 41]",0.03116297721862793,0.34602904319763184
j10,8,100.0,inf,36.0,reactive,60,10,60,7,False,True,"[0, 7, 7, 5, 7, 4, 2, 1, 1, 1, 2, 0]","[0, 10, 0, 1, 19, 27, 25, 36, 25, 32, 18, 39]",0.0320281982421875,0.19537687301635742
j10,8,100.0,inf,41.0,reactive,60,10,60,4,False,True,"[0, 9, 12, 2, 7, 4, 3, 2, 2, 1, 3, 0]","[0, 7, 0, 0, 16, 27, 25, 33, 23, 23, 14, 36]",0.0331571102142334,0.09565496444702148
j10,8,100.0,inf,39.0,reactive,60,10,60,6,False,True,"[0, 10, 9, 4, 9, 6, 3, 1, 1, 1, 1, 0]","[0, 12, 0, 4, 21, 27, 28, 38, 28, 32, 19, 41]",0.03197979927062988,0.15526103973388672
j10,8,100.0,inf,41.0,reactive,60,10,60,4,False,True,"[0, 7, 11, 2, 11, 3, 1, 1, 1, 1, 2, 0]","[0, 9, 0, 2, 19, 27, 26, 36, 26, 33, 32, 39]",0.03138995170593262,0.09168410301208496
j10,8,100.0,inf,35.0,reactive,60,10,60,12,False,True,"[0, 6, 6, 3, 6, 4, 3, 3, 1, 1, 3, 0]","[0, 11, 0, 4, 21, 27, 28, 38, 28, 33, 32, 41]",0.03179216384887695,0.3381388187408447
j10,8,100.0,inf,37.0,reactive,60,10,60,6,False,True,"[0, 11, 6, 3, 11, 3, 3, 3, 2, 1, 2, 0]","[0, 6, 0, 0, 15, 27, 25, 32, 21, 23, 12, 35]",0.03275585174560547,0.15552616119384766
j10,8,100.0,inf,35.0,reactive,60,10,60,8,False,True,"[0, 6, 6, 3, 7, 6, 2, 1, 2, 1, 2, 0]","[0, 6, 0, 0, 17, 27, 25, 34, 23, 31, 23, 37]",0.032790184020996094,0.22181296348571777
j10,8,100.0,inf,40.0,reactive,60,10,60,4,False,True,"[0, 8, 11, 5, 6, 5, 3, 1, 1, 1, 3, 0]","[0, 6, 0, 0, 15, 27, 25, 32, 22, 23, 12, 35]",0.03202366828918457,0.09287238121032715
j10,9,100.0,inf,46.0,reactive,60,10,60,5,False,True,"[0, 3, 6, 2, 10, 8, 4, 9, 6, 3, 2, 0]","[0, 2, 10, 0, 2, 11, 19, 27, 35, 29, 25, 45]",0.03301692008972168,0.12427210807800293
j10,9,12.195121951219512,46.0,41.0,reactive,60,10,60,12,True,True,"[0, 4, 6, 1, 10, 6, 7, 5, 8, 6, 4, 0]","[0, 0, 5, 18, 0, 10, 40, 22, 30, 24, 20, 46]",0.037277936935424805,0.3576669692993164
j10,9,100.0,inf,41.0,reactive,60,10,60,5,False,True,"[0, 3, 12, 2, 9, 6, 4, 7, 11, 3, 5, 0]","[0, 6, 0, 10, 11, 0, 35, 29, 21, 29, 13, 41]",0.054314613342285156,0.1302182674407959
j10,9,100.0,inf,43.0,reactive,60,10,60,3,False,True,"[0, 6, 10, 1, 8, 9, 3, 5, 12, 6, 2, 0]","[0, 6, 0, 9, 11, 0, 35, 29, 21, 29, 13, 41]",0.05347490310668945,0.06146597862243652
j10,9,100.0,inf,41.0,reactive,60,10,60,6,False,True,"[0, 6, 9, 2, 7, 5, 6, 6, 8, 6, 4, 0]","[0, 9, 0, 12, 14, 0, 37, 32, 24, 18, 14, 43]",0.05198407173156738,0.15430593490600586
j10,9,100.0,inf,40.0,reactive,60,10,60,10,False,True,"[0, 5, 7, 1, 10, 5, 4, 6, 12, 6, 3, 0]","[0, 11, 2, 0, 7, 2, 35, 22, 27, 21, 17, 41]",0.03384995460510254,0.29290199279785156
j10,9,100.0,inf,42.0,reactive,60,10,60,3,False,True,"[0, 6, 10, 1, 11, 7, 5, 7, 9, 7, 3, 0]","[0, 9, 2, 15, 5, 0, 34, 20, 26, 20, 17, 40]",0.03439211845397949,0.06345820426940918
j10,9,100.0,inf,42.0,reactive,60,10,60,4,False,True,"[0, 5, 7, 2, 7, 9, 4, 8, 6, 7, 2, 0]","[0, 8, 0, 7, 8, 0, 36, 30, 22, 16, 13, 42]",0.06120705604553223,0.0941619873046875
j10,9,100.0,inf,42.0,reactive,60,10,60,3,False,True,"[0, 6, 12, 2, 8, 5, 5, 9, 10, 4, 2, 0]","[0, 0, 5, 17, 0, 10, 36, 22, 28, 22, 19, 42]",0.04041290283203125,0.061007022857666016
j10,9,100.0,inf,40.0,reactive,60,10,60,5,False,True,"[0, 3, 10, 2, 9, 5, 5, 6, 7, 4, 4, 0]","[0, 11, 4, 17, 7, 0, 36, 22, 28, 22, 19, 42]",0.03378486633300781,0.12449502944946289
j10,10,29.62962962962963,35.0,27.0,reactive,60,10,60,12,True,True,"[0, 4, 1, 1, 2, 8, 2, 3, 4, 1, 4, 0]","[0, 0, 8, 6, 22, 18, 29, 18, 11, 26, 31, 35]",0.05080890655517578,0.4116849899291992
j10,10,100.0,inf,27.0,reactive,60,10,60,5,False,True,"[0, 5, 3, 1, 5, 11, 3, 2, 8, 3, 5, 0]","[0, 0, 8, 6, 9, 9, 17, 11, 19, 7, 23, 27]",0.032067060470581055,0.12291193008422852
