instance_folder,instance_id,method,time_limit_cp_stnu,can_build_stnu,dc,obj,feasibility,real_durations,start_times,time_offline,time_online,mode
j20,9,STNU_robust,30,,False,inf,False,"[0, 4, 1, 12, 6, 5, 4, 7, 1, 12, 11, 3, 7, 6, 2, 4, 5, 8, 5, 7, 3, 0]",,inf,inf,robust
j20,9,STNU_robust,30,,False,inf,False,"[0, 2, 1, 11, 6, 5, 3, 5, 2, 9, 7, 3, 9, 6, 5, 4, 4, 9, 4, 6, 2, 0]",,inf,inf,robust
j20,10,STNU_robust,30,,False,inf,False,"[0, 3, 6, 3, 3, 5, 2, 1, 1, 3, 1, 3, 8, 2, 6, 2, 7, 5, 2, 4, 1, 0]",,inf,inf,robust
j20,10,STNU_robust,30,,False,inf,False,"[0, 3, 7, 4, 4, 4, 2, 1, 1, 5, 1, 3, 5, 1, 8, 4, 4, 3, 1, 5, 2, 0]",,inf,inf,robust
j20,11,STNU_robust,30,,False,inf,False,"[0, 1, 2, 9, 9, 6, 6, 2, 8, 2, 5, 2, 3, 2, 3, 4, 4, 6, 2, 10, 6, 0]",,inf,inf,robust
j20,11,STNU_robust,30,,False,inf,False,"[0, 1, 2, 6, 8, 6, 3, 1, 9, 4, 3, 2, 3, 5, 6, 3, 4, 8, 2, 8, 9, 0]",,inf,inf,robust
j20,11,STNU_robust,30,,False,inf,False,"[0, 1, 2, 11, 8, 5, 4, 2, 6, 2, 3, 3, 4, 3, 2, 4, 6, 9, 5, 11, 6, 0]",,inf,inf,robust
j20,11,STNU_robust,30,,False,inf,False,"[0, 1, 4, 6, 7, 8, 3, 2, 7, 2, 4, 1, 6, 2, 6, 4, 7, 6, 2, 8, 8, 0]",,inf,inf,robust
j20,11,STNU_robust,30,,False,inf,False,"[0, 1, 3, 8, 9, 8, 4, 1, 6, 3, 4, 3, 4, 2, 3, 5, 7, 5, 4, 11, 6, 0]",,inf,inf,robust
j20,11,STNU_robust,30,,False,inf,False,"[0, 1, 4, 7, 9, 6, 2, 2, 11, 2, 3, 2, 2, 3, 5, 4, 4, 9, 2, 9, 5, 0]",,inf,inf,robust
j20,11,STNU_robust,30,,False,inf,False,"[0, 1, 5, 6, 8, 5, 4, 2, 11, 3, 2, 2, 2, 2, 5, 4, 4, 5, 4, 11, 5, 0]",,inf,inf,robust
j20,13,STNU_robust,30,True,True,55.0,True,"[0, 7, 10, 5, 3, 2, 2, 2, 1, 6, 6, 7, 2, 9, 1, 4, 1, 10, 4, 6, 1, 0]","[0, 0, 7, 7, 6, 9, 36, 7, 14, 0, 32, 25, 21, 46, 39, 35, 11, 20, 48, 42, 13, 54]",0.5597560405731201,0.023572921752929688,robust
j20,13,STNU_robust,30,True,True,53.0,True,"[0, 7, 10, 7, 6, 2, 3, 1, 1, 7, 6, 3, 3, 6, 1, 4, 2, 11, 4, 5, 2, 0]","[0, 0, 7, 7, 7, 8, 35, 7, 15, 0, 31, 25, 22, 45, 39, 35, 11, 20, 47, 42, 13, 53]",0.5597560405731201,0.02725386619567871,robust
j20,13,STNU_robust,30,True,True,50.0,True,"[0, 4, 10, 6, 2, 1, 2, 2, 3, 7, 5, 6, 3, 6, 1, 4, 2, 10, 2, 5, 1, 0]","[0, 0, 4, 7, 7, 6, 32, 4, 11, 0, 28, 22, 22, 42, 36, 32, 8, 17, 44, 39, 10, 50]",0.5597560405731201,0.025199174880981445,robust
j20,13,STNU_robust,30,True,True,54.0,True,"[0, 6, 10, 5, 5, 2, 3, 2, 1, 10, 6, 5, 3, 6, 1, 3, 1, 7, 5, 8, 2, 0]","[0, 0, 6, 10, 10, 8, 33, 6, 17, 0, 29, 24, 25, 43, 37, 34, 10, 20, 49, 41, 15, 53]",0.5597560405731201,0.023785829544067383,robust
j20,13,STNU_robust,30,True,True,51.0,True,"[0, 5, 9, 5, 2, 1, 3, 2, 2, 9, 9, 5, 3, 5, 1, 3, 2, 7, 3, 7, 1, 0]","[0, 0, 5, 9, 9, 7, 32, 5, 12, 0, 28, 23, 24, 42, 36, 33, 9, 19, 47, 40, 11, 51]",0.5597560405731201,0.02376699447631836,robust
j20,13,STNU_robust,30,True,True,52.0,True,"[0, 4, 11, 9, 4, 1, 2, 2, 2, 6, 8, 7, 1, 9, 1, 7, 2, 6, 2, 6, 1, 0]","[0, 0, 4, 6, 6, 6, 33, 4, 11, 0, 29, 22, 21, 43, 39, 32, 8, 17, 45, 39, 10, 51]",0.5597560405731201,0.02378702163696289,robust
j20,13,STNU_robust,30,True,True,51.0,True,"[0, 6, 10, 6, 3, 1, 3, 1, 1, 6, 9, 4, 3, 9, 1, 4, 1, 8, 5, 5, 3, 0]","[0, 0, 6, 6, 6, 7, 32, 6, 15, 0, 28, 24, 21, 42, 38, 34, 10, 19, 46, 41, 12, 50]",0.5597560405731201,0.024022817611694336,robust
j20,13,STNU_robust,30,True,True,56.0,True,"[0, 8, 10, 7, 4, 1, 1, 2, 3, 12, 7, 3, 3, 6, 1, 5, 1, 12, 2, 5, 3, 0]","[0, 0, 8, 12, 12, 10, 38, 8, 19, 0, 34, 26, 27, 48, 41, 36, 12, 22, 48, 43, 16, 56]",0.5597560405731201,0.02434515953063965,robust
j20,13,STNU_robust,30,True,True,52.0,True,"[0, 5, 11, 9, 4, 1, 2, 1, 2, 11, 5, 4, 2, 6, 1, 7, 1, 9, 4, 4, 1, 0]","[0, 0, 5, 11, 11, 6, 34, 5, 16, 0, 30, 23, 26, 44, 40, 33, 11, 21, 44, 40, 15, 52]",0.5597560405731201,0.02377605438232422,robust
j20,13,STNU_robust,30,True,True,53.0,True,"[0, 7, 7, 7, 6, 2, 1, 2, 1, 11, 8, 4, 2, 5, 1, 3, 1, 8, 3, 7, 1, 0]","[0, 0, 7, 11, 11, 9, 33, 7, 18, 0, 29, 25, 26, 43, 38, 35, 11, 21, 49, 42, 17, 53]",0.5597560405731201,0.02378702163696289,robust
j20,14,STNU_robust,30,,False,inf,False,"[0, 6, 10, 6, 1, 3, 3, 3, 4, 2, 1, 11, 5, 5, 6, 8, 3, 5, 1, 3, 2, 0]",,inf,inf,robust
j20,14,STNU_robust,30,,False,inf,False,"[0, 7, 8, 5, 1, 5, 3, 4, 6, 1, 1, 6, 5, 7, 10, 6, 6, 5, 1, 6, 2, 0]",,inf,inf,robust
j20,14,STNU_robust,30,,False,inf,False,"[0, 6, 6, 8, 2, 4, 4, 4, 3, 1, 1, 7, 7, 8, 9, 5, 5, 5, 1, 3, 3, 0]",,inf,inf,robust
j20,14,STNU_robust,30,,False,inf,False,"[0, 7, 11, 4, 2, 6, 5, 7, 7, 2, 1, 11, 8, 5, 6, 8, 4, 5, 1, 5, 1, 0]",,inf,inf,robust
j20,14,STNU_robust,30,,False,inf,False,"[0, 6, 8, 4, 2, 4, 4, 3, 4, 1, 1, 10, 4, 5, 8, 5, 6, 7, 1, 3, 2, 0]",,inf,inf,robust
j20,15,STNU_robust,30,True,True,97.0,True,"[0, 3, 7, 1, 5, 2, 9, 11, 2, 6, 7, 10, 2, 8, 4, 8, 1, 12, 3, 1, 1, 0]","[0, 83, 76, 89, 57, 0, 17, 0, 56, 11, 61, 38, 87, 68, 88, 48, 95, 64, 56, 82, 59, 97]",0.8272528648376465,0.03950619697570801,robust
j20,15,STNU_robust,30,True,True,97.0,True,"[0, 2, 7, 1, 7, 1, 11, 8, 6, 7, 7, 12, 1, 5, 4, 11, 1, 7, 3, 1, 1, 0]","[0, 83, 76, 90, 59, 0, 15, 0, 58, 8, 64, 35, 87, 70, 90, 47, 95, 67, 58, 85, 64, 97]",0.8272528648376465,0.02883124351501465,robust
j20,15,STNU_robust,30,True,True,91.0,True,"[0, 2, 5, 1, 5, 2, 9, 8, 3, 6, 12, 9, 1, 5, 4, 9, 1, 6, 3, 2, 1, 0]","[0, 76, 71, 85, 55, 0, 14, 0, 54, 8, 59, 35, 82, 66, 85, 45, 88, 62, 54, 80, 57, 91]",0.8272528648376465,0.02554798126220703,robust
j20,15,STNU_robust,30,True,True,92.0,True,"[0, 2, 6, 1, 5, 2, 9, 7, 4, 6, 10, 7, 2, 6, 5, 7, 1, 12, 3, 2, 1, 0]","[0, 78, 72, 85, 53, 0, 14, 0, 52, 8, 57, 35, 83, 64, 84, 45, 90, 60, 52, 78, 56, 92]",0.8272528648376465,0.025020122528076172,robust
j20,15,STNU_robust,30,True,True,90.0,True,"[0, 5, 8, 2, 6, 3, 6, 6, 4, 8, 7, 9, 1, 6, 3, 6, 2, 7, 3, 2, 1, 0]","[0, 76, 68, 82, 52, 0, 16, 0, 51, 8, 56, 35, 79, 63, 82, 45, 88, 59, 51, 77, 55, 90]",0.8272528648376465,0.025155067443847656,robust
j20,15,STNU_robust,30,True,True,93.0,True,"[0, 5, 4, 1, 9, 2, 12, 8, 6, 9, 11, 9, 2, 4, 6, 10, 2, 10, 4, 1, 1, 0]","[0, 79, 75, 88, 56, 0, 17, 0, 55, 8, 61, 35, 86, 67, 87, 45, 91, 65, 55, 82, 61, 93]",0.8272528648376465,0.025249004364013672,robust
j20,15,STNU_robust,30,True,True,95.0,True,"[0, 5, 8, 2, 5, 1, 8, 6, 4, 10, 7, 7, 1, 6, 7, 10, 1, 10, 3, 1, 1, 0]","[0, 81, 73, 86, 56, 0, 18, 0, 55, 8, 60, 35, 84, 67, 86, 45, 93, 63, 55, 81, 59, 95]",0.8272528648376465,0.025095224380493164,robust
j20,15,STNU_robust,30,True,True,99.0,True,"[0, 2, 5, 1, 7, 2, 8, 10, 6, 8, 8, 12, 1, 5, 5, 12, 1, 8, 5, 2, 1, 0]","[0, 84, 79, 93, 62, 0, 18, 0, 61, 10, 67, 37, 90, 73, 93, 49, 96, 70, 61, 88, 67, 99]",0.8272528648376465,0.022558927536010742,robust
j20,15,STNU_robust,30,True,True,97.0,True,"[0, 2, 5, 3, 9, 3, 6, 11, 3, 8, 7, 11, 1, 6, 3, 11, 1, 7, 3, 2, 1, 0]","[0, 82, 77, 91, 61, 0, 19, 0, 60, 11, 65, 38, 88, 72, 91, 49, 94, 70, 60, 86, 63, 97]",0.8272528648376465,0.023277759552001953,robust
j20,15,STNU_robust,30,True,True,95.0,True,"[0, 2, 5, 2, 6, 3, 11, 10, 6, 9, 12, 11, 1, 7, 3, 9, 2, 8, 5, 2, 1, 0]","[0, 80, 75, 89, 58, 0, 19, 0, 57, 10, 63, 37, 86, 69, 89, 48, 92, 66, 57, 84, 63, 95]",0.8272528648376465,0.024879932403564453,robust
j20,16,STNU_robust,30,True,True,56.0,True,"[0, 6, 10, 6, 2, 5, 11, 6, 5, 2, 2, 2, 1, 4, 1, 1, 5, 1, 6, 1, 7, 0]","[0, 11, 0, 2, 10, 10, 23, 17, 34, 34, 23, 0, 39, 23, 23, 49, 39, 31, 50, 22, 12, 55]",0.47720909118652344,0.022968053817749023,robust
j20,16,STNU_robust,30,True,True,56.0,True,"[0, 7, 9, 10, 3, 2, 11, 8, 9, 2, 3, 3, 1, 4, 1, 1, 5, 2, 3, 1, 6, 0]","[0, 12, 0, 3, 9, 9, 24, 19, 35, 35, 27, 0, 44, 27, 27, 50, 44, 35, 51, 23, 13, 56]",0.47720909118652344,0.022022008895874023,robust
j20,16,STNU_robust,30,True,True,56.0,True,"[0, 3, 10, 7, 1, 2, 11, 9, 7, 2, 2, 3, 2, 5, 1, 1, 5, 2, 5, 1, 9, 0]","[0, 12, 0, 3, 10, 10, 24, 15, 35, 35, 24, 0, 42, 24, 24, 50, 42, 32, 51, 23, 13, 56]",0.47720909118652344,0.020151853561401367,robust
j20,16,STNU_robust,30,True,True,54.0,True,"[0, 3, 7, 9, 1, 4, 10, 6, 8, 2, 4, 1, 1, 3, 1, 1, 6, 2, 4, 1, 6, 0]","[0, 10, 0, 1, 7, 7, 22, 13, 32, 32, 19, 0, 40, 19, 20, 48, 40, 27, 49, 21, 11, 54]",0.47720909118652344,0.02050304412841797,robust
j20,16,STNU_robust,30,True,True,56.0,True,"[0, 3, 12, 7, 3, 5, 11, 10, 8, 2, 3, 3, 1, 2, 1, 1, 6, 1, 3, 1, 8, 0]","[0, 12, 0, 3, 12, 12, 24, 17, 35, 35, 27, 0, 43, 27, 27, 50, 43, 35, 51, 23, 15, 56]",0.47720909118652344,0.02018594741821289,robust
j20,16,STNU_robust,30,True,True,55.0,True,"[0, 7, 8, 6, 1, 5, 7, 7, 8, 1, 2, 2, 2, 4, 1, 1, 8, 2, 4, 1, 9, 0]","[0, 11, 0, 2, 8, 8, 23, 18, 30, 30, 25, 0, 38, 25, 25, 49, 38, 33, 50, 22, 12, 55]",0.47720909118652344,0.020444869995117188,robust
j20,16,STNU_robust,30,True,True,54.0,True,"[0, 6, 11, 9, 2, 2, 9, 10, 8, 1, 4, 1, 2, 5, 1, 1, 8, 2, 2, 1, 9, 0]","[0, 11, 0, 1, 11, 11, 22, 17, 32, 31, 27, 0, 40, 27, 27, 48, 40, 35, 49, 21, 13, 54]",0.47720909118652344,0.020103931427001953,robust
