instance_folder,instance_id,method,time_limit_pi,time_limit_cp_stnu,obj,obj_pi,feasibility,feasibility_pi,rel_regret,real_durations,start_times,time_offline,time_online
j20,5,STNU,60,60,inf,72.0,False,True,100.0,"[0, 1, 5, 1, 8, 5, 5, 1, 8, 2, 2, 6, 7, 4, 11, 1, 10, 6, 6, 6, 3, 0]",,0.04746294021606445,0.0
j20,5,STNU,60,60,inf,inf,False,False,0.0,"[0, 2, 5, 1, 7, 7, 5, 1, 10, 1, 3, 9, 6, 7, 10, 1, 6, 7, 10, 3, 2, 0]",,0.04746294021606445,0.0
j20,6,STNU,60,60,inf,inf,False,False,0.0,"[0, 3, 8, 5, 4, 5, 11, 8, 10, 1, 7, 10, 3, 2, 2, 10, 2, 9, 4, 6, 1, 0]",,0.04901409149169922,0.0
j20,6,STNU,60,60,inf,inf,False,False,0.0,"[0, 6, 7, 7, 7, 5, 7, 5, 11, 1, 4, 7, 3, 2, 4, 8, 3, 9, 6, 8, 2, 0]",,0.04901409149169922,0.0
j20,6,STNU,60,60,inf,inf,False,False,0.0,"[0, 4, 8, 8, 7, 5, 7, 8, 6, 1, 4, 8, 4, 2, 6, 10, 6, 11, 6, 9, 2, 0]",,0.04901409149169922,0.0
j20,6,STNU,60,60,inf,inf,False,False,0.0,"[0, 5, 9, 7, 7, 6, 9, 8, 10, 1, 6, 8, 4, 5, 3, 6, 4, 8, 7, 5, 2, 0]",,0.04901409149169922,0.0
j20,6,STNU,60,60,inf,inf,False,False,0.0,"[0, 3, 7, 5, 4, 7, 11, 7, 11, 1, 6, 11, 4, 5, 3, 6, 3, 11, 4, 5, 2, 0]",,0.04901409149169922,0.0
j20,6,STNU,60,60,inf,inf,False,False,0.0,"[0, 5, 6, 6, 5, 6, 8, 7, 9, 1, 7, 10, 4, 2, 4, 9, 6, 6, 7, 8, 1, 0]",,0.04901409149169922,0.0
j20,6,STNU,60,60,inf,inf,False,False,0.0,"[0, 4, 6, 8, 3, 6, 8, 7, 8, 1, 7, 7, 3, 2, 4, 6, 6, 11, 5, 5, 2, 0]",,0.04901409149169922,0.0
j20,6,STNU,60,60,inf,inf,False,False,0.0,"[0, 3, 8, 5, 3, 4, 8, 5, 9, 1, 6, 8, 6, 3, 4, 6, 6, 6, 4, 5, 1, 0]",,0.04901409149169922,0.0
j20,6,STNU,60,60,inf,inf,False,False,0.0,"[0, 6, 7, 4, 7, 4, 11, 4, 12, 1, 6, 8, 6, 2, 4, 11, 5, 11, 7, 5, 1, 0]",,0.04901409149169922,0.0
j20,6,STNU,60,60,inf,inf,False,False,0.0,"[0, 2, 5, 8, 6, 8, 8, 5, 8, 1, 5, 9, 5, 4, 6, 7, 6, 10, 7, 5, 1, 0]",,0.04901409149169922,0.0
j20,7,STNU,60,60,inf,65.0,False,True,100.0,"[0, 6, 2, 12, 1, 6, 3, 11, 2, 7, 9, 2, 5, 6, 1, 7, 4, 5, 2, 5, 7, 0]",,0.4294290542602539,0.0
j20,7,STNU,60,60,inf,65.0,False,True,100.0,"[0, 5, 2, 6, 2, 6, 2, 11, 2, 5, 9, 2, 6, 2, 1, 6, 5, 7, 1, 3, 5, 0]",,0.4294290542602539,0.0
j20,7,STNU,60,60,inf,65.0,False,True,100.0,"[0, 6, 2, 10, 1, 4, 2, 10, 1, 7, 6, 1, 6, 5, 2, 6, 5, 5, 2, 5, 7, 0]",,0.4294290542602539,0.0
j20,7,STNU,60,60,inf,65.0,False,True,100.0,"[0, 6, 2, 9, 1, 6, 1, 8, 2, 9, 9, 1, 6, 6, 1, 7, 6, 4, 1, 3, 9, 0]",,0.4294290542602539,0.0
j20,7,STNU,60,60,inf,68.0,False,True,100.0,"[0, 9, 1, 11, 2, 7, 1, 11, 1, 7, 12, 1, 4, 4, 2, 10, 7, 5, 2, 2, 6, 0]",,0.4294290542602539,0.0
j20,7,STNU,60,60,inf,66.0,False,True,100.0,"[0, 9, 2, 12, 2, 6, 3, 11, 2, 7, 11, 2, 6, 2, 2, 6, 6, 6, 2, 4, 8, 0]",,0.4294290542602539,0.0
j20,7,STNU,60,60,inf,65.0,False,True,100.0,"[0, 6, 1, 12, 1, 6, 1, 9, 1, 6, 7, 2, 2, 5, 1, 9, 5, 6, 1, 3, 6, 0]",,0.4294290542602539,0.0
j20,7,STNU,60,60,inf,66.0,False,True,100.0,"[0, 7, 2, 12, 1, 5, 1, 8, 2, 5, 12, 1, 6, 2, 1, 10, 7, 7, 2, 2, 9, 0]",,0.4294290542602539,0.0
j20,7,STNU,60,60,inf,66.0,False,True,100.0,"[0, 7, 2, 10, 2, 7, 3, 11, 2, 7, 10, 1, 6, 2, 1, 12, 7, 6, 1, 2, 9, 0]",,0.4294290542602539,0.0
j20,7,STNU,60,60,inf,66.0,False,True,100.0,"[0, 7, 1, 12, 1, 3, 3, 9, 1, 9, 7, 2, 4, 3, 1, 6, 7, 7, 2, 3, 8, 0]",,0.4294290542602539,0.0
j20,8,STNU,60,60,inf,70.0,False,True,100.0,"[0, 6, 8, 8, 1, 1, 4, 8, 8, 7, 12, 12, 5, 11, 10, 2, 3, 7, 4, 1, 2, 0]",,0.783872127532959,0.0
j20,8,STNU,60,60,inf,65.0,False,True,100.0,"[0, 9, 5, 11, 2, 1, 4, 7, 7, 7, 8, 7, 7, 12, 8, 5, 4, 4, 4, 1, 3, 0]",,0.783872127532959,0.0
j20,8,STNU,60,60,inf,61.0,False,True,100.0,"[0, 8, 5, 9, 2, 1, 3, 6, 7, 8, 8, 9, 7, 6, 11, 4, 2, 3, 3, 1, 2, 0]",,0.783872127532959,0.0
j20,8,STNU,60,60,inf,69.0,False,True,100.0,"[0, 8, 6, 7, 1, 1, 2, 7, 5, 9, 8, 10, 8, 11, 10, 2, 3, 3, 5, 1, 3, 0]",,0.783872127532959,0.0
j20,8,STNU,60,60,inf,71.0,False,True,100.0,"[0, 8, 7, 10, 2, 1, 2, 6, 4, 8, 8, 12, 5, 6, 10, 5, 5, 7, 3, 1, 2, 0]",,0.783872127532959,0.0
j20,8,STNU,60,60,inf,69.0,False,True,100.0,"[0, 9, 7, 11, 2, 1, 5, 8, 7, 9, 9, 8, 8, 12, 8, 2, 4, 3, 2, 1, 1, 0]",,0.783872127532959,0.0
j20,8,STNU,60,60,inf,71.0,False,True,100.0,"[0, 9, 5, 6, 1, 1, 5, 6, 6, 11, 7, 12, 7, 8, 11, 4, 4, 7, 4, 1, 2, 0]",,0.783872127532959,0.0
j20,8,STNU,60,60,inf,61.0,False,True,100.0,"[0, 9, 6, 8, 2, 1, 5, 8, 6, 6, 7, 10, 8, 8, 10, 4, 3, 3, 5, 1, 1, 0]",,0.783872127532959,0.0
j20,8,STNU,60,60,inf,63.0,False,True,100.0,"[0, 9, 9, 10, 2, 1, 3, 7, 8, 10, 6, 6, 9, 8, 11, 4, 5, 7, 4, 1, 2, 0]",,0.783872127532959,0.0
j20,8,STNU,60,60,inf,66.0,False,True,100.0,"[0, 5, 6, 11, 2, 1, 4, 8, 5, 7, 12, 10, 5, 12, 11, 2, 2, 6, 2, 1, 2, 0]",,0.783872127532959,0.0
j20,9,STNU,60,60,inf,84.0,False,True,100.0,"[0, 2, 1, 9, 11, 5, 2, 9, 3, 10, 8, 3, 6, 3, 5, 2, 7, 7, 4, 6, 1, 0]",,0.04805493354797363,0.0
j20,9,STNU,60,60,inf,93.0,False,True,100.0,"[0, 3, 1, 12, 12, 6, 2, 9, 1, 9, 9, 6, 9, 5, 2, 4, 7, 11, 4, 5, 1, 0]",,0.04805493354797363,0.0
j20,9,STNU,60,60,inf,inf,False,False,0.0,"[0, 4, 1, 7, 12, 7, 3, 7, 3, 7, 10, 2, 5, 4, 2, 4, 8, 7, 7, 3, 1, 0]",,0.04805493354797363,0.0
j20,9,STNU,60,60,inf,84.0,False,True,100.0,"[0, 4, 1, 6, 6, 7, 3, 7, 2, 9, 6, 6, 6, 5, 3, 3, 5, 11, 5, 3, 3, 0]",,0.04805493354797363,0.0
j20,9,STNU,60,60,inf,86.0,False,True,100.0,"[0, 5, 1, 7, 8, 5, 5, 5, 3, 12, 7, 4, 9, 5, 5, 2, 8, 6, 4, 6, 2, 0]",,0.04805493354797363,0.0
j20,9,STNU,60,60,inf,inf,False,False,0.0,"[0, 2, 1, 7, 8, 4, 4, 6, 1, 6, 10, 6, 7, 2, 5, 4, 8, 11, 6, 5, 3, 0]",,0.04805493354797363,0.0
j20,9,STNU,60,60,inf,82.0,False,True,100.0,"[0, 3, 1, 12, 8, 6, 5, 8, 2, 8, 7, 2, 7, 2, 3, 4, 5, 6, 4, 5, 1, 0]",,0.04805493354797363,0.0
j20,9,STNU,60,60,inf,inf,False,False,0.0,"[0, 4, 1, 10, 10, 7, 5, 9, 3, 9, 11, 6, 5, 2, 3, 4, 7, 12, 8, 5, 1, 0]",,0.04805493354797363,0.0
j20,9,STNU,60,60,inf,inf,False,False,0.0,"[0, 5, 1, 10, 9, 4, 5, 8, 2, 6, 8, 6, 5, 5, 6, 5, 4, 10, 8, 3, 2, 0]",,0.04805493354797363,0.0
j20,9,STNU,60,60,inf,78.0,False,True,100.0,"[0, 3, 1, 8, 10, 5, 4, 7, 3, 8, 7, 5, 5, 4, 2, 2, 4, 6, 5, 6, 2, 0]",,0.04805493354797363,0.0
j20,10,STNU,60,60,inf,71.0,False,True,100.0,"[0, 7, 7, 5, 2, 5, 2, 2, 1, 4, 1, 5, 7, 2, 7, 4, 7, 6, 1, 5, 2, 0]",,0.04996824264526367,0.0
j20,10,STNU,60,60,inf,inf,False,False,0.0,"[0, 3, 10, 5, 5, 2, 3, 1, 1, 2, 1, 5, 6, 2, 6, 3, 8, 6, 1, 6, 1, 0]",,0.04996824264526367,0.0
j20,10,STNU,60,60,inf,inf,False,False,0.0,"[0, 7, 8, 5, 2, 6, 2, 2, 1, 2, 1, 5, 8, 2, 4, 2, 6, 5, 2, 6, 3, 0]",,0.04996824264526367,0.0
j20,10,STNU,60,60,inf,inf,False,False,0.0,"[0, 3, 9, 2, 3, 5, 6, 1, 1, 5, 1, 4, 8, 1, 4, 3, 4, 6, 1, 6, 2, 0]",,0.04996824264526367,0.0
j20,10,STNU,60,60,inf,inf,False,False,0.0,"[0, 3, 8, 2, 5, 5, 3, 1, 1, 2, 1, 4, 6, 1, 6, 2, 8, 3, 2, 4, 2, 0]",,0.04996824264526367,0.0
j20,10,STNU,60,60,inf,inf,False,False,0.0,"[0, 4, 10, 4, 3, 6, 2, 1, 1, 2, 1, 4, 7, 2, 5, 5, 7, 2, 1, 4, 2, 0]",,0.04996824264526367,0.0
j20,10,STNU,60,60,inf,inf,False,False,0.0,"[0, 3, 8, 3, 5, 2, 3, 2, 1, 2, 1, 2, 7, 2, 5, 4, 5, 6, 2, 4, 1, 0]",,0.04996824264526367,0.0
j20,10,STNU,60,60,inf,inf,False,False,0.0,"[0, 7, 9, 6, 3, 4, 4, 2, 1, 2, 1, 5, 4, 2, 6, 4, 7, 5, 1, 4, 1, 0]",,0.04996824264526367,0.0
j20,10,STNU,60,60,inf,inf,False,False,0.0,"[0, 7, 8, 6, 4, 6, 4, 2, 1, 4, 1, 2, 5, 2, 4, 2, 5, 2, 1, 4, 3, 0]",,0.04996824264526367,0.0
j20,10,STNU,60,60,inf,68.0,False,True,100.0,"[0, 5, 7, 2, 3, 2, 3, 2, 1, 4, 1, 2, 8, 1, 8, 5, 8, 2, 1, 7, 1, 0]",,0.04996824264526367,0.0
j20,11,STNU,60,60,inf,40.0,False,True,100.0,"[0, 1, 4, 6, 6, 7, 6, 2, 11, 2, 5, 1, 3, 5, 5, 4, 5, 6, 3, 9, 5, 0]",,0.42376208305358887,0.0
j20,11,STNU,60,60,inf,47.0,False,True,100.0,"[0, 1, 3, 6, 6, 7, 3, 1, 7, 3, 5, 1, 4, 5, 5, 6, 6, 5, 4, 10, 9, 0]",,0.42376208305358887,0.0
j20,11,STNU,60,60,inf,46.0,False,True,100.0,"[0, 1, 5, 11, 8, 7, 5, 2, 8, 2, 3, 1, 5, 6, 5, 4, 4, 9, 4, 11, 7, 0]",,0.42376208305358887,0.0
j20,11,STNU,60,60,inf,45.0,False,True,100.0,"[0, 1, 2, 7, 6, 6, 3, 2, 10, 4, 2, 2, 3, 2, 4, 3, 5, 9, 5, 10, 7, 0]",,0.42376208305358887,0.0
j20,11,STNU,60,60,inf,53.0,False,True,100.0,"[0, 1, 4, 11, 9, 4, 5, 1, 9, 3, 2, 3, 4, 5, 4, 6, 3, 9, 3, 9, 5, 0]",,0.42376208305358887,0.0
j20,11,STNU,60,60,inf,inf,False,False,0.0,"[0, 1, 4, 7, 5, 6, 3, 2, 10, 5, 3, 1, 6, 5, 4, 6, 6, 7, 5, 9, 8, 0]",,0.42376208305358887,0.0
j20,11,STNU,60,60,inf,53.0,False,True,100.0,"[0, 1, 3, 11, 9, 7, 6, 2, 6, 3, 4, 3, 2, 3, 3, 6, 7, 6, 5, 6, 5, 0]",,0.42376208305358887,0.0
j20,11,STNU,60,60,inf,50.0,False,True,100.0,"[0, 1, 3, 7, 6, 7, 6, 2, 10, 3, 2, 1, 5, 2, 4, 7, 6, 8, 5, 11, 9, 0]",,0.42376208305358887,0.0
j20,11,STNU,60,60,inf,inf,False,False,0.0,"[0, 1, 2, 10, 8, 8, 4, 1, 10, 5, 4, 2, 6, 4, 4, 3, 7, 5, 3, 10, 8, 0]",,0.42376208305358887,0.0
j20,11,STNU,60,60,inf,42.0,False,True,100.0,"[0, 1, 2, 7, 5, 8, 4, 2, 6, 2, 2, 1, 3, 6, 3, 5, 4, 8, 4, 7, 7, 0]",,0.42376208305358887,0.0
j20,12,STNU,60,60,inf,inf,False,False,0.0,"[0, 1, 7, 1, 9, 2, 6, 9, 7, 4, 1, 2, 2, 5, 1, 5, 7, 4, 6, 3, 1, 0]",,0.04845380783081055,0.0
j20,12,STNU,60,60,inf,inf,False,False,0.0,"[0, 2, 6, 2, 9, 5, 8, 8, 11, 6, 1, 1, 2, 5, 1, 3, 9, 3, 4, 5, 1, 0]",,0.04845380783081055,0.0
j20,12,STNU,60,60,inf,inf,False,False,0.0,"[0, 2, 11, 2, 8, 5, 6, 11, 11, 6, 1, 2, 3, 4, 1, 2, 10, 3, 5, 5, 1, 0]",,0.04845380783081055,0.0
j20,12,STNU,60,60,inf,inf,False,False,0.0,"[0, 1, 11, 2, 6, 3, 5, 11, 8, 5, 1, 1, 1, 4, 1, 6, 10, 3, 4, 3, 1, 0]",,0.04845380783081055,0.0
j20,12,STNU,60,60,inf,inf,False,False,0.0,"[0, 1, 9, 2, 6, 5, 5, 11, 7, 5, 1, 1, 2, 7, 1, 2, 11, 6, 6, 4, 1, 0]",,0.04845380783081055,0.0
j20,12,STNU,60,60,inf,inf,False,False,0.0,"[0, 1, 7, 1, 5, 3, 5, 6, 7, 6, 1, 2, 1, 7, 1, 6, 7, 3, 4, 3, 1, 0]",,0.04845380783081055,0.0
j20,12,STNU,60,60,inf,inf,False,False,0.0,"[0, 2, 12, 2, 9, 3, 7, 7, 6, 6, 1, 2, 1, 6, 1, 4, 9, 4, 6, 5, 1, 0]",,0.04845380783081055,0.0
j20,12,STNU,60,60,inf,inf,False,False,0.0,"[0, 1, 11, 2, 5, 3, 7, 12, 6, 5, 1, 2, 1, 3, 1, 5, 8, 5, 4, 2, 1, 0]",,0.04845380783081055,0.0
j20,12,STNU,60,60,inf,inf,False,False,0.0,"[0, 1, 12, 1, 8, 5, 6, 11, 11, 4, 1, 2, 1, 4, 1, 5, 11, 2, 5, 3, 1, 0]",,0.04845380783081055,0.0
j20,12,STNU,60,60,inf,inf,False,False,0.0,"[0, 2, 8, 2, 8, 3, 7, 8, 8, 6, 1, 1, 3, 4, 1, 4, 9, 4, 6, 4, 1, 0]",,0.04845380783081055,0.0
j20,13,STNU,60,60,51.0,51.0,True,True,0.0,"[0, 6, 8, 5, 3, 2, 1, 1, 3, 12, 5, 6, 3, 5, 1, 7, 2, 7, 5, 5, 1, 0]","[0, 0, 6, 12, 12, 7, 33, 6, 16, 0, 29, 24, 27, 43, 30, 34, 12, 22, 46, 41, 15, 51]",0.4427180290222168,0.02130889892578125
j20,13,STNU,60,60,54.0,52.0,True,True,3.8461538461538463,"[0, 7, 6, 6, 3, 2, 1, 1, 1, 8, 6, 4, 1, 6, 1, 5, 1, 11, 2, 8, 3, 0]","[0, 0, 7, 8, 8, 8, 35, 7, 16, 0, 31, 25, 23, 45, 31, 35, 11, 20, 50, 42, 13, 54]",0.4427180290222168,0.021602153778076172
j20,13,STNU,60,60,51.0,51.0,True,True,0.0,"[0, 4, 8, 6, 2, 1, 1, 1, 3, 6, 5, 7, 3, 7, 1, 3, 1, 12, 4, 7, 2, 0]","[0, 0, 4, 6, 6, 5, 33, 4, 12, 0, 29, 22, 21, 43, 29, 32, 8, 17, 46, 39, 10, 51]",0.4427180290222168,0.0214688777923584
