instance_folder,instance_id,method,time_limit_cp_stnu,can_build_stnu,dc,obj,feasibility,real_durations,start_times,time_offline,time_online,mode,obj_pi
j20,7,STNU_robust,60,True,True,67.0,True,"[0, 8, 1, 6, 2, 4, 2, 6, 1, 6, 10, 2, 6, 3, 1, 10, 5, 7, 2, 2, 7, 0]","[0, 0, 16, 2, 18, 8, 38, 8, 0, 41, 8, 57, 20, 12, 34, 21, 61, 39, 60, 47, 31, 67]",0.5240921974182129,0.02375197410583496,robust,65.0
j20,7,STNU_robust,60,True,True,67.0,True,"[0, 9, 2, 12, 1, 7, 2, 7, 2, 5, 12, 2, 3, 3, 2, 11, 4, 4, 1, 2, 6, 0]","[0, 0, 21, 2, 23, 14, 40, 14, 0, 41, 9, 57, 24, 21, 35, 21, 61, 40, 60, 46, 34, 67]",0.5240921974182129,0.02269911766052246,robust,67.0
j20,7,STNU_robust,60,True,True,67.0,True,"[0, 5, 1, 11, 2, 5, 2, 6, 1, 8, 12, 2, 3, 3, 2, 10, 3, 4, 2, 2, 7, 0]","[0, 0, 18, 2, 19, 13, 38, 13, 0, 41, 5, 57, 21, 18, 31, 21, 61, 38, 60, 49, 31, 67]",0.5240921974182129,0.022586822509765625,robust,65.0
j20,7,STNU_robust,60,True,True,68.0,True,"[0, 9, 1, 11, 2, 4, 3, 6, 1, 6, 8, 2, 4, 3, 1, 12, 4, 6, 2, 4, 9, 0]","[0, 0, 17, 2, 19, 13, 42, 13, 0, 42, 9, 58, 21, 17, 35, 21, 62, 42, 61, 48, 33, 68]",0.5240921974182129,0.022710084915161133,robust,65.0
j20,7,STNU_robust,60,True,True,67.0,True,"[0, 8, 2, 7, 2, 3, 1, 8, 1, 6, 9, 1, 4, 2, 1, 7, 4, 6, 1, 2, 9, 0]","[0, 0, 16, 2, 18, 9, 37, 9, 0, 41, 8, 57, 20, 12, 34, 21, 61, 39, 60, 47, 28, 67]",0.5240921974182129,0.02285170555114746,robust,65.0
j20,7,STNU_robust,60,True,True,68.0,True,"[0, 7, 1, 9, 2, 6, 2, 6, 2, 9, 9, 1, 6, 6, 2, 6, 7, 5, 1, 3, 7, 0]","[0, 0, 17, 2, 18, 11, 37, 11, 0, 41, 7, 57, 20, 17, 33, 21, 61, 38, 60, 50, 30, 67]",0.5240921974182129,0.022557973861694336,robust,66.0
j20,7,STNU_robust,60,True,True,67.0,True,"[0, 9, 2, 7, 1, 5, 1, 10, 1, 9, 7, 1, 6, 3, 1, 8, 6, 4, 1, 2, 9, 0]","[0, 0, 16, 2, 19, 9, 38, 9, 0, 41, 9, 57, 20, 14, 35, 21, 61, 40, 60, 50, 29, 67]",0.5240921974182129,0.023000001907348633,robust,65.0
j20,7,STNU_robust,60,True,True,68.0,True,"[0, 7, 1, 12, 1, 4, 3, 8, 2, 5, 12, 2, 3, 4, 1, 12, 3, 4, 1, 3, 9, 0]","[0, 0, 18, 2, 22, 14, 42, 14, 0, 42, 7, 58, 23, 18, 33, 21, 62, 42, 61, 47, 33, 68]",0.5240921974182129,0.023067951202392578,robust,65.0
j20,7,STNU_robust,60,True,True,67.0,True,"[0, 7, 1, 11, 1, 4, 2, 6, 2, 8, 7, 2, 6, 6, 2, 12, 3, 6, 2, 2, 8, 0]","[0, 0, 17, 2, 19, 13, 41, 13, 0, 41, 7, 57, 20, 17, 33, 21, 61, 41, 60, 49, 33, 67]",0.5240921974182129,0.023133039474487305,robust,65.0
j20,7,STNU_robust,60,True,True,67.0,True,"[0, 6, 1, 11, 2, 7, 2, 6, 2, 5, 11, 2, 3, 3, 2, 11, 3, 3, 1, 4, 8, 0]","[0, 0, 20, 2, 21, 13, 41, 13, 0, 41, 6, 57, 23, 20, 32, 21, 61, 41, 60, 46, 33, 67]",0.5240921974182129,0.022920846939086914,robust,65.0
j20,8,STNU_robust,60,True,True,73.0,True,"[0, 8, 9, 6, 2, 1, 3, 7, 4, 6, 7, 10, 9, 12, 7, 4, 2, 5, 2, 1, 1, 0]","[0, 0, 8, 8, 7, 0, 26, 1, 0, 39, 0, 29, 17, 55, 59, 40, 37, 67, 45, 39, 53, 73]",0.542639970779419,0.022240877151489258,robust,61.0
j20,8,STNU_robust,60,True,True,68.0,True,"[0, 7, 9, 11, 1, 1, 4, 8, 5, 7, 12, 6, 6, 7, 11, 3, 3, 3, 2, 1, 2, 0]","[0, 0, 9, 9, 12, 0, 26, 1, 0, 37, 0, 31, 20, 53, 57, 38, 40, 60, 44, 37, 51, 66]",0.542639970779419,0.022057056427001953,robust,60.0
j20,8,STNU_robust,60,True,True,67.0,True,"[0, 5, 5, 11, 2, 1, 5, 6, 5, 6, 12, 9, 6, 7, 9, 6, 2, 4, 5, 1, 1, 0]","[0, 0, 7, 7, 12, 0, 24, 1, 0, 38, 0, 29, 18, 54, 58, 39, 38, 61, 45, 38, 52, 67]",0.542639970779419,0.02190709114074707,robust,58.0
j20,8,STNU_robust,60,True,True,67.0,True,"[0, 7, 9, 6, 2, 1, 5, 5, 6, 6, 10, 7, 7, 8, 7, 2, 4, 4, 5, 1, 3, 0]","[0, 0, 6, 7, 10, 0, 24, 1, 0, 36, 0, 29, 17, 53, 57, 37, 37, 61, 42, 36, 50, 67]",0.542639970779419,0.02184295654296875,robust,55.0
j20,8,STNU_robust,60,True,True,72.0,True,"[0, 9, 8, 11, 2, 1, 5, 4, 4, 8, 8, 7, 8, 10, 8, 2, 2, 4, 3, 1, 2, 0]","[0, 0, 5, 9, 8, 0, 28, 1, 0, 40, 0, 33, 20, 56, 60, 41, 40, 66, 48, 40, 54, 72]",0.542639970779419,0.02175617218017578,robust,63.0
j20,8,STNU_robust,60,True,True,73.0,True,"[0, 8, 5, 6, 2, 1, 3, 8, 6, 10, 9, 11, 8, 11, 6, 5, 2, 6, 2, 1, 3, 0]","[0, 0, 9, 9, 9, 0, 25, 1, 0, 39, 0, 28, 17, 56, 60, 40, 37, 67, 49, 39, 53, 73]",0.542639970779419,0.021783113479614258,robust,71.0
j20,8,STNU_robust,60,True,True,68.0,True,"[0, 9, 9, 7, 1, 1, 2, 6, 4, 11, 8, 10, 6, 7, 6, 4, 2, 7, 2, 1, 1, 0]","[0, 0, 7, 9, 8, 0, 23, 1, 0, 38, 0, 28, 17, 54, 58, 39, 37, 61, 49, 38, 52, 67]",0.542639970779419,0.02205514907836914,robust,68.0
j20,8,STNU_robust,60,True,True,68.0,True,"[0, 6, 9, 7, 1, 1, 4, 7, 5, 8, 10, 10, 7, 8, 6, 3, 4, 5, 5, 1, 1, 0]","[0, 0, 8, 8, 10, 0, 24, 1, 0, 38, 0, 28, 17, 54, 58, 39, 37, 62, 46, 38, 52, 68]",0.542639970779419,0.022530078887939453,robust,59.0
j20,8,STNU_robust,60,True,True,69.0,True,"[0, 6, 7, 10, 1, 1, 2, 5, 6, 7, 11, 10, 7, 6, 11, 2, 3, 3, 3, 1, 2, 0]","[0, 0, 6, 6, 11, 0, 24, 1, 0, 38, 0, 28, 17, 54, 58, 39, 37, 60, 45, 38, 52, 67]",0.542639970779419,0.022346019744873047,robust,59.0
j20,8,STNU_robust,60,True,True,68.0,True,"[0, 6, 9, 10, 2, 1, 4, 4, 7, 6, 9, 7, 7, 11, 11, 6, 3, 3, 3, 1, 1, 0]","[0, 0, 5, 7, 9, 0, 24, 1, 0, 35, 0, 28, 17, 51, 55, 36, 37, 62, 42, 35, 49, 68]",0.542639970779419,0.022480249404907227,robust,60.0
j20,9,STNU_robust,60,,False,inf,False,"[0, 4, 1, 10, 11, 6, 2, 6, 2, 12, 6, 3, 6, 3, 3, 2, 8, 7, 4, 3, 2, 0]",,inf,inf,robust,82.0
j20,9,STNU_robust,60,,False,inf,False,"[0, 3, 1, 9, 7, 6, 5, 5, 1, 7, 8, 4, 6, 2, 3, 5, 8, 9, 5, 6, 3, 0]",,inf,inf,robust,84.0
j20,9,STNU_robust,60,,False,inf,False,"[0, 4, 1, 12, 6, 5, 4, 7, 1, 12, 11, 3, 7, 6, 2, 4, 5, 8, 5, 7, 3, 0]",,inf,inf,robust,91.0
j20,9,STNU_robust,60,,False,inf,False,"[0, 2, 1, 11, 6, 5, 3, 5, 2, 9, 7, 3, 9, 6, 5, 4, 4, 9, 4, 6, 2, 0]",,inf,inf,robust,84.0
j20,10,STNU_robust,60,,False,inf,False,"[0, 3, 6, 3, 3, 5, 2, 1, 1, 3, 1, 3, 8, 2, 6, 2, 7, 5, 2, 4, 1, 0]",,inf,inf,robust,64.0
j20,10,STNU_robust,60,,False,inf,False,"[0, 3, 7, 4, 4, 4, 2, 1, 1, 5, 1, 3, 5, 1, 8, 4, 4, 3, 1, 5, 2, 0]",,inf,inf,robust,66.0
j20,11,STNU_robust,60,,False,inf,False,"[0, 1, 2, 9, 9, 6, 6, 2, 8, 2, 5, 2, 3, 2, 3, 4, 4, 6, 2, 10, 6, 0]",,inf,inf,robust,43.0
j20,11,STNU_robust,60,,False,inf,False,"[0, 1, 2, 6, 8, 6, 3, 1, 9, 4, 3, 2, 3, 5, 6, 3, 4, 8, 2, 8, 9, 0]",,inf,inf,robust,46.0
j20,11,STNU_robust,60,,False,inf,False,"[0, 1, 2, 11, 8, 5, 4, 2, 6, 2, 3, 3, 4, 3, 2, 4, 6, 9, 5, 11, 6, 0]",,inf,inf,robust,48.0
j20,11,STNU_robust,60,,False,inf,False,"[0, 1, 4, 6, 7, 8, 3, 2, 7, 2, 4, 1, 6, 2, 6, 4, 7, 6, 2, 8, 8, 0]",,inf,inf,robust,43.0
j20,11,STNU_robust,60,,False,inf,False,"[0, 1, 3, 8, 9, 8, 4, 1, 6, 3, 4, 3, 4, 2, 3, 5, 7, 5, 4, 11, 6, 0]",,inf,inf,robust,53.0
j20,11,STNU_robust,60,,False,inf,False,"[0, 1, 4, 7, 9, 6, 2, 2, 11, 2, 3, 2, 2, 3, 5, 4, 4, 9, 2, 9, 5, 0]",,inf,inf,robust,43.0
j20,11,STNU_robust,60,,False,inf,False,"[0, 1, 5, 6, 8, 5, 4, 2, 11, 3, 2, 2, 2, 2, 5, 4, 4, 5, 4, 11, 5, 0]",,inf,inf,robust,45.0
j20,13,STNU_robust,60,True,True,55.0,True,"[0, 7, 10, 5, 3, 2, 2, 2, 1, 6, 6, 7, 2, 9, 1, 4, 1, 10, 4, 6, 1, 0]","[0, 0, 7, 7, 6, 9, 36, 7, 14, 0, 32, 25, 21, 46, 39, 35, 11, 20, 48, 42, 13, 54]",0.46524906158447266,0.021638870239257812,robust,52.0
j20,13,STNU_robust,60,True,True,53.0,True,"[0, 7, 10, 7, 6, 2, 3, 1, 1, 7, 6, 3, 3, 6, 1, 4, 2, 11, 4, 5, 2, 0]","[0, 0, 7, 7, 7, 8, 35, 7, 15, 0, 31, 25, 22, 45, 39, 35, 11, 20, 47, 42, 13, 53]",0.46524906158447266,0.021548986434936523,robust,51.0
j20,13,STNU_robust,60,True,True,50.0,True,"[0, 4, 10, 6, 2, 1, 2, 2, 3, 7, 5, 6, 3, 6, 1, 4, 2, 10, 2, 5, 1, 0]","[0, 0, 4, 7, 7, 6, 32, 4, 11, 0, 28, 22, 22, 42, 36, 32, 8, 17, 44, 39, 10, 50]",0.46524906158447266,0.02129387855529785,robust,49.0
j20,13,STNU_robust,60,True,True,54.0,True,"[0, 6, 10, 5, 5, 2, 3, 2, 1, 10, 6, 5, 3, 6, 1, 3, 1, 7, 5, 8, 2, 0]","[0, 0, 6, 10, 10, 8, 33, 6, 17, 0, 29, 24, 25, 43, 37, 34, 10, 20, 49, 41, 15, 53]",0.46524906158447266,0.02123093605041504,robust,52.0
j20,13,STNU_robust,60,True,True,51.0,True,"[0, 5, 9, 5, 2, 1, 3, 2, 2, 9, 9, 5, 3, 5, 1, 3, 2, 7, 3, 7, 1, 0]","[0, 0, 5, 9, 9, 7, 32, 5, 12, 0, 28, 23, 24, 42, 36, 33, 9, 19, 47, 40, 11, 51]",0.46524906158447266,0.021380901336669922,robust,49.0
j20,13,STNU_robust,60,True,True,52.0,True,"[0, 4, 11, 9, 4, 1, 2, 2, 2, 6, 8, 7, 1, 9, 1, 7, 2, 6, 2, 6, 1, 0]","[0, 0, 4, 6, 6, 6, 33, 4, 11, 0, 29, 22, 21, 43, 39, 32, 8, 17, 45, 39, 10, 51]",0.46524906158447266,0.02110576629638672,robust,48.0
j20,13,STNU_robust,60,True,True,51.0,True,"[0, 6, 10, 6, 3, 1, 3, 1, 1, 6, 9, 4, 3, 9, 1, 4, 1, 8, 5, 5, 3, 0]","[0, 0, 6, 6, 6, 7, 32, 6, 15, 0, 28, 24, 21, 42, 38, 34, 10, 19, 46, 41, 12, 50]",0.46524906158447266,0.021613121032714844,robust,51.0
j20,13,STNU_robust,60,True,True,56.0,True,"[0, 8, 10, 7, 4, 1, 1, 2, 3, 12, 7, 3, 3, 6, 1, 5, 1, 12, 2, 5, 3, 0]","[0, 0, 8, 12, 12, 10, 38, 8, 19, 0, 34, 26, 27, 48, 41, 36, 12, 22, 48, 43, 16, 56]",0.46524906158447266,0.02154994010925293,robust,51.0
j20,13,STNU_robust,60,True,True,52.0,True,"[0, 5, 11, 9, 4, 1, 2, 1, 2, 11, 5, 4, 2, 6, 1, 7, 1, 9, 4, 4, 1, 0]","[0, 0, 5, 11, 11, 6, 34, 5, 16, 0, 30, 23, 26, 44, 40, 33, 11, 21, 44, 40, 15, 52]",0.46524906158447266,0.02201080322265625,robust,49.0
j20,13,STNU_robust,60,True,True,53.0,True,"[0, 7, 7, 7, 6, 2, 1, 2, 1, 11, 8, 4, 2, 5, 1, 3, 1, 8, 3, 7, 1, 0]","[0, 0, 7, 11, 11, 9, 33, 7, 18, 0, 29, 25, 26, 43, 38, 35, 11, 21, 49, 42, 17, 53]",0.46524906158447266,0.022000789642333984,robust,51.0
j20,14,STNU_robust,60,,False,inf,False,"[0, 6, 10, 6, 1, 3, 3, 3, 4, 2, 1, 11, 5, 5, 6, 8, 3, 5, 1, 3, 2, 0]",,inf,inf,robust,42.0
j20,14,STNU_robust,60,,False,inf,False,"[0, 7, 8, 5, 1, 5, 3, 4, 6, 1, 1, 6, 5, 7, 10, 6, 6, 5, 1, 6, 2, 0]",,inf,inf,robust,43.0
j20,14,STNU_robust,60,,False,inf,False,"[0, 6, 6, 8, 2, 4, 4, 4, 3, 1, 1, 7, 7, 8, 9, 5, 5, 5, 1, 3, 3, 0]",,inf,inf,robust,47.0
j20,14,STNU_robust,60,,False,inf,False,"[0, 7, 11, 4, 2, 6, 5, 7, 7, 2, 1, 11, 8, 5, 6, 8, 4, 5, 1, 5, 1, 0]",,inf,inf,robust,49.0
j20,14,STNU_robust,60,,False,inf,False,"[0, 6, 8, 4, 2, 4, 4, 3, 4, 1, 1, 10, 4, 5, 8, 5, 6, 7, 1, 3, 2, 0]",,inf,inf,robust,43.0
j20,15,STNU_robust,60,True,True,97.0,True,"[0, 3, 7, 1, 5, 2, 9, 11, 2, 6, 7, 10, 2, 8, 4, 8, 1, 12, 3, 1, 1, 0]","[0, 83, 76, 89, 57, 0, 17, 0, 56, 11, 61, 38, 87, 68, 88, 48, 95, 64, 56, 82, 59, 97]",0.5864300727844238,0.022530078887939453,robust,90.0
j20,15,STNU_robust,60,True,True,97.0,True,"[0, 2, 7, 1, 7, 1, 11, 8, 6, 7, 7, 12, 1, 5, 4, 11, 1, 7, 3, 1, 1, 0]","[0, 83, 76, 90, 59, 0, 15, 0, 58, 8, 64, 35, 87, 70, 90, 47, 95, 67, 58, 85, 64, 97]",0.5864300727844238,0.022628068923950195,robust,96.0
j20,15,STNU_robust,60,True,True,91.0,True,"[0, 2, 5, 1, 5, 2, 9, 8, 3, 6, 12, 9, 1, 5, 4, 9, 1, 6, 3, 2, 1, 0]","[0, 76, 71, 85, 55, 0, 14, 0, 54, 8, 59, 35, 82, 66, 85, 45, 88, 62, 54, 80, 57, 91]",0.5864300727844238,0.0223538875579834,robust,91.0
j20,15,STNU_robust,60,True,True,92.0,True,"[0, 2, 6, 1, 5, 2, 9, 7, 4, 6, 10, 7, 2, 6, 5, 7, 1, 12, 3, 2, 1, 0]","[0, 78, 72, 85, 53, 0, 14, 0, 52, 8, 57, 35, 83, 64, 84, 45, 90, 60, 52, 78, 56, 92]",0.5864300727844238,0.0220181941986084,robust,89.0
j20,15,STNU_robust,60,True,True,90.0,True,"[0, 5, 8, 2, 6, 3, 6, 6, 4, 8, 7, 9, 1, 6, 3, 6, 2, 7, 3, 2, 1, 0]","[0, 76, 68, 82, 52, 0, 16, 0, 51, 8, 56, 35, 79, 63, 82, 45, 88, 59, 51, 77, 55, 90]",0.5864300727844238,0.02213001251220703,robust,88.0
j20,15,STNU_robust,60,True,True,93.0,True,"[0, 5, 4, 1, 9, 2, 12, 8, 6, 9, 11, 9, 2, 4, 6, 10, 2, 10, 4, 1, 1, 0]","[0, 79, 75, 88, 56, 0, 17, 0, 55, 8, 61, 35, 86, 67, 87, 45, 91, 65, 55, 82, 61, 93]",0.5864300727844238,0.0220029354095459,robust,93.0
j20,15,STNU_robust,60,True,True,95.0,True,"[0, 5, 8, 2, 5, 1, 8, 6, 4, 10, 7, 7, 1, 6, 7, 10, 1, 10, 3, 1, 1, 0]","[0, 81, 73, 86, 56, 0, 18, 0, 55, 8, 60, 35, 84, 67, 86, 45, 93, 63, 55, 81, 59, 95]",0.5864300727844238,0.022827625274658203,robust,93.0
j20,15,STNU_robust,60,True,True,99.0,True,"[0, 2, 5, 1, 7, 2, 8, 10, 6, 8, 8, 12, 1, 5, 5, 12, 1, 8, 5, 2, 1, 0]","[0, 84, 79, 93, 62, 0, 18, 0, 61, 10, 67, 37, 90, 73, 93, 49, 96, 70, 61, 88, 67, 99]",0.5864300727844238,0.023204803466796875,robust,97.0
j20,15,STNU_robust,60,True,True,97.0,True,"[0, 2, 5, 3, 9, 3, 6, 11, 3, 8, 7, 11, 1, 6, 3, 11, 1, 7, 3, 2, 1, 0]","[0, 82, 77, 91, 61, 0, 19, 0, 60, 11, 65, 38, 88, 72, 91, 49, 94, 70, 60, 86, 63, 97]",0.5864300727844238,0.02335500717163086,robust,94.0
j20,15,STNU_robust,60,True,True,95.0,True,"[0, 2, 5, 2, 6, 3, 11, 10, 6, 9, 12, 11, 1, 7, 3, 9, 2, 8, 5, 2, 1, 0]","[0, 80, 75, 89, 58, 0, 19, 0, 57, 10, 63, 37, 86, 69, 89, 48, 92, 66, 57, 84, 63, 95]",0.5864300727844238,0.023118019104003906,robust,95.0
j20,16,STNU_robust,60,True,True,56.0,True,"[0, 6, 10, 6, 2, 5, 11, 6, 5, 2, 2, 2, 1, 4, 1, 1, 5, 1, 6, 1, 7, 0]","[0, 11, 0, 2, 10, 10, 23, 17, 34, 34, 23, 0, 39, 23, 23, 49, 39, 31, 50, 22, 12, 55]",0.4760560989379883,0.021074771881103516,robust,46.0
j20,16,STNU_robust,60,True,True,56.0,True,"[0, 7, 9, 10, 3, 2, 11, 8, 9, 2, 3, 3, 1, 4, 1, 1, 5, 2, 3, 1, 6, 0]","[0, 12, 0, 3, 9, 9, 24, 19, 35, 35, 27, 0, 44, 27, 27, 50, 44, 35, 51, 23, 13, 56]",0.4760560989379883,0.020624876022338867,robust,51.0
j20,16,STNU_robust,60,True,True,56.0,True,"[0, 3, 10, 7, 1, 2, 11, 9, 7, 2, 2, 3, 2, 5, 1, 1, 5, 2, 5, 1, 9, 0]","[0, 12, 0, 3, 10, 10, 24, 15, 35, 35, 24, 0, 42, 24, 24, 50, 42, 32, 51, 23, 13, 56]",0.4760560989379883,0.020969867706298828,robust,48.0
j20,16,STNU_robust,60,True,True,54.0,True,"[0, 3, 7, 9, 1, 4, 10, 6, 8, 2, 4, 1, 1, 3, 1, 1, 6, 2, 4, 1, 6, 0]","[0, 10, 0, 1, 7, 7, 22, 13, 32, 32, 19, 0, 40, 19, 20, 48, 40, 27, 49, 21, 11, 54]",0.4760560989379883,0.02071404457092285,robust,43.0
j20,16,STNU_robust,60,True,True,56.0,True,"[0, 3, 12, 7, 3, 5, 11, 10, 8, 2, 3, 3, 1, 2, 1, 1, 6, 1, 3, 1, 8, 0]","[0, 12, 0, 3, 12, 12, 24, 17, 35, 35, 27, 0, 43, 27, 27, 50, 43, 35, 51, 23, 15, 56]",0.4760560989379883,0.020686864852905273,robust,51.0
j20,16,STNU_robust,60,True,True,55.0,True,"[0, 7, 8, 6, 1, 5, 7, 7, 8, 1, 2, 2, 2, 4, 1, 1, 8, 2, 4, 1, 9, 0]","[0, 11, 0, 2, 8, 8, 23, 18, 30, 30, 25, 0, 38, 25, 25, 49, 38, 33, 50, 22, 12, 55]",0.4760560989379883,0.02077507972717285,robust,44.0
j20,16,STNU_robust,60,True,True,54.0,True,"[0, 6, 11, 9, 2, 2, 9, 10, 8, 1, 4, 1, 2, 5, 1, 1, 8, 2, 2, 1, 9, 0]","[0, 11, 0, 1, 11, 11, 22, 17, 32, 31, 27, 0, 40, 27, 27, 48, 40, 35, 49, 21, 13, 54]",0.4760560989379883,0.02055501937866211,robust,51.0
j20,16,STNU_robust,60,True,True,55.0,True,"[0, 5, 6, 11, 3, 5, 10, 7, 6, 1, 4, 1, 1, 2, 1, 1, 8, 2, 6, 1, 6, 0]","[0, 10, 0, 1, 6, 6, 22, 15, 32, 32, 22, 0, 38, 22, 22, 48, 38, 30, 49, 21, 11, 54]",0.4760560989379883,0.021240234375,robust,47.0
j20,16,STNU_robust,60,True,True,54.0,True,"[0, 3, 8, 9, 2, 4, 10, 10, 7, 3, 4, 1, 2, 4, 1, 1, 6, 2, 2, 1, 6, 0]","[0, 10, 0, 1, 8, 8, 22, 13, 32, 32, 23, 0, 39, 23, 23, 48, 39, 31, 49, 21, 11, 54]",0.4760560989379883,0.021189212799072266,robust,47.0
j20,16,STNU_robust,60,True,True,54.0,True,"[0, 5, 10, 6, 3, 3, 11, 7, 7, 2, 3, 1, 1, 2, 1, 1, 4, 2, 2, 1, 6, 0]","[0, 10, 0, 1, 10, 10, 22, 15, 33, 33, 22, 0, 40, 22, 22, 48, 40, 30, 49, 21, 13, 54]",0.4760560989379883,0.02128005027770996,robust,47.0
j20,17,STNU_robust,60,True,True,49.0,True,"[0, 7, 1, 2, 2, 5, 5, 2, 1, 5, 1, 2, 3, 2, 2, 9, 1, 1, 3, 1, 9, 0]","[0, 0, 0, 22, 1, 7, 12, 0, 34, 16, 30, 12, 12, 35, 38, 40, 37, 21, 35, 34, 25, 48]",0.5110170841217041,0.022377967834472656,robust,48.0
j20,17,STNU_robust,60,True,True,48.0,True,"[0, 6, 1, 2, 5, 2, 6, 1, 1, 7, 1, 2, 5, 5, 2, 6, 2, 1, 4, 1, 6, 0]","[0, 0, 0, 23, 1, 6, 8, 0, 32, 16, 31, 12, 8, 33, 38, 40, 35, 20, 32, 31, 25, 48]",0.5110170841217041,0.022127151489257812,robust,42.0
j20,17,STNU_robust,60,True,True,49.0,True,"[0, 5, 1, 5, 3, 3, 4, 1, 1, 6, 1, 2, 2, 3, 3, 6, 1, 1, 4, 2, 8, 0]","[0, 0, 0, 22, 1, 5, 8, 0, 33, 16, 30, 12, 8, 34, 38, 41, 36, 20, 35, 33, 25, 49]",0.5110170841217041,0.022127151489257812,robust,44.0
j20,17,STNU_robust,60,True,True,47.0,True,"[0, 5, 1, 3, 5, 2, 4, 2, 1, 8, 1, 2, 4, 2, 1, 8, 2, 1, 4, 2, 5, 0]","[0, 0, 0, 24, 1, 5, 7, 0, 33, 16, 32, 12, 7, 34, 38, 39, 36, 20, 32, 30, 25, 47]",0.5110170841217041,0.022089004516601562,robust,43.0
j20,17,STNU_robust,60,True,True,50.0,True,"[0, 8, 1, 3, 4, 5, 6, 2, 1, 5, 1, 4, 3, 5, 3, 9, 2, 1, 3, 2, 8, 0]","[0, 0, 0, 23, 1, 8, 13, 0, 33, 16, 31, 12, 13, 34, 38, 41, 36, 22, 35, 33, 25, 49]",0.5110170841217041,0.021975040435791016,robust,48.0
j20,17,STNU_robust,60,True,True,47.0,True,"[0, 4, 1, 2, 4, 4, 5, 1, 1, 7, 1, 4, 4, 2, 1, 6, 2, 1, 3, 2, 5, 0]","[0, 0, 0, 23, 1, 4, 8, 0, 32, 16, 31, 12, 8, 33, 38, 39, 35, 20, 32, 30, 25, 47]",0.5110170841217041,0.022119998931884766,robust,41.0
