instance_folder,instance_id,method,nr_samples,obj,time_limit_SAA,feasibility,real_durations,start_times,time_offline,time_online
ubo50,2,proactive,10,inf,600,False,"[0, 1, 2, 1, 2, 6, 1, 4, 6, 5, 3, 2, 4, 5, 1, 11, 6, 3, 7, 8, 1, 1, 2, 4, 8, 5, 1, 1, 7, 3, 4, 10, 1, 2, 3, 6, 5, 2, 1, 3, 7, 2, 4, 6, 5, 1, 3, 1, 2, 11, 9, 0]",,inf,inf
