instance_folder,instance_id,obj,method,time_limit_rescheduling,time_limit_initial,solver_calls,feasibility,real_durations,start_times,time_offline,time_online,mode
j10,1,29.0,reactive_quantile_0.9,2,30,9,True,"[0, 2, 9, 1, 1, 2, 5, 11, 2, 3, 1, 0]","[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]",0.05562305450439453,0.35638880729675293,quantile_0.9
j10,1,29.0,reactive_quantile_0.9,2,30,10,True,"[0, 1, 7, 1, 2, 1, 3, 8, 1, 5, 1, 0]","[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]",0.045430660247802734,0.40612125396728516,quantile_0.9
j10,1,29.0,reactive_quantile_0.9,2,30,8,True,"[0, 1, 9, 1, 3, 1, 4, 10, 2, 4, 1, 0]","[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]",0.0448911190032959,0.31369590759277344,quantile_0.9
j10,1,26.0,reactive_quantile_0.9,2,30,7,True,"[0, 2, 12, 1, 3, 2, 3, 7, 2, 4, 1, 0]","[0, 3, 0, 0, 0, 7, 19, 12, 24, 12, 5, 26]",0.044924020767211914,0.2709689140319824,quantile_0.9
j10,1,29.0,reactive_quantile_0.9,2,30,9,True,"[0, 2, 6, 1, 2, 1, 2, 11, 2, 5, 1, 0]","[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]",0.045571088790893555,0.38625478744506836,quantile_0.9
j10,1,26.0,reactive_quantile_0.9,2,30,6,True,"[0, 2, 6, 3, 3, 2, 3, 7, 2, 7, 1, 0]","[0, 3, 0, 0, 0, 7, 9, 12, 24, 12, 5, 26]",0.045326948165893555,0.22525811195373535,quantile_0.9
j10,1,29.0,reactive_quantile_0.9,2,30,8,True,"[0, 1, 7, 1, 3, 1, 2, 11, 2, 4, 1, 0]","[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]",0.045432090759277344,0.3131368160247803,quantile_0.9
j10,1,29.0,reactive_quantile_0.9,2,30,8,True,"[0, 3, 6, 1, 2, 3, 4, 7, 1, 4, 1, 0]","[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]",0.04476022720336914,0.31250786781311035,quantile_0.9
j10,1,29.0,reactive_quantile_0.9,2,30,8,True,"[0, 3, 11, 1, 2, 2, 5, 12, 1, 3, 1, 0]","[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]",0.04708695411682129,0.31309008598327637,quantile_0.9
j10,1,26.0,reactive_quantile_0.9,2,30,7,True,"[0, 3, 8, 2, 1, 3, 2, 6, 2, 4, 1, 0]","[0, 3, 0, 0, 0, 7, 10, 12, 24, 12, 5, 26]",0.04544878005981445,0.27065610885620117,quantile_0.9
j10,3,37.0,reactive_quantile_0.9,2,30,9,True,"[0, 1, 7, 1, 6, 4, 2, 2, 2, 7, 7, 0]","[0, 8, 0, 17, 23, 11, 20, 21, 30, 27, 23, 37]",0.04721188545227051,0.36684393882751465,quantile_0.9
j10,3,37.0,reactive_quantile_0.9,2,30,6,True,"[0, 1, 8, 3, 7, 5, 1, 4, 6, 9, 7, 0]","[0, 8, 0, 17, 23, 11, 20, 21, 30, 27, 23, 37]",0.04731607437133789,0.22410297393798828,quantile_0.9
j10,3,39.0,reactive_quantile_0.9,2,30,8,True,"[0, 1, 6, 1, 11, 5, 1, 3, 3, 12, 3, 0]","[0, 8, 0, 17, 23, 11, 20, 21, 26, 27, 23, 37]",0.04796004295349121,0.31734299659729004,quantile_0.9
j10,3,37.0,reactive_quantile_0.9,2,30,8,True,"[0, 1, 5, 2, 11, 4, 2, 2, 6, 7, 3, 0]","[0, 8, 0, 17, 23, 11, 20, 21, 26, 27, 23, 37]",0.04769587516784668,0.3175160884857178,quantile_0.9
j10,3,39.0,reactive_quantile_0.9,2,30,9,True,"[0, 1, 4, 2, 9, 5, 2, 2, 5, 12, 4, 0]","[0, 8, 0, 17, 23, 11, 20, 21, 30, 27, 23, 37]",0.047164201736450195,0.36084794998168945,quantile_0.9
j10,3,37.0,reactive_quantile_0.9,2,30,9,True,"[0, 1, 5, 1, 6, 4, 1, 4, 6, 6, 6, 0]","[0, 8, 0, 17, 23, 11, 20, 21, 30, 27, 23, 37]",0.04736518859863281,0.3590857982635498,quantile_0.9
