instance_id,method,real_durations,rel_regret
25,proactive,"[0, 2, 10, 4, 2, 5, 10, 2, 3, 6, 11, 5, 3, 3, 2, 6, 8, 7, 2, 5, 9, 4, 2, 1, 3, 4, 9, 3, 6, 9, 7, 0]",2.5641025641025643
25,proactive,"[0, 2, 11, 3, 2, 5, 10, 4, 1, 4, 7, 9, 3, 6, 3, 11, 7, 9, 1, 2, 5, 8, 2, 1, 7, 6, 8, 2, 7, 9, 3, 0]",2.5641025641025643
25,proactive,"[0, 2, 11, 3, 2, 8, 11, 4, 2, 4, 7, 6, 2, 3, 3, 9, 5, 7, 2, 2, 5, 5, 2, 1, 3, 8, 8, 2, 4, 9, 5, 0]",2.5641025641025643
25,proactive,"[0, 2, 6, 2, 1, 7, 7, 3, 3, 8, 8, 6, 2, 3, 1, 12, 8, 11, 2, 5, 9, 5, 2, 1, 7, 4, 9, 3, 6, 8, 3, 0]",3.8461538461538463
25,proactive,"[0, 2, 9, 4, 2, 5, 8, 3, 3, 8, 12, 9, 3, 5, 3, 7, 5, 12, 1, 3, 6, 4, 4, 1, 6, 7, 8, 2, 7, 9, 3, 0]",5.128205128205129
25,proactive,"[0, 3, 11, 4, 2, 5, 7, 2, 3, 6, 12, 8, 2, 3, 2, 6, 4, 11, 2, 3, 6, 5, 4, 1, 7, 4, 5, 4, 8, 12, 7, 0]",1.25
25,proactive,"[0, 3, 6, 3, 2, 6, 11, 2, 1, 5, 11, 9, 1, 4, 3, 10, 6, 7, 3, 3, 6, 7, 3, 1, 6, 5, 9, 3, 7, 7, 3, 0]",2.5641025641025643
25,proactive,"[0, 4, 10, 5, 2, 4, 6, 5, 3, 8, 9, 6, 1, 2, 3, 10, 6, 8, 1, 4, 6, 4, 6, 1, 4, 5, 6, 4, 5, 6, 3, 0]",2.5641025641025643
25,proactive,"[0, 4, 8, 3, 1, 8, 9, 4, 3, 4, 12, 8, 3, 5, 2, 10, 7, 12, 1, 5, 5, 7, 3, 1, 3, 5, 8, 4, 7, 6, 6, 0]",5.128205128205129
25,proactive,"[0, 5, 12, 5, 1, 6, 6, 4, 1, 6, 10, 5, 1, 5, 3, 6, 5, 10, 2, 5, 6, 7, 3, 1, 6, 7, 5, 4, 8, 7, 5, 0]",2.5641025641025643
25,reactive,"[0, 5, 9, 3, 2, 4, 8, 2, 2, 7, 8, 6, 3, 2, 2, 6, 4, 6, 1, 2, 5, 5, 3, 1, 3, 4, 9, 4, 6, 9, 6, 0]",0.0
26,proactive,"[0, 4, 1, 1, 3, 6, 4, 1, 7, 10, 3, 11, 5, 2, 1, 3, 1, 10, 1, 12, 1, 8, 7, 6, 1, 2, 7, 2, 10, 8, 1, 0]",0.0
26,proactive,"[0, 4, 1, 1, 5, 8, 5, 1, 8, 8, 2, 9, 5, 1, 1, 2, 1, 6, 3, 10, 1, 11, 10, 8, 1, 2, 3, 4, 8, 9, 1, 0]",0.0
26,proactive,"[0, 5, 1, 1, 3, 10, 6, 1, 12, 9, 3, 8, 4, 1, 1, 3, 1, 8, 3, 12, 1, 10, 6, 6, 1, 1, 4, 6, 8, 10, 1, 0]",0.0
26,proactive,"[0, 5, 1, 1, 5, 8, 4, 1, 10, 6, 3, 11, 5, 2, 1, 2, 1, 10, 2, 10, 1, 11, 8, 9, 1, 3, 5, 2, 10, 10, 1, 0]",0.0
26,proactive,"[0, 6, 1, 1, 5, 9, 6, 1, 11, 11, 2, 7, 6, 1, 1, 2, 1, 7, 1, 6, 1, 9, 6, 9, 1, 2, 5, 6, 9, 6, 1, 0]",0.0
26,proactive,"[0, 6, 2, 1, 3, 9, 8, 1, 8, 9, 2, 7, 7, 1, 1, 4, 1, 10, 2, 8, 1, 12, 6, 8, 1, 1, 5, 3, 8, 8, 1, 0]",0.0
26,proactive,"[0, 7, 1, 1, 7, 6, 7, 1, 6, 10, 3, 7, 5, 2, 1, 6, 1, 6, 1, 11, 1, 7, 9, 5, 1, 1, 5, 4, 10, 6, 1, 0]",0.0
26,proactive,"[0, 8, 1, 1, 6, 11, 6, 1, 11, 6, 1, 7, 3, 2, 1, 6, 1, 6, 2, 11, 1, 9, 11, 9, 1, 1, 6, 5, 7, 6, 1, 0]",0.0
27,proactive,"[0, 1, 10, 2, 3, 10, 1, 5, 7, 3, 2, 2, 2, 7, 1, 2, 8, 1, 1, 2, 2, 9, 11, 1, 7, 1, 4, 12, 4, 1, 3, 0]",0.0
27,proactive,"[0, 1, 11, 1, 3, 10, 1, 6, 7, 5, 5, 2, 5, 7, 1, 5, 4, 2, 1, 2, 1, 11, 9, 1, 8, 1, 6, 7, 5, 1, 5, 0]",0.0
27,proactive,"[0, 2, 10, 3, 4, 9, 1, 8, 8, 5, 6, 1, 2, 8, 1, 4, 7, 1, 1, 2, 1, 9, 7, 1, 8, 1, 4, 6, 3, 1, 2, 0]",0.0
27,proactive,"[0, 2, 11, 1, 7, 6, 1, 5, 7, 5, 5, 1, 6, 10, 1, 3, 7, 2, 1, 1, 1, 6, 8, 1, 8, 1, 3, 10, 2, 1, 3, 0]",0.0
27,proactive,"[0, 2, 12, 2, 4, 7, 1, 9, 7, 4, 5, 1, 4, 11, 1, 2, 7, 1, 1, 1, 1, 9, 10, 1, 6, 1, 2, 7, 4, 1, 4, 0]",0.0
27,proactive,"[0, 2, 12, 2, 6, 6, 1, 6, 9, 3, 3, 2, 4, 8, 1, 5, 7, 1, 1, 2, 3, 8, 6, 1, 7, 1, 4, 12, 3, 1, 4, 0]",0.0
27,proactive,"[0, 2, 6, 3, 6, 8, 1, 5, 5, 3, 2, 1, 2, 6, 1, 5, 5, 1, 1, 1, 3, 11, 11, 1, 5, 1, 4, 9, 5, 1, 5, 0]",0.0
27,proactive,"[0, 2, 7, 1, 4, 8, 1, 5, 6, 3, 3, 1, 5, 6, 1, 5, 6, 2, 1, 1, 1, 7, 6, 1, 8, 1, 3, 10, 2, 1, 6, 0]",0.0
27,proactive,"[0, 2, 9, 2, 4, 7, 1, 5, 6, 3, 5, 2, 3, 10, 1, 5, 8, 1, 1, 2, 1, 10, 6, 1, 6, 1, 3, 12, 2, 1, 4, 0]",0.0
28,proactive,"[0, 1, 4, 1, 7, 2, 8, 2, 5, 9, 11, 6, 6, 1, 1, 8, 8, 4, 3, 6, 1, 2, 3, 4, 3, 8, 11, 1, 8, 8, 2, 0]",0.0
28,proactive,"[0, 1, 6, 1, 10, 1, 9, 1, 3, 5, 9, 4, 3, 1, 1, 9, 12, 6, 5, 5, 1, 5, 3, 4, 4, 8, 8, 1, 7, 6, 1, 0]",0.0
28,proactive,"[0, 1, 6, 3, 9, 1, 9, 1, 5, 8, 7, 6, 2, 1, 1, 8, 12, 5, 4, 9, 1, 6, 4, 2, 4, 6, 8, 1, 6, 7, 1, 0]",0.0
28,proactive,"[0, 2, 5, 1, 9, 1, 10, 1, 5, 5, 11, 7, 2, 1, 1, 8, 7, 4, 5, 5, 1, 3, 3, 5, 4, 8, 8, 1, 5, 9, 2, 0]",0.0
28,reactive,"[0, 1, 7, 2, 8, 2, 8, 2, 2, 5, 8, 7, 5, 1, 1, 6, 12, 3, 4, 5, 1, 5, 5, 4, 3, 9, 7, 1, 9, 10, 1, 0]",0.0
29,proactive,"[0, 2, 3, 6, 2, 9, 1, 7, 1, 7, 10, 4, 6, 5, 1, 3, 3, 3, 1, 1, 1, 7, 6, 6, 1, 3, 6, 6, 6, 6, 5, 0]",0.0
29,proactive,"[0, 2, 5, 8, 1, 9, 1, 7, 1, 6, 7, 3, 4, 8, 3, 5, 2, 4, 1, 1, 1, 7, 5, 5, 1, 3, 9, 6, 4, 3, 7, 0]",0.0
29,proactive,"[0, 2, 6, 10, 2, 7, 1, 6, 1, 4, 12, 4, 5, 6, 2, 2, 1, 4, 1, 1, 1, 4, 7, 2, 1, 4, 8, 8, 5, 2, 4, 0]",0.0
29,proactive,"[0, 2, 7, 6, 2, 6, 1, 5, 1, 4, 12, 5, 7, 5, 3, 5, 1, 5, 1, 1, 1, 6, 5, 6, 1, 4, 7, 5, 5, 4, 4, 0]",0.0
29,proactive,"[0, 2, 7, 8, 1, 8, 1, 6, 2, 4, 12, 5, 7, 8, 1, 4, 3, 5, 1, 1, 1, 4, 7, 4, 1, 4, 9, 4, 5, 5, 6, 0]",0.0
29,proactive,"[0, 3, 4, 8, 3, 6, 1, 8, 1, 5, 12, 2, 4, 9, 2, 5, 3, 5, 1, 1, 1, 3, 4, 3, 1, 5, 7, 5, 4, 3, 5, 0]",0.0
29,proactive,"[0, 3, 7, 12, 3, 10, 1, 7, 2, 7, 8, 2, 5, 6, 2, 5, 3, 4, 1, 1, 1, 7, 5, 2, 1, 2, 5, 4, 5, 3, 3, 0]",0.0
29,proactive,"[0, 4, 5, 9, 2, 11, 1, 5, 2, 7, 6, 2, 6, 5, 1, 2, 3, 5, 1, 1, 1, 6, 5, 3, 1, 3, 6, 6, 4, 2, 3, 0]",0.0
29,proactive,"[0, 4, 6, 6, 3, 6, 1, 5, 2, 5, 9, 5, 6, 9, 1, 2, 3, 6, 1, 1, 1, 7, 7, 3, 1, 5, 7, 4, 5, 2, 5, 0]",0.0
29,proactive,"[0, 5, 6, 7, 2, 11, 1, 4, 2, 6, 9, 2, 4, 9, 2, 6, 3, 4, 1, 1, 1, 7, 4, 5, 1, 5, 5, 7, 4, 5, 7, 0]",0.0
29,reactive,"[0, 4, 3, 10, 3, 6, 1, 4, 1, 7, 12, 5, 5, 8, 3, 3, 2, 7, 1, 1, 1, 4, 4, 5, 1, 2, 5, 8, 8, 3, 3, 0]",0.0
30,proactive,"[0, 10, 10, 5, 3, 1, 2, 5, 7, 12, 6, 7, 3, 6, 2, 1, 5, 3, 8, 6, 3, 7, 5, 3, 3, 12, 3, 5, 1, 3, 7, 0]",0.0
30,proactive,"[0, 10, 6, 2, 4, 1, 3, 5, 3, 8, 7, 6, 2, 8, 1, 3, 2, 5, 6, 5, 5, 7, 7, 4, 3, 6, 4, 5, 1, 4, 11, 0]",0.0
30,proactive,"[0, 6, 10, 6, 3, 1, 2, 5, 3, 6, 5, 7, 3, 5, 2, 3, 4, 3, 12, 6, 5, 8, 6, 4, 6, 6, 3, 2, 1, 6, 9, 0]",0.0
30,proactive,"[0, 6, 6, 4, 6, 1, 4, 5, 7, 6, 8, 4, 2, 9, 1, 1, 2, 5, 7, 6, 2, 6, 8, 4, 4, 7, 3, 2, 1, 4, 11, 0]",0.0
30,proactive,"[0, 7, 11, 3, 3, 1, 6, 4, 5, 8, 9, 5, 3, 8, 2, 3, 2, 4, 10, 3, 3, 8, 6, 2, 7, 7, 3, 2, 1, 5, 8, 0]",0.0
30,proactive,"[0, 8, 11, 5, 6, 1, 2, 5, 4, 11, 9, 5, 3, 7, 2, 1, 3, 3, 12, 4, 2, 7, 8, 3, 3, 10, 3, 2, 1, 3, 11, 0]",0.0
30,reactive,"[0, 7, 8, 3, 6, 1, 3, 3, 3, 12, 6, 6, 4, 5, 2, 3, 3, 3, 11, 2, 2, 6, 5, 5, 4, 9, 3, 4, 1, 3, 6, 0]",0.0
30,reactive,"[0, 9, 11, 5, 4, 1, 2, 5, 3, 9, 7, 6, 2, 7, 2, 1, 2, 4, 7, 2, 3, 9, 9, 4, 5, 12, 4, 2, 1, 6, 8, 0]",0.0
33,proactive,"[0, 3, 11, 2, 1, 1, 11, 1, 1, 9, 2, 7, 4, 2, 9, 1, 5, 9, 5, 8, 1, 6, 7, 5, 9, 3, 6, 8, 2, 2, 9, 0]",31.0
33,proactive,"[0, 3, 9, 4, 1, 1, 8, 1, 1, 8, 3, 8, 5, 2, 8, 1, 2, 7, 3, 9, 1, 10, 7, 8, 7, 6, 7, 8, 1, 2, 10, 0]",23.58490566037736
33,proactive,"[0, 4, 10, 3, 1, 1, 11, 1, 1, 7, 2, 8, 3, 6, 9, 1, 2, 9, 4, 8, 1, 6, 5, 7, 8, 4, 7, 8, 2, 3, 8, 0]",31.0
33,proactive,"[0, 5, 10, 2, 2, 1, 8, 1, 1, 5, 3, 9, 5, 3, 9, 1, 2, 9, 3, 11, 1, 7, 4, 7, 7, 4, 6, 8, 1, 2, 8, 0]",31.0
33,proactive,"[0, 6, 11, 3, 2, 1, 7, 1, 1, 6, 2, 9, 5, 2, 6, 2, 3, 8, 5, 9, 1, 9, 7, 5, 6, 2, 6, 6, 2, 3, 8, 0]",32.323232323232325
33,proactive,"[0, 6, 11, 5, 2, 1, 7, 1, 1, 6, 2, 9, 4, 2, 5, 1, 2, 5, 5, 6, 1, 10, 7, 8, 5, 3, 7, 4, 1, 1, 10, 0]",29.702970297029704
33,proactive,"[0, 7, 9, 4, 1, 1, 8, 1, 1, 9, 2, 6, 5, 5, 9, 1, 3, 5, 6, 9, 1, 8, 4, 7, 6, 4, 5, 4, 2, 3, 9, 0]",31.0
35,proactive,"[0, 4, 1, 8, 4, 2, 6, 7, 9, 8, 8, 4, 6, 6, 5, 1, 3, 3, 4, 5, 3, 1, 3, 1, 5, 7, 5, 3, 1, 3, 1, 0]",44.23076923076923
35,proactive,"[0, 6, 2, 8, 2, 6, 9, 6, 8, 9, 4, 7, 7, 6, 6, 1, 3, 1, 3, 4, 2, 2, 2, 2, 4, 5, 6, 6, 1, 2, 1, 0]",44.23076923076923
35,proactive,"[0, 7, 1, 5, 5, 6, 8, 6, 11, 7, 7, 5, 4, 6, 8, 1, 3, 1, 2, 2, 3, 1, 4, 1, 6, 5, 7, 6, 1, 2, 1, 0]",30.43478260869565
35,proactive,"[0, 7, 1, 6, 4, 5, 7, 6, 9, 7, 4, 4, 4, 6, 8, 1, 2, 1, 5, 2, 2, 2, 3, 1, 4, 4, 9, 3, 1, 1, 1, 0]",50.0
35,proactive,"[0, 8, 1, 5, 2, 4, 12, 8, 10, 11, 4, 4, 4, 10, 6, 1, 2, 1, 6, 5, 5, 1, 5, 1, 5, 8, 9, 7, 1, 3, 1, 0]",19.84126984126984
35,proactive,"[0, 8, 1, 8, 4, 4, 12, 6, 8, 8, 4, 6, 6, 12, 5, 1, 3, 2, 4, 2, 3, 2, 2, 2, 5, 4, 5, 3, 1, 1, 1, 0]",25.0
35,proactive,"[0, 8, 2, 7, 2, 4, 9, 8, 12, 11, 5, 8, 5, 6, 5, 1, 2, 3, 3, 5, 2, 2, 2, 2, 5, 8, 7, 5, 1, 2, 1, 0]",13.636363636363637
37,proactive,"[0, 3, 1, 7, 10, 8, 1, 12, 11, 7, 1, 2, 7, 2, 2, 2, 1, 8, 2, 8, 4, 6, 6, 4, 1, 4, 9, 5, 1, 8, 6, 0]",23.214285714285715
37,proactive,"[0, 3, 1, 9, 8, 6, 1, 12, 10, 5, 2, 1, 9, 1, 5, 2, 2, 8, 2, 5, 4, 3, 4, 5, 1, 5, 8, 5, 2, 8, 4, 0]",35.294117647058826
37,proactive,"[0, 3, 2, 7, 6, 6, 1, 12, 12, 8, 2, 2, 11, 1, 2, 4, 3, 9, 3, 7, 2, 6, 5, 2, 1, 5, 6, 5, 2, 7, 3, 0]",31.132075471698112
37,proactive,"[0, 4, 1, 7, 6, 8, 1, 8, 9, 8, 2, 2, 11, 3, 6, 5, 3, 5, 2, 8, 4, 6, 5, 4, 1, 2, 7, 3, 1, 4, 2, 0]",34.95145631067961
37,proactive,"[0, 4, 1, 9, 6, 6, 1, 9, 10, 7, 2, 2, 6, 3, 4, 4, 2, 8, 2, 6, 3, 6, 7, 5, 1, 2, 5, 3, 1, 4, 6, 0]",39.39393939393939
37,proactive,"[0, 4, 2, 10, 11, 4, 1, 6, 9, 8, 2, 1, 6, 3, 5, 5, 1, 6, 2, 8, 2, 5, 3, 5, 1, 5, 8, 4, 1, 6, 4, 0]",31.132075471698112
37,proactive,"[0, 4, 2, 10, 12, 4, 1, 6, 7, 6, 2, 1, 10, 3, 6, 2, 2, 7, 5, 8, 4, 4, 5, 2, 1, 5, 5, 7, 2, 7, 5, 0]",26.605504587155963
37,proactive,"[0, 4, 2, 10, 7, 5, 1, 9, 11, 8, 2, 1, 10, 2, 4, 2, 1, 8, 3, 6, 5, 3, 6, 5, 1, 5, 6, 6, 1, 8, 5, 0]",26.363636363636363
37,proactive,"[0, 4, 2, 7, 9, 8, 1, 10, 10, 4, 1, 2, 8, 3, 2, 2, 1, 6, 5, 6, 4, 4, 4, 2, 1, 2, 7, 4, 2, 5, 3, 0]",43.75
37,proactive,"[0, 5, 1, 6, 7, 7, 1, 11, 12, 5, 2, 1, 6, 1, 2, 4, 2, 9, 4, 9, 5, 4, 5, 4, 1, 4, 6, 6, 1, 8, 4, 0]",32.69230769230769
38,proactive,"[0, 1, 1, 1, 4, 8, 2, 2, 1, 1, 2, 6, 2, 4, 5, 3, 1, 3, 5, 2, 6, 1, 2, 6, 2, 1, 11, 5, 7, 10, 6, 0]",23.45679012345679
38,proactive,"[0, 1, 1, 1, 6, 8, 2, 3, 3, 1, 1, 5, 1, 4, 6, 3, 1, 5, 2, 5, 5, 1, 3, 6, 2, 1, 9, 2, 5, 10, 5, 0]",33.333333333333336
38,proactive,"[0, 1, 1, 2, 7, 10, 5, 3, 1, 1, 2, 6, 1, 2, 3, 5, 1, 3, 4, 5, 3, 1, 2, 5, 1, 1, 6, 3, 7, 6, 9, 0]",49.25373134328358
38,proactive,"[0, 1, 1, 2, 8, 11, 4, 2, 2, 1, 1, 8, 1, 5, 7, 3, 1, 3, 2, 5, 5, 1, 3, 4, 2, 1, 10, 2, 4, 11, 9, 0]",34.666666666666664
38,proactive,"[0, 2, 1, 1, 6, 10, 2, 1, 1, 1, 2, 7, 1, 5, 3, 5, 1, 4, 2, 3, 5, 1, 1, 8, 2, 1, 8, 3, 5, 8, 6, 0]",42.85714285714285
38,proactive,"[0, 2, 1, 2, 4, 12, 4, 3, 1, 1, 2, 4, 2, 5, 5, 3, 1, 4, 3, 4, 7, 1, 1, 7, 1, 1, 11, 4, 8, 10, 5, 0]",23.45679012345679
38,proactive,"[0, 2, 1, 2, 5, 7, 4, 1, 2, 1, 1, 4, 1, 4, 4, 2, 1, 2, 2, 4, 4, 1, 1, 5, 1, 1, 12, 5, 8, 6, 6, 0]",44.927536231884055
38,proactive,"[0, 2, 2, 2, 6, 10, 5, 3, 2, 1, 1, 7, 2, 3, 4, 5, 1, 3, 4, 3, 3, 1, 2, 5, 2, 1, 9, 4, 8, 10, 6, 0]",28.205128205128204
38,proactive,"[0, 2, 3, 1, 8, 6, 2, 3, 1, 1, 2, 4, 1, 4, 7, 2, 1, 5, 3, 3, 6, 1, 2, 8, 2, 1, 9, 4, 6, 8, 6, 0]",28.205128205128204
38,proactive,"[0, 2, 3, 2, 8, 12, 4, 1, 3, 1, 1, 4, 1, 2, 7, 5, 1, 3, 2, 5, 3, 1, 2, 6, 1, 1, 7, 6, 8, 9, 5, 0]",31.57894736842105
40,proactive,"[0, 1, 4, 10, 11, 2, 6, 3, 7, 1, 5, 4, 8, 2, 3, 7, 1, 2, 1, 2, 4, 4, 4, 3, 6, 5, 1, 4, 6, 2, 7, 0]",38.04347826086956
40,proactive,"[0, 3, 5, 7, 11, 2, 7, 3, 11, 1, 7, 7, 6, 2, 6, 7, 1, 1, 2, 2, 4, 3, 5, 3, 3, 5, 2, 5, 6, 2, 4, 0]",35.1063829787234
40,proactive,"[0, 3, 8, 10, 11, 5, 10, 3, 12, 1, 6, 5, 4, 5, 4, 5, 1, 2, 1, 5, 6, 5, 5, 1, 3, 8, 1, 3, 7, 1, 5, 0]",20.952380952380956
40,proactive,"[0, 3, 8, 8, 8, 5, 7, 1, 10, 1, 7, 5, 7, 4, 4, 7, 2, 2, 1, 4, 4, 2, 2, 2, 3, 6, 2, 5, 8, 1, 6, 0]",33.68421052631579
41,proactive,"[0, 6, 1, 6, 2, 7, 2, 10, 2, 6, 10, 1, 3, 3, 2, 6, 5, 4, 1, 3, 8, 7, 8, 1, 3, 2, 3, 4, 10, 5, 6, 0]",25.0
41,proactive,"[0, 7, 1, 10, 2, 4, 1, 6, 2, 9, 9, 1, 6, 4, 2, 11, 7, 3, 1, 4, 5, 6, 9, 1, 4, 2, 5, 5, 10, 8, 8, 0]",19.047619047619047
41,proactive,"[0, 7, 1, 11, 2, 5, 2, 8, 1, 7, 10, 2, 4, 4, 2, 6, 5, 5, 2, 5, 8, 5, 7, 2, 5, 3, 5, 2, 7, 7, 10, 0]",21.428571428571427
41,proactive,"[0, 7, 1, 12, 2, 3, 1, 8, 2, 5, 10, 1, 2, 4, 1, 9, 3, 3, 1, 4, 6, 7, 9, 1, 7, 2, 3, 2, 7, 9, 6, 0]",19.047619047619047
41,proactive,"[0, 7, 1, 7, 2, 5, 1, 11, 2, 9, 9, 1, 6, 4, 2, 12, 4, 4, 2, 3, 5, 6, 9, 1, 4, 3, 2, 3, 10, 5, 7, 0]",21.951219512195124
41,proactive,"[0, 7, 1, 9, 1, 6, 2, 9, 1, 7, 12, 1, 4, 3, 1, 10, 4, 2, 2, 4, 6, 5, 8, 1, 3, 3, 2, 2, 9, 6, 8, 0]",25.0
41,proactive,"[0, 8, 1, 12, 2, 4, 2, 6, 1, 9, 10, 2, 4, 5, 2, 9, 3, 3, 1, 4, 7, 5, 6, 2, 4, 3, 2, 2, 7, 8, 6, 0]",21.951219512195124
41,proactive,"[0, 9, 1, 7, 1, 4, 1, 10, 1, 9, 11, 1, 2, 5, 2, 12, 3, 5, 2, 4, 8, 7, 6, 2, 5, 5, 5, 4, 7, 7, 6, 0]",16.27906976744186
42,proactive,"[0, 10, 4, 11, 3, 7, 6, 5, 9, 2, 5, 2, 1, 9, 6, 3, 2, 1, 9, 5, 1, 12, 2, 5, 5, 4, 6, 1, 5, 2, 1, 0]",6.451612903225806
42,proactive,"[0, 11, 4, 8, 3, 5, 6, 4, 8, 3, 2, 2, 2, 8, 6, 4, 2, 1, 8, 3, 1, 6, 1, 3, 7, 5, 4, 1, 8, 1, 2, 0]",4.838709677419355
42,proactive,"[0, 7, 4, 11, 5, 8, 6, 4, 11, 5, 4, 2, 2, 7, 4, 6, 1, 1, 8, 7, 1, 6, 2, 2, 6, 5, 6, 1, 7, 1, 1, 0]",4.761904761904762
43,proactive,"[0, 2, 6, 8, 6, 1, 5, 1, 4, 5, 1, 10, 2, 2, 2, 2, 5, 8, 5, 4, 11, 6, 7, 9, 9, 2, 8, 1, 1, 3, 5, 0]",6.153846153846154
43,proactive,"[0, 2, 8, 7, 5, 2, 5, 1, 5, 4, 1, 8, 2, 2, 2, 1, 2, 7, 3, 2, 9, 6, 8, 6, 7, 2, 7, 2, 1, 2, 4, 0]",7.8125
43,proactive,"[0, 2, 9, 7, 7, 1, 5, 1, 4, 7, 1, 7, 1, 5, 2, 1, 2, 9, 2, 2, 6, 8, 7, 6, 6, 2, 8, 2, 1, 6, 2, 0]",6.153846153846154
43,proactive,"[0, 3, 6, 11, 7, 1, 8, 1, 7, 6, 1, 12, 2, 6, 1, 1, 2, 6, 4, 2, 7, 9, 8, 7, 8, 2, 9, 2, 1, 5, 5, 0]",6.153846153846154
43,proactive,"[0, 4, 7, 7, 7, 1, 9, 1, 5, 6, 2, 11, 2, 5, 2, 2, 5, 6, 3, 3, 6, 9, 6, 8, 8, 1, 10, 1, 1, 2, 5, 0]",6.153846153846154
44,proactive,"[0, 10, 5, 1, 1, 1, 3, 5, 10, 3, 5, 2, 5, 4, 3, 9, 7, 5, 5, 3, 2, 4, 6, 2, 1, 1, 2, 1, 7, 4, 2, 0]",34.40860215053763
44,proactive,"[0, 10, 6, 2, 2, 1, 3, 2, 7, 1, 8, 4, 8, 6, 4, 6, 7, 6, 4, 4, 4, 8, 6, 2, 1, 1, 1, 1, 7, 4, 2, 0]",27.551020408163264
44,proactive,"[0, 10, 7, 1, 2, 1, 3, 6, 8, 1, 8, 5, 8, 5, 5, 9, 11, 2, 6, 3, 5, 7, 9, 1, 1, 1, 1, 1, 10, 4, 1, 0]",26.0
44,proactive,"[0, 10, 7, 2, 2, 1, 3, 3, 10, 3, 5, 4, 4, 7, 6, 11, 11, 2, 5, 4, 4, 8, 6, 2, 1, 1, 2, 1, 9, 2, 1, 0]",27.551020408163264
44,proactive,"[0, 10, 7, 2, 2, 1, 3, 3, 11, 2, 4, 4, 4, 7, 6, 8, 8, 5, 4, 2, 2, 4, 9, 2, 1, 1, 2, 1, 8, 4, 2, 0]",23.76237623762376
44,proactive,"[0, 11, 6, 3, 1, 1, 3, 4, 9, 2, 5, 5, 5, 3, 5, 8, 10, 2, 5, 5, 5, 8, 6, 1, 1, 1, 2, 1, 9, 5, 2, 0]",26.262626262626263
44,proactive,"[0, 11, 7, 3, 1, 1, 2, 4, 9, 3, 7, 2, 5, 6, 7, 10, 10, 3, 5, 3, 4, 5, 8, 1, 1, 1, 2, 1, 8, 2, 1, 0]",25.0
44,proactive,"[0, 6, 5, 3, 2, 1, 2, 4, 10, 1, 5, 3, 6, 4, 5, 9, 8, 3, 4, 4, 2, 7, 11, 1, 1, 1, 2, 1, 6, 2, 1, 0]",32.97872340425532
44,proactive,"[0, 6, 6, 2, 2, 1, 2, 4, 7, 1, 8, 2, 6, 3, 3, 9, 6, 5, 4, 2, 5, 6, 10, 1, 1, 1, 1, 1, 8, 5, 1, 0]",32.97872340425532
45,proactive,"[0, 1, 4, 3, 6, 1, 7, 1, 1, 5, 7, 10, 5, 6, 1, 4, 6, 1, 3, 3, 2, 6, 5, 9, 3, 8, 7, 1, 10, 1, 6, 0]",26.0
45,proactive,"[0, 1, 4, 5, 7, 2, 10, 2, 2, 3, 7, 7, 5, 7, 1, 5, 7, 2, 3, 2, 1, 2, 4, 7, 4, 4, 10, 1, 11, 1, 4, 0]",26.53061224489796
45,proactive,"[0, 1, 5, 7, 8, 2, 11, 3, 1, 6, 3, 12, 3, 7, 1, 5, 5, 2, 2, 3, 1, 3, 4, 8, 3, 4, 10, 1, 12, 1, 5, 0]",24.0
45,proactive,"[0, 2, 5, 3, 5, 2, 9, 1, 1, 5, 5, 8, 4, 10, 1, 3, 7, 1, 2, 6, 2, 4, 6, 7, 4, 4, 7, 1, 7, 1, 8, 0]",21.568627450980397
45,proactive,"[0, 2, 5, 5, 8, 1, 9, 2, 1, 3, 3, 12, 2, 7, 1, 7, 8, 1, 2, 3, 1, 4, 8, 5, 5, 5, 8, 1, 11, 1, 6, 0]",21.568627450980397
45,proactive,"[0, 2, 5, 6, 5, 1, 9, 3, 2, 6, 7, 11, 2, 7, 1, 4, 8, 2, 2, 2, 2, 4, 6, 7, 3, 5, 8, 1, 11, 1, 6, 0]",24.0
45,proactive,"[0, 2, 6, 5, 7, 2, 6, 3, 2, 6, 5, 8, 4, 10, 1, 6, 9, 2, 3, 5, 1, 3, 4, 9, 4, 5, 8, 1, 6, 1, 6, 0]",21.568627450980397
45,proactive,"[0, 2, 7, 4, 6, 1, 12, 2, 1, 6, 5, 8, 3, 9, 1, 4, 6, 1, 3, 2, 1, 5, 6, 7, 3, 5, 9, 1, 7, 1, 6, 0]",19.23076923076923
45,proactive,"[0, 2, 7, 5, 7, 2, 12, 2, 1, 5, 7, 6, 3, 8, 1, 7, 5, 2, 2, 2, 2, 6, 5, 6, 3, 5, 9, 1, 10, 1, 6, 0]",19.23076923076923
46,proactive,"[0, 1, 3, 1, 2, 6, 6, 5, 4, 4, 4, 6, 8, 2, 4, 3, 2, 6, 3, 7, 6, 3, 4, 3, 6, 9, 1, 1, 5, 1, 9, 0]",28.571428571428573
46,proactive,"[0, 1, 4, 1, 4, 7, 7, 5, 4, 3, 3, 6, 9, 3, 3, 4, 3, 4, 5, 7, 6, 5, 4, 3, 8, 5, 1, 1, 7, 1, 7, 0]",28.571428571428573
