instance_folder,instance_id,obj,method,time_limit_rescheduling,time_limit_initial,solver_calls,feasibility,real_durations,estimated_start_times,start_times,time_offline,time_online,mode,estimated_durations
j10,4,inf,reactive_robust,2,30,1,False,"[0, 9, 1, 3, 1, 7, 1, 6, 3, 11, 7, 0]",,,inf,inf,robust,"[0, 10, 3, 7, 4, 10, 2, 7, 8, 13, 9, 0]"
j10,4,inf,reactive_robust,2,30,1,False,"[0, 6, 1, 2, 1, 6, 1, 4, 5, 7, 4, 0]",,,inf,inf,robust,"[0, 10, 3, 7, 4, 10, 2, 7, 8, 13, 9, 0]"
j10,4,inf,reactive_robust,2,30,1,False,"[0, 6, 2, 6, 2, 6, 1, 5, 3, 6, 6, 0]",,,inf,inf,robust,"[0, 10, 3, 7, 4, 10, 2, 7, 8, 13, 9, 0]"
j10,4,inf,reactive_robust,2,30,1,False,"[0, 7, 2, 3, 1, 7, 1, 2, 3, 7, 5, 0]",,,inf,inf,robust,"[0, 10, 3, 7, 4, 10, 2, 7, 8, 13, 9, 0]"
j10,4,inf,reactive_robust,2,30,1,False,"[0, 8, 1, 2, 2, 9, 1, 4, 7, 9, 7, 0]",,,inf,inf,robust,"[0, 10, 3, 7, 4, 10, 2, 7, 8, 13, 9, 0]"
j10,5,35.0,reactive_robust,2,30,1,True,"[0, 11, 9, 1, 1, 2, 6, 6, 2, 5, 6, 0]","[0, 3, 3, 0, 9, 18, 33, 20, 15, 6, 21, 41]","[0, 3, 3, 0, 9, 18, 27, 20, 15, 6, 21, 35]",0.04750800132751465,0.45449233055114746,robust,"[0, 11, 9, 1, 1, 2, 6, 6, 2, 5, 6, 0]"
j10,5,41.0,reactive_robust,2,30,1,True,"[0, 6, 7, 1, 2, 1, 6, 5, 1, 4, 11, 0]","[0, 3, 3, 0, 9, 18, 33, 20, 15, 6, 21, 41]","[0, 3, 3, 0, 9, 18, 33, 20, 15, 6, 21, 41]",0.04740500450134277,0.45327115058898926,robust,"[0, 6, 7, 1, 2, 1, 6, 5, 1, 4, 11, 0]"
j10,5,37.0,reactive_robust,2,30,1,True,"[0, 8, 10, 2, 1, 1, 9, 5, 1, 5, 7, 0]","[0, 3, 3, 0, 9, 18, 33, 20, 15, 6, 21, 41]","[0, 3, 3, 0, 9, 18, 28, 20, 15, 6, 21, 36]",0.04708290100097656,0.4091620445251465,robust,"[0, 8, 10, 2, 1, 1, 10, 5, 1, 5, 7, 0]"
j10,5,41.0,reactive_robust,2,30,1,True,"[0, 7, 6, 1, 2, 2, 6, 4, 2, 2, 10, 0]","[0, 3, 3, 0, 9, 18, 33, 20, 15, 6, 21, 41]","[0, 3, 3, 0, 9, 18, 33, 20, 15, 6, 21, 41]",0.04746127128601074,0.45366716384887695,robust,"[0, 7, 6, 1, 2, 2, 6, 4, 2, 2, 10, 0]"
j10,5,41.0,reactive_robust,2,30,1,True,"[0, 7, 6, 1, 2, 2, 7, 4, 1, 4, 9, 0]","[0, 3, 3, 0, 9, 18, 33, 20, 15, 6, 21, 41]","[0, 3, 3, 0, 9, 18, 33, 20, 15, 6, 21, 41]",0.04755902290344238,0.46935486793518066,robust,"[0, 7, 6, 1, 2, 2, 7, 4, 1, 4, 9, 0]"
j10,5,41.0,reactive_robust,2,30,1,True,"[0, 11, 7, 2, 1, 1, 6, 6, 1, 4, 10, 0]","[0, 3, 3, 0, 9, 18, 33, 20, 15, 6, 21, 41]","[0, 3, 3, 0, 9, 18, 33, 20, 15, 6, 21, 41]",0.04833722114562988,0.464061975479126,robust,"[0, 11, 7, 2, 1, 1, 6, 6, 1, 4, 10, 0]"
j10,5,41.0,reactive_robust,2,30,1,True,"[0, 6, 11, 2, 2, 1, 5, 7, 2, 5, 8, 0]","[0, 3, 3, 0, 9, 18, 33, 20, 15, 6, 21, 41]","[0, 3, 3, 0, 9, 18, 33, 20, 15, 6, 21, 41]",0.048130035400390625,0.46118974685668945,robust,"[0, 6, 11, 2, 2, 1, 5, 7, 2, 5, 8, 0]"
j10,5,41.0,reactive_robust,2,30,1,True,"[0, 8, 7, 1, 3, 2, 8, 7, 2, 3, 7, 0]","[0, 3, 3, 0, 9, 18, 33, 20, 15, 6, 21, 41]","[0, 3, 3, 0, 9, 18, 33, 20, 15, 6, 21, 41]",0.047471046447753906,0.46622705459594727,robust,"[0, 8, 7, 1, 3, 2, 8, 7, 2, 3, 7, 0]"
j10,5,35.0,reactive_robust,2,30,1,True,"[0, 9, 6, 1, 3, 1, 6, 6, 1, 4, 6, 0]","[0, 3, 3, 0, 9, 18, 33, 20, 15, 6, 21, 41]","[0, 3, 3, 0, 9, 18, 27, 20, 15, 6, 21, 35]",0.04859185218811035,0.4596378803253174,robust,"[0, 9, 6, 1, 3, 1, 6, 6, 1, 4, 6, 0]"
j10,5,41.0,reactive_robust,2,30,1,True,"[0, 6, 7, 2, 2, 2, 5, 3, 2, 3, 10, 0]","[0, 3, 3, 0, 9, 18, 33, 20, 15, 6, 21, 41]","[0, 3, 3, 0, 9, 18, 33, 20, 15, 6, 21, 41]",0.04736900329589844,0.4639618396759033,robust,"[0, 6, 7, 2, 2, 2, 5, 3, 2, 3, 10, 0]"
j10,6,inf,reactive_robust,2,30,1,False,"[0, 1, 2, 3, 6, 10, 8, 6, 1, 6, 6, 0]",,,inf,inf,robust,"[0, 3, 7, 6, 8, 13, 13, 7, 2, 12, 8, 0]"
j10,7,inf,reactive_robust,2,30,1,False,"[0, 11, 1, 5, 10, 5, 3, 5, 2, 6, 1, 0]",,,inf,inf,robust,"[0, 12, 2, 6, 13, 10, 7, 7, 4, 12, 4, 0]"
j10,7,inf,reactive_robust,2,30,1,False,"[0, 7, 1, 2, 11, 9, 3, 4, 1, 11, 3, 0]",,,inf,inf,robust,"[0, 12, 2, 6, 13, 10, 7, 7, 4, 12, 4, 0]"
j10,7,inf,reactive_robust,2,30,1,False,"[0, 10, 1, 5, 10, 7, 6, 4, 1, 7, 2, 0]",,,inf,inf,robust,"[0, 12, 2, 6, 13, 10, 7, 7, 4, 12, 4, 0]"
j10,7,inf,reactive_robust,2,30,1,False,"[0, 6, 1, 4, 11, 6, 3, 3, 2, 6, 1, 0]",,,inf,inf,robust,"[0, 12, 2, 6, 13, 10, 7, 7, 4, 12, 4, 0]"
j10,7,inf,reactive_robust,2,30,1,False,"[0, 7, 1, 2, 6, 8, 4, 3, 1, 9, 3, 0]",,,inf,inf,robust,"[0, 12, 2, 6, 13, 10, 7, 7, 4, 12, 4, 0]"
j10,7,inf,reactive_robust,2,30,1,False,"[0, 11, 1, 3, 7, 8, 6, 2, 2, 9, 1, 0]",,,inf,inf,robust,"[0, 12, 2, 6, 13, 10, 7, 7, 4, 12, 4, 0]"
j10,7,inf,reactive_robust,2,30,1,False,"[0, 8, 1, 2, 6, 8, 3, 4, 1, 10, 2, 0]",,,inf,inf,robust,"[0, 12, 2, 6, 13, 10, 7, 7, 4, 12, 4, 0]"
j10,7,inf,reactive_robust,2,30,1,False,"[0, 8, 1, 5, 8, 6, 2, 3, 3, 11, 1, 0]",,,inf,inf,robust,"[0, 12, 2, 6, 13, 10, 7, 7, 4, 12, 4, 0]"
j10,7,inf,reactive_robust,2,30,1,False,"[0, 9, 1, 3, 7, 8, 2, 2, 3, 8, 2, 0]",,,inf,inf,robust,"[0, 12, 2, 6, 13, 10, 7, 7, 4, 12, 4, 0]"
j10,7,inf,reactive_robust,2,30,1,False,"[0, 9, 1, 2, 8, 5, 2, 3, 2, 11, 1, 0]",,,inf,inf,robust,"[0, 12, 2, 6, 13, 10, 7, 7, 4, 12, 4, 0]"
j10,8,51.0,reactive_robust,2,30,1,True,"[0, 11, 9, 2, 6, 4, 2, 1, 1, 1, 2, 0]","[0, 13, 0, 4, 31, 27, 27, 48, 28, 25, 43, 51]","[0, 13, 0, 4, 31, 27, 27, 48, 28, 25, 43, 51]",0.04898786544799805,0.46816301345825195,robust,"[0, 11, 9, 2, 6, 4, 2, 1, 1, 1, 2, 0]"
j10,8,51.0,reactive_robust,2,30,1,True,"[0, 10, 11, 2, 7, 5, 1, 3, 2, 1, 3, 0]","[0, 13, 0, 4, 31, 27, 27, 48, 28, 25, 43, 51]","[0, 13, 0, 4, 31, 27, 27, 48, 28, 25, 43, 51]",0.04744315147399902,0.46184802055358887,robust,"[0, 10, 11, 2, 7, 5, 1, 3, 2, 1, 3, 0]"
