instance_folder,instance_id,method,time_limit_cp_stnu,can_build_stnu,dc,obj,feasibility,real_durations,start_times,time_offline,time_online,mode
ubo50,2,STNU,30,,False,inf,False,"[0, 1, 2, 1, 2, 6, 1, 4, 6, 5, 3, 2, 4, 5, 1, 11, 6, 3, 7, 8, 1, 1, 2, 4, 8, 5, 1, 1, 7, 3, 4, 10, 1, 2, 3, 6, 5, 2, 1, 3, 7, 2, 4, 6, 5, 1, 3, 1, 2, 11, 9, 0]",,inf,inf,robust
ubo50,3,STNU,30,True,True,195.0,True,"[0, 5, 8, 4, 2, 2, 6, 11, 6, 5, 1, 6, 6, 2, 6, 6, 7, 10, 7, 1, 7, 6, 8, 8, 2, 3, 5, 10, 6, 3, 4, 12, 4, 6, 2, 2, 2, 7, 7, 6, 7, 3, 2, 4, 6, 5, 3, 1, 5, 5, 1, 0]","[0, 36, 1, 19, 136, 0, 9, 92, 129, 95, 78, 138, 144, 138, 72, 162, 140, 19, 29, 91, 103, 36, 42, 79, 122, 168, 124, 60, 110, 50, 3, 79, 164, 116, 20, 24, 70, 156, 129, 42, 53, 161, 22, 178, 150, 156, 29, 193, 173, 182, 18, 195]",30.76609206199646,0.2027418613433838,robust
