instance_folder,instance_id,obj,method,time_limit_rescheduling,time_limit_initial,solver_calls,feasibility,real_durations,start_times,time_offline,time_online,mode
j20,1,inf,reactive,2,30,1,False,"[0, 7, 1, 6, 2, 2, 1, 6, 2, 9, 2, 2, 10, 1, 4, 1, 3, 1, 6, 6, 5, 0]",,0.04828500747680664,1.2159347534179688e-05,robust
j20,1,inf,reactive,2,30,1,False,"[0, 8, 2, 6, 1, 2, 3, 7, 1, 8, 1, 2, 7, 1, 4, 1, 1, 1, 5, 5, 2, 0]",,0.04813385009765625,1.3113021850585938e-05,robust
j20,1,inf,reactive,2,30,1,False,"[0, 6, 1, 6, 2, 2, 3, 6, 1, 6, 2, 3, 8, 1, 4, 1, 1, 3, 5, 5, 5, 0]",,0.04654192924499512,1.2159347534179688e-05,robust
j20,1,inf,reactive,2,30,1,False,"[0, 8, 2, 7, 3, 1, 1, 8, 1, 6, 2, 1, 8, 1, 3, 1, 1, 2, 5, 5, 2, 0]",,0.0497279167175293,1.6927719116210938e-05,robust
j20,1,inf,reactive,2,30,1,False,"[0, 4, 2, 11, 3, 1, 2, 8, 1, 8, 2, 2, 6, 1, 6, 1, 1, 1, 8, 6, 3, 0]",,0.0525360107421875,1.2159347534179688e-05,robust
j20,1,inf,reactive,2,30,1,False,"[0, 4, 1, 8, 1, 2, 3, 10, 2, 6, 1, 3, 10, 1, 7, 1, 1, 1, 5, 6, 3, 0]",,0.048150062561035156,1.1920928955078125e-05,robust
j20,1,inf,reactive,2,30,1,False,"[0, 4, 2, 9, 2, 2, 3, 11, 1, 9, 2, 3, 11, 1, 3, 1, 1, 2, 6, 6, 3, 0]",,0.04791903495788574,1.1920928955078125e-05,robust
j20,3,inf,reactive,2,30,1,False,"[0, 6, 8, 4, 5, 5, 9, 1, 3, 8, 1, 6, 8, 5, 11, 6, 4, 8, 4, 10, 3, 0]",,0.05117082595825195,1.5020370483398438e-05,robust
j20,3,inf,reactive,2,30,1,False,"[0, 7, 5, 7, 6, 2, 7, 1, 3, 6, 1, 6, 8, 9, 6, 7, 4, 10, 5, 6, 4, 0]",,0.04932522773742676,1.3828277587890625e-05,robust
j20,3,inf,reactive,2,30,1,False,"[0, 11, 9, 5, 4, 2, 6, 2, 2, 6, 2, 5, 5, 9, 10, 6, 3, 9, 4, 9, 3, 0]",,0.05043983459472656,1.3113021850585938e-05,robust
j20,3,inf,reactive,2,30,1,False,"[0, 8, 9, 3, 4, 5, 6, 2, 2, 5, 1, 6, 7, 9, 8, 3, 6, 9, 5, 8, 2, 0]",,0.05295896530151367,1.4066696166992188e-05,robust
j20,4,inf,reactive,2,30,1,False,"[0, 1, 3, 4, 5, 2, 1, 2, 1, 7, 2, 1, 2, 6, 2, 1, 1, 8, 4, 2, 9, 0]",,0.04981589317321777,1.2159347534179688e-05,robust
j20,4,inf,reactive,2,30,1,False,"[0, 1, 3, 4, 7, 1, 1, 2, 2, 9, 6, 3, 1, 3, 2, 1, 1, 9, 4, 4, 6, 0]",,0.04879593849182129,1.5020370483398438e-05,robust
j20,4,inf,reactive,2,30,1,False,"[0, 1, 3, 6, 4, 1, 1, 4, 1, 7, 5, 1, 1, 3, 1, 1, 1, 7, 4, 3, 9, 0]",,0.05282998085021973,1.52587890625e-05,robust
j20,4,inf,reactive,2,30,1,False,"[0, 1, 2, 3, 8, 2, 1, 4, 1, 10, 5, 2, 2, 3, 2, 1, 1, 10, 6, 2, 10, 0]",,0.05354714393615723,1.3113021850585938e-05,robust
j20,4,inf,reactive,2,30,1,False,"[0, 1, 3, 5, 6, 2, 1, 5, 1, 11, 3, 3, 1, 3, 1, 1, 1, 11, 4, 4, 7, 0]",,0.04877591133117676,1.0967254638671875e-05,robust
j20,7,74.0,reactive,2,30,22,True,"[0, 8, 1, 6, 2, 4, 2, 6, 1, 6, 10, 2, 6, 3, 1, 10, 5, 7, 2, 2, 7, 0]","[0, 0, 24, 3, 28, 16, 48, 16, 0, 48, 10, 64, 31, 24, 36, 23, 68, 48, 67, 58, 38, 74]",0.10366368293762207,1.1564061641693115,robust
j20,7,74.0,reactive,2,30,22,True,"[0, 9, 2, 12, 1, 7, 2, 7, 2, 5, 12, 2, 3, 3, 2, 11, 4, 4, 1, 2, 6, 0]","[0, 0, 24, 3, 28, 16, 48, 16, 0, 48, 10, 64, 31, 24, 36, 23, 68, 48, 67, 58, 38, 74]",0.09745502471923828,1.1102337837219238,robust
j20,7,74.0,reactive,2,30,22,True,"[0, 5, 1, 11, 2, 5, 2, 6, 1, 8, 12, 2, 3, 3, 2, 10, 3, 4, 2, 2, 7, 0]","[0, 0, 24, 3, 28, 16, 48, 16, 0, 48, 10, 64, 31, 24, 36, 23, 68, 48, 67, 58, 38, 74]",0.09626388549804688,1.1372110843658447,robust
j20,7,74.0,reactive,2,30,22,True,"[0, 9, 1, 11, 2, 4, 3, 6, 1, 6, 8, 2, 4, 3, 1, 12, 4, 6, 2, 4, 9, 0]","[0, 0, 24, 3, 28, 16, 48, 16, 0, 48, 10, 64, 31, 24, 36, 23, 68, 48, 67, 58, 38, 74]",0.09818601608276367,1.2676746845245361,robust
j20,7,74.0,reactive,2,30,22,True,"[0, 8, 2, 7, 2, 3, 1, 8, 1, 6, 9, 1, 4, 2, 1, 7, 4, 6, 1, 2, 9, 0]","[0, 0, 24, 3, 28, 16, 48, 16, 0, 48, 10, 64, 31, 24, 36, 23, 68, 48, 67, 58, 38, 74]",0.09660696983337402,1.1386759281158447,robust
j20,7,76.0,reactive,2,30,22,True,"[0, 7, 1, 9, 2, 6, 2, 6, 2, 9, 9, 1, 6, 6, 2, 6, 7, 5, 1, 3, 7, 0]","[0, 0, 24, 3, 28, 16, 48, 16, 0, 48, 10, 64, 31, 24, 36, 23, 68, 48, 67, 58, 38, 74]",0.0984199047088623,1.1228837966918945,robust
j20,7,74.0,reactive,2,30,22,True,"[0, 9, 2, 7, 1, 5, 1, 10, 1, 9, 7, 1, 6, 3, 1, 8, 6, 4, 1, 2, 9, 0]","[0, 0, 24, 3, 28, 16, 48, 16, 0, 48, 10, 64, 31, 24, 36, 23, 68, 48, 67, 58, 38, 74]",0.09943699836730957,1.1461420059204102,robust
j20,7,74.0,reactive,2,30,22,True,"[0, 7, 1, 12, 1, 4, 3, 8, 2, 5, 12, 2, 3, 4, 1, 12, 3, 4, 1, 3, 9, 0]","[0, 0, 24, 3, 28, 16, 48, 16, 0, 48, 10, 64, 31, 24, 36, 23, 68, 48, 67, 58, 38, 74]",0.0987250804901123,1.150791883468628,robust
j20,7,74.0,reactive,2,30,22,True,"[0, 7, 1, 11, 1, 4, 2, 6, 2, 8, 7, 2, 6, 6, 2, 12, 3, 6, 2, 2, 8, 0]","[0, 0, 24, 3, 28, 16, 48, 16, 0, 48, 10, 64, 31, 24, 36, 23, 68, 48, 67, 58, 38, 74]",0.09775114059448242,1.2008180618286133,robust
j20,7,74.0,reactive,2,30,22,True,"[0, 6, 1, 11, 2, 7, 2, 6, 2, 5, 11, 2, 3, 3, 2, 11, 3, 3, 1, 4, 8, 0]","[0, 0, 24, 3, 28, 16, 48, 16, 0, 48, 10, 64, 31, 24, 36, 23, 68, 48, 67, 58, 38, 74]",0.09719395637512207,1.1087391376495361,robust
j20,8,83.0,reactive,2,30,22,True,"[0, 8, 9, 6, 2, 1, 3, 7, 4, 6, 7, 10, 9, 12, 7, 4, 2, 5, 2, 1, 1, 0]","[0, 0, 11, 11, 13, 0, 33, 2, 0, 52, 0, 39, 23, 70, 74, 54, 44, 58, 64, 52, 66, 83]",0.12093806266784668,1.5399370193481445,robust
j20,8,89.0,reactive,2,30,22,True,"[0, 7, 9, 11, 1, 1, 4, 8, 5, 7, 12, 6, 6, 7, 11, 3, 3, 3, 2, 1, 2, 0]","[0, 0, 11, 11, 13, 0, 33, 2, 0, 52, 0, 39, 23, 70, 74, 54, 44, 83, 64, 52, 66, 89]",0.11752486228942871,1.4892840385437012,robust
j20,8,89.0,reactive,2,30,22,True,"[0, 5, 5, 11, 2, 1, 5, 6, 5, 6, 12, 9, 6, 7, 9, 6, 2, 4, 5, 1, 1, 0]","[0, 0, 11, 11, 13, 0, 33, 2, 0, 52, 0, 39, 23, 70, 74, 54, 44, 83, 64, 52, 66, 89]",0.12318801879882812,1.4804270267486572,robust
j20,8,83.0,reactive,2,30,22,True,"[0, 7, 9, 6, 2, 1, 5, 5, 6, 6, 10, 7, 7, 8, 7, 2, 4, 4, 5, 1, 3, 0]","[0, 0, 11, 11, 13, 0, 33, 2, 0, 52, 0, 39, 23, 70, 74, 54, 44, 58, 64, 52, 66, 83]",0.11856627464294434,1.576493740081787,robust
j20,8,83.0,reactive,2,30,22,True,"[0, 9, 8, 11, 2, 1, 5, 4, 4, 8, 8, 7, 8, 10, 8, 2, 2, 4, 3, 1, 2, 0]","[0, 0, 11, 11, 13, 0, 33, 2, 0, 52, 0, 39, 23, 70, 74, 54, 44, 60, 64, 52, 66, 83]",0.11953210830688477,2.1084370613098145,robust
j20,8,87.0,reactive,2,30,22,True,"[0, 8, 5, 6, 2, 1, 3, 8, 6, 10, 9, 11, 8, 11, 6, 5, 2, 6, 2, 1, 3, 0]","[0, 0, 11, 11, 13, 0, 33, 2, 0, 52, 0, 39, 23, 70, 74, 54, 44, 81, 64, 52, 66, 87]",0.11927199363708496,1.5466160774230957,robust
j20,8,91.0,reactive,2,30,22,True,"[0, 9, 9, 7, 1, 1, 2, 6, 4, 11, 8, 10, 6, 7, 6, 4, 2, 7, 2, 1, 1, 0]","[0, 0, 11, 11, 13, 0, 33, 2, 0, 52, 0, 39, 23, 70, 74, 54, 44, 83, 64, 52, 66, 89]",0.11871623992919922,1.5839879512786865,robust
j20,8,84.0,reactive,2,30,22,True,"[0, 6, 9, 7, 1, 1, 4, 7, 5, 8, 10, 10, 7, 8, 6, 3, 4, 5, 5, 1, 1, 0]","[0, 0, 11, 11, 13, 0, 33, 2, 0, 52, 0, 39, 23, 70, 74, 54, 44, 78, 64, 52, 66, 84]",0.2477271556854248,1.5099689960479736,robust
j20,8,89.0,reactive,2,30,22,True,"[0, 6, 7, 10, 1, 1, 2, 5, 6, 7, 11, 10, 7, 6, 11, 2, 3, 3, 3, 1, 2, 0]","[0, 0, 11, 11, 13, 0, 33, 2, 0, 52, 0, 39, 23, 70, 74, 54, 44, 83, 64, 52, 66, 89]",0.11899805068969727,1.5380468368530273,robust
j20,8,89.0,reactive,2,30,22,True,"[0, 6, 9, 10, 2, 1, 4, 4, 7, 6, 9, 7, 7, 11, 11, 6, 3, 3, 3, 1, 1, 0]","[0, 0, 11, 11, 13, 0, 33, 2, 0, 52, 0, 39, 23, 70, 74, 54, 44, 83, 64, 52, 66, 89]",0.11811304092407227,1.6120970249176025,robust
j20,9,inf,reactive,2,30,1,False,"[0, 4, 1, 10, 11, 6, 2, 6, 2, 12, 6, 3, 6, 3, 3, 2, 8, 7, 4, 3, 2, 0]",,0.04851698875427246,1.5974044799804688e-05,robust
j20,9,inf,reactive,2,30,1,False,"[0, 3, 1, 9, 7, 6, 5, 5, 1, 7, 8, 4, 6, 2, 3, 5, 8, 9, 5, 6, 3, 0]",,0.050084829330444336,1.3113021850585938e-05,robust
j20,9,inf,reactive,2,30,1,False,"[0, 4, 1, 12, 6, 5, 4, 7, 1, 12, 11, 3, 7, 6, 2, 4, 5, 8, 5, 7, 3, 0]",,0.04841208457946777,1.0967254638671875e-05,robust
j20,9,inf,reactive,2,30,1,False,"[0, 2, 1, 11, 6, 5, 3, 5, 2, 9, 7, 3, 9, 6, 5, 4, 4, 9, 4, 6, 2, 0]",,0.05269813537597656,1.3113021850585938e-05,robust
j20,10,inf,reactive,2,30,1,False,"[0, 3, 6, 3, 3, 5, 2, 1, 1, 3, 1, 3, 8, 2, 6, 2, 7, 5, 2, 4, 1, 0]",,0.04912590980529785,1.2874603271484375e-05,robust
j20,10,inf,reactive,2,30,1,False,"[0, 3, 7, 4, 4, 4, 2, 1, 1, 5, 1, 3, 5, 1, 8, 4, 4, 3, 1, 5, 2, 0]",,0.0477297306060791,1.811981201171875e-05,robust
j20,11,inf,reactive,2,30,1,False,"[0, 1, 2, 9, 9, 6, 6, 2, 8, 2, 5, 2, 3, 2, 3, 4, 4, 6, 2, 10, 6, 0]",,0.048551321029663086,1.1682510375976562e-05,robust
j20,11,inf,reactive,2,30,1,False,"[0, 1, 2, 6, 8, 6, 3, 1, 9, 4, 3, 2, 3, 5, 6, 3, 4, 8, 2, 8, 9, 0]",,0.0531163215637207,1.2636184692382812e-05,robust
j20,11,inf,reactive,2,30,1,False,"[0, 1, 2, 11, 8, 5, 4, 2, 6, 2, 3, 3, 4, 3, 2, 4, 6, 9, 5, 11, 6, 0]",,0.05023002624511719,1.1682510375976562e-05,robust
j20,11,inf,reactive,2,30,1,False,"[0, 1, 4, 6, 7, 8, 3, 2, 7, 2, 4, 1, 6, 2, 6, 4, 7, 6, 2, 8, 8, 0]",,0.05167984962463379,1.2159347534179688e-05,robust
j20,11,inf,reactive,2,30,1,False,"[0, 1, 3, 8, 9, 8, 4, 1, 6, 3, 4, 3, 4, 2, 3, 5, 7, 5, 4, 11, 6, 0]",,0.05200815200805664,1.1920928955078125e-05,robust
j20,11,inf,reactive,2,30,1,False,"[0, 1, 4, 7, 9, 6, 2, 2, 11, 2, 3, 2, 2, 3, 5, 4, 4, 9, 2, 9, 5, 0]",,0.04938101768493652,1.3113021850585938e-05,robust
j20,11,inf,reactive,2,30,1,False,"[0, 1, 5, 6, 8, 5, 4, 2, 11, 3, 2, 2, 2, 2, 5, 4, 4, 5, 4, 11, 5, 0]",,0.04832887649536133,1.1205673217773438e-05,robust
j20,13,60.0,reactive,2,30,22,True,"[0, 7, 10, 5, 3, 2, 2, 2, 1, 6, 6, 7, 2, 9, 1, 4, 1, 10, 4, 6, 1, 0]","[0, 0, 9, 13, 13, 12, 40, 9, 24, 0, 36, 28, 28, 50, 45, 37, 15, 23, 54, 45, 20, 58]",0.05662393569946289,1.0993058681488037,robust
j20,13,58.0,reactive,2,30,22,True,"[0, 7, 10, 7, 6, 2, 3, 1, 1, 7, 6, 3, 3, 6, 1, 4, 2, 11, 4, 5, 2, 0]","[0, 0, 9, 13, 13, 12, 40, 9, 24, 0, 36, 28, 28, 50, 45, 37, 15, 23, 54, 45, 20, 58]",0.05998420715332031,1.1267540454864502,robust
j20,13,58.0,reactive,2,30,22,True,"[0, 4, 10, 6, 2, 1, 2, 2, 3, 7, 5, 6, 3, 6, 1, 4, 2, 10, 2, 5, 1, 0]","[0, 0, 9, 13, 13, 12, 40, 9, 24, 0, 36, 28, 28, 50, 45, 37, 15, 23, 54, 45, 20, 58]",0.05535602569580078,1.1855988502502441,robust
j20,13,60.0,reactive,2,30,22,True,"[0, 6, 10, 5, 5, 2, 3, 2, 1, 10, 6, 5, 3, 6, 1, 3, 1, 7, 5, 8, 2, 0]","[0, 0, 9, 13, 13, 12, 40, 9, 24, 0, 36, 28, 28, 50, 45, 37, 15, 23, 54, 45, 20, 58]",0.060133934020996094,1.151102066040039,robust
j20,13,58.0,reactive,2,30,22,True,"[0, 5, 9, 5, 2, 1, 3, 2, 2, 9, 9, 5, 3, 5, 1, 3, 2, 7, 3, 7, 1, 0]","[0, 0, 9, 13, 13, 12, 40, 9, 24, 0, 36, 28, 28, 50, 45, 37, 15, 23, 54, 45, 20, 58]",0.05533599853515625,1.178123950958252,robust
j20,13,60.0,reactive,2,30,22,True,"[0, 4, 11, 9, 4, 1, 2, 2, 2, 6, 8, 7, 1, 9, 1, 7, 2, 6, 2, 6, 1, 0]","[0, 0, 9, 13, 13, 12, 40, 9, 24, 0, 36, 28, 28, 50, 45, 37, 15, 23, 54, 45, 20, 58]",0.05708789825439453,1.194728136062622,robust
j20,13,60.0,reactive,2,30,22,True,"[0, 6, 10, 6, 3, 1, 3, 1, 1, 6, 9, 4, 3, 9, 1, 4, 1, 8, 5, 5, 3, 0]","[0, 0, 9, 13, 13, 12, 40, 9, 24, 0, 36, 28, 28, 50, 45, 37, 15, 23, 54, 45, 20, 58]",0.06026911735534668,1.1290576457977295,robust
j20,13,58.0,reactive,2,30,22,True,"[0, 8, 10, 7, 4, 1, 1, 2, 3, 12, 7, 3, 3, 6, 1, 5, 1, 12, 2, 5, 3, 0]","[0, 0, 9, 13, 13, 12, 40, 9, 24, 0, 36, 28, 28, 50, 45, 37, 15, 23, 54, 45, 20, 58]",0.056121826171875,1.119960069656372,robust
j20,13,58.0,reactive,2,30,22,True,"[0, 5, 11, 9, 4, 1, 2, 1, 2, 11, 5, 4, 2, 6, 1, 7, 1, 9, 4, 4, 1, 0]","[0, 0, 9, 13, 13, 12, 40, 9, 24, 0, 36, 28, 28, 50, 45, 37, 15, 23, 54, 45, 20, 58]",0.05611586570739746,1.1813640594482422,robust
j20,13,58.0,reactive,2,30,22,True,"[0, 7, 7, 7, 6, 2, 1, 2, 1, 11, 8, 4, 2, 5, 1, 3, 1, 8, 3, 7, 1, 0]","[0, 0, 9, 13, 13, 12, 40, 9, 24, 0, 36, 28, 28, 50, 45, 37, 15, 23, 54, 45, 20, 58]",0.056915998458862305,1.1232678890228271,robust
j20,14,inf,reactive,2,30,1,False,"[0, 6, 10, 6, 1, 3, 3, 3, 4, 2, 1, 11, 5, 5, 6, 8, 3, 5, 1, 3, 2, 0]",,0.04997110366821289,1.3828277587890625e-05,robust
j20,14,inf,reactive,2,30,1,False,"[0, 7, 8, 5, 1, 5, 3, 4, 6, 1, 1, 6, 5, 7, 10, 6, 6, 5, 1, 6, 2, 0]",,0.054833173751831055,1.5020370483398438e-05,robust
j20,14,inf,reactive,2,30,1,False,"[0, 6, 6, 8, 2, 4, 4, 4, 3, 1, 1, 7, 7, 8, 9, 5, 5, 5, 1, 3, 3, 0]",,0.049712181091308594,1.3113021850585938e-05,robust
j20,14,inf,reactive,2,30,1,False,"[0, 7, 11, 4, 2, 6, 5, 7, 7, 2, 1, 11, 8, 5, 6, 8, 4, 5, 1, 5, 1, 0]",,0.048036813735961914,1.3113021850585938e-05,robust
j20,14,inf,reactive,2,30,1,False,"[0, 6, 8, 4, 2, 4, 4, 3, 4, 1, 1, 10, 4, 5, 8, 5, 6, 7, 1, 3, 2, 0]",,0.04790496826171875,1.4066696166992188e-05,robust
j20,15,112.0,reactive,2,30,22,True,"[0, 3, 7, 1, 5, 2, 9, 11, 2, 6, 7, 10, 2, 8, 4, 8, 1, 12, 3, 1, 1, 0]","[0, 98, 89, 104, 66, 0, 24, 0, 65, 12, 72, 39, 100, 77, 104, 52, 110, 76, 65, 93, 72, 112]",0.12998294830322266,1.5212757587432861,robust
j20,15,112.0,reactive,2,30,22,True,"[0, 2, 7, 1, 7, 1, 11, 8, 6, 7, 7, 12, 1, 5, 4, 11, 1, 7, 3, 1, 1, 0]","[0, 98, 89, 104, 66, 0, 24, 0, 65, 12, 72, 39, 100, 77, 104, 52, 110, 76, 65, 93, 72, 112]",0.12753891944885254,1.4329440593719482,robust
j20,15,112.0,reactive,2,30,22,True,"[0, 2, 5, 1, 5, 2, 9, 8, 3, 6, 12, 9, 1, 5, 4, 9, 1, 6, 3, 2, 1, 0]","[0, 98, 89, 104, 66, 0, 24, 0, 65, 12, 72, 39, 100, 77, 104, 52, 110, 76, 65, 93, 72, 112]",0.12593507766723633,1.5571420192718506,robust
j20,15,112.0,reactive,2,30,22,True,"[0, 2, 6, 1, 5, 2, 9, 7, 4, 6, 10, 7, 2, 6, 5, 7, 1, 12, 3, 2, 1, 0]","[0, 98, 89, 104, 66, 0, 24, 0, 65, 12, 72, 39, 100, 77, 104, 52, 110, 76, 65, 93, 72, 112]",0.12421989440917969,1.5829429626464844,robust
j20,15,112.0,reactive,2,30,22,True,"[0, 5, 8, 2, 6, 3, 6, 6, 4, 8, 7, 9, 1, 6, 3, 6, 2, 7, 3, 2, 1, 0]","[0, 98, 89, 104, 66, 0, 24, 0, 65, 12, 72, 39, 100, 77, 104, 52, 110, 76, 65, 93, 72, 112]",0.12593793869018555,1.570646047592163,robust
j20,15,112.0,reactive,2,30,22,True,"[0, 5, 4, 1, 9, 2, 12, 8, 6, 9, 11, 9, 2, 4, 6, 10, 2, 10, 4, 1, 1, 0]","[0, 98, 89, 104, 66, 0, 24, 0, 65, 12, 72, 39, 100, 77, 104, 52, 110, 76, 65, 93, 72, 112]",0.12655377388000488,1.542060136795044,robust
