instance_folder,instance_id,obj,method,time_limit_rescheduling,time_limit_initial,solver_calls,feasibility,real_durations,start_times,time_offline,time_online,mode
ubo100,2,inf,reactive,2,30,1,False,"[0, 6, 3, 8, 1, 5, 1, 2, 8, 3, 5, 8, 5, 7, 5, 5, 10, 6, 8, 10, 11, 1, 7, 2, 10, 3, 1, 2, 6, 10, 1, 3, 1, 4, 1, 5, 8, 10, 8, 1, 3, 7, 3, 4, 1, 5, 5, 4, 2, 1, 9, 1, 1, 5, 6, 8, 5, 5, 3, 8, 5, 5, 2, 11, 6, 1, 1, 10, 5, 4, 1, 2, 2, 10, 1, 6, 11, 2, 1, 3, 11, 3, 6, 2, 6, 3, 1, 7, 1, 2, 3, 11, 6, 8, 3, 5, 3, 4, 8, 11, 4, 0]",,0.08396506309509277,1.3828277587890625e-05,robust
ubo100,2,inf,reactive,2,30,1,False,"[0, 5, 3, 8, 1, 6, 2, 2, 4, 4, 3, 8, 4, 7, 9, 4, 12, 3, 7, 9, 11, 2, 7, 4, 10, 1, 3, 1, 8, 8, 1, 6, 1, 5, 1, 5, 11, 9, 4, 1, 3, 7, 3, 4, 2, 5, 5, 2, 1, 2, 7, 1, 1, 2, 7, 12, 8, 7, 3, 9, 4, 5, 5, 11, 9, 1, 2, 8, 9, 7, 1, 1, 2, 11, 1, 11, 7, 2, 1, 4, 8, 5, 5, 1, 6, 6, 1, 3, 1, 2, 1, 12, 7, 8, 4, 6, 4, 4, 5, 8, 5, 0]",,0.08797883987426758,2.09808349609375e-05,robust
ubo100,2,inf,reactive,2,30,1,False,"[0, 8, 5, 8, 1, 6, 2, 2, 4, 2, 3, 6, 4, 8, 9, 4, 6, 6, 6, 10, 11, 1, 10, 4, 9, 1, 3, 1, 5, 9, 1, 6, 1, 6, 1, 5, 9, 6, 8, 1, 6, 3, 4, 4, 2, 7, 6, 4, 1, 1, 7, 2, 1, 3, 6, 10, 7, 5, 3, 9, 3, 3, 3, 9, 8, 1, 1, 6, 9, 6, 2, 2, 2, 9, 2, 6, 8, 5, 1, 3, 7, 6, 7, 1, 8, 4, 1, 5, 1, 2, 1, 6, 7, 8, 3, 2, 2, 3, 6, 10, 8, 0]",,0.08455109596252441,1.2159347534179688e-05,robust
ubo100,3,inf,reactive,2,30,1,False,"[0, 1, 11, 1, 5, 4, 7, 11, 6, 1, 2, 1, 8, 3, 5, 1, 4, 1, 1, 1, 7, 6, 8, 9, 2, 8, 1, 6, 6, 5, 6, 3, 1, 5, 2, 5, 6, 1, 1, 8, 3, 3, 4, 2, 2, 3, 5, 1, 6, 4, 3, 2, 2, 7, 1, 6, 2, 8, 1, 1, 1, 10, 5, 8, 7, 4, 1, 5, 10, 4, 4, 7, 5, 4, 6, 9, 2, 1, 7, 9, 11, 2, 5, 4, 1, 2, 4, 8, 1, 2, 1, 8, 1, 10, 5, 6, 6, 1, 6, 4, 1, 0]",,0.08413004875183105,1.3113021850585938e-05,robust
ubo100,4,540.0,reactive,2,30,102,True,"[0, 8, 1, 3, 5, 8, 5, 1, 7, 10, 2, 1, 6, 8, 2, 7, 9, 5, 10, 3, 10, 2, 7, 10, 7, 6, 5, 1, 5, 5, 6, 1, 1, 2, 1, 10, 3, 4, 1, 2, 8, 2, 5, 2, 1, 6, 1, 4, 5, 1, 1, 2, 4, 7, 5, 10, 3, 3, 9, 10, 8, 6, 3, 3, 5, 3, 5, 1, 2, 10, 7, 1, 3, 5, 3, 7, 6, 6, 9, 11, 6, 5, 6, 9, 2, 1, 1, 1, 3, 5, 6, 7, 2, 1, 5, 1, 3, 2, 4, 2, 1, 0]","[0, 0, 84, 129, 281, 119, 0, 0, 346, 487, 40, 40, 44, 474, 198, 109, 325, 146, 84, 137, 233, 169, 271, 221, 388, 221, 293, 144, 115, 12, 271, 527, 306, 413, 360, 305, 308, 109, 183, 318, 464, 169, 338, 141, 185, 358, 159, 215, 265, 308, 314, 290, 54, 21, 152, 96, 190, 358, 432, 400, 325, 499, 346, 78, 172, 33, 444, 305, 152, 370, 66, 452, 514, 382, 62, 419, 452, 198, 514, 293, 208, 246, 119, 253, 412, 506, 10, 187, 179, 432, 316, 532, 487, 529, 532, 358, 161, 440, 506, 417, 290, 540]",30.066585063934326,178.65210604667664,robust
ubo100,4,540.0,reactive,2,30,102,True,"[0, 8, 1, 3, 8, 7, 9, 2, 9, 11, 1, 2, 9, 9, 2, 9, 9, 3, 6, 1, 8, 1, 7, 10, 7, 6, 5, 1, 6, 8, 9, 1, 1, 1, 1, 7, 4, 8, 1, 3, 5, 1, 6, 2, 1, 8, 1, 2, 2, 1, 1, 2, 5, 8, 2, 7, 5, 4, 8, 6, 12, 3, 5, 2, 2, 3, 5, 1, 3, 11, 10, 1, 3, 2, 2, 6, 7, 5, 7, 9, 3, 3, 9, 10, 5, 1, 1, 1, 2, 3, 8, 4, 5, 2, 7, 1, 7, 2, 3, 2, 1, 0]","[0, 0, 84, 129, 281, 119, 0, 0, 346, 487, 40, 40, 44, 474, 198, 109, 325, 146, 84, 137, 233, 169, 271, 221, 388, 221, 293, 144, 115, 12, 271, 527, 306, 413, 360, 305, 308, 109, 183, 318, 464, 169, 338, 141, 185, 358, 159, 215, 265, 308, 314, 290, 54, 21, 152, 96, 190, 358, 432, 400, 325, 499, 346, 78, 172, 33, 444, 305, 152, 370, 66, 452, 514, 382, 62, 419, 452, 198, 514, 293, 208, 246, 119, 253, 412, 506, 10, 187, 179, 432, 316, 532, 487, 529, 532, 358, 161, 440, 506, 417, 290, 540]",30.073213815689087,179.83480024337769,robust
ubo100,4,540.0,reactive,2,30,102,True,"[0, 5, 2, 6, 5, 6, 5, 3, 11, 6, 1, 1, 8, 10, 4, 5, 8, 5, 11, 2, 7, 1, 9, 9, 6, 5, 9, 1, 6, 8, 7, 1, 1, 1, 2, 9, 2, 4, 1, 6, 7, 2, 4, 1, 1, 10, 1, 5, 2, 1, 1, 2, 5, 10, 6, 12, 6, 4, 9, 9, 9, 4, 6, 4, 5, 6, 6, 1, 4, 10, 10, 1, 1, 5, 1, 9, 11, 6, 6, 8, 4, 4, 5, 8, 3, 1, 1, 1, 1, 7, 9, 5, 5, 2, 6, 1, 7, 1, 4, 1, 1, 0]","[0, 0, 84, 129, 281, 119, 0, 0, 346, 487, 40, 40, 44, 474, 198, 109, 325, 146, 84, 137, 233, 169, 271, 221, 388, 221, 293, 144, 115, 12, 271, 527, 306, 413, 360, 305, 308, 109, 183, 318, 464, 169, 338, 141, 185, 358, 159, 215, 265, 308, 314, 290, 54, 21, 152, 96, 190, 358, 432, 400, 325, 499, 346, 78, 172, 33, 444, 305, 152, 370, 66, 452, 514, 382, 62, 419, 452, 198, 514, 293, 208, 246, 119, 253, 412, 506, 10, 187, 179, 432, 316, 532, 487, 529, 532, 358, 161, 440, 506, 417, 290, 540]",30.07018494606018,177.07874822616577,robust
ubo100,4,540.0,reactive,2,30,102,True,"[0, 6, 1, 3, 4, 7, 9, 2, 6, 6, 2, 1, 9, 9, 5, 7, 8, 2, 11, 3, 10, 2, 5, 6, 6, 9, 6, 1, 8, 5, 7, 1, 1, 2, 1, 12, 3, 8, 1, 5, 9, 1, 3, 2, 1, 8, 1, 2, 5, 1, 1, 2, 6, 10, 4, 12, 6, 2, 11, 11, 8, 3, 6, 4, 2, 3, 7, 1, 3, 9, 9, 1, 2, 4, 3, 6, 8, 9, 12, 6, 4, 6, 8, 10, 5, 1, 1, 2, 1, 7, 7, 6, 2, 2, 7, 1, 4, 2, 4, 1, 1, 0]","[0, 0, 84, 129, 281, 119, 0, 0, 346, 487, 40, 40, 44, 474, 198, 109, 325, 146, 84, 137, 233, 169, 271, 221, 388, 221, 293, 144, 115, 12, 271, 527, 306, 413, 360, 305, 308, 109, 183, 318, 464, 169, 338, 141, 185, 358, 159, 215, 265, 308, 314, 290, 54, 21, 152, 96, 190, 358, 432, 400, 325, 499, 346, 78, 172, 33, 444, 305, 152, 370, 66, 452, 514, 382, 62, 419, 452, 198, 514, 293, 208, 246, 119, 253, 412, 506, 10, 187, 179, 432, 316, 532, 487, 529, 532, 358, 161, 440, 506, 417, 290, 540]",30.077306270599365,175.8916208744049,robust
ubo100,4,540.0,reactive,2,30,102,True,"[0, 9, 1, 5, 6, 8, 6, 1, 6, 6, 3, 2, 7, 10, 3, 8, 6, 3, 8, 2, 11, 1, 5, 9, 6, 9, 7, 1, 7, 5, 6, 1, 1, 1, 1, 6, 4, 5, 1, 5, 5, 2, 3, 2, 1, 11, 1, 4, 4, 1, 1, 1, 6, 8, 4, 8, 3, 3, 8, 6, 10, 3, 3, 4, 5, 2, 7, 1, 5, 9, 9, 1, 1, 4, 2, 12, 8, 5, 12, 7, 6, 4, 8, 10, 6, 1, 1, 1, 3, 4, 7, 4, 5, 2, 8, 1, 6, 1, 3, 1, 1, 0]","[0, 0, 84, 129, 281, 119, 0, 0, 346, 487, 40, 40, 44, 474, 198, 109, 325, 146, 84, 137, 233, 169, 271, 221, 388, 221, 293, 144, 115, 12, 271, 527, 306, 413, 360, 305, 308, 109, 183, 318, 464, 169, 338, 141, 185, 358, 159, 215, 265, 308, 314, 290, 54, 21, 152, 96, 190, 358, 432, 400, 325, 499, 346, 78, 172, 33, 444, 305, 152, 370, 66, 452, 514, 382, 62, 419, 452, 198, 514, 293, 208, 246, 119, 253, 412, 506, 10, 187, 179, 432, 316, 532, 487, 529, 532, 358, 161, 440, 506, 418, 290, 540]",30.07253408432007,176.35722875595093,robust
ubo100,4,540.0,reactive,2,30,102,True,"[0, 5, 1, 3, 6, 9, 5, 1, 7, 8, 2, 1, 9, 7, 5, 6, 6, 4, 10, 2, 6, 1, 7, 11, 7, 7, 5, 1, 4, 7, 9, 1, 1, 2, 2, 6, 2, 4, 1, 5, 7, 1, 6, 1, 1, 10, 1, 4, 2, 1, 1, 1, 3, 11, 6, 8, 5, 2, 8, 9, 11, 2, 3, 2, 5, 6, 6, 1, 5, 10, 6, 1, 3, 5, 2, 9, 11, 6, 10, 10, 5, 4, 7, 8, 4, 1, 1, 1, 3, 5, 5, 6, 3, 1, 7, 1, 6, 2, 3, 1, 1, 0]","[0, 0, 84, 129, 281, 119, 0, 0, 346, 487, 40, 40, 44, 474, 198, 109, 325, 146, 84, 137, 233, 169, 271, 221, 388, 221, 293, 144, 115, 12, 271, 527, 306, 413, 360, 305, 308, 109, 183, 318, 464, 169, 338, 141, 185, 358, 159, 215, 265, 308, 314, 290, 54, 21, 152, 96, 190, 358, 432, 400, 325, 499, 346, 78, 172, 33, 444, 305, 152, 370, 66, 452, 514, 382, 62, 419, 452, 198, 514, 293, 208, 246, 119, 253, 412, 506, 10, 187, 179, 432, 316, 532, 487, 529, 532, 358, 161, 440, 506, 417, 290, 540]",30.06703519821167,177.3394570350647,robust
