instance_folder,instance_id,method,time_limit_cp_stnu,can_build_stnu,dc,obj,feasibility,real_durations,start_times,time_offline,time_online,mode,obj_pi
j10,3,STNU_robust,60,True,True,35.0,True,"[0, 1, 5, 1, 6, 4, 1, 4, 6, 6, 6, 0]","[0, 5, 0, 18, 21, 11, 20, 21, 29, 25, 23, 35]",0.40480589866638184,0.004686117172241211,robust,35.0
j10,3,STNU_robust,60,True,True,35.0,True,"[0, 1, 5, 3, 6, 7, 2, 4, 4, 7, 3, 0]","[0, 5, 0, 18, 22, 11, 20, 21, 26, 25, 23, 35]",0.40480589866638184,0.0047969818115234375,robust,35.0
j10,3,STNU_robust,60,True,True,36.0,True,"[0, 1, 5, 3, 11, 7, 2, 3, 5, 12, 3, 0]","[0, 5, 0, 18, 22, 11, 20, 21, 26, 24, 23, 34]",0.40480589866638184,0.004792213439941406,robust,36.0
j10,3,STNU_robust,60,True,True,35.0,True,"[0, 1, 4, 3, 8, 4, 1, 4, 2, 6, 4, 0]","[0, 4, 0, 18, 21, 11, 20, 21, 27, 25, 23, 35]",0.40480589866638184,0.004694938659667969,robust,35.0
j10,3,STNU_robust,60,True,True,37.0,True,"[0, 1, 5, 2, 9, 3, 1, 6, 4, 10, 6, 0]","[0, 5, 0, 18, 21, 11, 20, 21, 29, 27, 23, 37]",0.40480589866638184,0.004856109619140625,robust,37.0
j10,4,STNU_robust,60,,False,inf,False,"[0, 8, 1, 2, 2, 8, 1, 2, 3, 7, 8, 0]",,inf,inf,robust,35.0
j10,4,STNU_robust,60,,False,inf,False,"[0, 9, 1, 3, 3, 9, 1, 4, 7, 9, 8, 0]",,inf,inf,robust,39.0
j10,4,STNU_robust,60,,False,inf,False,"[0, 7, 1, 4, 1, 6, 1, 3, 3, 12, 5, 0]",,inf,inf,robust,36.0
j10,4,STNU_robust,60,,False,inf,False,"[0, 6, 2, 3, 2, 5, 1, 6, 4, 6, 4, 0]",,inf,inf,robust,36.0
j10,4,STNU_robust,60,,False,inf,False,"[0, 8, 2, 4, 2, 5, 1, 5, 4, 7, 7, 0]",,inf,inf,robust,38.0
j10,4,STNU_robust,60,,False,inf,False,"[0, 9, 1, 3, 1, 7, 1, 6, 3, 11, 7, 0]",,inf,inf,robust,39.0
j10,4,STNU_robust,60,,False,inf,False,"[0, 6, 1, 2, 1, 6, 1, 4, 5, 7, 4, 0]",,inf,inf,robust,34.0
j10,4,STNU_robust,60,,False,inf,False,"[0, 6, 2, 6, 2, 6, 1, 5, 3, 6, 6, 0]",,inf,inf,robust,36.0
j10,4,STNU_robust,60,,False,inf,False,"[0, 7, 2, 3, 1, 7, 1, 2, 3, 7, 5, 0]",,inf,inf,robust,34.0
j10,4,STNU_robust,60,,False,inf,False,"[0, 8, 1, 2, 2, 9, 1, 4, 7, 9, 7, 0]",,inf,inf,robust,37.0
j10,5,STNU_robust,60,True,True,31.0,True,"[0, 11, 9, 1, 1, 2, 6, 6, 2, 5, 6, 0]","[0, 1, 1, 0, 7, 15, 23, 17, 13, 6, 17, 31]",0.4016599655151367,0.005027055740356445,robust,30.0
j10,5,STNU_robust,60,True,True,34.0,True,"[0, 6, 7, 1, 2, 1, 6, 5, 1, 4, 11, 0]","[0, 1, 1, 0, 7, 14, 26, 16, 13, 6, 15, 34]",0.4016599655151367,0.004914045333862305,robust,27.0
j10,5,STNU_robust,60,True,True,32.0,True,"[0, 8, 10, 2, 1, 1, 9, 5, 1, 5, 7, 0]","[0, 2, 2, 0, 8, 15, 23, 17, 14, 6, 16, 31]",0.4016599655151367,0.004882097244262695,robust,30.0
j10,5,STNU_robust,60,True,True,35.0,True,"[0, 7, 6, 1, 2, 2, 6, 4, 2, 2, 10, 0]","[0, 1, 1, 0, 7, 15, 27, 17, 13, 6, 17, 35]",0.4016599655151367,0.00488591194152832,robust,28.0
j10,5,STNU_robust,60,True,True,33.0,True,"[0, 7, 6, 1, 2, 2, 7, 4, 1, 4, 9, 0]","[0, 1, 1, 0, 7, 14, 25, 16, 13, 6, 16, 33]",0.4016599655151367,0.0048558712005615234,robust,27.0
j10,5,STNU_robust,60,True,True,34.0,True,"[0, 11, 7, 2, 1, 1, 6, 6, 1, 4, 10, 0]","[0, 2, 2, 0, 8, 15, 26, 17, 14, 6, 16, 34]",0.4016599655151367,0.004860877990722656,robust,31.0
j10,5,STNU_robust,60,True,True,33.0,True,"[0, 6, 11, 2, 2, 1, 5, 7, 2, 5, 8, 0]","[0, 2, 2, 0, 8, 16, 25, 18, 14, 6, 17, 33]",0.4016599655151367,0.004878044128417969,robust,28.0
j10,5,STNU_robust,60,True,True,32.0,True,"[0, 8, 7, 1, 3, 2, 8, 7, 2, 3, 7, 0]","[0, 1, 1, 0, 7, 15, 24, 17, 13, 6, 17, 32]",0.4016599655151367,0.004791975021362305,robust,30.0
j10,5,STNU_robust,60,True,True,30.0,True,"[0, 9, 6, 1, 3, 1, 6, 6, 1, 4, 6, 0]","[0, 1, 1, 0, 7, 14, 22, 16, 13, 6, 15, 30]",0.4016599655151367,0.004846096038818359,robust,26.0
j10,5,STNU_robust,60,True,True,36.0,True,"[0, 6, 7, 2, 2, 2, 5, 3, 2, 3, 10, 0]","[0, 2, 2, 0, 8, 16, 28, 18, 14, 6, 18, 36]",0.4016599655151367,0.004794120788574219,robust,28.0
j10,6,STNU_robust,60,,False,inf,False,"[0, 1, 2, 3, 6, 10, 8, 6, 1, 6, 6, 0]",,inf,inf,robust,34.0
j10,7,STNU_robust,60,,False,inf,False,"[0, 11, 1, 5, 10, 5, 3, 5, 2, 6, 1, 0]",,inf,inf,robust,40.0
j10,7,STNU_robust,60,,False,inf,False,"[0, 7, 1, 2, 11, 9, 3, 4, 1, 11, 3, 0]",,inf,inf,robust,45.0
j10,7,STNU_robust,60,,False,inf,False,"[0, 10, 1, 5, 10, 7, 6, 4, 1, 7, 2, 0]",,inf,inf,robust,42.0
j10,7,STNU_robust,60,,False,inf,False,"[0, 6, 1, 4, 11, 6, 3, 3, 2, 6, 1, 0]",,inf,inf,robust,40.0
j10,7,STNU_robust,60,,False,inf,False,"[0, 7, 1, 2, 6, 8, 4, 3, 1, 9, 3, 0]",,inf,inf,robust,43.0
j10,7,STNU_robust,60,,False,inf,False,"[0, 11, 1, 3, 7, 8, 6, 2, 2, 9, 1, 0]",,inf,inf,robust,44.0
j10,7,STNU_robust,60,,False,inf,False,"[0, 8, 1, 2, 6, 8, 3, 4, 1, 10, 2, 0]",,inf,inf,robust,44.0
j10,7,STNU_robust,60,,False,inf,False,"[0, 8, 1, 5, 8, 6, 2, 3, 3, 11, 1, 0]",,inf,inf,robust,45.0
j10,7,STNU_robust,60,,False,inf,False,"[0, 9, 1, 3, 7, 8, 2, 2, 3, 8, 2, 0]",,inf,inf,robust,42.0
j10,7,STNU_robust,60,,False,inf,False,"[0, 9, 1, 2, 8, 5, 2, 3, 2, 11, 1, 0]",,inf,inf,robust,45.0
j10,8,STNU_robust,60,True,True,47.0,True,"[0, 11, 9, 2, 6, 4, 2, 1, 1, 1, 2, 0]","[0, 11, 0, 4, 27, 27, 25, 44, 26, 23, 33, 47]",0.4032919406890869,0.005144834518432617,robust,40.0
j10,8,STNU_robust,60,True,True,48.0,True,"[0, 10, 11, 2, 7, 5, 1, 3, 2, 1, 3, 0]","[0, 11, 0, 4, 28, 27, 25, 45, 26, 23, 35, 48]",0.4032919406890869,0.005015850067138672,robust,41.0
j10,8,STNU_robust,60,True,True,47.0,True,"[0, 10, 9, 2, 8, 7, 2, 3, 1, 1, 1, 0]","[0, 11, 0, 4, 27, 27, 25, 44, 26, 23, 35, 47]",0.4032919406890869,0.004975080490112305,robust,39.0
j10,8,STNU_robust,60,True,True,47.0,True,"[0, 7, 7, 5, 6, 4, 2, 2, 1, 1, 2, 0]","[0, 11, 0, 4, 27, 27, 25, 44, 26, 23, 33, 47]",0.4032919406890869,0.005002021789550781,robust,36.0
j10,8,STNU_robust,60,True,True,48.0,True,"[0, 7, 6, 2, 7, 3, 1, 2, 2, 1, 3, 0]","[0, 11, 0, 4, 28, 27, 25, 45, 26, 23, 35, 48]",0.4032919406890869,0.005040884017944336,robust,35.0
j10,8,STNU_robust,60,True,True,47.0,True,"[0, 7, 6, 4, 9, 4, 2, 1, 1, 1, 2, 0]","[0, 11, 0, 4, 27, 27, 25, 44, 26, 23, 36, 47]",0.4032919406890869,0.005028963088989258,robust,35.0
j10,8,STNU_robust,60,True,True,47.0,True,"[0, 9, 10, 4, 10, 3, 2, 2, 1, 1, 1, 0]","[0, 11, 0, 4, 27, 27, 25, 44, 26, 23, 37, 47]",0.4032919406890869,0.005024909973144531,robust,39.0
j10,8,STNU_robust,60,True,True,47.0,True,"[0, 10, 7, 5, 8, 5, 2, 1, 1, 1, 2, 0]","[0, 11, 0, 4, 27, 27, 25, 44, 26, 23, 35, 47]",0.4032919406890869,0.005028963088989258,robust,37.0
j10,8,STNU_robust,60,True,True,49.0,True,"[0, 9, 12, 5, 11, 7, 2, 2, 2, 1, 3, 0]","[0, 12, 0, 4, 29, 27, 25, 46, 27, 23, 40, 49]",0.4032919406890869,0.0050427913665771484,robust,41.0
j10,8,STNU_robust,60,True,True,47.0,True,"[0, 6, 6, 4, 8, 4, 1, 3, 1, 1, 3, 0]","[0, 11, 0, 4, 27, 27, 25, 44, 26, 23, 35, 47]",0.4032919406890869,0.004945993423461914,robust,35.0
j10,9,STNU_robust,60,True,True,46.0,True,"[0, 5, 10, 1, 7, 8, 3, 5, 7, 7, 5, 0]","[0, 1, 8, 0, 1, 8, 33, 25, 36, 26, 21, 46]",0.4294130802154541,0.005270957946777344,robust,40.0
j10,9,STNU_robust,60,True,True,50.0,True,"[0, 6, 12, 2, 8, 9, 5, 9, 9, 7, 4, 0]","[0, 2, 9, 0, 2, 10, 35, 26, 40, 26, 22, 50]",0.4294130802154541,0.005172252655029297,robust,45.0
j10,9,STNU_robust,60,True,True,47.0,True,"[0, 6, 11, 1, 8, 9, 4, 6, 12, 3, 4, 0]","[0, 1, 8, 0, 1, 9, 31, 25, 35, 25, 21, 45]",0.4294130802154541,0.005146980285644531,robust,42.0
j10,9,STNU_robust,60,True,True,45.0,True,"[0, 3, 7, 2, 11, 6, 4, 5, 10, 4, 2, 0]","[0, 2, 9, 0, 2, 13, 31, 26, 35, 24, 22, 45]",0.4294130802154541,0.005091667175292969,robust,40.0
j10,9,STNU_robust,60,True,True,49.0,True,"[0, 2, 11, 2, 8, 6, 3, 8, 12, 4, 3, 0]","[0, 2, 9, 0, 2, 10, 34, 26, 37, 25, 22, 47]",0.4294130802154541,0.005083799362182617,robust,41.0
j10,9,STNU_robust,60,True,True,49.0,True,"[0, 5, 10, 1, 7, 8, 7, 7, 10, 3, 3, 0]","[0, 1, 8, 0, 1, 8, 32, 25, 39, 24, 21, 49]",0.4294130802154541,0.005009889602661133,robust,42.0
j10,9,STNU_robust,60,True,True,45.0,True,"[0, 5, 7, 1, 6, 9, 4, 7, 8, 4, 2, 0]","[0, 1, 7, 0, 1, 7, 31, 24, 35, 22, 20, 45]",0.4294130802154541,0.005064249038696289,robust,40.0
j10,9,STNU_robust,60,True,True,48.0,True,"[0, 3, 9, 2, 11, 9, 6, 6, 9, 3, 2, 0]","[0, 2, 9, 0, 2, 13, 32, 26, 38, 24, 22, 48]",0.4294130802154541,0.005064964294433594,robust,45.0
j10,9,STNU_robust,60,True,True,52.0,True,"[0, 4, 8, 2, 7, 8, 7, 7, 12, 3, 2, 0]","[0, 2, 9, 0, 2, 9, 33, 26, 40, 24, 22, 50]",0.4294130802154541,0.004991054534912109,robust,45.0
j10,9,STNU_robust,60,True,True,49.0,True,"[0, 3, 7, 2, 9, 5, 3, 9, 11, 5, 2, 0]","[0, 2, 9, 0, 2, 11, 35, 26, 38, 24, 22, 48]",0.4294130802154541,0.005037069320678711,robust,42.0
j10,10,STNU_robust,60,True,True,29.0,True,"[0, 5, 1, 1, 2, 7, 2, 5, 4, 1, 3, 0]","[0, 0, 8, 6, 9, 9, 17, 12, 22, 11, 19, 29]",0.4336240291595459,0.005259990692138672,robust,26.0
j10,10,STNU_robust,60,True,True,32.0,True,"[0, 6, 2, 1, 2, 7, 3, 2, 6, 1, 5, 0]","[0, 0, 8, 6, 10, 10, 17, 13, 25, 12, 20, 32]",0.4336240291595459,0.005134105682373047,robust,31.0
j10,10,STNU_robust,60,True,True,36.0,True,"[0, 6, 3, 1, 2, 11, 3, 4, 8, 2, 3, 0]","[0, 0, 8, 6, 11, 11, 22, 15, 28, 13, 25, 35]",0.4336240291595459,0.005090951919555664,robust,36.0
j10,10,STNU_robust,60,True,True,32.0,True,"[0, 2, 3, 1, 3, 7, 2, 5, 5, 2, 2, 0]","[0, 0, 8, 6, 11, 11, 21, 16, 25, 14, 23, 32]",0.4336240291595459,0.005125999450683594,robust,30.0
j10,10,STNU_robust,60,True,True,30.0,True,"[0, 6, 2, 1, 2, 6, 2, 5, 6, 2, 2, 0]","[0, 0, 8, 6, 10, 10, 19, 14, 23, 12, 21, 30]",0.4336240291595459,0.005095958709716797,robust,29.0
j10,10,STNU_robust,60,True,True,33.0,True,"[0, 5, 3, 1, 3, 7, 2, 5, 8, 1, 3, 0]","[0, 0, 8, 6, 11, 11, 20, 15, 25, 14, 22, 32]",0.4336240291595459,0.005106925964355469,robust,32.0
j10,10,STNU_robust,60,True,True,31.0,True,"[0, 5, 1, 1, 4, 10, 1, 3, 7, 2, 4, 0]","[0, 0, 8, 6, 9, 9, 19, 15, 24, 13, 20, 31]",0.4336240291595459,0.005115032196044922,robust,31.0
j10,10,STNU_robust,60,True,True,31.0,True,"[0, 2, 1, 1, 3, 8, 3, 3, 4, 3, 3, 0]","[0, 0, 8, 6, 9, 9, 18, 15, 24, 12, 21, 31]",0.4336240291595459,0.00510716438293457,robust,28.0
j10,10,STNU_robust,60,True,True,34.0,True,"[0, 5, 3, 1, 5, 11, 1, 5, 5, 3, 2, 0]","[0, 0, 8, 6, 11, 11, 24, 19, 27, 16, 25, 34]",0.4336240291595459,0.005129098892211914,robust,33.0
j10,10,STNU_robust,60,True,True,33.0,True,"[0, 2, 3, 1, 4, 7, 1, 4, 4, 1, 5, 0]","[0, 0, 8, 6, 11, 11, 20, 16, 26, 15, 21, 33]",0.4336240291595459,0.005221128463745117,robust,29.0
j10,11,STNU_robust,60,True,True,32.0,True,"[0, 8, 1, 2, 4, 2, 2, 3, 2, 2, 10, 0]","[0, 14, 22, 0, 23, 2, 12, 9, 27, 25, 22, 32]",0.4033632278442383,0.005033016204833984,robust,25.0
j10,11,STNU_robust,60,True,True,35.0,True,"[0, 9, 1, 3, 5, 1, 1, 5, 6, 1, 8, 0]","[0, 15, 24, 0, 25, 3, 14, 9, 29, 26, 24, 34]",0.4033632278442383,0.004953145980834961,robust,35.0
j10,11,STNU_robust,60,True,True,34.0,True,"[0, 9, 2, 4, 5, 1, 2, 4, 3, 3, 6, 0]","[0, 15, 24, 0, 26, 4, 13, 9, 29, 26, 24, 34]",0.4033632278442383,0.004915952682495117,robust,34.0
j10,11,STNU_robust,60,True,True,34.0,True,"[0, 6, 2, 5, 4, 2, 1, 7, 3, 1, 6, 0]","[0, 17, 23, 0, 25, 5, 16, 9, 29, 28, 23, 34]",0.4033632278442383,0.0049190521240234375,robust,27.0
j10,11,STNU_robust,60,True,True,34.0,True,"[0, 8, 2, 4, 4, 1, 1, 6, 3, 2, 9, 0]","[0, 16, 24, 0, 26, 4, 15, 9, 29, 27, 24, 34]",0.4033632278442383,0.005020856857299805,robust,27.0
j10,11,STNU_robust,60,True,True,36.0,True,"[0, 9, 1, 3, 6, 1, 1, 7, 2, 2, 9, 0]","[0, 17, 26, 0, 27, 3, 16, 9, 31, 28, 26, 36]",0.4033632278442383,0.0049991607666015625,robust,35.0
j10,11,STNU_robust,60,True,True,34.0,True,"[0, 6, 1, 5, 3, 1, 2, 5, 4, 2, 6, 0]","[0, 16, 22, 0, 23, 5, 14, 9, 29, 27, 22, 34]",0.4033632278442383,0.005004167556762695,robust,26.0
j10,11,STNU_robust,60,True,True,34.0,True,"[0, 6, 2, 5, 7, 2, 2, 4, 5, 3, 6, 0]","[0, 15, 21, 0, 23, 5, 13, 9, 29, 26, 21, 34]",0.4033632278442383,0.004972934722900391,robust,27.0
j10,11,STNU_robust,60,True,True,37.0,True,"[0, 5, 1, 4, 4, 2, 2, 7, 4, 3, 12, 0]","[0, 18, 23, 0, 25, 4, 16, 9, 32, 29, 23, 37]",0.4033632278442383,0.004977226257324219,robust,28.0
j10,11,STNU_robust,60,True,True,34.0,True,"[0, 5, 1, 5, 4, 2, 2, 6, 2, 1, 11, 0]","[0, 17, 22, 0, 24, 5, 15, 9, 29, 28, 22, 34]",0.4033632278442383,0.0049440860748291016,robust,26.0
j10,13,STNU_robust,60,True,True,37.0,True,"[0, 2, 7, 10, 2, 1, 7, 9, 11, 6, 1, 0]","[0, 0, 0, 10, 2, 5, 15, 28, 23, 22, 9, 37]",0.40101003646850586,0.0048902034759521484,robust,35.0
j10,13,STNU_robust,60,True,True,40.0,True,"[0, 1, 5, 10, 6, 1, 12, 7, 8, 10, 1, 0]","[0, 0, 0, 10, 1, 5, 14, 31, 26, 21, 9, 40]",0.40101003646850586,0.004791975021362305,robust,38.0
j10,13,STNU_robust,60,True,True,43.0,True,"[0, 3, 6, 10, 5, 1, 10, 8, 10, 11, 1, 0]","[0, 0, 0, 10, 3, 5, 16, 34, 26, 23, 9, 43]",0.40101003646850586,0.004709005355834961,robust,40.0
j10,13,STNU_robust,60,True,True,43.0,True,"[0, 3, 6, 10, 3, 1, 7, 6, 12, 11, 1, 0]","[0, 0, 0, 10, 3, 5, 16, 34, 23, 23, 9, 43]",0.40101003646850586,0.004673004150390625,robust,38.0
j10,13,STNU_robust,60,True,True,38.0,True,"[0, 2, 5, 11, 3, 1, 7, 6, 10, 7, 1, 0]","[0, 0, 0, 10, 2, 5, 15, 29, 23, 22, 9, 38]",0.40101003646850586,0.00467991828918457,robust,35.0
j10,13,STNU_robust,60,True,True,42.0,True,"[0, 1, 4, 11, 5, 1, 8, 7, 6, 12, 1, 0]","[0, 0, 0, 10, 1, 5, 14, 33, 23, 21, 9, 42]",0.40101003646850586,0.004729032516479492,robust,36.0
j10,13,STNU_robust,60,True,True,41.0,True,"[0, 3, 5, 7, 5, 1, 10, 6, 7, 9, 1, 0]","[0, 0, 0, 10, 3, 5, 16, 32, 26, 23, 9, 41]",0.40101003646850586,0.004704952239990234,robust,37.0
j10,13,STNU_robust,60,True,True,38.0,True,"[0, 1, 6, 10, 2, 1, 11, 9, 7, 8, 1, 0]","[0, 0, 0, 10, 1, 5, 14, 29, 25, 21, 9, 38]",0.40101003646850586,0.004672050476074219,robust,37.0
j10,13,STNU_robust,60,True,True,42.0,True,"[0, 1, 8, 7, 4, 1, 8, 7, 6, 12, 1, 0]","[0, 0, 0, 10, 1, 5, 14, 33, 23, 21, 9, 42]",0.40101003646850586,0.0046842098236083984,robust,36.0
j10,13,STNU_robust,60,True,True,42.0,True,"[0, 2, 7, 12, 6, 1, 9, 11, 7, 9, 1, 0]","[0, 0, 0, 10, 2, 5, 15, 31, 24, 22, 9, 40]",0.40101003646850586,0.004700899124145508,robust,41.0
j10,14,STNU_robust,60,,False,inf,False,"[0, 2, 9, 6, 1, 3, 6, 5, 11, 6, 2, 0]",,inf,inf,robust,33.0
j10,14,STNU_robust,60,,False,inf,False,"[0, 2, 10, 6, 1, 4, 7, 6, 11, 8, 2, 0]",,inf,inf,robust,33.0
j10,14,STNU_robust,60,,False,inf,False,"[0, 1, 8, 6, 1, 5, 9, 3, 7, 6, 4, 0]",,inf,inf,robust,31.0
j10,14,STNU_robust,60,,False,inf,False,"[0, 2, 7, 3, 1, 4, 6, 2, 10, 7, 2, 0]",,inf,inf,robust,32.0
j10,14,STNU_robust,60,,False,inf,False,"[0, 1, 11, 5, 1, 5, 6, 2, 9, 11, 3, 0]",,inf,inf,robust,31.0
j10,14,STNU_robust,60,,False,inf,False,"[0, 2, 9, 6, 1, 3, 6, 5, 10, 8, 2, 0]",,inf,inf,robust,32.0
j10,14,STNU_robust,60,,False,inf,False,"[0, 1, 11, 5, 1, 4, 7, 2, 10, 7, 5, 0]",,inf,inf,robust,32.0
j10,14,STNU_robust,60,,False,inf,False,"[0, 2, 7, 5, 1, 3, 5, 4, 8, 7, 5, 0]",,inf,inf,robust,31.0
j10,14,STNU_robust,60,,False,inf,False,"[0, 1, 8, 2, 1, 3, 6, 3, 11, 9, 2, 0]",,inf,inf,robust,33.0
j10,15,STNU_robust,60,True,True,42.0,True,"[0, 5, 10, 3, 7, 9, 2, 1, 7, 10, 11, 0]","[0, 17, 7, 0, 0, 7, 5, 22, 30, 21, 31, 41]",0.43433213233947754,0.004790067672729492,robust,38.0
j10,15,STNU_robust,60,True,True,44.0,True,"[0, 6, 7, 5, 10, 12, 4, 1, 9, 10, 8, 0]","[0, 22, 10, 0, 0, 10, 5, 28, 35, 24, 34, 44]",0.43433213233947754,0.004689931869506836,robust,35.0
j10,15,STNU_robust,60,True,True,45.0,True,"[0, 6, 11, 5, 10, 7, 3, 3, 6, 11, 7, 0]","[0, 21, 10, 0, 0, 10, 5, 27, 34, 24, 35, 45]",0.43433213233947754,0.004662990570068359,robust,38.0
j10,15,STNU_robust,60,True,True,44.0,True,"[0, 3, 11, 4, 7, 6, 6, 2, 6, 6, 11, 0]","[0, 22, 11, 0, 0, 7, 5, 25, 35, 22, 28, 44]",0.43433213233947754,0.004684925079345703,robust,38.0
j10,15,STNU_robust,60,True,True,42.0,True,"[0, 5, 8, 4, 6, 12, 5, 3, 11, 7, 7, 0]","[0, 18, 10, 0, 0, 6, 5, 23, 31, 20, 27, 40]",0.43433213233947754,0.0046520233154296875,robust,34.0
j10,15,STNU_robust,60,True,True,44.0,True,"[0, 5, 10, 3, 7, 9, 6, 3, 10, 6, 11, 0]","[0, 21, 11, 0, 0, 7, 5, 26, 34, 21, 29, 43]",0.43433213233947754,0.004663228988647461,robust,39.0
j10,15,STNU_robust,60,True,True,38.0,True,"[0, 5, 7, 5, 6, 10, 3, 3, 8, 7, 6, 0]","[0, 16, 8, 0, 0, 6, 5, 21, 29, 20, 27, 38]",0.43433213233947754,0.004684925079345703,robust,30.0
j10,15,STNU_robust,60,True,True,42.0,True,"[0, 3, 9, 7, 9, 11, 3, 3, 6, 6, 8, 0]","[0, 20, 10, 0, 0, 9, 7, 23, 33, 23, 29, 42]",0.43433213233947754,0.0046803951263427734,robust,36.0
j10,15,STNU_robust,60,True,True,42.0,True,"[0, 4, 7, 6, 10, 8, 2, 1, 7, 7, 11, 0]","[0, 18, 10, 0, 0, 10, 6, 22, 31, 24, 31, 41]",0.43433213233947754,0.0046689510345458984,robust,35.0
j10,15,STNU_robust,60,True,True,45.0,True,"[0, 5, 6, 3, 11, 11, 6, 2, 8, 10, 9, 0]","[0, 22, 11, 0, 0, 11, 5, 27, 35, 25, 35, 45]",0.43433213233947754,0.004625797271728516,robust,37.0
j10,16,STNU_robust,60,True,True,31.0,True,"[0, 7, 1, 4, 1, 4, 5, 11, 1, 1, 2, 0]","[0, 0, 7, 0, 7, 8, 13, 18, 7, 8, 29, 31]",0.40926170349121094,0.004673957824707031,robust,31.0
j10,16,STNU_robust,60,True,True,29.0,True,"[0, 8, 2, 8, 1, 4, 4, 10, 3, 2, 1, 0]","[0, 0, 8, 0, 8, 9, 13, 17, 8, 9, 27, 29]",0.40926170349121094,0.0044558048248291016,robust,29.0
j10,16,STNU_robust,60,True,True,32.0,True,"[0, 8, 2, 8, 1, 5, 6, 11, 3, 3, 1, 0]","[0, 0, 8, 0, 8, 9, 13, 19, 8, 9, 30, 32]",0.40926170349121094,0.004551887512207031,robust,32.0
