instance_name,method,nr_samples,test_sample_id,obj,obj_pi,rel_regret
j10_40,proactive,10,13,inf,inf,0.0
j10_40,proactive,10,14,inf,inf,0.0
j10_40,proactive,10,15,inf,inf,0.0
j10_40,proactive,10,16,inf,inf,0.0
j10_40,proactive,10,17,inf,inf,0.0
j10_40,proactive,10,18,inf,inf,0.0
j10_40,proactive,10,19,inf,inf,0.0
j10_40,proactive,10,20,inf,inf,0.0
j10_40,proactive,10,21,inf,inf,0.0
j10_40,proactive,10,22,inf,inf,0.0
j10_40,proactive,10,23,inf,inf,0.0
j10_40,proactive,10,24,inf,inf,0.0
j10_40,proactive,10,25,inf,inf,0.0
j10_40,proactive,10,26,inf,inf,0.0
j10_40,proactive,10,27,inf,inf,0.0
j10_40,proactive,10,28,inf,inf,0.0
j10_40,proactive,10,29,inf,inf,0.0
j10_40,proactive,10,30,inf,inf,0.0
j10_40,proactive,10,31,inf,inf,0.0
j10_40,proactive,10,32,inf,inf,0.0
j10_40,proactive,10,33,inf,inf,0.0
j10_40,proactive,10,34,inf,inf,0.0
j10_40,proactive,10,35,inf,inf,0.0
j10_40,proactive,10,36,inf,inf,0.0
j10_40,proactive,10,37,inf,inf,0.0
j10_40,proactive,10,38,inf,inf,0.0
j10_40,proactive,10,39,inf,inf,0.0
j10_40,proactive,10,40,inf,inf,0.0
j10_40,proactive,10,41,inf,inf,0.0
j10_40,proactive,10,42,inf,inf,0.0
j10_40,proactive,10,43,inf,inf,0.0
j10_40,proactive,10,44,inf,inf,0.0
j10_40,proactive,10,45,inf,inf,0.0
j10_40,proactive,10,46,inf,inf,0.0
j10_40,proactive,10,47,inf,inf,0.0
j10_40,proactive,10,48,inf,inf,0.0
j10_40,proactive,10,49,inf,inf,0.0
j10_41,proactive,10,0,inf,45.0,100.0
j10_41,proactive,10,1,inf,46.0,100.0
j10_41,proactive,10,2,inf,38.0,100.0
j10_41,proactive,10,3,inf,42.0,100.0
j10_41,proactive,10,4,inf,39.0,100.0
j10_41,proactive,10,5,inf,36.0,100.0
j10_41,proactive,10,6,inf,42.0,100.0
j10_41,proactive,10,7,inf,42.0,100.0
j10_41,proactive,10,8,inf,inf,0.0
j10_41,proactive,10,9,inf,inf,0.0
j10_41,proactive,10,10,inf,inf,0.0
j10_41,proactive,10,11,inf,inf,0.0
j10_41,proactive,10,12,inf,46.0,100.0
j10_41,proactive,10,13,inf,inf,0.0
j10_41,proactive,10,14,inf,inf,0.0
j10_41,proactive,10,15,inf,inf,0.0
j10_41,proactive,10,16,inf,40.0,100.0
j10_41,proactive,10,17,inf,inf,0.0
j10_41,proactive,10,18,inf,46.0,100.0
j10_41,proactive,10,19,inf,inf,0.0
j10_41,proactive,10,20,inf,inf,0.0
j10_41,proactive,10,21,inf,inf,0.0
j10_41,proactive,10,22,inf,inf,0.0
j10_41,proactive,10,23,inf,inf,0.0
j10_41,proactive,10,24,inf,inf,0.0
j10_41,proactive,10,25,inf,42.0,100.0
j10_41,proactive,10,26,inf,39.0,100.0
j10_41,proactive,10,27,inf,inf,0.0
j10_41,proactive,10,28,inf,43.0,100.0
j10_41,proactive,10,29,inf,inf,0.0
j10_41,proactive,10,30,inf,inf,0.0
j10_41,proactive,10,31,inf,41.0,100.0
j10_41,proactive,10,32,inf,42.0,100.0
j10_41,proactive,10,33,inf,40.0,100.0
j10_41,proactive,10,34,inf,40.0,100.0
j10_41,proactive,10,35,inf,39.0,100.0
j10_41,proactive,10,36,inf,40.0,100.0
j10_41,proactive,10,37,inf,inf,0.0
j10_41,proactive,10,38,inf,inf,0.0
j10_41,proactive,10,39,inf,inf,0.0
j10_41,proactive,10,40,inf,42.0,100.0
j10_41,proactive,10,41,inf,39.0,100.0
j10_41,proactive,10,42,inf,inf,0.0
j10_41,proactive,10,43,inf,inf,0.0
j10_41,proactive,10,44,inf,inf,0.0
j10_41,proactive,10,45,inf,inf,0.0
j10_41,proactive,10,46,inf,inf,0.0
j10_41,proactive,10,47,inf,inf,0.0
j10_41,proactive,10,48,inf,inf,0.0
j10_41,proactive,10,49,inf,38.0,100.0
j10_42,proactive,10,0,inf,inf,0.0
j10_42,proactive,10,1,inf,inf,0.0
j10_42,proactive,10,2,inf,35.0,100.0
j10_42,proactive,10,3,inf,inf,0.0
j10_42,proactive,10,4,inf,32.0,100.0
j10_42,proactive,10,5,inf,38.0,100.0
j10_42,proactive,10,6,inf,32.0,100.0
j10_42,proactive,10,7,inf,inf,0.0
j10_42,proactive,10,8,inf,inf,0.0
j10_42,proactive,10,9,inf,39.0,100.0
j10_42,proactive,10,10,inf,32.0,100.0
j10_42,proactive,10,11,inf,35.0,100.0
j10_42,proactive,10,12,inf,inf,0.0
j10_42,proactive,10,13,inf,inf,0.0
j10_42,proactive,10,14,inf,39.0,100.0
j10_42,proactive,10,15,inf,41.0,100.0
j10_42,proactive,10,16,inf,33.0,100.0
j10_42,proactive,10,17,inf,inf,0.0
j10_42,proactive,10,18,inf,36.0,100.0
j10_42,proactive,10,19,inf,35.0,100.0
j10_42,proactive,10,20,inf,36.0,100.0
j10_42,proactive,10,21,inf,40.0,100.0
j10_42,proactive,10,22,inf,41.0,100.0
j10_42,proactive,10,23,inf,37.0,100.0
j10_42,proactive,10,24,inf,inf,0.0
j10_42,proactive,10,25,inf,32.0,100.0
j10_42,proactive,10,26,inf,35.0,100.0
j10_42,proactive,10,27,inf,36.0,100.0
j10_42,proactive,10,28,inf,32.0,100.0
j10_42,proactive,10,29,inf,inf,0.0
j10_42,proactive,10,30,inf,inf,0.0
j10_42,proactive,10,31,inf,inf,0.0
j10_42,proactive,10,32,inf,41.0,100.0
j10_42,proactive,10,33,inf,inf,0.0
j10_42,proactive,10,34,inf,33.0,100.0
j10_42,proactive,10,35,inf,38.0,100.0
j10_42,proactive,10,36,inf,37.0,100.0
j10_42,proactive,10,37,inf,inf,0.0
j10_42,proactive,10,38,inf,inf,0.0
j10_42,proactive,10,39,inf,inf,0.0
j10_42,proactive,10,40,inf,36.0,100.0
j10_42,proactive,10,41,inf,38.0,100.0
j10_42,proactive,10,42,inf,35.0,100.0
j10_42,proactive,10,43,inf,inf,0.0
j10_42,proactive,10,44,inf,37.0,100.0
j10_42,proactive,10,45,inf,inf,0.0
j10_42,proactive,10,46,inf,37.0,100.0
j10_42,proactive,10,47,inf,36.0,100.0
j10_42,proactive,10,48,inf,34.0,100.0
j10_42,proactive,10,49,inf,inf,0.0
j10_43,proactive,10,0,32.0,29.0,10.344827586206897
j10_43,proactive,10,1,32.0,31.0,3.225806451612903
j10_43,proactive,10,2,32.0,26.0,23.076923076923077
j10_43,proactive,10,3,32.0,26.0,23.076923076923077
j10_43,proactive,10,4,32.0,28.0,14.285714285714286
j10_43,proactive,10,5,32.0,30.0,6.666666666666667
j10_43,proactive,10,6,32.0,29.0,10.344827586206897
j10_43,proactive,10,7,32.0,27.0,18.51851851851852
j10_43,proactive,10,8,32.0,26.0,23.076923076923077
j10_43,proactive,10,9,32.0,27.0,18.51851851851852
j10_43,proactive,10,10,32.0,27.0,18.51851851851852
j10_43,proactive,10,11,32.0,24.0,33.333333333333336
j10_43,proactive,10,12,32.0,24.0,33.333333333333336
j10_43,proactive,10,13,32.0,27.0,18.51851851851852
j10_43,proactive,10,14,32.0,27.0,18.51851851851852
j10_43,proactive,10,15,32.0,28.0,14.285714285714286
j10_43,proactive,10,16,32.0,25.0,28.0
j10_43,proactive,10,17,32.0,27.0,18.51851851851852
j10_43,proactive,10,18,32.0,24.0,33.333333333333336
j10_43,proactive,10,19,32.0,24.0,33.333333333333336
j10_43,proactive,10,20,32.0,26.0,23.076923076923077
j10_43,proactive,10,21,32.0,27.0,18.51851851851852
j10_43,proactive,10,22,32.0,28.0,14.285714285714286
j10_43,proactive,10,23,32.0,28.0,14.285714285714286
j10_43,proactive,10,24,32.0,24.0,33.333333333333336
j10_43,proactive,10,25,32.0,29.0,10.344827586206897
j10_43,proactive,10,26,32.0,24.0,33.333333333333336
j10_43,proactive,10,27,32.0,24.0,33.333333333333336
j10_43,proactive,10,28,32.0,26.0,23.076923076923077
j10_43,proactive,10,29,32.0,25.0,28.0
j10_43,proactive,10,30,32.0,26.0,23.076923076923077
j10_43,proactive,10,31,32.0,25.0,28.0
j10_43,proactive,10,32,32.0,25.0,28.0
j10_43,proactive,10,33,32.0,26.0,23.076923076923077
j10_43,proactive,10,34,32.0,28.0,14.285714285714286
j10_43,proactive,10,35,32.0,27.0,18.51851851851852
j10_43,proactive,10,36,32.0,26.0,23.076923076923077
j10_43,proactive,10,37,32.0,25.0,28.0
j10_43,proactive,10,38,32.0,25.0,28.0
j10_43,proactive,10,39,32.0,25.0,28.0
j10_43,proactive,10,40,32.0,30.0,6.666666666666667
j10_43,proactive,10,41,32.0,27.0,18.51851851851852
j10_43,proactive,10,42,32.0,29.0,10.344827586206897
j10_43,proactive,10,43,32.0,28.0,14.285714285714286
j10_43,proactive,10,44,32.0,27.0,18.51851851851852
j10_43,proactive,10,45,32.0,28.0,14.285714285714286
j10_43,proactive,10,46,32.0,29.0,10.344827586206897
j10_43,proactive,10,47,32.0,31.0,3.225806451612903
j10_43,proactive,10,48,32.0,24.0,33.333333333333336
j10_43,proactive,10,49,32.0,32.0,0.0
j10_44,proactive,10,0,inf,31.0,100.0
j10_44,proactive,10,1,inf,27.0,100.0
j10_44,proactive,10,2,inf,33.0,100.0
j10_44,proactive,10,3,inf,35.0,100.0
j10_44,proactive,10,4,inf,33.0,100.0
j10_44,proactive,10,5,37.0,27.0,37.03703703703704
j10_44,proactive,10,6,37.0,27.0,37.03703703703704
j10_44,proactive,10,7,37.0,25.0,48.0
j10_44,proactive,10,8,37.0,26.0,42.30769230769231
j10_44,proactive,10,9,37.0,32.0,15.625
j10_44,proactive,10,10,inf,27.0,100.0
j10_44,proactive,10,11,37.0,31.0,19.35483870967742
j10_44,proactive,10,12,inf,34.0,100.0
j10_44,proactive,10,13,inf,36.0,100.0
j10_44,proactive,10,14,37.0,23.0,60.869565217391305
j10_44,proactive,10,15,37.0,23.0,60.869565217391305
j10_44,proactive,10,16,inf,33.0,100.0
j10_44,proactive,10,17,inf,30.0,100.0
j10_44,proactive,10,18,inf,34.0,100.0
j10_44,proactive,10,19,inf,29.0,100.0
j10_44,proactive,10,20,inf,35.0,100.0
j10_44,proactive,10,21,37.0,28.0,32.142857142857146
j10_44,proactive,10,22,37.0,29.0,27.586206896551722
j10_44,proactive,10,23,inf,32.0,100.0
j10_44,proactive,10,24,37.0,29.0,27.586206896551722
j10_44,proactive,10,25,inf,28.0,100.0
j10_44,proactive,10,26,37.0,25.0,48.0
j10_44,proactive,10,27,inf,25.0,100.0
j10_44,proactive,10,28,37.0,33.0,12.121212121212121
j10_44,proactive,10,29,37.0,28.0,32.142857142857146
j10_44,proactive,10,30,37.0,29.0,27.586206896551722
j10_44,proactive,10,31,37.0,31.0,19.35483870967742
j10_44,proactive,10,32,37.0,33.0,12.121212121212121
j10_44,proactive,10,33,37.0,26.0,42.30769230769231
j10_44,proactive,10,34,37.0,32.0,15.625
j10_44,proactive,10,35,37.0,25.0,48.0
j10_44,proactive,10,36,37.0,31.0,19.35483870967742
j10_44,proactive,10,37,inf,32.0,100.0
j10_44,proactive,10,38,inf,34.0,100.0
j10_44,proactive,10,39,inf,32.0,100.0
j10_44,proactive,10,40,37.0,24.0,54.166666666666664
j10_44,proactive,10,41,inf,35.0,100.0
j10_44,proactive,10,42,37.0,36.0,2.7777777777777777
j10_44,proactive,10,43,inf,28.0,100.0
j10_44,proactive,10,44,inf,29.0,100.0
j10_44,proactive,10,45,inf,29.0,100.0
j10_44,proactive,10,46,37.0,26.0,42.30769230769231
j10_44,proactive,10,47,37.0,26.0,42.30769230769231
j10_44,proactive,10,48,inf,34.0,100.0
j10_44,proactive,10,49,inf,28.0,100.0
j10_45,proactive,10,0,41.0,37.0,10.81081081081081
j10_45,proactive,10,1,39.0,33.0,18.181818181818183
j10_45,proactive,10,2,39.0,35.0,11.428571428571429
j10_45,proactive,10,3,39.0,36.0,8.333333333333334
j10_45,proactive,10,4,41.0,38.0,7.894736842105263
j10_45,proactive,10,5,39.0,36.0,8.333333333333334
j10_45,proactive,10,6,40.0,39.0,2.5641025641025643
j10_45,proactive,10,7,39.0,39.0,0.0
j10_45,proactive,10,8,39.0,33.0,18.181818181818183
j10_45,proactive,10,9,41.0,39.0,5.128205128205129
j10_45,proactive,10,10,39.0,37.0,5.405405405405405
j10_45,proactive,10,11,39.0,33.0,18.181818181818183
j10_45,proactive,10,12,39.0,34.0,14.705882352941176
j10_45,proactive,10,13,39.0,35.0,11.428571428571429
j10_45,proactive,10,14,39.0,36.0,8.333333333333334
j10_45,proactive,10,15,40.0,34.0,17.647058823529413
j10_45,proactive,10,16,41.0,38.0,7.894736842105263
j10_45,proactive,10,17,39.0,36.0,8.333333333333334
j10_45,proactive,10,18,39.0,33.0,18.181818181818183
j10_45,proactive,10,19,39.0,34.0,14.705882352941176
j10_45,proactive,10,20,39.0,34.0,14.705882352941176
j10_45,proactive,10,21,39.0,38.0,2.6315789473684212
j10_45,proactive,10,22,39.0,36.0,8.333333333333334
j10_45,proactive,10,23,39.0,33.0,18.181818181818183
j10_45,proactive,10,24,39.0,38.0,2.6315789473684212
j10_45,proactive,10,25,39.0,34.0,14.705882352941176
j10_45,proactive,10,26,39.0,38.0,2.6315789473684212
j10_45,proactive,10,27,39.0,37.0,5.405405405405405
j10_45,proactive,10,28,39.0,38.0,2.6315789473684212
j10_45,proactive,10,29,39.0,34.0,14.705882352941176
j10_45,proactive,10,30,39.0,37.0,5.405405405405405
j10_45,proactive,10,31,40.0,39.0,2.5641025641025643
j10_45,proactive,10,32,40.0,32.0,25.0
j10_45,proactive,10,33,39.0,37.0,5.405405405405405
j10_45,proactive,10,34,41.0,36.0,13.88888888888889
j10_45,proactive,10,35,39.0,36.0,8.333333333333334
j10_45,proactive,10,36,40.0,37.0,8.108108108108109
j10_45,proactive,10,37,39.0,32.0,21.875
j10_45,proactive,10,38,39.0,33.0,18.181818181818183
j10_45,proactive,10,39,39.0,35.0,11.428571428571429
j10_45,proactive,10,40,39.0,37.0,5.405405405405405
j10_45,proactive,10,41,39.0,34.0,14.705882352941176
j10_45,proactive,10,42,39.0,35.0,11.428571428571429
j10_45,proactive,10,43,39.0,34.0,14.705882352941176
j10_45,proactive,10,44,39.0,38.0,2.6315789473684212
j10_45,proactive,10,45,39.0,37.0,5.405405405405405
j10_45,proactive,10,46,39.0,36.0,8.333333333333334
j10_45,proactive,10,47,39.0,33.0,18.181818181818183
j10_45,proactive,10,48,40.0,36.0,11.11111111111111
j10_45,proactive,10,49,39.0,34.0,14.705882352941176
j10_46,proactive,10,0,34.0,32.0,6.25
j10_46,proactive,10,1,35.0,30.0,16.666666666666668
j10_46,proactive,10,2,inf,29.0,100.0
j10_46,proactive,10,3,inf,28.0,100.0
j10_46,proactive,10,4,35.0,33.0,6.0606060606060606
j10_46,proactive,10,5,inf,30.0,100.0
j10_46,proactive,10,6,inf,32.0,100.0
j10_46,proactive,10,7,34.0,32.0,6.25
j10_46,proactive,10,8,34.0,28.0,21.428571428571427
j10_46,proactive,10,9,34.0,32.0,6.25
j10_46,proactive,10,10,inf,29.0,100.0
j10_46,proactive,10,11,34.0,27.0,25.925925925925927
j10_46,proactive,10,12,35.0,29.0,20.689655172413794
j10_46,proactive,10,13,34.0,30.0,13.333333333333334
j10_46,proactive,10,14,34.0,29.0,17.24137931034483
j10_46,proactive,10,15,34.0,30.0,13.333333333333334
j10_46,proactive,10,16,34.0,31.0,9.67741935483871
j10_46,proactive,10,17,34.0,29.0,17.24137931034483
j10_46,proactive,10,18,34.0,30.0,13.333333333333334
j10_46,proactive,10,19,35.0,31.0,12.903225806451612
j10_46,proactive,10,20,35.0,29.0,20.689655172413794
j10_46,proactive,10,21,35.0,28.0,25.0
j10_46,proactive,10,22,34.0,30.0,13.333333333333334
j10_46,proactive,10,23,34.0,30.0,13.333333333333334
j10_46,proactive,10,24,35.0,32.0,9.375
j10_46,proactive,10,25,34.0,27.0,25.925925925925927
j10_46,proactive,10,26,34.0,28.0,21.428571428571427
j10_46,proactive,10,27,34.0,29.0,17.24137931034483
j10_46,proactive,10,28,34.0,30.0,13.333333333333334
j10_46,proactive,10,29,34.0,30.0,13.333333333333334
j10_46,proactive,10,30,inf,30.0,100.0
j10_46,proactive,10,31,34.0,32.0,6.25
j10_46,proactive,10,32,34.0,28.0,21.428571428571427
j10_46,proactive,10,33,34.0,32.0,6.25
j10_46,proactive,10,34,35.0,30.0,16.666666666666668
j10_46,proactive,10,35,34.0,29.0,17.24137931034483
j10_46,proactive,10,36,34.0,27.0,25.925925925925927
j10_46,proactive,10,37,34.0,30.0,13.333333333333334
j10_46,proactive,10,38,34.0,30.0,13.333333333333334
j10_46,proactive,10,39,inf,31.0,100.0
j10_46,proactive,10,40,35.0,31.0,12.903225806451612
j10_46,proactive,10,41,34.0,30.0,13.333333333333334
j10_46,proactive,10,42,35.0,30.0,16.666666666666668
j10_46,proactive,10,43,34.0,30.0,13.333333333333334
j10_46,proactive,10,44,inf,32.0,100.0
j10_46,proactive,10,45,inf,32.0,100.0
j10_46,proactive,10,46,35.0,33.0,6.0606060606060606
j10_46,proactive,10,47,35.0,31.0,12.903225806451612
j10_46,proactive,10,48,35.0,33.0,6.0606060606060606
j10_46,proactive,10,49,34.0,31.0,9.67741935483871
j10_47,proactive,10,0,38.0,33.0,15.151515151515152
j10_47,proactive,10,1,38.0,33.0,15.151515151515152
j10_47,proactive,10,2,38.0,33.0,15.151515151515152
j10_47,proactive,10,3,38.0,33.0,15.151515151515152
j10_47,proactive,10,4,38.0,33.0,15.151515151515152
j10_47,proactive,10,5,39.0,34.0,14.705882352941176
j10_47,proactive,10,6,38.0,32.0,18.75
j10_47,proactive,10,7,38.0,32.0,18.75
j10_47,proactive,10,8,38.0,32.0,18.75
j10_47,proactive,10,9,38.0,34.0,11.764705882352942
j10_47,proactive,10,10,38.0,32.0,18.75
j10_47,proactive,10,11,38.0,32.0,18.75
j10_47,proactive,10,12,38.0,34.0,11.764705882352942
j10_47,proactive,10,13,38.0,33.0,15.151515151515152
j10_47,proactive,10,14,39.0,35.0,11.428571428571429
j10_47,proactive,10,15,38.0,33.0,15.151515151515152
j10_47,proactive,10,16,inf,34.0,100.0
j10_47,proactive,10,17,38.0,35.0,8.571428571428571
j10_47,proactive,10,18,inf,36.0,100.0
j10_47,proactive,10,19,38.0,33.0,15.151515151515152
j10_47,proactive,10,20,38.0,35.0,8.571428571428571
j10_47,proactive,10,21,38.0,32.0,18.75
j10_47,proactive,10,22,38.0,33.0,15.151515151515152
j10_47,proactive,10,23,38.0,32.0,18.75
j10_47,proactive,10,24,38.0,35.0,8.571428571428571
j10_47,proactive,10,25,38.0,32.0,18.75
j10_47,proactive,10,26,38.0,32.0,18.75
j10_47,proactive,10,27,39.0,34.0,14.705882352941176
j10_47,proactive,10,28,38.0,34.0,11.764705882352942
j10_47,proactive,10,29,38.0,33.0,15.151515151515152
j10_47,proactive,10,30,38.0,33.0,15.151515151515152
j10_47,proactive,10,31,38.0,33.0,15.151515151515152
j10_47,proactive,10,32,39.0,34.0,14.705882352941176
j10_47,proactive,10,33,38.0,32.0,18.75
j10_47,proactive,10,34,38.0,33.0,15.151515151515152
j10_47,proactive,10,35,38.0,33.0,15.151515151515152
j10_47,proactive,10,36,39.0,35.0,11.428571428571429
j10_47,proactive,10,37,38.0,34.0,11.764705882352942
j10_47,proactive,10,38,39.0,34.0,14.705882352941176
j10_47,proactive,10,39,39.0,34.0,14.705882352941176
j10_47,proactive,10,40,38.0,33.0,15.151515151515152
j10_47,proactive,10,41,39.0,35.0,11.428571428571429
j10_47,proactive,10,42,38.0,32.0,18.75
j10_47,proactive,10,43,38.0,33.0,15.151515151515152
j10_47,proactive,10,44,38.0,34.0,11.764705882352942
j10_47,proactive,10,45,inf,35.0,100.0
j10_47,proactive,10,46,38.0,33.0,15.151515151515152
j10_47,proactive,10,47,38.0,35.0,8.571428571428571
j10_47,proactive,10,48,38.0,35.0,8.571428571428571
j10_47,proactive,10,49,38.0,33.0,15.151515151515152
j10_48,proactive,10,0,inf,inf,0.0
j10_48,proactive,10,1,inf,inf,0.0
j10_48,proactive,10,2,inf,inf,0.0
j10_48,proactive,10,3,inf,inf,0.0
j10_48,proactive,10,4,inf,inf,0.0
j10_48,proactive,10,5,inf,inf,0.0
j10_48,proactive,10,6,inf,inf,0.0
j10_48,proactive,10,7,inf,inf,0.0
j10_48,proactive,10,8,inf,inf,0.0
j10_48,proactive,10,9,inf,inf,0.0
j10_48,proactive,10,10,inf,inf,0.0
j10_48,proactive,10,11,inf,inf,0.0
j10_48,proactive,10,12,inf,inf,0.0
j10_48,proactive,10,13,inf,40.0,100.0
j10_48,proactive,10,14,inf,41.0,100.0
j10_48,proactive,10,15,inf,inf,0.0
j10_48,proactive,10,16,inf,inf,0.0
j10_48,proactive,10,17,inf,inf,0.0
j10_48,proactive,10,18,inf,inf,0.0
j10_48,proactive,10,19,inf,inf,0.0
j10_48,proactive,10,20,inf,inf,0.0
j10_48,proactive,10,21,inf,inf,0.0
j10_48,proactive,10,22,inf,inf,0.0
j10_48,proactive,10,23,inf,inf,0.0
j10_48,proactive,10,24,inf,inf,0.0
j10_48,proactive,10,25,inf,inf,0.0
j10_48,proactive,10,26,inf,inf,0.0
j10_48,proactive,10,27,inf,inf,0.0
j10_48,proactive,10,28,inf,inf,0.0
j10_48,proactive,10,29,inf,inf,0.0
j10_48,proactive,10,30,inf,40.0,100.0
j10_48,proactive,10,31,inf,inf,0.0
j10_48,proactive,10,32,inf,inf,0.0
j10_48,proactive,10,33,inf,inf,0.0
j10_48,proactive,10,34,inf,inf,0.0
j10_48,proactive,10,35,inf,inf,0.0
j10_48,proactive,10,36,inf,inf,0.0
j10_48,proactive,10,37,inf,inf,0.0
j10_48,proactive,10,38,inf,inf,0.0
j10_48,proactive,10,39,inf,inf,0.0
j10_48,proactive,10,40,inf,inf,0.0
j10_48,proactive,10,41,inf,inf,0.0
j10_48,proactive,10,42,inf,inf,0.0
j10_48,proactive,10,43,inf,inf,0.0
j10_48,proactive,10,44,inf,inf,0.0
j10_48,proactive,10,45,inf,inf,0.0
j10_48,proactive,10,46,inf,40.0,100.0
j10_48,proactive,10,47,inf,inf,0.0
j10_48,proactive,10,48,inf,inf,0.0
j10_48,proactive,10,49,inf,inf,0.0
j10_49,proactive,10,0,28.0,24.0,16.666666666666668
j10_49,proactive,10,1,28.0,24.0,16.666666666666668
j10_49,proactive,10,2,28.0,24.0,16.666666666666668
j10_49,proactive,10,3,28.0,25.0,12.0
j10_49,proactive,10,4,28.0,25.0,12.0
j10_49,proactive,10,5,28.0,27.0,3.7037037037037037
j10_49,proactive,10,6,28.0,24.0,16.666666666666668
j10_49,proactive,10,7,28.0,28.0,0.0
j10_49,proactive,10,8,29.0,28.0,3.5714285714285716
j10_49,proactive,10,9,28.0,28.0,0.0
j10_49,proactive,10,10,28.0,25.0,12.0
j10_49,proactive,10,11,28.0,26.0,7.6923076923076925
j10_49,proactive,10,12,28.0,25.0,12.0
j10_49,proactive,10,13,28.0,24.0,16.666666666666668
j10_49,proactive,10,14,29.0,29.0,0.0
j10_49,proactive,10,15,28.0,26.0,7.6923076923076925
j10_49,proactive,10,16,29.0,28.0,3.5714285714285716
j10_49,proactive,10,17,28.0,25.0,12.0
j10_49,proactive,10,18,28.0,28.0,0.0
j10_49,proactive,10,19,29.0,28.0,3.5714285714285716
j10_49,proactive,10,20,28.0,27.0,3.7037037037037037
j10_49,proactive,10,21,28.0,24.0,16.666666666666668
j10_49,proactive,10,22,28.0,26.0,7.6923076923076925
j10_49,proactive,10,23,28.0,28.0,0.0
j10_49,proactive,10,24,28.0,27.0,3.7037037037037037
j10_49,proactive,10,25,29.0,25.0,16.0
j10_49,proactive,10,26,28.0,26.0,7.6923076923076925
j10_49,proactive,10,27,28.0,25.0,12.0
j10_49,proactive,10,28,28.0,24.0,16.666666666666668
j10_49,proactive,10,29,28.0,28.0,0.0
j10_49,proactive,10,30,28.0,26.0,7.6923076923076925
j10_49,proactive,10,31,29.0,26.0,11.538461538461538
j10_49,proactive,10,32,28.0,24.0,16.666666666666668
j10_49,proactive,10,33,29.0,27.0,7.407407407407407
j10_49,proactive,10,34,28.0,24.0,16.666666666666668
j10_49,proactive,10,35,29.0,26.0,11.538461538461538
j10_49,proactive,10,36,29.0,25.0,16.0
j10_49,proactive,10,37,29.0,27.0,7.407407407407407
j10_49,proactive,10,38,29.0,25.0,16.0
j10_49,proactive,10,39,28.0,25.0,12.0
j10_49,proactive,10,40,28.0,25.0,12.0
j10_49,proactive,10,41,28.0,28.0,0.0
j10_49,proactive,10,42,28.0,27.0,3.7037037037037037
j10_49,proactive,10,43,28.0,27.0,3.7037037037037037
j10_49,proactive,10,44,28.0,25.0,12.0
j10_49,proactive,10,45,28.0,26.0,7.6923076923076925
j10_49,proactive,10,46,28.0,24.0,16.666666666666668
j10_49,proactive,10,47,28.0,27.0,3.7037037037037037
j10_49,proactive,10,48,29.0,25.0,16.0
j10_49,proactive,10,49,28.0,24.0,16.666666666666668
j10_50,proactive,10,0,74.0,55.0,34.54545454545455
j10_50,proactive,10,1,74.0,57.0,29.82456140350877
j10_50,proactive,10,2,inf,67.0,100.0
j10_50,proactive,10,3,74.0,55.0,34.54545454545455
j10_50,proactive,10,4,74.0,52.0,42.30769230769231
j10_50,proactive,10,5,inf,68.0,100.0
j10_50,proactive,10,6,74.0,55.0,34.54545454545455
j10_50,proactive,10,7,74.0,62.0,19.35483870967742
j10_50,proactive,10,8,74.0,53.0,39.62264150943396
j10_50,proactive,10,9,75.0,64.0,17.1875
j10_50,proactive,10,10,75.0,63.0,19.047619047619047
j10_50,proactive,10,11,74.0,54.0,37.03703703703704
j10_50,proactive,10,12,74.0,58.0,27.586206896551722
j10_50,proactive,10,13,74.0,53.0,39.62264150943396
j10_50,proactive,10,14,74.0,57.0,29.82456140350877
j10_50,proactive,10,15,75.0,60.0,25.0
j10_50,proactive,10,16,74.0,53.0,39.62264150943396
j10_50,proactive,10,17,74.0,51.0,45.09803921568628
j10_50,proactive,10,18,75.0,58.0,29.310344827586206
j10_50,proactive,10,19,74.0,52.0,42.30769230769231
j10_50,proactive,10,20,74.0,50.0,48.0
j10_50,proactive,10,21,74.0,62.0,19.35483870967742
j10_50,proactive,10,22,74.0,68.0,8.823529411764707
j10_50,proactive,10,23,74.0,58.0,27.586206896551722
j10_50,proactive,10,24,74.0,58.0,27.586206896551722
j10_50,proactive,10,25,74.0,56.0,32.142857142857146
j10_50,proactive,10,26,inf,66.0,100.0
j10_50,proactive,10,27,74.0,47.0,57.4468085106383
j10_50,proactive,10,28,inf,71.0,100.0
j10_50,proactive,10,29,74.0,63.0,17.46031746031746
j10_50,proactive,10,30,74.0,62.0,19.35483870967742
j10_50,proactive,10,31,inf,56.0,100.0
j10_50,proactive,10,32,74.0,57.0,29.82456140350877
j10_50,proactive,10,33,74.0,58.0,27.586206896551722
j10_50,proactive,10,34,75.0,53.0,41.509433962264154
j10_50,proactive,10,35,74.0,51.0,45.09803921568628
j10_50,proactive,10,36,75.0,64.0,17.1875
j10_50,proactive,10,37,75.0,56.0,33.92857142857143
j10_50,proactive,10,38,74.0,51.0,45.09803921568628
j10_50,proactive,10,39,74.0,52.0,42.30769230769231
j10_50,proactive,10,40,74.0,65.0,13.846153846153847
j10_50,proactive,10,41,74.0,53.0,39.62264150943396
j10_50,proactive,10,42,74.0,55.0,34.54545454545455
j10_50,proactive,10,43,74.0,64.0,15.625
j10_50,proactive,10,44,75.0,58.0,29.310344827586206
