instance_folder,instance_id,obj,method,time_limit_rescheduling,time_limit_initial,solver_calls,feasibility,real_durations,estimated_start_times,start_times,time_offline,time_online,mode,estimated_durations,obj_pi
j30,4,119.0,reactive_quantile_0.9,2,60,1,True,"[0, 6, 5, 5, 7, 1, 3, 7, 2, 5, 2, 5, 3, 9, 7, 8, 6, 11, 4, 3, 11, 9, 4, 6, 4, 11, 5, 1, 1, 1, 4, 0]","[0, 0, 16, 11, 35, 92, 104, 28, 18, 55, 60, 11, 67, 46, 16, 46, 35, 43, 58, 67, 16, 93, 85, 104, 35, 74, 115, 66, 113, 112, 95, 119]","[0, 0, 16, 11, 35, 92, 104, 28, 18, 55, 60, 11, 67, 46, 16, 46, 35, 43, 58, 67, 16, 93, 85, 104, 35, 74, 114, 66, 102, 112, 95, 118]",3.6080782413482666,5.363264083862305,quantile_0.9,"[0, 6, 5, 5, 7, 1, 3, 7, 2, 5, 2, 5, 3, 9, 7, 8, 6, 11, 4, 3, 11, 9, 4, 6, 4, 11, 5, 1, 1, 1, 4, 0]",90.0
j30,4,118.0,reactive_quantile_0.9,2,60,1,True,"[0, 11, 7, 2, 8, 1, 4, 3, 3, 5, 5, 5, 4, 8, 10, 9, 2, 12, 4, 7, 8, 10, 5, 5, 7, 6, 2, 1, 1, 2, 4, 0]","[0, 0, 16, 11, 35, 92, 104, 28, 18, 55, 60, 11, 67, 46, 16, 46, 35, 43, 58, 67, 16, 93, 85, 104, 35, 74, 115, 66, 113, 112, 95, 119]","[0, 0, 16, 11, 35, 92, 104, 28, 18, 55, 60, 11, 67, 46, 16, 46, 35, 43, 58, 67, 16, 93, 85, 104, 35, 74, 114, 66, 103, 112, 95, 118]",2.593520164489746,3.2783539295196533,quantile_0.9,"[0, 11, 7, 2, 8, 1, 4, 3, 3, 5, 5, 5, 4, 8, 10, 9, 2, 12, 4, 7, 8, 10, 5, 5, 7, 6, 2, 1, 1, 2, 4, 0]",86.0
j30,4,119.0,reactive_quantile_0.9,2,60,1,True,"[0, 7, 4, 2, 9, 1, 2, 4, 4, 2, 6, 5, 6, 12, 9, 9, 5, 8, 7, 6, 11, 10, 6, 7, 8, 10, 2, 1, 2, 1, 5, 0]","[0, 0, 16, 11, 35, 92, 104, 28, 18, 55, 60, 11, 67, 46, 16, 46, 35, 43, 58, 67, 16, 93, 85, 104, 35, 74, 115, 66, 113, 112, 95, 119]","[0, 0, 16, 11, 35, 92, 104, 28, 18, 55, 60, 11, 67, 46, 16, 46, 35, 43, 58, 67, 16, 93, 85, 104, 35, 74, 115, 66, 113, 112, 95, 119]",2.554558038711548,6.107646226882935,quantile_0.9,"[0, 7, 4, 2, 9, 1, 2, 4, 4, 2, 6, 5, 6, 12, 9, 9, 5, 8, 7, 6, 11, 10, 6, 7, 8, 10, 2, 1, 2, 1, 5, 0]",95.0
j30,4,119.0,reactive_quantile_0.9,2,60,1,True,"[0, 11, 5, 5, 6, 1, 4, 5, 4, 2, 4, 4, 4, 10, 6, 10, 6, 12, 5, 6, 7, 10, 4, 7, 5, 6, 2, 1, 1, 3, 2, 0]","[0, 0, 16, 11, 35, 92, 104, 28, 18, 55, 60, 11, 67, 46, 16, 46, 35, 43, 58, 67, 16, 93, 85, 104, 35, 74, 115, 66, 113, 112, 95, 119]","[0, 0, 16, 11, 35, 92, 104, 28, 18, 55, 60, 11, 67, 46, 16, 46, 35, 43, 58, 67, 16, 93, 85, 104, 35, 74, 115, 66, 103, 112, 95, 119]",3.0575449466705322,4.080142259597778,quantile_0.9,"[0, 11, 5, 5, 6, 1, 4, 5, 4, 2, 4, 4, 4, 10, 6, 10, 6, 12, 5, 6, 7, 10, 4, 7, 5, 6, 2, 1, 1, 3, 2, 0]",87.0
j30,5,inf,reactive_quantile_0.9,2,60,1,False,"[0, 5, 2, 5, 3, 7, 11, 1, 1, 3, 3, 1, 5, 1, 6, 2, 1, 3, 8, 1, 8, 2, 5, 8, 4, 11, 6, 4, 5, 1, 1, 0]",,,inf,inf,quantile_0.9,"[0, 8, 2, 9, 6, 11, 12, 2, 1, 6, 6, 1, 9, 2, 9, 5, 2, 5, 9, 1, 12, 3, 9, 9, 5, 12, 9, 7, 6, 1, 2, 0]",91.0
j30,5,inf,reactive_quantile_0.9,2,60,1,False,"[0, 4, 1, 7, 4, 7, 9, 1, 1, 4, 2, 1, 5, 2, 6, 3, 2, 5, 5, 1, 6, 2, 9, 7, 2, 9, 8, 3, 5, 1, 1, 0]",,,inf,inf,quantile_0.9,"[0, 8, 2, 9, 6, 11, 12, 2, 1, 6, 6, 1, 9, 2, 9, 5, 2, 5, 9, 1, 12, 3, 9, 9, 5, 12, 9, 7, 6, 1, 2, 0]",89.0
j30,5,inf,reactive_quantile_0.9,2,60,1,False,"[0, 4, 1, 5, 6, 8, 11, 2, 1, 6, 4, 1, 5, 2, 8, 5, 2, 3, 6, 1, 8, 1, 8, 5, 4, 6, 9, 5, 6, 1, 1, 0]",,,inf,inf,quantile_0.9,"[0, 8, 2, 9, 6, 11, 12, 2, 1, 6, 6, 1, 9, 2, 9, 5, 2, 5, 9, 1, 12, 3, 9, 9, 5, 12, 9, 7, 6, 1, 2, 0]",94.0
j30,5,inf,reactive_quantile_0.9,2,60,1,False,"[0, 6, 1, 8, 2, 6, 10, 2, 1, 4, 3, 1, 5, 1, 8, 2, 2, 4, 9, 1, 10, 3, 8, 8, 5, 9, 7, 6, 5, 1, 2, 0]",,,inf,inf,quantile_0.9,"[0, 8, 2, 9, 6, 11, 12, 2, 1, 6, 6, 1, 9, 2, 9, 5, 2, 5, 9, 1, 12, 3, 9, 9, 5, 12, 9, 7, 6, 1, 2, 0]",94.0
j30,7,inf,reactive_quantile_0.9,2,60,1,False,"[0, 2, 6, 1, 1, 5, 2, 9, 2, 3, 2, 7, 7, 5, 3, 1, 1, 1, 5, 1, 1, 1, 11, 3, 2, 8, 10, 8, 2, 2, 6, 0]",,,inf,inf,quantile_0.9,"[0, 2, 7, 2, 3, 5, 2, 11, 3, 7, 5, 12, 7, 5, 5, 2, 1, 2, 8, 2, 3, 1, 11, 3, 5, 9, 12, 11, 5, 3, 8, 0]",72.0
j30,7,inf,reactive_quantile_0.9,2,60,1,False,"[0, 2, 7, 1, 1, 5, 2, 6, 2, 3, 3, 9, 4, 3, 4, 2, 1, 1, 8, 2, 3, 1, 11, 1, 5, 5, 9, 7, 4, 2, 8, 0]",,,inf,inf,quantile_0.9,"[0, 2, 7, 2, 3, 5, 2, 11, 3, 7, 5, 12, 7, 5, 5, 2, 1, 2, 8, 2, 3, 1, 11, 3, 5, 9, 12, 11, 5, 3, 8, 0]",74.0
j30,7,inf,reactive_quantile_0.9,2,60,1,False,"[0, 2, 3, 2, 1, 3, 2, 7, 2, 3, 4, 11, 3, 2, 4, 2, 1, 2, 8, 1, 3, 1, 6, 2, 5, 8, 9, 11, 3, 2, 6, 0]",,,inf,inf,quantile_0.9,"[0, 2, 7, 2, 3, 5, 2, 11, 3, 7, 5, 12, 7, 5, 5, 2, 1, 2, 8, 2, 3, 1, 11, 3, 5, 9, 12, 11, 5, 3, 8, 0]",70.0
j30,9,inf,reactive_quantile_0.9,2,60,1,False,"[0, 5, 5, 2, 2, 6, 3, 2, 9, 2, 2, 6, 11, 3, 7, 6, 1, 9, 3, 2, 7, 7, 2, 3, 1, 1, 7, 7, 1, 10, 6, 0]",,,inf,inf,quantile_0.9,"[0, 9, 8, 3, 3, 9, 6, 6, 9, 2, 5, 12, 12, 3, 11, 11, 2, 12, 6, 2, 8, 7, 6, 6, 1, 1, 8, 7, 2, 11, 12, 0]",95.0
j30,9,inf,reactive_quantile_0.9,2,60,1,False,"[0, 8, 5, 3, 1, 9, 3, 4, 7, 2, 2, 12, 7, 3, 11, 10, 2, 11, 3, 2, 4, 3, 4, 4, 1, 1, 5, 6, 1, 8, 12, 0]",,,inf,inf,quantile_0.9,"[0, 9, 8, 3, 3, 9, 6, 6, 9, 2, 5, 12, 12, 3, 11, 11, 2, 12, 6, 2, 8, 7, 6, 6, 1, 1, 8, 7, 2, 11, 12, 0]",106.0
j30,9,inf,reactive_quantile_0.9,2,60,1,False,"[0, 5, 4, 2, 2, 8, 2, 2, 9, 2, 4, 8, 10, 2, 9, 11, 1, 9, 6, 2, 8, 7, 6, 3, 1, 1, 4, 7, 1, 6, 11, 0]",,,inf,inf,quantile_0.9,"[0, 9, 8, 3, 3, 9, 6, 6, 9, 2, 5, 12, 12, 3, 11, 11, 2, 12, 6, 2, 8, 7, 6, 6, 1, 1, 8, 7, 2, 11, 12, 0]",113.0
j30,9,inf,reactive_quantile_0.9,2,60,1,False,"[0, 7, 8, 2, 2, 5, 4, 6, 9, 1, 2, 7, 12, 1, 7, 6, 1, 9, 3, 1, 8, 7, 4, 4, 1, 1, 4, 4, 1, 8, 6, 0]",,,inf,inf,quantile_0.9,"[0, 9, 8, 3, 3, 9, 6, 6, 9, 2, 5, 12, 12, 3, 11, 11, 2, 12, 6, 2, 8, 7, 6, 6, 1, 1, 8, 7, 2, 11, 12, 0]",96.0
j30,9,inf,reactive_quantile_0.9,2,60,1,False,"[0, 6, 6, 1, 3, 5, 3, 4, 6, 2, 2, 8, 6, 2, 6, 7, 2, 6, 3, 2, 5, 4, 6, 6, 1, 1, 7, 3, 2, 6, 9, 0]",,,inf,inf,quantile_0.9,"[0, 9, 8, 3, 3, 9, 6, 6, 9, 2, 5, 12, 12, 3, 11, 11, 2, 12, 6, 2, 8, 7, 6, 6, 1, 1, 8, 7, 2, 11, 12, 0]",85.0
j30,9,inf,reactive_quantile_0.9,2,60,1,False,"[0, 6, 6, 2, 2, 9, 2, 2, 8, 2, 3, 11, 6, 3, 11, 6, 1, 8, 5, 1, 6, 3, 5, 5, 1, 1, 5, 5, 1, 9, 6, 0]",,,inf,inf,quantile_0.9,"[0, 9, 8, 3, 3, 9, 6, 6, 9, 2, 5, 12, 12, 3, 11, 11, 2, 12, 6, 2, 8, 7, 6, 6, 1, 1, 8, 7, 2, 11, 12, 0]",92.0
j30,9,inf,reactive_quantile_0.9,2,60,1,False,"[0, 5, 8, 3, 1, 7, 2, 5, 5, 1, 2, 11, 8, 2, 6, 10, 2, 6, 3, 1, 8, 7, 5, 5, 1, 1, 7, 6, 1, 9, 12, 0]",,,inf,inf,quantile_0.9,"[0, 9, 8, 3, 3, 9, 6, 6, 9, 2, 5, 12, 12, 3, 11, 11, 2, 12, 6, 2, 8, 7, 6, 6, 1, 1, 8, 7, 2, 11, 12, 0]",105.0
j30,9,inf,reactive_quantile_0.9,2,60,1,False,"[0, 8, 8, 3, 1, 9, 2, 5, 8, 1, 5, 11, 12, 3, 11, 7, 2, 6, 4, 1, 6, 3, 4, 3, 1, 1, 8, 3, 1, 10, 12, 0]",,,inf,inf,quantile_0.9,"[0, 9, 8, 3, 3, 9, 6, 6, 9, 2, 5, 12, 12, 3, 11, 11, 2, 12, 6, 2, 8, 7, 6, 6, 1, 1, 8, 7, 2, 11, 12, 0]",110.0
j30,9,inf,reactive_quantile_0.9,2,60,1,False,"[0, 6, 7, 2, 1, 6, 4, 3, 5, 1, 4, 12, 10, 2, 6, 6, 2, 7, 2, 1, 7, 5, 5, 6, 1, 1, 8, 6, 1, 6, 6, 0]",,,inf,inf,quantile_0.9,"[0, 9, 8, 3, 3, 9, 6, 6, 9, 2, 5, 12, 12, 3, 11, 11, 2, 12, 6, 2, 8, 7, 6, 6, 1, 1, 8, 7, 2, 11, 12, 0]",87.0
j30,10,inf,reactive_quantile_0.9,2,60,1,False,"[0, 2, 7, 2, 4, 4, 7, 3, 6, 2, 8, 8, 1, 2, 5, 6, 6, 1, 5, 7, 5, 1, 1, 3, 4, 1, 5, 6, 7, 3, 1, 0]",,,inf,inf,quantile_0.9,"[0, 3, 8, 5, 8, 7, 8, 7, 12, 3, 8, 8, 2, 2, 7, 6, 8, 3, 6, 7, 7, 1, 3, 5, 6, 3, 5, 9, 12, 3, 2, 0]",73.0
j30,11,63.0,reactive_quantile_0.9,2,60,1,True,"[0, 6, 9, 6, 3, 9, 5, 2, 1, 1, 4, 9, 1, 8, 12, 7, 1, 3, 7, 1, 6, 1, 5, 9, 1, 3, 2, 2, 1, 3, 7, 0]","[0, 12, 19, 0, 31, 20, 32, 9, 15, 7, 0, 0, 20, 21, 0, 9, 37, 28, 44, 53, 29, 17, 26, 38, 42, 23, 37, 58, 45, 57, 56, 62]","[0, 12, 19, 0, 31, 20, 32, 9, 15, 7, 0, 0, 20, 21, 0, 9, 37, 28, 44, 53, 29, 17, 26, 38, 42, 23, 37, 58, 45, 57, 56, 62]",0.061150312423706055,1.098099946975708,quantile_0.9,"[0, 6, 9, 6, 3, 9, 5, 2, 1, 1, 4, 9, 1, 8, 12, 7, 1, 3, 7, 1, 6, 1, 5, 9, 1, 3, 2, 2, 1, 3, 7, 0]",63.0
j30,11,62.0,reactive_quantile_0.9,2,60,1,True,"[0, 4, 6, 12, 2, 12, 6, 3, 1, 1, 4, 6, 1, 4, 10, 7, 1, 1, 3, 2, 7, 3, 3, 5, 1, 3, 5, 2, 1, 2, 4, 0]","[0, 12, 19, 0, 31, 20, 32, 9, 15, 7, 0, 0, 20, 21, 0, 9, 37, 28, 44, 53, 29, 17, 26, 38, 42, 23, 37, 58, 45, 57, 56, 62]","[0, 12, 19, 0, 31, 20, 32, 9, 15, 7, 0, 0, 20, 21, 0, 9, 37, 28, 44, 53, 29, 17, 26, 38, 42, 23, 37, 58, 45, 57, 56, 62]",0.06390500068664551,2.2478818893432617,quantile_0.9,"[0, 4, 6, 12, 2, 12, 6, 3, 1, 1, 4, 6, 1, 4, 10, 7, 1, 1, 3, 2, 7, 3, 3, 5, 1, 3, 5, 2, 1, 2, 4, 0]",62.0
j30,11,62.0,reactive_quantile_0.9,2,60,1,True,"[0, 4, 8, 10, 2, 7, 8, 2, 1, 1, 5, 9, 1, 4, 11, 9, 1, 2, 5, 2, 4, 1, 3, 7, 1, 3, 3, 1, 1, 2, 6, 0]","[0, 12, 19, 0, 31, 20, 32, 9, 15, 7, 0, 0, 20, 21, 0, 9, 37, 28, 44, 53, 29, 17, 26, 38, 42, 23, 37, 58, 45, 57, 56, 62]","[0, 12, 19, 0, 31, 20, 32, 9, 15, 7, 0, 0, 20, 21, 0, 9, 37, 28, 44, 53, 29, 17, 26, 38, 42, 23, 37, 58, 45, 57, 56, 62]",0.08702993392944336,1.8610591888427734,quantile_0.9,"[0, 4, 8, 10, 2, 7, 8, 2, 1, 1, 5, 9, 1, 4, 11, 9, 1, 2, 5, 2, 4, 1, 3, 7, 1, 3, 3, 1, 1, 2, 6, 0]",62.0
j30,11,63.0,reactive_quantile_0.9,2,60,1,True,"[0, 7, 8, 11, 3, 9, 5, 2, 1, 1, 5, 7, 1, 5, 9, 10, 1, 3, 3, 1, 5, 2, 3, 8, 1, 1, 2, 2, 2, 3, 7, 0]","[0, 12, 19, 0, 31, 20, 32, 9, 15, 7, 0, 0, 20, 21, 0, 9, 37, 28, 44, 53, 29, 17, 26, 38, 42, 23, 37, 58, 45, 57, 56, 62]","[0, 12, 19, 0, 31, 20, 32, 9, 15, 7, 0, 0, 20, 21, 0, 9, 37, 28, 44, 53, 29, 17, 26, 38, 42, 23, 37, 58, 45, 57, 56, 62]",0.06797409057617188,1.234104871749878,quantile_0.9,"[0, 7, 8, 11, 3, 9, 5, 2, 1, 1, 5, 7, 1, 5, 9, 10, 1, 3, 3, 1, 5, 2, 3, 8, 1, 1, 2, 2, 2, 3, 7, 0]",63.0
j30,11,62.0,reactive_quantile_0.9,2,60,1,True,"[0, 5, 9, 9, 5, 11, 5, 5, 1, 1, 7, 8, 1, 8, 12, 10, 1, 2, 7, 2, 4, 1, 4, 5, 1, 2, 4, 2, 1, 2, 4, 0]","[0, 12, 19, 0, 31, 20, 32, 9, 15, 7, 0, 0, 20, 21, 0, 9, 37, 28, 44, 53, 29, 17, 26, 38, 42, 23, 37, 58, 45, 57, 56, 62]","[0, 12, 19, 0, 31, 20, 32, 9, 15, 7, 0, 0, 20, 21, 0, 9, 37, 28, 44, 53, 29, 17, 26, 38, 42, 23, 37, 58, 45, 57, 56, 62]",0.06143498420715332,1.2038469314575195,quantile_0.9,"[0, 5, 9, 9, 5, 11, 5, 5, 1, 1, 7, 8, 1, 8, 12, 10, 1, 2, 7, 2, 4, 1, 4, 5, 1, 2, 4, 2, 1, 2, 4, 0]",62.0
j30,11,62.0,reactive_quantile_0.9,2,60,1,True,"[0, 3, 7, 10, 6, 6, 9, 3, 1, 1, 7, 6, 1, 4, 8, 9, 1, 2, 5, 1, 8, 3, 4, 5, 1, 2, 4, 1, 1, 3, 3, 0]","[0, 12, 19, 0, 31, 20, 32, 9, 15, 7, 0, 0, 20, 21, 0, 9, 37, 28, 44, 53, 29, 17, 26, 38, 42, 23, 37, 58, 45, 57, 56, 62]","[0, 12, 19, 0, 31, 20, 32, 9, 15, 7, 0, 0, 20, 21, 0, 9, 37, 28, 44, 53, 29, 17, 26, 38, 42, 23, 37, 58, 45, 57, 56, 62]",0.06602597236633301,1.5087099075317383,quantile_0.9,"[0, 3, 7, 10, 6, 6, 9, 3, 1, 1, 7, 6, 1, 4, 8, 9, 1, 2, 5, 1, 8, 3, 4, 5, 1, 2, 4, 1, 1, 3, 3, 0]",62.0
j30,11,62.0,reactive_quantile_0.9,2,60,1,True,"[0, 4, 7, 10, 2, 12, 6, 4, 1, 1, 4, 9, 1, 6, 6, 11, 1, 1, 4, 2, 4, 2, 5, 6, 1, 2, 4, 2, 1, 1, 6, 0]","[0, 12, 19, 0, 31, 20, 32, 9, 15, 7, 0, 0, 20, 21, 0, 9, 37, 28, 44, 53, 29, 17, 26, 38, 42, 23, 37, 58, 45, 57, 56, 62]","[0, 12, 19, 0, 31, 20, 32, 9, 15, 7, 0, 0, 20, 21, 0, 9, 37, 28, 44, 53, 29, 17, 26, 38, 42, 23, 37, 58, 45, 57, 56, 62]",0.0609431266784668,1.1232249736785889,quantile_0.9,"[0, 4, 7, 10, 2, 12, 6, 4, 1, 1, 4, 9, 1, 6, 6, 11, 1, 1, 4, 2, 4, 2, 5, 6, 1, 2, 4, 2, 1, 1, 6, 0]",62.0
j30,11,62.0,reactive_quantile_0.9,2,60,1,True,"[0, 3, 8, 6, 5, 7, 7, 5, 1, 1, 7, 5, 1, 4, 11, 9, 1, 2, 4, 2, 4, 3, 3, 5, 1, 1, 4, 2, 2, 1, 5, 0]","[0, 12, 19, 0, 31, 20, 32, 9, 15, 7, 0, 0, 20, 21, 0, 9, 37, 28, 44, 53, 29, 17, 26, 38, 42, 23, 37, 58, 45, 57, 56, 62]","[0, 12, 19, 0, 31, 20, 32, 9, 15, 7, 0, 0, 20, 21, 0, 9, 37, 28, 44, 53, 29, 17, 26, 38, 42, 23, 37, 58, 45, 57, 56, 62]",0.06934189796447754,1.0818941593170166,quantile_0.9,"[0, 3, 8, 6, 5, 7, 7, 5, 1, 1, 7, 5, 1, 4, 11, 9, 1, 2, 4, 2, 4, 3, 3, 5, 1, 1, 4, 2, 2, 1, 5, 0]",62.0
j30,11,63.0,reactive_quantile_0.9,2,60,1,True,"[0, 3, 8, 9, 3, 8, 9, 5, 1, 1, 3, 5, 1, 8, 8, 10, 1, 3, 5, 1, 7, 1, 2, 9, 1, 2, 4, 2, 2, 1, 7, 0]","[0, 12, 19, 0, 31, 20, 32, 9, 15, 7, 0, 0, 20, 21, 0, 9, 37, 28, 44, 53, 29, 17, 26, 38, 42, 23, 37, 58, 45, 57, 56, 62]","[0, 12, 19, 0, 31, 20, 32, 9, 15, 7, 0, 0, 20, 21, 0, 9, 37, 28, 44, 53, 29, 17, 26, 38, 42, 23, 37, 58, 45, 57, 56, 62]",0.06586384773254395,0.9710080623626709,quantile_0.9,"[0, 3, 8, 9, 3, 8, 9, 5, 1, 1, 3, 5, 1, 8, 8, 10, 1, 3, 5, 1, 7, 1, 2, 9, 1, 2, 4, 2, 2, 1, 7, 0]",63.0
