,seed,makespan,lateness,nr_unfinished_products
0,54877,950.5117173250558,629.8268402172433,4
1,25735,938.7758095048841,339.31253027830974,6
2,33460,964.6733222673622,672.8315723702585,4
3,41007,940.367729440237,619.611673704382,6
4,97411,951.1539695032759,391.5658078737563,6
5,22443,947.2748836941125,568.6699508475928,6
6,4784,943.7263017891255,571.1712694081515,9
7,46969,960.8985462271355,185.7819347952102,10
8,66955,964.5927983348727,449.0227756866917,7
9,24235,946.7757410491421,257.82888503573474,8
10,35806,953.745894084734,249.33946379771362,7
11,15162,938.4518458002113,337.1748642655633,8
12,88111,934.3527687927793,595.5565840991766,7
13,621,945.7786660016646,416.9929523951977,7
14,62227,947.7541601378338,551.8355498070673,7
15,3035,937.0557361352384,152.2535759436264,9
16,91177,930.3572608485482,574.1239422766292,4
17,60437,956.5565941915065,665.8677161251953,6
18,20654,945.5627051530599,545.9876326058162,6
19,52842,968.0177759998197,484.63015431753604,9
20,77505,952.3175091653726,653.7572285441216,6
21,82579,930.4394176764387,544.5176784643253,6
22,34447,943.2601811331872,307.67602515156307,9
23,81647,945.632427545658,584.3189836604533,5
24,16675,974.2244440253312,410.47229692842177,6
25,80671,954.3920840874667,356.63089778559913,7
26,4302,950.7645233978787,439.4553536020327,7
27,69501,936.2630926244226,348.859793781211,7
28,97666,953.778763933698,346.974649004301,7
29,29577,937.3627421092724,152.15207971045425,8
30,2567,947.3956753618838,657.3055490682945,4
31,79933,944.3303798199275,399.29265890097815,7
32,43914,949.6979805848455,641.4683949097188,5
33,46549,935.7421848620463,525.4739766385098,7
34,81968,944.5181494817912,507.6731512196236,7
35,39299,960.0755257552396,424.20220272259144,7
36,71371,935.5326868005811,553.2500992152687,6
37,14348,929.6632647398187,387.2028121227203,5
38,90346,942.8589879322881,631.8349920058893,4
39,62546,949.5471495706538,620.0321013217306,4
40,76742,950.2105349037749,629.9474925792077,5
41,77978,934.0620544275027,279.31928265284694,8
42,80471,959.1407517843068,254.2236935571143,7
43,94543,941.3918101769832,497.228201537637,7
44,64668,955.635246173551,573.2858258374467,6
45,17677,956.7769522644419,594.8838069594244,6
46,24025,942.9245515337063,439.5859882170994,6
47,79829,944.9924365452724,592.2386569729086,4
48,16159,949.6497667311542,604.3780160170625,7
49,99826,956.0874324277731,606.2925381409138,4
50,63243,943.1755647835545,280.2896527888604,7
51,43403,952.2617410987237,569.6183479414125,5
52,33969,959.7014284270173,568.7021536463639,7
53,78673,940.9085225832233,408.2039938287985,5
54,29337,939.0603152666181,446.7533451110447,9
55,94971,957.2950700462085,593.552144194459,6
56,39755,931.3718278601704,365.40120120022914,9
57,73673,942.3406424902919,661.0882937301036,4
58,34139,948.727906685,324.11886723198893,8
59,69666,946.0833034694642,508.27193783859116,5
60,9932,947.2143515921144,414.3053404610972,6
61,16139,945.1633734569245,267.69907525014537,10
62,46357,954.6433162202102,251.50689428791668,8
63,72431,943.7707032195822,303.48436049221584,7
64,92683,932.2900753703381,416.51132541796085,9
65,71138,949.4104477484331,284.677593400653,9
66,80144,940.3020163517185,549.115261460773,7
67,4194,946.777842448296,528.1953507582786,7
68,51999,953.693159257756,429.96791486801055,6
69,15002,936.3052859388473,707.7778682028762,3
70,91468,962.5157843963724,631.2488349401933,6
71,74007,961.6966363787412,688.4861533381246,6
72,13198,938.7319025740726,568.7807556110766,9
73,43244,925.8852921015313,177.57218584867155,9
74,60947,938.7129717012781,674.5215116012736,2
75,79002,950.3516861526998,401.2715267776257,6
76,54997,930.9270186725126,262.2606346460144,8
77,47863,954.2966379597864,594.2951174117376,6
78,92416,948.9081688898722,376.57027248653753,8
79,22625,941.2078893467688,629.115294251047,6
80,48415,953.7252096359863,497.4941143351771,6
81,12246,934.7447485840116,169.36438925228686,9
82,45166,948.4832120083817,255.84270353061333,7
83,15099,935.9990808351687,414.65175827833707,5
84,71858,935.8397572272808,576.8855806763818,5
85,92461,955.4756624369373,381.1841384391262,8
86,4900,945.7535722233262,382.156536000655,7
87,92665,948.3714653164953,397.10686795933,8
88,3029,950.7045895528905,324.4635637246331,9
89,33612,929.4809158582501,377.79311603674194,8
90,98554,934.0834682933462,421.5933122035891,7
91,23846,939.9310489523166,572.9279092089076,5
92,14088,942.6130410961212,574.4230336986276,7
93,44750,949.1721029736376,226.8636367621241,9
94,26279,949.9359172173251,396.37768966311216,8
95,47030,949.2176056785842,561.8014753523997,6
96,48586,940.7827476133599,571.2854899942042,4
97,65276,931.672399550463,300.00328862457354,7
98,39674,964.5676091258257,415.09173127576946,7
99,84936,933.5049456273164,546.6842765453428,5
