,seed,makespan,lateness,nr_unfinished_products
265,94025,913.4930448186882,367.10761287518676,2
266,93526,912.0334372681183,375.4021752595361,3
267,99437,921.6817734194985,494.4243864318544,4
268,24301,922.4785545339457,357.9530647901403,5
269,94057,912.5642479754504,376.97585402882623,5
270,13641,920.0942035941814,323.82722275673484,5
271,69007,907.0674773247963,312.28433195890364,3
272,21012,920.8416449855712,367.7972863879587,2
273,68209,898.3324500086495,514.3740083906551,2
274,38345,891.6101272313888,288.37304791866154,4
275,73938,920.1918698192114,329.45725723223825,6
276,23335,923.4364865329496,395.21473175129745,2
277,57180,911.9586720393421,365.7896655950975,5
278,66165,906.5442629867581,374.0424254782032,5
279,76501,908.273602419414,345.0928188311526,3
280,82422,909.8780432317128,552.0559330107213,4
281,28373,931.6118949891619,367.4578591924545,4
282,72785,901.2782473045947,297.9907299616676,4
283,2621,909.4491664971852,332.99561143031735,3
284,42747,917.0982586470577,353.27549176197886,4
285,69786,919.028415807073,359.92102739133884,4
286,45581,910.1374465867752,311.95077828963326,4
287,48104,915.9964268762126,332.56813569319945,3
288,43280,906.6932448468501,393.0217182911706,4
289,66696,917.2095212506409,373.68642862547006,4
290,17727,916.8523228532749,488.9695796631346,4
291,97959,917.3113302474176,377.0584030481715,3
292,94229,908.9473407009334,373.93700075654203,5
293,18705,900.1062905781405,389.9444727832158,2
294,3299,913.6771835170076,384.50723028658,5
295,5648,904.1823530959888,364.944845758528,4
296,89578,929.2794273303844,394.9998529355746,4
297,35285,911.7106988024524,355.10426465008027,4
298,80258,923.0354578559991,383.58434403535136,5
299,22812,907.9209865216866,347.5396215508854,5
300,28518,924.1609992200202,338.4047782944748,7
301,57021,908.2993337335377,360.29538583120757,6
302,48318,912.3308316552725,315.42278320111814,6
303,84381,914.9104601352785,375.55356559293955,4
304,57528,900.6919814386448,333.61137797572553,5
305,97382,897.7271967716722,351.09069038688745,5
306,46735,899.8941483841959,342.54859232846104,4
307,25015,904.0374865251417,297.94761382579156,4
308,4279,925.1679513076612,370.55848969023464,3
309,19457,911.2415356077644,353.07017047574425,4
310,91615,909.108567538953,331.8071221524741,4
311,63018,922.8880470383658,370.61167136954316,4
312,37928,917.0604357496186,363.933092900435,3
313,94620,901.1722467982102,390.04635065249056,3
314,53986,908.0224935741401,374.69764894973014,3
315,39999,898.3450355941369,151.6512224818182,4
316,94383,900.0909662736976,423.4961071517474,4
317,21050,917.3110035888594,333.94641404260904,4
318,69692,915.5711181770648,512.8206034759133,3
319,79680,914.1780731479041,429.0515854249361,4
320,87702,909.6009124005539,333.3999201251421,5
321,95889,899.9911558880757,301.0479297927717,4
322,2821,923.0538611114492,389.2988334019417,4
323,641,913.7764288318441,370.7782531349393,3
324,32405,904.6793055832982,460.38797013727094,6
325,41498,908.0513364014171,363.91405142382916,2
326,88649,913.0544884940876,370.35542573647444,2
327,55356,899.8345602324307,317.8581492438592,5
328,31638,917.4252460181197,335.90452186225286,5
329,16903,919.1999429574076,375.93205818302704,5
330,71264,925.5346711863752,525.1601293067098,5
331,12064,911.450404682241,330.58046077264737,6
332,87420,925.8716427487011,518.7202931509696,4
333,39814,935.6231872982883,385.97065751170237,6
334,52678,918.2383113777084,364.33445698116645,1
335,85438,925.1125024743756,437.683114551376,6
336,5024,911.504212565112,309.54565674310766,5
337,24992,902.0872268604057,359.3296880434274,2
338,8821,914.3595799118945,372.6913202287087,6
339,21727,920.7987340046972,491.65839038049876,3
340,64735,916.5514343079274,388.4868026677948,5
341,33545,900.2168349621894,331.4595292795367,3
342,53682,913.5764844326312,302.08534840404434,5
343,71683,906.2809125063632,344.43100084122227,5
344,9033,928.5955922881126,386.78555303476867,5
345,59090,908.6551188669712,348.1128203459924,5
346,12726,911.6620059965361,383.0437483537868,2
347,92318,925.8955911438857,384.55300234049355,2
348,74326,901.8351914982994,181.52433648186434,5
349,10567,913.4098784493299,369.574562606933,4
350,24763,907.8453848742978,388.12243986079454,6
351,93132,917.7252555225853,339.32697397322886,5
352,40802,911.794767042984,511.7768675117143,2
353,57776,917.1699145157539,371.17462396647625,3
354,72101,918.1028102494042,266.0665587773783,7
355,26185,915.9223213048215,364.4082374803146,4
356,75973,928.7233007424579,370.3660735094727,4
357,47448,907.0863618777396,405.33087963360754,4
358,11425,925.5610834111926,380.67765075926934,5
359,16179,919.2293272323511,390.1944379145465,2
360,53385,907.5166109788012,355.31591021634426,5
361,27286,905.3316877232367,350.9373278658421,4
362,27806,905.6815868186474,362.34174967830415,6
363,47701,919.2486323322613,487.6388432183031,4
364,7989,919.7437254506281,277.8896698586709,4
365,85690,913.1357430027974,347.04206448841614,3
366,43503,904.6517831436781,331.9063997985777,4
367,12194,898.2509300701868,215.18986669397464,5
368,56326,921.758025925482,329.57455910680994,5
369,73189,925.2231371091531,412.57660914560324,3
370,97968,922.9258714144478,378.7627418349289,4
371,91541,934.7339794252869,402.281253338591,4
372,40599,920.7878425841408,526.697382810051,3
373,80097,920.318348509778,300.9526054665349,5
374,45346,896.2121574106538,364.2096978715939,5
375,61624,921.5114986896574,346.53674753698283,3
376,89921,925.6813427650809,394.2653552597891,5
377,46077,898.1547476318235,354.8556822949431,4
378,97222,913.5591896714831,324.79356744654194,5
379,30228,917.0223489854068,326.71342790908,5
380,61232,910.1504069850154,378.14031516247314,2
381,89901,916.6968320428577,387.6879834214444,5
382,11184,926.1956299525934,355.2894907378884,5
383,62997,914.0921649644224,408.8409880196399,4
384,23872,908.3506699524087,467.2192401965942,3
385,4572,917.4988684111262,383.46859434661246,5
386,55347,910.6556839979748,255.25786196913123,4
387,7421,906.1232082024485,356.12919927536234,4
388,15004,923.1423000021024,349.993193700084,3
389,38896,909.5809007253769,367.83619807810885,3
390,595,926.2412168145607,405.38952521818067,6
391,52329,915.8010282836956,375.86752410898146,3
392,1982,901.1591621600496,445.99323005043505,2
393,98017,903.4842853069338,334.1667339951845,4
394,51527,907.9600742802893,304.7164947922172,4
395,14006,907.3764395631266,304.5159471440054,6
396,31183,909.281750864754,455.7517745567577,2
397,72807,905.9738108870965,364.6001092554317,2
398,77519,923.3807501046798,398.9794703968988,4
399,38033,905.2369643946154,304.77337349721574,2
400,45782,904.2046883513074,531.7428874851645,3
401,2453,890.8475113478688,305.24012861945585,4
402,82461,895.2586462187099,322.93435705436696,4
403,43490,913.9093656386448,335.50540285588283,6
404,68392,888.2637621262401,354.9447736103846,3
405,9695,925.3199954665625,505.72778751444093,3
406,19903,905.3702497265815,322.0163821099809,5
407,31593,917.7524496071107,494.872884086648,2
408,94758,903.0597178533282,348.5688132185693,4
409,95300,912.2819931252051,326.36430427792277,3
410,40557,927.4587102771033,353.47950417169284,4
411,72328,921.2398298263458,402.22216008960834,7
412,51806,937.3393208232304,378.12863016709855,5
413,73260,916.6690060613695,355.8320232751935,3
414,62371,906.8122659626538,445.40091028123436,2
415,16699,923.4399244391931,364.81187675228693,4
416,37742,924.1538850155112,355.5565734701984,3
417,20356,910.8627794182046,332.6670095367198,2
418,88303,901.487392225573,299.37561602973847,5
419,28433,902.4635449477225,443.26592026451954,3
420,93508,905.0748382981456,343.41502467903945,2
421,80308,912.9853615986028,268.8275723931016,4
422,47649,909.3092170370144,343.53533497849844,4
423,44693,919.4977085649122,314.4299604296507,3
424,64140,913.3940685220078,373.54281363836924,3
425,42433,914.9258875848192,488.80932291467605,3
426,39659,913.5297558619583,366.4723358057671,7
427,83022,915.0567334823194,359.6997084835034,3
428,58617,903.3596845050592,303.20017418174643,5
429,37754,910.9582729241781,463.84622695084977,3
430,34060,903.8774946584565,371.6577591602047,3
431,33125,921.9170869742304,352.6536258906592,4
432,16952,883.2852569517244,327.1867089839567,4
433,33346,932.3903003302888,334.5048083003454,4
434,22936,900.2451424143785,369.9828529434236,2
435,51014,896.385979095148,333.8549619255393,1
436,97494,914.1776286965954,387.78952348425594,2
437,76607,904.6133936160537,337.27648570165286,3
438,56798,907.681717424464,390.152733848892,4
439,55060,916.2067046449542,335.2839710840341,5
440,22631,906.983642471494,285.0619110675649,7
441,35382,925.6148009799722,356.0031067917771,5
442,68146,925.8917924711983,470.62564342521034,3
443,95508,909.9095511734139,332.85547809383013,4
444,9759,906.2287294623504,471.6306424353975,4
445,3549,910.3775044958044,323.25980618277686,4
446,62934,903.605954158223,356.5513159793744,6
447,9305,909.1328428823795,255.29169382153646,6
448,8015,903.4682005475505,351.2362517930053,3
449,90641,916.8965269454632,348.3662647918453,5
450,82277,923.9193009538432,318.49498439700756,5
451,34824,914.6148203025164,347.43228376178354,2
452,28020,922.9546375391587,392.8736969513453,2
453,46845,925.0053936193569,357.3827229719194,5
454,74857,905.2672660582816,330.78334416894825,2
455,24140,913.9341305977234,235.14374055588462,4
456,24110,931.5274665600066,281.0047134332963,8
457,34381,908.0459674449902,319.02075290468076,5
458,72500,897.5711334182628,300.5022475443494,5
459,68889,896.4935299870485,495.4212004163354,1
460,5683,907.6187807229556,347.3575330313579,6
461,54885,921.7283745240004,335.44121834151406,5
462,29583,913.9279271635571,409.86606156972323,2
463,70167,900.3740653352637,204.59150476070056,4
464,66350,911.5658870145736,335.79850648585636,5
465,97011,902.719914678198,315.67831204892434,6
466,58520,920.4450032651357,316.6137806819861,7
467,56650,911.8218643530867,451.0912317217952,4
468,63862,918.7238102574328,318.7949507792464,3
469,61120,902.9612470239122,338.7346627178106,4
470,77197,912.7090868516084,349.626592892536,5
471,3561,888.6434792510358,340.3671565136317,5
472,57487,917.9616035600983,303.9637952455347,6
473,60139,912.0231013308801,367.21427332334974,3
474,15787,902.7293658155704,345.82636094471,5
475,85367,898.9674385349733,261.25697935224525,4
476,13463,919.6589040865382,371.9154858913712,3
477,8093,910.2676737198874,358.4777293546231,3
478,37300,912.6875238669828,364.7229931966416,5
479,94287,911.4381845666733,357.8136381696613,4
480,79956,927.0776641367625,506.43303279183226,4
481,36053,907.4813103881181,359.806486215988,5
482,18622,916.2937768772563,310.5726984768088,5
483,79736,924.984888318512,359.74982928705367,4
484,4879,899.0912530716814,321.2832956615233,4
485,88361,906.0022036183193,368.81998797773065,1
486,9981,922.2771109727389,489.21085545612254,2
487,60134,894.9869777107988,437.71219725031017,3
488,5325,914.8608774192877,397.0316830671338,4
489,69818,909.6163535311131,351.6379371553862,4
490,86339,911.1630757525081,330.8319274846168,8
491,26010,914.3319727834208,312.5610184939177,4
492,26706,945.7898997907893,411.0865506034802,4
493,48141,919.3683239747123,330.51852428759,4
494,65832,934.025854942381,380.5717073698013,5
495,35055,911.1274411497941,307.68020810167116,4
496,50001,926.2331268173418,368.55418500197277,4
497,7219,904.0906188456464,350.0735725732512,7
498,68193,901.5166477654013,304.7080893721136,4
499,28262,914.1912555515803,342.61011946981785,5
500,52974,931.7933756823548,465.7138764421484,5
501,13325,908.2976741322568,314.48818498462447,3
502,95259,924.5469257299821,369.15658012686833,3
503,24318,897.0843862562749,315.16775344038035,5
504,46131,920.2354483476564,485.80198566288925,6
505,30985,905.5198176954594,303.1078427503678,4
506,67368,912.760958901778,356.13251068974023,4
507,78215,900.2098703515863,342.1899225753407,5
508,90405,919.6074113577253,493.58717841803457,2
509,53537,916.6049339171138,469.5531793805501,1
510,44218,906.314251282542,315.7726754712028,5
511,37919,910.1180261225255,354.61576506316726,3
512,61949,937.0230729032556,355.7229167865438,5
513,57410,920.2842934174208,334.01241226299874,5
514,9928,902.2324438832161,359.6580487161136,2
515,47573,911.3318262303849,362.05145794867224,5
516,22710,908.4768287886181,327.33960349688823,5
517,75513,915.2169946480298,308.28475096458635,5
518,72985,908.4802176863402,315.3312566493041,4
519,46193,913.57543810296,337.8821012535078,2
520,91273,921.4048790567929,508.27842393236426,1
521,70243,931.758286890801,388.12152291542293,4
522,46644,905.9489307917645,338.6991419153899,3
523,8682,899.9712420794345,320.20833557533354,2
524,69532,915.6373971302554,357.08327278918114,5
525,92469,906.133327033984,356.6098811007554,3
526,64565,908.684448878088,503.1072115349252,1
527,5209,916.9128411958231,333.1532129589291,8
528,42847,904.2720873787566,247.4694987660681,8
529,30565,910.9179520074896,327.9668513853153,4
530,71105,930.2309236745224,559.3985982426915,1
531,4026,916.6743358144436,392.1803152773655,3
532,4913,903.5094279509876,388.4213061270533,4
533,39189,925.3863953069588,485.203173117039,5
534,62843,909.6142209989823,335.5854031837374,3
535,8263,907.4249911851804,362.17193557056873,4
536,75464,918.251390696013,324.4263894160579,2
537,1860,920.1214399609788,367.00306188585455,3
538,95333,919.6432252731997,378.4612177386326,1
539,42522,936.429625837497,350.9459119973661,5
540,8264,909.4345823872413,281.3548757466424,3
541,48097,923.7020036990175,394.8107531626365,5
542,33014,918.1042934584062,339.4905640607285,4
543,55600,919.8189409505235,512.7384591368343,0
544,42106,915.801099882629,349.4863256548538,3
545,89559,918.8795178951718,308.0452441900097,3
546,98656,898.6510396294295,340.16898032073016,3
547,39258,901.7241236440734,419.09593648860016,5
548,60114,899.0285149446689,337.93200059761944,3
549,315,907.6691334914751,408.06741892094544,4
550,10736,919.3204496116302,391.2614118014593,4
551,80881,919.8226392406971,359.8930200554785,4
552,35071,904.653251473193,413.88819401372984,5
553,35276,901.9229610345873,334.8194739085293,3
554,68908,895.6657240242373,393.0981512515268,7
555,94853,903.5865329105471,319.76924160345254,5
556,61259,914.4301446510476,326.0905734894567,3
557,18908,914.9502083177704,382.0391717558126,3
558,84008,930.7380886851927,347.51171574991486,4
559,19200,921.4659326900303,491.26093507385826,3
560,50563,920.366308073407,537.8035202888284,1
561,70584,895.4111874112662,323.94187716209626,4
562,54614,907.3285141593126,301.0747379709687,5
563,37220,926.9813598769653,379.90450979093157,3
564,7692,909.3424091751348,366.5001091039818,2
565,73434,926.1093617902523,417.6325564600917,4
566,84913,904.9987826698681,285.20914409395914,6
567,55464,904.1627111301283,290.62283933719243,4
568,11368,907.1702509829671,324.54038426756154,5
569,33490,905.3826420176108,438.18066050226093,4
570,58373,921.2571409425932,378.9338247980613,2
571,60283,927.1436850668422,378.09202802199866,5
572,39314,907.2577319133298,320.73362546492933,5
573,43916,912.9004682014893,305.4152041919508,3
574,52165,938.8608512121314,389.4706866551966,4
575,38906,907.326311013684,353.8288520085804,4
576,38036,908.5911255166175,524.0043540582374,4
577,3463,927.7860666259216,519.8579611734301,4
578,63834,913.6322922542429,320.58528739848975,4
579,24920,908.6346895255645,514.6119309920501,4
580,63405,924.8328635078021,363.6276437814048,2
581,89724,924.8244373438681,365.73891008391274,4
582,83492,918.7952318485322,357.05227633084803,4
583,16457,906.3095071317408,390.10464442032844,5
584,95569,916.5228597206549,342.30124320946277,3
585,59099,925.9999641148597,384.0778150302633,3
586,4584,903.1145100288476,383.03625821392177,5
587,51047,938.183082318488,335.4134729386493,4
588,3616,906.8537298526999,326.00080856055445,5
589,1213,920.6708066179983,451.696663274378,5
590,19906,916.2449279786231,340.8072425211658,4
591,37278,916.8162090737228,300.7990081132165,7
592,32280,901.0824952520869,369.9231058198926,6
593,31772,902.0032084511632,334.1670131691667,5
594,16093,920.84532337827,323.55332367270023,4
595,10869,902.1010656237318,340.6788018371087,4
596,92159,904.5627893780702,350.28021512088947,4
597,27434,934.4397369403162,496.5905591675329,5
598,85358,898.8418350286496,308.52381568228986,3
599,1136,916.1305402885572,337.761737137537,5
600,82471,928.8919696685873,360.4884877361885,3
601,14646,917.0703370110565,335.05985025677,6
602,93340,901.4294795019666,356.71536101708784,1
603,8532,903.8635555975558,449.1979010052396,4
604,63670,914.4243530643766,322.4260089292002,3
605,87516,915.845301765328,372.3279590189354,3
606,80630,921.161224809905,345.7505246018221,4
607,23012,918.8769667917674,358.8837086985151,5
608,66666,907.6656200835157,303.220470251032,4
