,seed,makespan,lateness,nr_unfinished_products
0,54877,1033.0045379151916,584.9991137668176,4
1,25735,1039.0452332304435,579.7736792953359,4
2,33460,1039.5978787077702,570.8427414562419,3
3,41007,1037.4695580941936,563.1361826633895,4
4,97411,1016.0265685769484,580.3088708756775,3
5,22443,1045.7244381355836,549.6816845461509,3
6,4784,1037.4260919626818,533.6427817357077,3
7,46969,1034.0646004511832,569.1914869483209,3
8,66955,1038.5613007524921,570.851384366816,2
9,24235,1040.656803888117,559.2035159647982,3
10,35806,1025.487378170604,546.0846108399193,2
11,15162,1034.0223669928225,575.1040854963256,3
12,88111,1036.9275874468806,600.1164591095076,3
13,621,1040.9399758714806,561.4773038272522,2
14,62227,1033.6260344040934,580.4600427933558,3
15,3035,1042.4830361531356,572.6745044442695,4
16,91177,1023.583273301092,551.2416743244572,2
17,60437,1047.2035432023704,576.357102149907,3
18,20654,1051.466711432352,585.4989055242136,2
19,52842,1034.2612105768158,558.2773598855525,4
20,77505,1050.6944683010452,597.0663028623667,4
21,82579,1046.8775587172472,587.3059994944997,3
22,34447,1035.2175471477383,538.1696115875842,3
23,81647,1037.2436812639123,545.5963708776085,2
24,16675,1031.6135831839877,571.121434408802,3
25,80671,1038.3670304583188,579.2912751408894,3
26,4302,1039.6215222278383,575.8857852584518,4
27,69501,1040.1636232753492,571.1996741925591,2
28,97666,1023.5149689951021,550.2449757536459,3
29,29577,1039.1812857474345,569.9436886830757,2
30,2567,1040.5022674926988,593.6511866406004,2
31,79933,1043.7276656923532,596.3355419490216,3
32,43914,1026.2345947971514,535.3417107420479,3
33,46549,1035.812876199127,582.1834875853447,3
34,81968,1027.4473116582635,525.4971235519027,2
35,39299,1056.0564214526735,613.817335582536,4
36,71371,1055.9694422693842,622.8588438341257,3
37,14348,1046.666974377646,565.1130517901488,2
38,90346,1027.2185545328011,571.7745571857351,4
39,62546,1027.7594978409259,566.8876465504262,3
40,76742,1040.339128886366,568.4780016376925,4
41,77978,1035.2255240034983,598.468795843229,2
42,80471,1041.2631999547577,556.4008965366676,3
43,94543,1043.3370931868549,580.1594250005553,4
44,64668,1045.1228507524884,571.9469088719557,4
45,17677,1035.0700093754624,572.4398797821693,3
46,24025,1030.989657893911,592.749290007145,2
47,79829,1023.0417312930441,572.1998415176337,3
48,16159,1036.6438440195898,563.2344491656083,4
49,99826,1037.6099418963981,572.5653297891379,3
50,63243,1025.4717149406072,588.9082696746603,4
51,43403,1052.290271523928,576.6925724021639,3
52,33969,1040.7718174205793,562.957524313308,5
53,78673,1016.7508395100416,520.8850942326684,2
54,29337,1026.913248871844,587.8665678344007,4
55,94971,1056.1623062925205,589.0819099782409,3
56,39755,1031.9563769240565,557.7607495044304,4
57,73673,1030.3086010687546,569.5179697906265,3
58,34139,1032.3236152708196,569.4200274880704,3
59,69666,1034.7615400328,601.4106500683193,4
60,9932,1026.5803255892818,551.7660703969888,2
61,16139,1030.1533432768147,581.9172164317422,1
62,46357,1028.2700163821512,552.2342218521837,4
63,72431,1035.9585859104996,567.3645554626213,3
64,92683,1044.1190266013052,601.6158366144184,4
65,71138,1035.9208912565612,566.728453113361,4
66,80144,1031.9041244177422,535.7365956972149,4
67,4194,1029.5839528429858,583.107004809511,3
68,51999,1018.2180344201481,572.7071776643423,4
69,15002,1032.8730100582377,570.561732045193,4
70,91468,1034.5155504589834,545.6574022330853,4
71,74007,1022.4992777225622,553.8779396984844,3
72,13198,1034.024841178942,575.7366978049093,2
73,43244,1038.2206225089442,597.7694309299584,3
74,60947,1039.7897296261647,577.5221499276419,1
75,79002,1036.2473941951232,549.8036691778924,3
76,54997,1036.5399105814058,559.8170794300396,4
77,47863,1041.8686043385762,582.8609790726489,3
78,92416,1041.3776113085617,547.0444178531401,4
79,22625,1032.0541068288696,570.4959811135776,4
80,48415,1020.308060184189,557.4436779174257,4
81,12246,1020.8583158758566,534.4105524489235,2
82,45166,1036.0615431659594,556.3448357950042,1
83,15099,1051.0852562916043,577.7513370790829,2
84,71858,1032.6960345106509,572.1104764711016,4
85,92461,1034.1726645697104,599.7610083965167,4
86,4900,1034.6176845858345,595.7201737216924,3
87,92665,1037.1123321486455,552.1656622246153,2
88,3029,1025.424094088428,592.3578260346663,3
89,33612,1057.2626475266143,587.6647842228666,4
90,98554,1055.1971834777976,596.0463692961008,3
91,23846,1029.4750054856588,562.1627279452536,3
92,14088,1027.792473967455,580.0766441077963,4
93,44750,1025.8236976797127,570.5591980464905,4
94,26279,1039.2889052742282,580.4185096520594,3
95,47030,1026.961398888356,571.9143065854493,3
96,48586,1029.6968629242867,568.3982777590397,4
97,65276,1033.9328493321427,577.3139477172148,3
98,39674,1032.8496470803127,563.3373960679196,4
99,84936,1038.2460290856739,560.3810597633355,1
100,61841,1046.3911187524513,612.1059753297548,4
101,29621,1051.663052323793,582.8976105805851,3
102,45452,1034.0178328013424,578.0882870141861,3
103,42871,1035.5184444834588,598.5598940896766,3
104,6707,1038.2826551780083,604.0412376439989,4
105,22993,1047.2502341006398,603.2142835428591,2
106,66037,1033.9339054288203,562.6819548855996,3
107,51117,1051.7786952690974,573.9224305743653,5
108,70853,1026.8717252364665,566.9021538531937,2
109,97438,1038.8445156505986,605.2696838352231,1
110,143,1031.3843625381478,564.6478610081317,3
111,87838,1036.0140421144001,565.6651863190203,1
112,89935,1039.197727785189,555.315187577766,4
113,45584,1022.9398524055907,555.9788132999412,3
114,30670,1010.6696208963206,540.0105288935389,4
115,49765,1033.1774411192805,542.8669119279083,1
116,30691,1040.5975245454642,572.8001334481395,3
117,49620,1004.7262737716273,517.4141879406384,3
118,63046,1046.680400635531,570.1381768409423,3
119,68525,1025.7259132583015,534.7821154707417,3
120,4798,1046.8618017084593,582.9362318092566,3
121,13070,1042.5275287911697,576.8220908876148,3
122,78554,1041.2864585633497,563.1820075015144,3
123,53236,1046.8486236814601,594.1812352600288,4
124,17315,1021.9247954411733,552.6900624971212,3
125,21363,1036.2160862649555,566.1367360834976,1
126,43562,1028.0441062195875,591.6126418049205,3
127,10863,1071.4625387051021,593.2813373688952,2
128,10820,1039.6804574944242,565.1077192751686,3
129,72292,1038.4373849258084,568.8768074414578,3
130,58998,1037.9387015523423,579.9282977655513,3
131,78329,1033.411940887738,558.1635963301821,5
132,58958,1042.43854805104,570.4658440384221,2
133,15895,1035.0588705630032,566.4287239871123,3
134,24399,1050.7984566689001,568.5115609548886,3
135,32062,1023.6902948697541,569.7596520441994,4
136,25185,1045.7177193627258,586.1193965654685,3
137,97155,1037.648987841657,579.521196699658,3
138,79159,1037.2313906522218,572.5923822543302,3
139,1400,1031.391166754529,591.0195293640961,2
140,74701,1038.100015826667,557.9672323164637,3
141,60835,1012.9871195082026,527.3635340300473,3
142,76635,1037.373608668932,596.6247225231541,4
143,44183,1034.1719936685222,572.6709025379178,3
144,12578,1047.0265851507324,584.0252992323876,3
145,85738,1034.3135797530797,567.7703814962927,4
146,45531,1046.9661350875829,599.2947386839279,4
147,45132,1029.5809965626295,571.2493760674513,4
148,4949,1035.3983300259242,547.73208610998,4
149,1088,1056.915960412331,578.5488322074958,4
150,808,1035.097466290364,588.5465693629328,4
151,3455,1019.290058646527,551.579211451744,3
152,74326,1026.306706327475,535.6084881113304,1
153,16262,1029.4848231103724,590.5940853734375,2
154,91341,1035.3924698393832,565.1798362883168,2
155,36576,1045.713822007998,556.996729842047,2
156,21593,1026.8474106307983,581.2246270445971,2
157,4609,1001.1251038292214,542.711565861405,3
158,12950,1033.0517176875242,570.6551802173163,4
159,49642,1052.8880358563465,596.0000694474295,2
160,99728,1030.704400369547,539.1857461316389,2
161,81183,1022.5183848765212,561.2017739162155,3
162,40698,1036.8775451222336,569.9920587286043,4
163,1862,1052.1270648759544,579.3176872986181,3
164,43160,1026.1980239405602,561.6476231191759,3
165,27314,1042.545355857126,567.2888255703946,3
166,27148,1028.7099101080776,566.6541756061994,2
167,79440,1039.40147426173,579.3223542264476,3
168,29195,1031.6540973785645,566.526926327713,3
169,24028,1048.7779540247818,570.6770041351621,5
170,65922,1020.5851736655635,531.0486937152064,2
171,19050,1043.0343774812711,567.9916196970446,4
172,26695,1037.8785402061724,565.9681356590619,3
173,13160,1034.8380147403625,533.8491607897229,5
174,63461,1038.123893502967,598.0921460126361,4
175,43328,1026.53883628703,549.403970239405,2
176,51975,1037.61677032943,557.7441263405958,2
177,41731,1050.9672855951271,549.4501642480815,2
178,48897,1033.503158170732,586.8982513201536,4
179,305,1046.2187329667577,571.766582489065,3
180,53737,1048.1030552505983,596.2948492231088,2
181,41568,1030.004405256064,574.4544703910575,4
182,33363,1046.279387988472,575.7569096646529,1
183,16711,1031.8214429147215,556.8496543475286,2
184,22995,1056.7755674953262,582.1233655751253,5
185,92321,1037.167740524811,565.0703683984675,2
186,59126,1027.2073982390245,570.8417602906812,2
187,50423,1035.4512056597275,575.8480325023293,2
188,90046,1036.532435731287,576.648901291299,4
189,8849,1029.9479455571204,556.043072237682,6
190,73239,1032.7469047034845,589.5224941573202,4
191,50436,1031.8812004802503,586.4273574664026,4
192,54870,1021.8774475374328,552.8218025492367,3
193,73690,1042.5725223091765,594.707965122926,3
194,26121,1022.7410968828893,539.8617698876782,2
195,40775,1030.5025094607329,575.8941983635893,4
196,71906,1033.0825717015064,558.1044417142763,2
197,24739,1049.5048374334312,601.2175742783531,3
198,65154,1026.8353534103924,561.2946130184714,4
199,44674,1047.2357370864356,571.1667900431379,3
200,60093,1036.8900110278435,580.0491621782902,3
201,63472,1043.4616683357651,575.2260383371438,3
202,95392,1052.0144076164777,614.622017993004,4
203,61957,1038.7226469189895,590.8070567420449,2
204,65053,1037.2676641317062,573.7709521310986,4
205,25607,1027.944727735048,558.1238292982812,2
206,71867,1042.1726559567924,559.7619768748364,1
207,73147,1037.6427804207221,586.1970527719099,4
208,35433,1045.985469111121,571.9211448025326,3
209,54116,1032.2590976204717,574.8771892315552,4
210,30968,1042.593724571558,574.0247831904211,4
211,45866,1020.2911948889739,569.3761353890349,2
212,91275,1015.967983103269,532.9642433119444,2
213,13909,1050.3516595616884,595.0893575238205,2
214,25797,1040.5046244885755,577.2837738068728,1
215,80829,1028.6953816607952,570.3377755585396,1
216,53801,1038.2015694906815,555.1851411906401,1
