,seed,makespan,lateness,nr_unfinished_products
291,97959,1175.1061905291988,1611.731332788783,3
292,94229,1165.9561491864765,1586.5997931393642,3
293,18705,1183.700875295719,1619.1105049998366,3
294,3299,1192.6962780143936,1614.6976914789605,2
295,5648,1180.620830919495,1629.376988917511,3
296,89578,1174.595737780047,1609.9192304201379,3
297,35285,1164.7372607663076,1549.9413886172817,1
298,80258,1180.8723535695165,1626.794813473801,4
299,22812,1199.244882515999,1666.4269521241745,3
300,28518,1186.8802805489713,1617.7508283069724,4
301,57021,1180.4364155152853,1618.6619828970602,3
302,48318,1186.8959887286346,1567.1010004450227,2
303,84381,1196.1090051561016,1658.8424180893899,4
304,57528,1164.28450137121,1536.2767475680685,1
305,97382,1188.5065632667643,1640.1162277014585,2
306,46735,1190.426798071323,1623.9777851754845,2
307,25015,1190.42590929493,1596.6232886651442,2
308,4279,1174.857545836659,1594.6610927336178,2
309,19457,1178.8874685664866,1619.4188342808684,3
310,91615,1172.0293709976975,1568.8267569586205,1
311,63018,1178.7705355634905,1630.3333707894178,2
312,37928,1172.9345730615541,1572.7024410155445,3
313,94620,1166.458570223258,1585.900269045856,4
314,53986,1185.793579131604,1558.3926201833833,4
315,39999,1179.5888906573894,1643.9131281343957,2
316,94383,1173.7747684331912,1560.1310776339346,3
317,21050,1183.402465021624,1599.6863125191676,1
318,69692,1185.1766562547587,1613.0768260244854,3
319,79680,1179.9625884014374,1625.0858998792887,2
320,87702,1178.3472524274548,1569.1008830589694,2
321,95889,1170.2939529752778,1631.7548461503588,2
322,2821,1166.5174529689862,1608.4745377054533,3
323,641,1166.60793326377,1569.9600079820957,2
324,32405,1177.817817784577,1608.3607480375522,3
325,41498,1173.9810885715406,1617.3833795064213,2
326,88649,1178.162090357381,1601.452582939759,3
327,55356,1189.942917561109,1614.5573752392884,2
328,31638,1167.4114888392714,1624.0161417015188,3
329,16903,1168.166494943424,1573.0143810381715,4
330,71264,1184.5811031617723,1636.8210032202005,2
331,12064,1191.8501218104068,1616.5550914481155,5
332,87420,1190.9613128082729,1663.6002247584702,3
333,39814,1167.6396683195278,1597.4944180279567,2
334,52678,1177.289065779103,1593.2541337142907,4
335,85438,1179.6095866582561,1619.964261385468,3
336,5024,1175.1020315277433,1567.7408134546777,1
337,24992,1193.71658480331,1619.1342264726823,2
338,8821,1168.9688335074898,1584.9103557048475,3
339,21727,1187.64713492381,1625.3814398044756,4
340,64735,1199.6200852105487,1617.7250787096923,3
341,33545,1183.4121418793989,1638.6304581809104,4
342,53682,1189.2693178478605,1626.1083385694983,2
343,71683,1185.5203420935936,1593.9729507899526,1
344,9033,1164.4828460363135,1563.8553422509224,3
345,59090,1169.9866841202518,1598.8120846344996,3
346,12726,1169.7030490460845,1592.004177839618,4
347,92318,1175.4397966442916,1594.2906073744748,2
348,74326,1190.357331882981,1641.318895419789,4
349,10567,1183.6103430700268,1608.3854425319282,2
350,24763,1165.8294455843056,1640.743049712953,4
351,93132,1177.746000542952,1616.9056964397623,2
352,40802,1173.1468839969061,1610.6998036400178,3
353,57776,1174.2056114733198,1594.90698895478,4
354,72101,1177.553329770678,1581.906943002312,3
355,26185,1197.2020846354394,1599.2823013042985,1
356,75973,1180.3726384705387,1597.2938807946457,5
357,47448,1181.7922656178773,1579.758092317252,4
358,11425,1182.5048101943885,1621.652221082275,2
359,16179,1187.314259557983,1584.6744878272655,4
360,53385,1179.970944880038,1601.1441205846775,2
361,27286,1180.4010816640646,1624.818500682728,4
362,27806,1173.8538729534503,1585.0869989935986,3
363,47701,1169.0133198173974,1578.8180712147973,2
364,7989,1189.479726009775,1622.8707748976767,2
365,85690,1167.6816558650119,1574.9526283964808,3
366,43503,1176.200416727,1594.4026778573243,2
367,12194,1200.6156868572243,1607.3296787497693,3
368,56326,1189.5847092964393,1589.2682648855944,4
369,73189,1165.8404080174162,1613.4216286549236,4
370,97968,1184.2249325015116,1599.4533140447543,3
371,91541,1168.6125184158295,1606.741395590006,3
372,40599,1183.840481879028,1570.8620594669137,4
373,80097,1181.750691833307,1547.3858640540643,1
374,45346,1177.7558862980718,1600.308510906813,5
375,61624,1170.786430263402,1562.3743225052783,3
376,89921,1156.2798823442756,1559.2362564482978,3
377,46077,1170.1546484141159,1564.2492582180303,1
378,97222,1169.3224750081943,1638.9106557406221,3
379,30228,1169.2850804442367,1646.2126526516276,2
380,61232,1183.5608588963821,1633.950560763231,4
381,89901,1199.5871386688314,1627.0067913087248,3
382,11184,1183.251093480506,1625.2759507970686,2
383,62997,1176.6822941907728,1604.6486778690473,4
384,23872,1180.8388019621748,1608.405542700324,2
385,4572,1180.455203222999,1627.3892382660433,3
386,55347,1173.4994686588464,1578.738608856252,3
387,7421,1172.4269553531528,1604.1831059371816,3
388,15004,1181.4162886750892,1645.1412950996469,3
389,38896,1166.4875435844353,1602.4827765987325,1
390,595,1189.6083763412146,1589.4489176209324,3
391,52329,1176.0322566409682,1557.4698808349501,3
392,1982,1173.6460165591004,1591.4238285776178,4
393,98017,1168.3651296239054,1584.8436174444878,4
394,51527,1173.2581580144583,1559.1702089800656,4
395,14006,1191.5211640355635,1631.378307733752,2
396,31183,1174.1319465565468,1579.9394899705712,3
397,72807,1175.048481232891,1600.3510515397702,3
398,77519,1187.4036877406234,1577.0578199818292,1
399,38033,1192.6117090957548,1592.3694355044736,3
400,45782,1162.8102960697506,1573.784286148622,2
401,2453,1177.2376390667687,1566.172417221781,2
402,82461,1182.4074993373588,1631.719875381552,2
403,43490,1189.734740160177,1650.28778422272,2
404,68392,1185.0673846402558,1595.5881336708521,2
405,9695,1173.0955012242864,1628.538910402308,3
406,19903,1184.131738022758,1598.8725284460777,5
407,31593,1171.2702575714072,1594.673776813753,1
408,94758,1184.8659658760723,1600.6163439618356,3
409,95300,1177.1130654230433,1602.2814403378438,2
410,40557,1167.9635594808387,1579.6265486743696,1
411,72328,1169.5442990319796,1564.7429416543941,4
412,51806,1180.5243437166475,1660.259173442766,2
413,73260,1179.2009913531574,1631.9643944589297,2
414,62371,1174.3588599293544,1601.8895747572917,2
415,16699,1188.958551801766,1622.5496779160753,2
416,37742,1180.3947663022675,1645.60238472311,3
417,20356,1178.9149458811285,1597.7987888390157,3
418,88303,1168.9080954269746,1614.6788009507584,2
419,28433,1179.128799936174,1609.4233477529706,3
420,93508,1190.6067260325117,1571.9158576029074,2
421,80308,1186.301790745298,1600.9958497404245,1
422,47649,1186.9878061114,1535.1160146395607,5
423,44693,1171.6347061089634,1578.1252456729135,3
424,64140,1193.923732343553,1634.4460709245955,3
425,42433,1174.2762076696845,1598.5607840734542,3
426,39659,1188.6799130621507,1581.1649143787697,3
427,83022,1175.58954888588,1614.3199552489414,3
428,58617,1183.9959949920178,1612.4038446928212,2
429,37754,1169.5657676583778,1576.9361445869827,3
430,34060,1172.1698435722337,1603.6126859025396,2
431,33125,1172.497875055317,1577.4404206299455,2
432,16952,1164.5579721348204,1609.1258170181427,3
433,33346,1173.066426094753,1552.9735394056122,2
434,22936,1195.6652834736121,1611.2028338082946,1
435,51014,1174.5927268978014,1601.2217826949031,4
436,97494,1193.0417188595811,1654.1726257094763,3
437,76607,1190.2106852146267,1613.5716401932202,2
438,56798,1171.035998341245,1585.8353831153013,5
439,55060,1179.1246823167564,1594.2643777486717,2
440,22631,1163.0313610949152,1595.350600865368,2
441,35382,1176.839733104092,1629.8984280802758,2
442,68146,1176.3561407864477,1572.7545889294254,1
443,95508,1176.275294745096,1561.8196713960438,3
444,9759,1173.834174854362,1610.5409978052846,0
445,3549,1187.2101533794578,1632.3508581773299,1
446,62934,1176.3488492786291,1583.6320060699281,3
447,9305,1179.9063378790138,1624.8706351521632,3
448,8015,1183.3244151532476,1650.8299495692117,2
449,90641,1154.4819236817143,1529.8436936975845,3
450,82277,1181.856663881521,1621.6001050928385,4
451,34824,1168.245167979996,1557.4290493110282,4
452,28020,1174.5116700072927,1558.752707171664,3
453,46845,1188.3298256106668,1632.196235574929,3
454,74857,1187.290029027095,1553.8721185530703,3
455,24140,1173.289745574141,1592.0591086007948,3
456,24110,1177.5530028688333,1598.7017646206205,4
457,34381,1176.0087127365255,1599.572490824571,3
458,72500,1171.882343472641,1556.4497756544004,3
459,68889,1179.2264147847434,1569.6135872101352,3
460,5683,1187.574528148861,1617.0872819111446,4
461,54885,1181.458913063176,1680.328228698896,3
462,29583,1184.4011029649785,1611.0980195133975,1
463,70167,1182.3794382980157,1646.2163783035485,3
464,66350,1156.275816218286,1564.1839861225246,4
465,97011,1186.0458505342879,1618.281376428115,2
466,58520,1181.3915500627052,1624.998067724343,3
467,56650,1179.587917311824,1586.7803297473097,2
468,63862,1180.6042162189224,1648.1643914482788,1
469,61120,1180.226447825938,1620.2430365261127,2
470,77197,1164.7683034873216,1604.4100671976335,4
471,3561,1182.2181593043126,1600.6965602129912,4
472,57487,1168.9361310850895,1563.8650998202165,2
473,60139,1174.2902619357706,1634.5447186644506,3
474,15787,1180.7266145136089,1625.4165735355173,2
475,85367,1179.8726923229442,1594.3877861896608,4
476,13463,1175.997240621007,1583.2305843266422,2
477,8093,1168.9395753401957,1613.0780997243428,2
478,37300,1188.5540388120837,1668.7311283877596,3
479,94287,1166.965822891713,1624.359267917536,2
480,79956,1175.6006568447442,1578.3650844429476,4
481,36053,1184.773700216923,1595.8796832712612,4
482,18622,1186.017573834728,1633.111436525985,4
483,79736,1185.4518628978367,1628.931490529334,3
484,4879,1164.0053269498871,1596.0997465804376,4
485,88361,1174.6159460318354,1607.5011787885428,3
486,9981,1171.834260930322,1631.357462088495,2
487,60134,1180.8109293115367,1609.4702274172432,3
488,5325,1171.1336458873543,1565.9613171068129,2
489,69818,1177.4912387662018,1573.4546826514274,3
490,86339,1179.2432859520452,1615.604725800703,3
491,26010,1193.6749027957937,1589.5210389290974,2
492,26706,1163.1606411937203,1568.0766806162105,4
493,48141,1178.7973606381695,1620.4469676594442,2
494,65832,1189.7264444189555,1620.2804029595522,3
495,35055,1179.1271922577034,1597.6976467318564,4
496,50001,1168.5822937379155,1600.459981136998,3
497,7219,1196.5784302313773,1632.863048021329,2
498,68193,1167.9486539404052,1566.0478272976338,2
499,28262,1182.5949385469803,1659.0830423492664,2
500,52974,1201.3383357291273,1613.99438774383,3
501,13325,1175.5938369159526,1602.948780407447,3
502,95259,1193.4287784755822,1612.804444043872,3
503,24318,1196.465012312487,1590.852504062685,3
504,46131,1192.6223320971396,1572.793684393118,4
505,30985,1181.975536510303,1588.965066080983,2
506,67368,1186.8773887027926,1630.9251824372664,3
507,78215,1175.4593597978603,1596.9684232169259,3
508,90405,1170.6621270085286,1584.964692308135,2
509,53537,1170.185800643868,1605.8518995972463,3
510,44218,1176.9708376315143,1625.0795411448175,3
511,37919,1171.3233809830442,1604.5951417618608,0
512,61949,1171.4893939881006,1611.3242871992034,4
513,57410,1173.3389027331582,1628.1627604949858,3
514,9928,1187.3902126847809,1639.0881956553812,3
515,47573,1189.34903308367,1613.2344145266452,4
516,22710,1179.5646133958462,1587.2627227319053,2
517,75513,1165.9197788689958,1566.8573841183647,1
518,72985,1184.3867889687906,1669.5383011334425,2
519,46193,1167.4498719862638,1613.6587453883112,4
520,91273,1182.5023393367514,1616.3654360130547,3
521,70243,1167.8056785704703,1606.136085517452,5
522,46644,1168.9630211765382,1580.3270701513763,2
523,8682,1182.525078129166,1629.4304150505402,4
524,69532,1181.9082461448768,1648.379528002529,4
525,92469,1171.2835274871545,1601.1549562522705,2
526,64565,1172.9082259616766,1570.8303853450464,4
527,5209,1187.5684797886065,1646.6233378451511,1
528,42847,1198.0067125343567,1620.2072368860672,3
529,30565,1180.753554607366,1623.0127764853778,1
530,71105,1165.436593101772,1601.6962494475301,4
531,4026,1171.833909197329,1624.1919735993376,1
532,4913,1175.3789458218043,1603.0963295106299,4
533,39189,1182.486120229389,1617.089521051098,3
534,62843,1173.8682420643784,1618.1430831470695,3
535,8263,1195.6049971498683,1600.354734190887,2
536,75464,1182.643465202035,1620.833210203224,2
537,1860,1182.4750423749176,1591.4973488931587,1
538,95333,1198.7954589440697,1659.3316745411591,4
539,42522,1175.7064722174186,1596.74477671363,2
540,8264,1181.0165087162777,1550.3853573962526,1
541,48097,1180.3935743747293,1602.8947720224885,2
542,33014,1176.1230022785587,1607.8735210576842,3
543,55600,1178.8446725618537,1609.1822114731394,3
544,42106,1194.9500250963933,1613.1967044890985,3
545,89559,1176.9066898630654,1594.6757837153605,2
546,98656,1179.8434439657715,1615.0002376722666,3
547,39258,1165.8208763937073,1642.663629675298,4
548,60114,1162.4736158357232,1569.811623037267,3
549,315,1184.5303574977231,1626.4328403623401,3
550,10736,1173.1120552697187,1573.5960685782097,2
551,80881,1176.5176180835049,1603.659732228772,3
552,35071,1171.506967402885,1608.1222347942035,2
553,35276,1181.7318018454896,1600.9831039984347,6
554,68908,1179.6663038523375,1630.2767119848868,3
555,94853,1187.8917499740903,1597.1240416120525,3
556,61259,1171.043126312511,1569.8118813095234,4
557,18908,1177.107544731021,1599.343811350166,5
558,84008,1175.5605647389416,1572.4197717035445,4
559,19200,1181.3428144258028,1648.357831654929,3
560,50563,1174.0936027562489,1550.7754019721126,2
561,70584,1164.5504041830598,1610.855694477632,4
562,54614,1189.9522164434825,1597.4397642267666,2
563,37220,1160.7640591015754,1602.1218833523035,3
564,7692,1177.3426870898543,1614.549543572459,2
565,73434,1162.6848390018881,1571.9677353090515,3
566,84913,1162.0357788887181,1589.01705528332,2
567,55464,1168.5436799723077,1586.837605225222,3
568,11368,1169.2980778131616,1603.876176831221,2
