instance_id,method,real_durations,rel_regret
8,proactive,"[0, 8, 12, 5, 9, 3, 3, 1, 1, 1, 1, 0]",7.317073170731708
8,proactive,"[0, 8, 6, 5, 10, 5, 1, 2, 2, 1, 3, 0]",22.22222222222222
8,proactive,"[0, 8, 7, 4, 10, 5, 2, 1, 2, 1, 1, 0]",22.22222222222222
8,proactive,"[0, 9, 12, 4, 8, 7, 2, 3, 2, 1, 1, 0]",7.317073170731708
8,proactive,"[0, 9, 8, 2, 9, 6, 1, 2, 2, 1, 2, 0]",18.91891891891892
8,reactive,"[0, 8, 10, 3, 6, 5, 2, 1, 2, 1, 1, 0]",5.128205128205129
9,STNU,"[0, 3, 10, 2, 9, 5, 5, 6, 7, 4, 4, 0]",20.512820512820515
9,STNU,"[0, 3, 12, 2, 9, 6, 4, 7, 11, 3, 5, 0]",19.51219512195122
9,STNU,"[0, 3, 6, 2, 10, 8, 4, 9, 6, 3, 2, 0]",24.390243902439025
9,STNU,"[0, 4, 6, 1, 10, 6, 7, 5, 8, 6, 4, 0]",11.904761904761903
9,STNU,"[0, 5, 7, 1, 10, 5, 4, 6, 12, 6, 3, 0]",19.51219512195122
9,STNU,"[0, 5, 7, 2, 7, 9, 4, 8, 6, 7, 2, 0]",17.5
9,STNU,"[0, 6, 10, 1, 11, 7, 5, 7, 9, 7, 3, 0]",11.363636363636363
9,STNU,"[0, 6, 10, 1, 8, 9, 3, 5, 12, 6, 2, 0]",12.195121951219512
9,STNU,"[0, 6, 12, 2, 8, 5, 5, 9, 10, 4, 2, 0]",11.363636363636363
9,STNU,"[0, 6, 9, 2, 7, 5, 6, 6, 8, 6, 4, 0]",7.142857142857143
9,proactive,"[0, 2, 11, 2, 7, 8, 4, 7, 12, 4, 3, 0]",23.80952380952381
9,proactive,"[0, 2, 12, 2, 9, 6, 4, 8, 7, 6, 4, 0]",25.0
9,proactive,"[0, 4, 10, 2, 9, 6, 7, 5, 8, 5, 5, 0]",19.047619047619047
9,proactive,"[0, 5, 6, 1, 9, 9, 6, 5, 6, 3, 3, 0]",28.205128205128204
9,proactive,"[0, 6, 10, 1, 6, 9, 6, 5, 6, 3, 4, 0]",28.205128205128204
9,proactive,"[0, 6, 10, 2, 6, 7, 6, 6, 6, 4, 5, 0]",21.951219512195124
9,proactive,"[0, 6, 6, 1, 9, 8, 5, 6, 8, 7, 4, 0]",16.27906976744186
9,proactive,"[0, 6, 6, 2, 10, 9, 7, 9, 8, 6, 4, 0]",6.382978723404255
9,proactive,"[0, 6, 9, 1, 9, 8, 6, 6, 9, 5, 5, 0]",13.636363636363637
9,reactive,"[0, 4, 6, 1, 10, 6, 7, 5, 8, 6, 4, 0]",12.195121951219512
10,STNU,"[0, 3, 1, 1, 4, 7, 1, 4, 5, 3, 2, 0]",14.285714285714286
10,STNU,"[0, 4, 1, 1, 2, 8, 2, 3, 4, 1, 4, 0]",14.814814814814817
10,STNU,"[0, 4, 1, 1, 3, 8, 3, 3, 6, 3, 3, 0]",13.333333333333334
10,STNU,"[0, 4, 1, 1, 5, 7, 2, 3, 5, 3, 5, 0]",9.67741935483871
10,STNU,"[0, 4, 2, 1, 3, 8, 2, 3, 6, 3, 2, 0]",10.0
10,STNU,"[0, 5, 2, 1, 2, 11, 2, 3, 4, 3, 5, 0]",9.375
10,STNU,"[0, 5, 2, 1, 3, 8, 2, 4, 8, 2, 4, 0]",6.0606060606060606
10,STNU,"[0, 5, 3, 1, 3, 6, 3, 3, 4, 3, 4, 0]",0.0
10,STNU,"[0, 5, 3, 1, 5, 11, 3, 2, 8, 3, 5, 0]",5.2631578947368425
10,STNU,"[0, 6, 1, 1, 5, 11, 1, 4, 5, 1, 3, 0]",13.333333333333334
10,proactive,"[0, 2, 1, 1, 4, 11, 2, 3, 4, 1, 5, 0]",25.806451612903224
10,proactive,"[0, 4, 1, 1, 2, 6, 3, 3, 5, 2, 2, 0]",56.0
10,proactive,"[0, 4, 1, 1, 5, 10, 1, 2, 5, 2, 5, 0]",30.0
10,proactive,"[0, 5, 1, 1, 3, 11, 3, 5, 5, 1, 4, 0]",21.875
10,proactive,"[0, 5, 3, 1, 3, 10, 1, 5, 5, 2, 3, 0]",25.806451612903224
10,proactive,"[0, 5, 3, 1, 3, 6, 3, 3, 6, 2, 3, 0]",25.806451612903224
10,proactive,"[0, 6, 2, 1, 4, 9, 3, 2, 8, 2, 2, 0]",25.0
10,proactive,"[0, 6, 2, 1, 5, 7, 3, 4, 8, 1, 2, 0]",25.0
10,proactive,"[0, 6, 3, 1, 2, 7, 2, 4, 6, 1, 3, 0]",30.0
10,reactive,"[0, 4, 1, 1, 2, 8, 2, 3, 4, 1, 4, 0]",29.62962962962963
11,proactive,"[0, 5, 2, 3, 6, 1, 2, 4, 6, 2, 8, 0]",40.74074074074074
11,proactive,"[0, 5, 2, 4, 7, 1, 2, 5, 2, 1, 6, 0]",37.03703703703704
11,proactive,"[0, 5, 2, 4, 7, 2, 1, 6, 3, 1, 12, 0]",44.44444444444444
11,proactive,"[0, 5, 2, 5, 6, 2, 2, 5, 6, 2, 11, 0]",35.714285714285715
11,proactive,"[0, 6, 1, 2, 6, 1, 1, 3, 5, 1, 7, 0]",68.18181818181819
11,proactive,"[0, 7, 1, 2, 6, 1, 1, 6, 2, 2, 12, 0]",62.5
11,proactive,"[0, 7, 2, 5, 5, 2, 1, 4, 6, 2, 10, 0]",35.714285714285715
11,proactive,"[0, 8, 1, 2, 7, 1, 1, 6, 5, 1, 8, 0]",42.30769230769231
11,proactive,"[0, 8, 2, 2, 5, 2, 1, 7, 3, 2, 8, 0]",32.142857142857146
11,proactive,"[0, 9, 1, 5, 7, 1, 2, 4, 6, 1, 11, 0]",8.571428571428571
11,reactive,"[0, 6, 2, 3, 3, 2, 1, 4, 4, 3, 7, 0]",24.0
13,proactive,"[0, 1, 6, 10, 5, 1, 6, 8, 12, 10, 1, 0]",17.94871794871795
13,proactive,"[0, 1, 6, 12, 2, 1, 10, 11, 9, 10, 1, 0]",4.761904761904762
13,proactive,"[0, 1, 8, 10, 6, 1, 6, 8, 11, 7, 1, 0]",25.0
13,proactive,"[0, 1, 8, 10, 6, 1, 7, 11, 11, 6, 1, 0]",21.62162162162162
13,proactive,"[0, 2, 5, 11, 3, 1, 7, 8, 12, 8, 1, 0]",21.05263157894737
13,proactive,"[0, 2, 8, 10, 2, 1, 11, 8, 10, 8, 1, 0]",15.789473684210526
13,proactive,"[0, 3, 4, 10, 4, 1, 6, 9, 11, 10, 1, 0]",21.62162162162162
13,proactive,"[0, 3, 7, 6, 4, 1, 8, 9, 7, 6, 1, 0]",25.714285714285715
13,proactive,"[0, 3, 8, 10, 2, 1, 12, 11, 9, 11, 1, 0]",4.761904761904762
13,proactive,"[0, 3, 8, 7, 6, 1, 11, 9, 6, 10, 1, 0]",15.789473684210526
13,reactive,"[0, 1, 8, 6, 4, 1, 9, 10, 9, 10, 1, 0]",2.5641025641025643
15,proactive,"[0, 2, 7, 7, 7, 11, 3, 2, 10, 11, 11, 0]",20.512820512820515
15,proactive,"[0, 2, 8, 4, 8, 11, 4, 2, 11, 7, 7, 0]",36.36363636363637
15,proactive,"[0, 2, 8, 5, 6, 9, 4, 1, 6, 11, 9, 0]",27.027027027027028
15,proactive,"[0, 3, 10, 3, 6, 10, 3, 3, 10, 6, 10, 0]",32.35294117647059
15,proactive,"[0, 3, 11, 7, 6, 9, 2, 2, 10, 10, 10, 0]",15.0
15,proactive,"[0, 3, 8, 7, 9, 6, 3, 2, 8, 9, 10, 0]",21.62162162162162
15,proactive,"[0, 4, 10, 6, 6, 6, 3, 3, 10, 6, 10, 0]",28.571428571428573
15,proactive,"[0, 4, 6, 3, 8, 9, 4, 2, 11, 9, 6, 0]",50.0
15,proactive,"[0, 5, 11, 6, 11, 10, 4, 3, 7, 6, 11, 0]",9.75609756097561
15,proactive,"[0, 6, 6, 5, 6, 11, 6, 2, 11, 11, 6, 0]",34.285714285714285
15,reactive,"[0, 5, 8, 3, 9, 12, 5, 1, 7, 11, 6, 0]",15.151515151515152
16,STNU,"[0, 5, 1, 5, 1, 6, 5, 8, 3, 1, 1, 0]",0.0
16,STNU,"[0, 5, 1, 8, 1, 3, 2, 11, 2, 3, 1, 0]",0.0
16,STNU,"[0, 5, 1, 8, 1, 7, 3, 9, 3, 3, 1, 0]",0.0
16,STNU,"[0, 6, 1, 5, 1, 5, 6, 12, 1, 1, 1, 0]",0.0
16,STNU,"[0, 7, 1, 6, 1, 6, 6, 12, 1, 1, 1, 0]",0.0
16,STNU,"[0, 8, 1, 4, 1, 6, 5, 7, 3, 1, 2, 0]",0.0
16,STNU,"[0, 8, 1, 6, 1, 3, 3, 10, 1, 3, 1, 0]",0.0
16,STNU,"[0, 8, 1, 8, 1, 7, 6, 10, 3, 3, 1, 0]",0.0
16,STNU,"[0, 8, 2, 4, 1, 5, 5, 11, 2, 1, 2, 0]",0.0
16,STNU,"[0, 8, 2, 7, 1, 4, 6, 6, 3, 3, 2, 0]",3.571428571428572
16,proactive,"[0, 4, 1, 8, 1, 5, 3, 10, 1, 2, 2, 0]",14.285714285714286
16,proactive,"[0, 5, 1, 7, 1, 6, 4, 11, 1, 3, 2, 0]",10.0
16,proactive,"[0, 5, 2, 6, 1, 7, 2, 8, 3, 1, 1, 0]",28.0
16,proactive,"[0, 6, 1, 7, 1, 5, 3, 6, 3, 1, 1, 0]",28.0
16,proactive,"[0, 6, 1, 7, 1, 7, 6, 9, 3, 3, 2, 0]",6.666666666666667
16,proactive,"[0, 6, 2, 6, 1, 5, 5, 10, 2, 1, 2, 0]",6.666666666666667
16,proactive,"[0, 7, 1, 7, 1, 5, 2, 9, 1, 2, 1, 0]",23.07692307692308
16,proactive,"[0, 7, 2, 4, 1, 4, 5, 6, 3, 3, 2, 0]",18.51851851851852
16,proactive,"[0, 7, 2, 7, 1, 6, 2, 6, 2, 2, 1, 0]",28.0
16,reactive,"[0, 5, 1, 5, 1, 6, 5, 8, 3, 1, 1, 0]",0.0
18,STNU,"[0, 4, 6, 2, 9, 6, 1, 3, 4, 1, 5, 0]",0.0
18,STNU,"[0, 4, 8, 3, 6, 7, 2, 2, 5, 1, 4, 0]",0.0
18,STNU,"[0, 4, 9, 1, 7, 5, 1, 1, 4, 1, 2, 0]",0.0
18,STNU,"[0, 5, 7, 2, 11, 9, 1, 1, 4, 1, 4, 0]",0.0
18,STNU,"[0, 6, 10, 1, 10, 9, 2, 1, 3, 1, 4, 0]",3.8461538461538463
18,STNU,"[0, 6, 6, 1, 6, 6, 2, 2, 2, 1, 6, 0]",3.8461538461538463
18,STNU,"[0, 6, 7, 1, 12, 7, 2, 2, 2, 1, 3, 0]",3.703703703703704
18,STNU,"[0, 6, 9, 2, 11, 7, 1, 3, 2, 1, 4, 0]",0.0
18,STNU,"[0, 7, 6, 2, 12, 5, 1, 2, 2, 1, 2, 0]",0.0
18,STNU,"[0, 8, 6, 3, 11, 8, 2, 1, 2, 1, 2, 0]",0.0
18,proactive,"[0, 4, 11, 3, 11, 9, 1, 3, 5, 1, 5, 0]",0.0
18,proactive,"[0, 4, 8, 3, 10, 5, 1, 3, 3, 1, 6, 0]",3.571428571428572
18,proactive,"[0, 5, 8, 1, 11, 5, 2, 1, 4, 1, 4, 0]",7.6923076923076925
18,proactive,"[0, 6, 10, 1, 9, 5, 1, 3, 4, 1, 4, 0]",7.6923076923076925
18,proactive,"[0, 6, 10, 3, 10, 5, 1, 1, 2, 1, 4, 0]",3.703703703703704
18,proactive,"[0, 6, 8, 2, 6, 6, 2, 2, 2, 1, 3, 0]",7.6923076923076925
18,proactive,"[0, 7, 10, 1, 7, 9, 2, 1, 3, 1, 6, 0]",7.407407407407407
18,proactive,"[0, 7, 9, 2, 11, 7, 2, 3, 3, 1, 6, 0]",3.571428571428572
18,reactive,"[0, 4, 9, 1, 7, 5, 1, 1, 4, 1, 2, 0]",3.8461538461538463
18,reactive,"[0, 6, 10, 1, 10, 9, 2, 1, 3, 1, 4, 0]",7.6923076923076925
19,proactive,"[0, 3, 2, 4, 1, 3, 4, 9, 6, 2, 5, 0]",0.0
19,proactive,"[0, 3, 3, 3, 1, 3, 5, 9, 12, 2, 5, 0]",0.0
19,proactive,"[0, 3, 6, 4, 1, 1, 4, 7, 12, 2, 2, 0]",11.11111111111111
19,proactive,"[0, 5, 2, 4, 1, 2, 3, 6, 6, 2, 5, 0]",3.4482758620689653
19,proactive,"[0, 5, 3, 5, 1, 2, 5, 9, 12, 2, 4, 0]",3.333333333333333
19,proactive,"[0, 5, 5, 3, 1, 3, 2, 6, 12, 2, 2, 0]",11.11111111111111
19,proactive,"[0, 6, 5, 4, 1, 3, 2, 7, 12, 2, 2, 0]",11.11111111111111
19,proactive,"[0, 7, 2, 4, 1, 2, 4, 8, 12, 2, 2, 0]",7.142857142857143
19,proactive,"[0, 7, 2, 5, 1, 1, 3, 9, 12, 1, 2, 0]",14.814814814814817
19,proactive,"[0, 7, 6, 2, 1, 1, 3, 9, 8, 2, 4, 0]",10.714285714285714
19,reactive,"[0, 3, 6, 2, 1, 1, 3, 6, 6, 1, 4, 0]",25.0
20,STNU,"[0, 10, 4, 1, 9, 4, 10, 12, 8, 3, 6, 0]",5.405405405405405
20,STNU,"[0, 12, 4, 1, 11, 6, 9, 10, 8, 4, 9, 0]",10.81081081081081
20,STNU,"[0, 6, 2, 2, 6, 4, 8, 8, 6, 4, 10, 0]",0.0
20,STNU,"[0, 6, 5, 2, 9, 6, 10, 6, 8, 6, 9, 0]",5.714285714285714
20,STNU,"[0, 7, 4, 1, 12, 4, 11, 9, 11, 6, 10, 0]",13.157894736842104
20,STNU,"[0, 7, 4, 1, 12, 5, 10, 10, 6, 6, 9, 0]",13.88888888888889
20,STNU,"[0, 7, 4, 2, 12, 2, 7, 12, 6, 4, 9, 0]",10.81081081081081
20,STNU,"[0, 8, 2, 1, 11, 4, 9, 10, 11, 5, 11, 0]",8.108108108108109
20,STNU,"[0, 8, 3, 1, 12, 4, 8, 6, 8, 3, 11, 0]",5.714285714285714
20,STNU,"[0, 9, 5, 1, 8, 5, 8, 6, 9, 4, 9, 0]",5.714285714285714
20,proactive,"[0, 11, 4, 1, 12, 5, 11, 7, 8, 5, 8, 0]",25.0
20,proactive,"[0, 11, 5, 2, 12, 2, 9, 8, 7, 4, 6, 0]",25.0
20,proactive,"[0, 12, 4, 1, 6, 3, 9, 9, 10, 3, 8, 0]",21.62162162162162
20,proactive,"[0, 12, 4, 1, 7, 4, 6, 9, 12, 4, 7, 0]",18.42105263157895
20,proactive,"[0, 6, 3, 1, 7, 6, 10, 6, 8, 5, 7, 0]",40.625
20,proactive,"[0, 8, 2, 2, 6, 2, 8, 10, 12, 4, 6, 0]",36.36363636363637
20,proactive,"[0, 8, 3, 1, 6, 5, 7, 8, 10, 7, 11, 0]",20.512820512820515
20,proactive,"[0, 9, 2, 1, 7, 3, 6, 7, 10, 4, 6, 0]",40.625
20,proactive,"[0, 9, 4, 1, 9, 5, 10, 10, 11, 4, 6, 0]",25.0
21,proactive,"[0, 3, 7, 4, 1, 1, 2, 9, 8, 3, 5, 0]",5.2631578947368425
21,proactive,"[0, 3, 7, 5, 2, 2, 5, 11, 6, 3, 5, 0]",0.0
21,proactive,"[0, 3, 7, 6, 3, 1, 3, 10, 4, 2, 5, 0]",21.875
21,proactive,"[0, 4, 5, 2, 1, 3, 3, 11, 8, 1, 5, 0]",0.0
21,proactive,"[0, 5, 4, 3, 3, 2, 5, 7, 6, 1, 5, 0]",30.0
21,proactive,"[0, 5, 5, 2, 3, 2, 2, 9, 7, 3, 5, 0]",5.405405405405405
21,proactive,"[0, 5, 6, 2, 2, 3, 4, 11, 5, 1, 6, 0]",0.0
21,proactive,"[0, 5, 7, 2, 1, 3, 4, 9, 5, 3, 6, 0]",5.405405405405405
21,proactive,"[0, 5, 7, 3, 1, 3, 4, 10, 8, 1, 6, 0]",2.5641025641025643
21,proactive,"[0, 7, 4, 2, 2, 3, 2, 8, 5, 2, 4, 0]",30.0
21,reactive,"[0, 5, 8, 2, 2, 3, 5, 6, 8, 3, 3, 0]",8.823529411764707
21,reactive,"[0, 6, 6, 6, 2, 2, 2, 7, 7, 3, 6, 0]",0.0
22,proactive,"[0, 1, 1, 5, 6, 2, 1, 2, 3, 9, 5, 0]",34.48275862068966
22,proactive,"[0, 1, 1, 5, 9, 1, 1, 2, 3, 6, 7, 0]",33.333333333333336
22,proactive,"[0, 1, 1, 6, 6, 2, 1, 2, 2, 7, 6, 0]",11.428571428571429
22,proactive,"[0, 1, 1, 6, 8, 2, 1, 1, 6, 5, 6, 0]",0.0
22,proactive,"[0, 2, 1, 4, 6, 2, 1, 2, 4, 8, 6, 0]",34.48275862068966
22,proactive,"[0, 2, 1, 4, 7, 1, 1, 2, 3, 5, 3, 0]",34.48275862068966
22,proactive,"[0, 2, 1, 8, 7, 2, 1, 1, 6, 5, 4, 0]",0.0
22,proactive,"[0, 2, 1, 8, 9, 1, 1, 1, 5, 7, 4, 0]",2.631578947368421
22,reactive,"[0, 1, 1, 4, 8, 2, 1, 2, 3, 5, 7, 0]",34.48275862068966
22,reactive,"[0, 1, 1, 4, 9, 1, 1, 1, 4, 9, 5, 0]",31.03448275862069
22,reactive,"[0, 2, 1, 7, 9, 2, 1, 1, 3, 5, 5, 0]",2.7777777777777777
23,proactive,"[0, 4, 1, 9, 4, 3, 10, 4, 5, 5, 5, 0]",0.0
23,proactive,"[0, 5, 1, 10, 5, 1, 9, 6, 3, 4, 9, 0]",0.0
23,proactive,"[0, 5, 1, 11, 7, 2, 11, 6, 2, 6, 5, 0]",0.0
23,proactive,"[0, 5, 2, 7, 4, 1, 7, 7, 2, 6, 6, 0]",0.0
23,proactive,"[0, 6, 1, 9, 5, 1, 8, 4, 2, 6, 7, 0]",0.0
23,proactive,"[0, 6, 2, 10, 5, 1, 11, 5, 2, 5, 9, 0]",0.0
23,proactive,"[0, 7, 2, 8, 7, 2, 9, 4, 4, 3, 6, 0]",0.0
23,proactive,"[0, 8, 2, 7, 6, 2, 8, 3, 3, 6, 8, 0]",0.0
23,reactive,"[0, 4, 1, 6, 5, 3, 6, 4, 6, 5, 6, 0]",0.0
23,reactive,"[0, 4, 2, 12, 5, 1, 10, 3, 3, 3, 9, 0]",0.0
23,reactive,"[0, 8, 1, 7, 4, 2, 9, 7, 2, 7, 6, 0]",0.0
24,STNU,"[0, 1, 1, 1, 4, 8, 1, 1, 1, 5, 8, 0]",0.0
24,STNU,"[0, 1, 1, 1, 4, 8, 2, 1, 1, 7, 9, 0]",0.0
24,STNU,"[0, 1, 2, 1, 3, 10, 1, 1, 1, 9, 7, 0]",0.0
24,STNU,"[0, 1, 2, 1, 6, 6, 2, 1, 1, 5, 5, 0]",0.0
24,STNU,"[0, 1, 2, 1, 6, 9, 1, 1, 1, 7, 8, 0]",0.0
24,STNU,"[0, 1, 2, 1, 7, 10, 1, 1, 1, 7, 6, 0]",0.0
24,STNU,"[0, 2, 2, 1, 3, 11, 1, 1, 1, 9, 9, 0]",0.0
24,STNU,"[0, 2, 2, 1, 4, 10, 2, 1, 1, 6, 6, 0]",0.0
24,STNU,"[0, 2, 2, 1, 4, 11, 2, 1, 1, 6, 7, 0]",0.0
24,STNU,"[0, 2, 2, 1, 5, 9, 2, 1, 1, 5, 7, 0]",0.0
24,proactive,"[0, 1, 1, 1, 3, 7, 2, 1, 1, 8, 8, 0]",0.0
24,proactive,"[0, 1, 3, 1, 3, 11, 2, 1, 1, 8, 5, 0]",0.0
24,proactive,"[0, 1, 3, 1, 3, 7, 1, 1, 1, 7, 8, 0]",0.0
24,proactive,"[0, 2, 1, 1, 3, 11, 1, 1, 1, 6, 7, 0]",0.0
24,proactive,"[0, 2, 1, 1, 5, 9, 1, 1, 1, 6, 8, 0]",0.0
24,proactive,"[0, 2, 3, 1, 4, 6, 2, 1, 1, 8, 8, 0]",0.0
24,proactive,"[0, 2, 3, 1, 5, 11, 2, 1, 1, 5, 7, 0]",0.0
24,proactive,"[0, 2, 3, 1, 5, 11, 2, 1, 1, 8, 8, 0]",0.0
24,proactive,"[0, 2, 3, 1, 5, 8, 2, 1, 1, 6, 9, 0]",0.0
24,proactive,"[0, 2, 3, 1, 7, 9, 1, 1, 1, 6, 6, 0]",0.0
24,reactive,"[0, 1, 1, 1, 4, 8, 1, 1, 1, 5, 8, 0]",0.0
24,reactive,"[0, 1, 1, 1, 4, 8, 2, 1, 1, 7, 9, 0]",0.0
24,reactive,"[0, 1, 2, 1, 3, 10, 1, 1, 1, 9, 7, 0]",0.0
24,reactive,"[0, 1, 2, 1, 6, 6, 2, 1, 1, 5, 5, 0]",0.0
24,reactive,"[0, 1, 2, 1, 6, 9, 1, 1, 1, 7, 8, 0]",0.0
24,reactive,"[0, 1, 2, 1, 7, 10, 1, 1, 1, 7, 6, 0]",0.0
24,reactive,"[0, 2, 2, 1, 4, 10, 2, 1, 1, 6, 6, 0]",0.0
25,proactive,"[0, 11, 1, 5, 2, 2, 7, 6, 6, 2, 2, 0]",25.0
25,proactive,"[0, 11, 1, 6, 1, 1, 11, 8, 6, 3, 1, 0]",18.42105263157895
25,proactive,"[0, 11, 1, 7, 3, 2, 8, 6, 6, 3, 1, 0]",25.0
25,proactive,"[0, 12, 1, 5, 1, 1, 10, 11, 5, 1, 2, 0]",12.5
