Sequence,Fitness,Best_sequence,Best_fitness,Time
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",438,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",438,2.193450927734375e-05
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",438,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",438,0.021950960159301758
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",438,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",438,0.04527091979980469
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",438,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",438,0.06804680824279785
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",438,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",438,0.09153890609741211
"[0, 1, 2, 3, 4, 15, 6, 7, 8, 9, 10, 11, 12, 13, 14, 5, 16, 17, 18, 19]",400,"[0, 1, 2, 3, 4, 15, 6, 7, 8, 9, 10, 11, 12, 13, 14, 5, 16, 17, 18, 19]",400,0.11564397811889648
"[0, 1, 2, 3, 4, 15, 6, 7, 8, 9, 10, 11, 12, 13, 14, 5, 16, 17, 18, 19]",400,"[0, 1, 2, 3, 4, 15, 6, 7, 8, 9, 10, 11, 12, 13, 14, 5, 16, 17, 18, 19]",400,0.13974404335021973
"[0, 12, 2, 3, 4, 15, 6, 7, 8, 9, 10, 11, 1, 13, 14, 5, 16, 17, 18, 19]",399,"[0, 12, 2, 3, 4, 15, 6, 7, 8, 9, 10, 11, 1, 13, 14, 5, 16, 17, 18, 19]",399,0.1652219295501709
"[0, 12, 2, 3, 4, 15, 6, 7, 8, 9, 10, 11, 1, 13, 14, 5, 16, 17, 18, 19]",399,"[0, 12, 2, 3, 4, 15, 6, 7, 8, 9, 10, 11, 1, 13, 14, 5, 16, 17, 18, 19]",399,0.1890239715576172
"[0, 12, 2, 3, 4, 15, 6, 7, 8, 9, 10, 11, 1, 13, 14, 5, 16, 17, 18, 19]",399,"[0, 12, 2, 3, 4, 15, 6, 7, 8, 9, 10, 11, 1, 13, 14, 5, 16, 17, 18, 19]",399,0.21286988258361816
"[0, 12, 2, 3, 4, 15, 6, 7, 8, 9, 10, 11, 1, 13, 14, 5, 16, 17, 18, 19]",399,"[0, 12, 2, 3, 4, 15, 6, 7, 8, 9, 10, 11, 1, 13, 14, 5, 16, 17, 18, 19]",399,0.23662114143371582
"[0, 12, 2, 3, 4, 15, 6, 7, 8, 9, 10, 11, 1, 13, 14, 5, 16, 17, 18, 19]",399,"[0, 12, 2, 3, 4, 15, 6, 7, 8, 9, 10, 11, 1, 13, 14, 5, 16, 17, 18, 19]",399,0.2600998878479004
