Makespan,Lateness,Time,Fitness,Sequence,Best_fitness,Best_sequence
4209,406,526.6585154533386,406,"[0, 1, 14, 3, 4, 5, 6, 7, 18, 9, 10, 11, 12, 13, 15, 2, 16, 17, 8, 19, 20, 21, 22, 23, 32, 25, 26, 27, 28, 29, 30, 31, 24, 33, 34, 35, 36, 37, 38, 39, 49, 41, 64, 43, 44, 45, 52, 47, 48, 40, 50, 56, 46, 53, 54, 55, 51, 57, 59, 58, 60, 76, 72, 63, 42, 65, 73, 67, 68, 69, 89, 71, 62, 91, 74, 75, 61, 77, 78, 70, 80, 81, 82, 83, 84, 85, 86, 87, 66, 79, 90, 102, 92, 93, 116, 95, 96, 97, 98, 99, 100, 101, 88, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 94, 117, 118, 119]",406,"[0, 1, 14, 3, 4, 5, 6, 7, 18, 9, 10, 11, 12, 13, 15, 2, 16, 17, 8, 19, 20, 21, 22, 23, 32, 25, 26, 27, 28, 29, 30, 31, 24, 33, 34, 35, 36, 37, 38, 39, 49, 41, 64, 43, 44, 45, 52, 47, 48, 40, 50, 56, 46, 53, 54, 55, 51, 57, 59, 58, 60, 76, 72, 63, 42, 65, 73, 67, 68, 69, 89, 71, 62, 91, 74, 75, 61, 77, 78, 70, 80, 81, 82, 83, 84, 85, 86, 87, 66, 79, 90, 102, 92, 93, 116, 95, 96, 97, 98, 99, 100, 101, 88, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 94, 117, 118, 119]"
