Makespan,Lateness,Time,Fitness,Sequence,Best_fitness,Best_sequence
4660,2652,617.1457784175873,2852.8,"[4, 10, 14, 13, 0, 25, 6, 7, 8, 9, 1, 11, 12, 3, 19, 15, 16, 17, 18, 2, 21, 33, 22, 23, 24, 5, 26, 27, 31, 29, 32, 35, 36, 20, 34, 39, 30, 37, 38, 28, 42, 41, 58, 54, 44, 57, 46, 47, 48, 59, 50, 51, 52, 53, 43, 55, 56, 45, 40, 49, 60, 61, 62, 82, 64, 65, 77, 80, 73, 69, 70, 71, 79, 78, 74, 67, 76, 66, 68, 75, 63, 85, 72, 83, 84, 98, 86, 87, 88, 96, 90, 91, 99, 93, 94, 95, 89, 97, 81, 92, 100, 101, 102, 103, 104, 117, 106, 107, 108, 109, 110, 111, 112, 113, 114, 119, 116, 118, 105, 115]",2852.8,"[4, 10, 14, 13, 0, 25, 6, 7, 8, 9, 1, 11, 12, 3, 19, 15, 16, 17, 18, 2, 21, 33, 22, 23, 24, 5, 26, 27, 31, 29, 32, 35, 36, 20, 34, 39, 30, 37, 38, 28, 42, 41, 58, 54, 44, 57, 46, 47, 48, 59, 50, 51, 52, 53, 43, 55, 56, 45, 40, 49, 60, 61, 62, 82, 64, 65, 77, 80, 73, 69, 70, 71, 79, 78, 74, 67, 76, 66, 68, 75, 63, 85, 72, 83, 84, 98, 86, 87, 88, 96, 90, 91, 99, 93, 94, 95, 89, 97, 81, 92, 100, 101, 102, 103, 104, 117, 106, 107, 108, 109, 110, 111, 112, 113, 114, 119, 116, 118, 105, 115]"
