Makespan,Lateness,Time,Fitness,Sequence,Best_fitness,Best_sequence
4353,3601,607.1649820804596,4165.0,"[0, 6, 2, 14, 19, 5, 1, 16, 15, 11, 9, 17, 8, 13, 3, 12, 7, 10, 18, 4, 38, 21, 30, 23, 24, 22, 37, 44, 28, 29, 25, 26, 32, 31, 20, 36, 34, 33, 35, 39, 50, 54, 51, 43, 27, 45, 46, 47, 48, 41, 40, 58, 52, 53, 42, 55, 56, 57, 49, 59, 60, 61, 62, 63, 64, 65, 66, 67, 73, 69, 70, 71, 72, 78, 76, 75, 74, 77, 68, 79, 94, 99, 82, 83, 89, 85, 86, 87, 88, 98, 90, 91, 92, 95, 80, 93, 96, 97, 84, 81, 100, 101, 102, 103, 104, 105, 116, 107, 108, 109, 110, 111, 112, 113, 114, 115, 106, 117, 118, 119]",4165.0,"[0, 6, 2, 14, 19, 5, 1, 16, 15, 11, 9, 17, 8, 13, 3, 12, 7, 10, 18, 4, 38, 21, 30, 23, 24, 22, 37, 44, 28, 29, 25, 26, 32, 31, 20, 36, 34, 33, 35, 39, 50, 54, 51, 43, 27, 45, 46, 47, 48, 41, 40, 58, 52, 53, 42, 55, 56, 57, 49, 59, 60, 61, 62, 63, 64, 65, 66, 67, 73, 69, 70, 71, 72, 78, 76, 75, 74, 77, 68, 79, 94, 99, 82, 83, 89, 85, 86, 87, 88, 98, 90, 91, 92, 95, 80, 93, 96, 97, 84, 81, 100, 101, 102, 103, 104, 105, 116, 107, 108, 109, 110, 111, 112, 113, 114, 115, 106, 117, 118, 119]"
