,Makespan,Lateness,Time,Fitness,Sequence,Best_fitness,Best_sequence
0,9814,44375,2653.829312324524,9814,"[0, 1, 2, 3, 4, 5, 39, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 38, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 59, 6, 40, 41, 42, 56, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 43, 57, 58, 79, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 98, 23, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 78, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 137, 113, 114, 115, 116, 117, 118, 119, 120, 135, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 138, 134, 121, 136, 112, 133, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 177, 174, 175, 176, 173, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 198, 191, 192, 193, 194, 195, 196, 197, 190, 199, 208, 201, 202, 203, 204, 205, 206, 207, 236, 209, 210, 211, 212, 213, 214, 215, 216, 217, 239, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 218, 237, 238, 200]",9814,"[0, 1, 2, 3, 4, 5, 39, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 38, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 59, 6, 40, 41, 42, 56, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 43, 57, 58, 79, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 98, 23, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 78, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 137, 113, 114, 115, 116, 117, 118, 119, 120, 135, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 138, 134, 121, 136, 112, 133, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 177, 174, 175, 176, 173, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 198, 191, 192, 193, 194, 195, 196, 197, 190, 199, 208, 201, 202, 203, 204, 205, 206, 207, 236, 209, 210, 211, 212, 213, 214, 215, 216, 217, 239, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 218, 237, 238, 200]"
