,Makespan,Lateness,Time,Fitness,Sequence,Best_fitness,Best_sequence
0,4190,406,530.1276009082794,4152.160000000001,"[5, 7, 15, 10, 21, 19, 6, 31, 4, 9, 17, 11, 0, 13, 14, 3, 16, 1, 18, 23, 29, 8, 25, 12, 24, 2, 39, 27, 28, 20, 22, 37, 32, 33, 34, 35, 36, 26, 38, 30, 65, 52, 42, 40, 44, 45, 46, 47, 48, 64, 43, 51, 79, 53, 59, 55, 56, 57, 58, 54, 60, 61, 72, 62, 83, 73, 67, 41, 68, 69, 70, 71, 63, 50, 74, 75, 76, 77, 78, 92, 80, 81, 82, 49, 84, 85, 86, 87, 66, 89, 90, 91, 115, 93, 94, 95, 118, 97, 98, 99, 100, 119, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 88, 116, 117, 96, 101]",4152.160000000001,"[5, 7, 15, 10, 21, 19, 6, 31, 4, 9, 17, 11, 0, 13, 14, 3, 16, 1, 18, 23, 29, 8, 25, 12, 24, 2, 39, 27, 28, 20, 22, 37, 32, 33, 34, 35, 36, 26, 38, 30, 65, 52, 42, 40, 44, 45, 46, 47, 48, 64, 43, 51, 79, 53, 59, 55, 56, 57, 58, 54, 60, 61, 72, 62, 83, 73, 67, 41, 68, 69, 70, 71, 63, 50, 74, 75, 76, 77, 78, 92, 80, 81, 82, 49, 84, 85, 86, 87, 66, 89, 90, 91, 115, 93, 94, 95, 118, 97, 98, 99, 100, 119, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 88, 116, 117, 96, 101]"
