Makespan,Lateness,Time,Fitness,Sequence,Best_fitness,Best_sequence
7791,6994,2358.117151737213,7791,"[0, 1, 2, 37, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 55, 39, 33, 34, 35, 36, 3, 53, 32, 40, 75, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 38, 54, 31, 56, 57, 58, 59, 60, 61, 62, 41, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 63, 96, 77, 78, 79, 80, 99, 82, 83, 84, 85, 86, 87, 81, 89, 90, 91, 92, 119, 94, 95, 76, 97, 98, 88, 100, 101, 93, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 102, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 159, 147, 148, 149, 150, 151, 152, 179, 154, 155, 156, 157, 158, 146, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 153, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 218, 200, 201, 202, 203, 204, 205, 237, 207, 208, 209, 210, 211, 212, 213, 214, 215, 216, 217, 199, 219, 228, 221, 222, 223, 224, 225, 220, 227, 238, 229, 230, 231, 232, 233, 234, 235, 236, 206, 226, 239]",7791,"[0, 1, 2, 37, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 55, 39, 33, 34, 35, 36, 3, 53, 32, 40, 75, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 38, 54, 31, 56, 57, 58, 59, 60, 61, 62, 41, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 63, 96, 77, 78, 79, 80, 99, 82, 83, 84, 85, 86, 87, 81, 89, 90, 91, 92, 119, 94, 95, 76, 97, 98, 88, 100, 101, 93, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 102, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 159, 147, 148, 149, 150, 151, 152, 179, 154, 155, 156, 157, 158, 146, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 153, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 218, 200, 201, 202, 203, 204, 205, 237, 207, 208, 209, 210, 211, 212, 213, 214, 215, 216, 217, 199, 219, 228, 221, 222, 223, 224, 225, 220, 227, 238, 229, 230, 231, 232, 233, 234, 235, 236, 206, 226, 239]"
