Sequence,Fitness,Best_sequence,Best_fitness,Time
"[3, 16, 6, 10, 2, 14, 4, 17, 7, 1, 13, 0, 19, 18, 9, 15, 8, 12, 11, 5]",787.0,"[3, 16, 6, 10, 2, 14, 4, 17, 7, 1, 13, 0, 19, 18, 9, 15, 8, 12, 11, 5]",787.0,0.0
"[15, 8, 16, 3, 19, 17, 5, 6, 0, 12, 1, 9, 13, 7, 4, 2, 14, 10, 11, 18]",759.0,"[3, 16, 6, 10, 2, 14, 4, 17, 7, 1, 13, 0, 19, 18, 9, 15, 8, 12, 11, 5]",787.0,0.06800317764282227
"[4, 2, 18, 12, 11, 19, 5, 6, 14, 7, 15, 9, 10, 3, 13, 16, 8, 17, 0, 1]",755.0,"[15, 8, 16, 3, 19, 17, 5, 6, 0, 12, 1, 9, 13, 7, 4, 2, 14, 10, 11, 18]",759.0,0.13755273818969727
"[10, 14, 5, 6, 18, 1, 8, 7, 19, 15, 4, 0, 2, 9, 3, 13, 16, 12, 11, 17]",764.0,"[4, 2, 18, 12, 11, 19, 5, 6, 14, 7, 15, 9, 10, 3, 13, 16, 8, 17, 0, 1]",755.0,0.20354819297790527
"[15, 17, 1, 16, 14, 13, 18, 3, 12, 9, 11, 19, 10, 2, 0, 8, 6, 5, 4, 7]",779.5,"[4, 2, 18, 12, 11, 19, 5, 6, 14, 7, 15, 9, 10, 3, 13, 16, 8, 17, 0, 1]",755.0,0.2695469856262207
"[10, 1, 17, 11, 12, 9, 14, 18, 8, 7, 16, 2, 15, 5, 4, 6, 19, 0, 3, 13]",791.0,"[4, 2, 18, 12, 11, 19, 5, 6, 14, 7, 15, 9, 10, 3, 13, 16, 8, 17, 0, 1]",755.0,0.3305530548095703
"[9, 3, 15, 5, 18, 6, 17, 14, 8, 11, 1, 19, 10, 0, 2, 12, 16, 4, 13, 7]",745.0,"[4, 2, 18, 12, 11, 19, 5, 6, 14, 7, 15, 9, 10, 3, 13, 16, 8, 17, 0, 1]",755.0,0.3975536823272705
"[4, 3, 17, 5, 19, 8, 13, 11, 14, 0, 6, 10, 16, 7, 15, 12, 2, 1, 18, 9]",781.5,"[9, 3, 15, 5, 18, 6, 17, 14, 8, 11, 1, 19, 10, 0, 2, 12, 16, 4, 13, 7]",745.0,0.4685535430908203
"[11, 14, 3, 8, 6, 18, 9, 12, 7, 0, 19, 4, 17, 15, 2, 1, 13, 5, 16, 10]",797.5,"[9, 3, 15, 5, 18, 6, 17, 14, 8, 11, 1, 19, 10, 0, 2, 12, 16, 4, 13, 7]",745.0,0.5325467586517334
"[10, 3, 16, 1, 0, 4, 12, 5, 7, 2, 9, 15, 19, 17, 8, 18, 6, 11, 13, 14]",754.0,"[9, 3, 15, 5, 18, 6, 17, 14, 8, 11, 1, 19, 10, 0, 2, 12, 16, 4, 13, 7]",745.0,0.6015493869781494
"[5, 12, 1, 18, 9, 11, 6, 2, 4, 3, 10, 0, 7, 16, 14, 8, 13, 15, 19, 17]",745.0,"[9, 3, 15, 5, 18, 6, 17, 14, 8, 11, 1, 19, 10, 0, 2, 12, 16, 4, 13, 7]",745.0,0.6695523262023926
"[6, 15, 19, 9, 14, 5, 4, 11, 17, 3, 8, 10, 18, 7, 12, 13, 0, 16, 2, 1]",774.0,"[9, 3, 15, 5, 18, 6, 17, 14, 8, 11, 1, 19, 10, 0, 2, 12, 16, 4, 13, 7]",745.0,0.7345497608184814
"[1, 9, 0, 2, 8, 4, 5, 13, 7, 6, 18, 16, 3, 11, 14, 15, 19, 10, 17, 12]",838.0,"[9, 3, 15, 5, 18, 6, 17, 14, 8, 11, 1, 19, 10, 0, 2, 12, 16, 4, 13, 7]",745.0,0.8035521507263184
"[13, 11, 18, 10, 4, 12, 16, 9, 8, 2, 19, 14, 1, 17, 7, 15, 6, 5, 3, 0]",786.5,"[9, 3, 15, 5, 18, 6, 17, 14, 8, 11, 1, 19, 10, 0, 2, 12, 16, 4, 13, 7]",745.0,0.8685543537139893
"[16, 8, 5, 15, 4, 2, 18, 0, 11, 19, 10, 9, 13, 6, 12, 1, 3, 7, 17, 14]",744.5,"[9, 3, 15, 5, 18, 6, 17, 14, 8, 11, 1, 19, 10, 0, 2, 12, 16, 4, 13, 7]",745.0,0.9435544013977051
"[2, 17, 12, 14, 1, 13, 6, 0, 18, 8, 3, 5, 7, 4, 11, 10, 15, 19, 9, 16]",787.5,"[16, 8, 5, 15, 4, 2, 18, 0, 11, 19, 10, 9, 13, 6, 12, 1, 3, 7, 17, 14]",744.5,1.008554220199585
