,seed,makespan,lateness,nr_unfinished_products
250,68288,962.349983175008,230.12513349330527,0
251,96894,979.7711442763978,264.7768336741001,0
252,89922,947.9467876417946,222.52014580120886,0
253,72482,958.0839622502689,227.63171637257642,0
254,17347,964.193573055642,251.65124060252413,0
255,29841,964.1126054974859,241.62833676001037,0
256,61732,920.9846986666006,185.54378115700854,0
257,42896,929.1685844593792,185.1685844593792,0
258,70115,920.919504259562,188.03477632529712,0
259,33413,925.1678583625949,206.2278734094332,0
260,72386,959.6508278049188,218.60704267182302,0
261,49643,925.7481278326807,181.74812783268067,0
262,80550,980.3163732972537,255.09924109985923,0
263,81523,930.8960535870531,193.4326332830217,0
264,79379,928.3753898061034,196.5066854592701,0
265,47125,976.270828194788,255.19654088661662,0
266,29448,959.4353863747498,258.17107844744146,0
267,79446,979.4897422957375,259.99371804496525,0
268,50669,973.2773039835963,290.0834344389964,0
269,13647,971.3806991846396,277.49655379291585,0
270,51582,1030.7938251294004,332.6858900621014,0
271,91540,939.7407493659838,195.7407493659838,0
272,36448,932.3385979705564,188.3385979705564,0
273,84553,956.6961946356366,224.06294437286851,0
274,91331,925.4105780433968,181.41057804339675,0
275,81562,926.4360670742678,190.81679004294404,0
276,2221,923.6949706794612,183.65699945094434,0
277,29800,974.1966471949388,252.44122434832127,0
278,26362,951.371314390758,252.23139465306247,0
279,90953,934.1845945772567,203.62607713021703,0
280,50672,935.1692003081406,191.1692003081406,0
281,89733,933.4070480867291,211.5235852446815,0
282,63003,919.9953284531205,184.58795042826887,0
283,90303,939.0693198591453,202.94064516009837,0
284,35632,954.5428791669799,217.38446756666872,0
285,53381,969.5031988299727,256.57402322896075,0
286,55755,952.9733990182274,215.97787960698463,0
287,60036,924.1586230760602,180.15862307606017,0
288,58386,942.9027694275186,223.62272632831116,0
289,38772,991.8216575123886,275.5315445937347,0
290,98913,984.0984557774092,242.67838200957237,0
291,21949,943.1175258112155,199.1175258112155,0
292,66813,952.9401567686382,217.89363935401855,0
293,66462,979.8763783530893,267.62132577553734,0
294,15021,949.110845476005,205.110845476005,0
295,9147,921.6255355845883,177.6255355845883,0
296,66628,937.0244180792158,221.90129599029433,0
297,8060,972.0511856496778,262.318279509072,0
298,42088,941.1659168979171,205.04051522824432,0
299,69240,954.214394274842,246.5850482158154,0
300,9440,938.9722681601243,217.6738573971934,0
301,74360,959.6922063654065,236.26511889147753,0
302,12662,930.5446884949624,189.09820618886147,0
303,55656,967.0825303873612,257.079524995718,0
304,32710,946.8401774611497,202.84017746114966,0
305,48814,929.8111025436168,185.8111025436168,0
306,55735,929.1437830744945,189.89465476145517,0
307,53896,926.2402158954461,197.59107904852237,0
308,62183,935.7438817105963,222.14573421361035,0
