,Product_ID,Deadlines,Fermentation_sequence
0,36,744,10
1,28,744,19
2,13,744,15
3,6,744,11
4,6,744,9
5,13,744,16
6,37,744,14
7,1,744,1
8,43,744,6
9,43,744,12
10,35,744,2
11,42,744,13
12,14,744,20
13,21,744,17
14,12,744,7
15,18,744,3
16,5,744,18
17,18,744,4
18,19,744,8
19,17,744,5
20,7,1416,34
21,20,1416,27
22,7,1416,36
23,9,1416,29
24,34,1416,38
25,24,1416,23
26,22,1416,40
27,26,1416,28
28,4,1416,31
29,8,1416,24
30,3,1416,39
31,40,1416,25
32,25,1416,32
33,27,1416,33
34,29,1416,30
35,17,1416,22
36,37,1416,37
37,27,1416,35
38,33,1416,26
39,6,1416,21
40,8,2160,45
41,6,2160,51
42,29,2160,50
43,9,2160,56
44,33,2160,46
45,16,2160,48
46,38,2160,57
47,24,2160,43
48,26,2160,47
49,0,2160,53
50,43,2160,52
51,30,2160,60
52,15,2160,49
53,16,2160,44
54,41,2160,58
55,36,2160,55
56,6,2160,42
57,38,2160,54
58,21,2160,59
59,16,2160,41
60,27,2880,65
61,0,2880,72
62,4,2880,66
63,12,2880,68
64,33,2880,62
65,39,2880,77
66,42,2880,71
67,7,2880,78
68,26,2880,67
69,28,2880,75
70,13,2880,79
71,26,2880,70
72,26,2880,64
73,15,2880,69
74,40,2880,63
75,12,2880,76
76,6,2880,74
77,36,2880,73
78,32,2880,80
79,29,2880,61
80,17,3624,83
81,30,3624,98
82,43,3624,92
83,33,3624,91
84,20,3624,90
85,34,3624,95
86,13,3624,93
87,43,3624,86
88,30,3624,96
89,13,3624,94
90,3,3624,100
91,8,3624,85
92,28,3624,97
93,6,3624,89
94,20,3624,88
95,29,3624,84
96,24,3624,81
97,30,3624,99
98,19,3624,82
99,33,3624,87
100,17,4344,106
101,42,4344,116
102,31,4344,102
103,18,4344,109
104,14,4344,118
105,6,4344,113
106,9,4344,115
107,17,4344,101
108,6,4344,111
109,12,4344,107
110,32,4344,117
111,31,4344,105
112,14,4344,119
113,16,4344,104
114,36,4344,103
115,9,4344,112
116,12,4344,114
117,25,4344,108
118,9,4344,110
119,14,4344,120
120,34,5088,136
121,18,5088,129
122,35,5088,125
123,43,5088,123
124,18,5088,121
125,32,5088,132
126,12,5088,127
127,22,5088,140
128,14,5088,139
129,13,5088,134
130,24,5088,122
131,35,5088,124
132,23,5088,138
133,5,5088,137
134,26,5088,126
135,34,5088,135
136,6,5088,130
137,20,5088,131
138,37,5088,133
139,28,5088,128
140,16,5832,143
141,1,5832,142
142,28,5832,149
143,32,5832,158
144,16,5832,141
145,37,5832,151
146,13,5832,155
147,38,5832,152
148,18,5832,148
149,2,5832,147
150,3,5832,159
151,29,5832,144
152,12,5832,150
153,41,5832,157
154,40,5832,146
155,27,5832,160
156,19,5832,145
157,34,5832,156
158,7,5832,154
159,39,5832,153
160,26,6552,168
161,41,6552,172
162,41,6552,176
163,29,6552,173
164,19,6552,162
165,37,6552,170
166,6,6552,163
167,36,6552,164
168,33,6552,161
169,23,6552,179
170,20,6552,165
171,4,6552,175
172,21,6552,178
173,16,6552,166
174,30,6552,180
175,15,6552,167
176,39,6552,174
177,32,6552,177
178,37,6552,169
179,34,6552,171
180,41,7296,196
181,39,7296,194
182,18,7296,192
183,32,7296,198
184,11,7296,187
185,10,7296,199
186,25,7296,188
187,16,7296,190
188,9,7296,195
189,20,7296,181
190,9,7296,193
191,39,7296,189
192,11,7296,185
193,20,7296,184
194,9,7296,182
195,4,7296,183
196,39,7296,186
197,3,7296,200
198,31,7296,191
199,15,7296,197
200,17,8016,206
201,12,8016,208
202,26,8016,201
203,1,8016,210
204,13,8016,217
205,22,8016,220
206,41,8016,218
207,2,8016,211
208,36,8016,205
209,35,8016,204
210,29,8016,214
211,31,8016,202
212,39,8016,215
213,7,8016,216
214,15,8016,203
215,35,8016,207
216,30,8016,219
217,39,8016,213
218,35,8016,212
219,15,8016,209
220,40,8760,230
221,17,8760,226
222,2,8760,225
223,16,8760,228
224,16,8760,224
225,33,8760,223
226,13,8760,235
227,41,8760,236
228,28,8760,231
229,16,8760,221
230,2,8760,229
231,7,8760,232
232,41,8760,237
233,37,8760,233
234,22,8760,240
235,0,8760,234
236,29,8760,222
237,43,8760,227
238,21,8760,238
239,30,8760,239
