,Product_ID,Deadlines,Fermentation_sequence
0,22,744,20
1,8,744,7
2,1,744,14
3,5,744,17
4,43,744,8
5,20,744,4
6,23,744,19
7,19,744,11
8,40,744,6
9,13,744,16
10,39,744,18
11,40,744,2
12,32,744,15
13,19,744,3
14,35,744,9
15,33,744,5
16,26,744,12
17,26,744,10
18,41,744,13
19,7,744,1
20,21,1416,36
21,37,1416,30
22,3,1416,39
23,32,1416,38
24,23,1416,40
25,4,1416,26
26,32,1416,33
27,15,1416,32
28,8,1416,22
29,18,1416,28
30,37,1416,34
31,16,1416,21
32,3,1416,37
33,11,1416,24
34,8,1416,25
35,25,1416,27
36,10,1416,35
37,43,1416,31
38,24,1416,29
39,16,1416,23
40,37,2160,55
41,27,2160,51
42,19,2160,49
43,6,2160,52
44,38,2160,48
45,29,2160,47
46,39,2160,54
47,5,2160,58
48,2,2160,45
49,27,2160,53
50,15,2160,44
51,17,2160,50
52,21,2160,57
53,33,2160,43
54,14,2160,59
55,39,2160,46
56,13,2160,56
57,30,2160,60
58,6,2160,42
59,11,2160,41
60,36,2880,72
61,22,2880,79
62,23,2880,77
63,1,2880,69
64,18,2880,70
65,40,2880,64
66,33,2880,67
67,8,2880,62
68,22,2880,80
69,21,2880,75
70,4,2880,63
71,24,2880,65
72,3,2880,78
73,42,2880,71
74,26,2880,66
75,5,2880,76
76,2,2880,74
77,15,2880,68
78,27,2880,73
79,20,2880,61
80,35,3624,81
81,39,3624,85
82,1,3624,89
83,28,3624,95
84,31,3624,82
85,30,3624,98
86,37,3624,92
87,35,3624,88
88,5,3624,94
89,35,3624,84
90,6,3624,86
91,16,3624,83
92,22,3624,99
93,22,3624,100
94,10,3624,93
95,26,3624,90
96,2,3624,87
97,37,3624,91
98,23,3624,96
99,14,3624,97
100,28,4344,117
101,36,4344,118
102,26,4344,108
103,8,4344,105
104,14,4344,120
105,13,4344,113
106,3,4344,116
107,19,4344,107
108,5,4344,115
109,42,4344,112
110,20,4344,104
111,15,4344,110
112,18,4344,106
113,32,4344,111
114,41,4344,109
115,27,4344,103
116,13,4344,114
117,33,4344,101
118,14,4344,119
119,20,4344,102
120,16,5088,126
121,23,5088,139
122,34,5088,132
123,3,5088,138
124,7,5088,137
125,21,5088,135
126,24,5088,123
127,32,5088,136
128,15,5088,128
129,16,5088,122
130,42,5088,134
131,22,5088,140
132,18,5088,130
133,2,5088,131
134,42,5088,133
135,2,5088,129
136,9,5088,125
137,15,5088,127
138,17,5088,124
139,11,5088,121
140,15,5832,147
141,16,5832,144
142,38,5832,157
143,28,5832,154
144,24,5832,148
145,4,5832,152
146,35,5832,145
147,3,5832,159
148,29,5832,150
149,35,5832,142
150,20,5832,146
151,20,5832,143
152,25,5832,151
153,22,5832,160
154,42,5832,156
155,31,5832,141
156,36,5832,153
157,28,5832,155
158,43,5832,149
159,10,5832,158
160,0,6552,174
161,29,6552,167
162,12,6552,161
163,43,6552,171
164,27,6552,164
165,4,6552,166
166,43,6552,172
167,0,6552,175
168,3,6552,179
169,26,6552,168
170,37,6552,176
171,36,6552,165
172,15,6552,170
173,21,6552,178
174,4,6552,173
175,37,6552,177
176,25,6552,163
177,36,6552,162
178,41,6552,169
179,22,6552,180
180,18,7296,188
181,7,7296,194
182,1,7296,184
183,8,7296,187
184,37,7296,198
185,7,7296,193
186,23,7296,200
187,39,7296,192
188,41,7296,199
189,9,7296,191
190,36,7296,190
191,31,7296,181
192,24,7296,189
193,25,7296,186
194,19,7296,183
195,36,7296,195
196,26,7296,182
197,0,7296,197
198,19,7296,185
199,2,7296,196
200,23,8016,220
201,29,8016,210
202,21,8016,218
203,24,8016,203
204,39,8016,209
205,11,8016,207
206,20,8016,206
207,20,8016,208
208,23,8016,216
209,35,8016,201
210,5,8016,219
211,1,8016,215
212,19,8016,214
213,27,8016,211
214,18,8016,202
215,10,8016,217
216,8,8016,205
217,25,8016,204
218,43,8016,213
219,7,8016,212
220,28,8760,228
221,42,8760,231
222,27,8760,233
223,32,8760,235
224,43,8760,225
225,22,8760,240
226,40,8760,236
227,2,8760,230
228,43,8760,223
229,31,8760,221
230,33,8760,229
231,35,8760,222
232,18,8760,226
233,33,8760,234
234,12,8760,224
235,24,8760,227
236,32,8760,237
237,34,8760,232
238,5,8760,238
239,23,8760,239
