,Product_ID,Deadlines,Fermentation_sequence
0,14,744,19
1,13,744,17
2,3,744,7
3,43,744,4
4,28,744,14
5,18,744,3
6,35,744,5
7,25,744,12
8,33,744,2
9,0,744,6
10,28,744,1
11,30,744,20
12,20,744,16
13,40,744,15
14,24,744,13
15,21,744,18
16,19,744,11
17,33,744,9
18,25,744,10
19,15,744,8
20,5,1416,32
21,25,1416,26
22,37,1416,39
23,37,1416,31
24,20,1416,27
25,28,1416,29
26,22,1416,34
27,6,1416,25
28,2,1416,21
29,7,1416,37
30,2,1416,30
31,15,1416,28
32,35,1416,22
33,6,1416,36
34,13,1416,40
35,39,1416,35
36,10,1416,24
37,37,1416,23
38,25,1416,38
39,22,1416,33
40,41,2160,58
41,39,2160,54
42,39,2160,52
43,10,2160,50
44,36,2160,53
45,43,2160,56
46,19,2160,45
47,19,2160,48
48,22,2160,59
49,43,2160,43
50,2,2160,46
51,0,2160,57
52,0,2160,41
53,0,2160,49
54,1,2160,47
55,18,2160,44
56,16,2160,55
57,29,2160,51
58,31,2160,60
59,35,2160,42
60,25,2880,67
61,36,2880,66
62,0,2880,70
63,21,2880,74
64,6,2880,78
65,10,2880,71
66,35,2880,69
67,28,2880,79
68,6,2880,73
69,24,2880,80
70,5,2880,75
71,0,2880,63
72,1,2880,68
73,43,2880,62
74,12,2880,61
75,20,2880,76
76,27,2880,77
77,29,2880,65
78,29,2880,72
79,4,2880,64
80,25,3624,89
81,15,3624,93
82,41,3624,83
83,23,3624,97
84,2,3624,91
85,21,3624,96
86,34,3624,82
87,33,3624,98
88,20,3624,90
89,36,3624,87
90,30,3624,99
91,26,3624,100
92,41,3624,92
93,18,3624,81
94,40,3624,94
95,20,3624,86
96,39,3624,85
97,11,3624,95
98,7,3624,88
99,11,3624,84
100,29,4344,104
101,24,4344,108
102,25,4344,103
103,26,4344,119
104,10,4344,106
105,1,4344,112
106,42,4344,120
107,20,4344,105
108,18,4344,107
109,9,4344,115
110,24,4344,111
111,6,4344,114
112,22,4344,113
113,1,4344,110
114,5,4344,109
115,25,4344,117
116,24,4344,102
117,39,4344,116
118,12,4344,101
119,22,4344,118
