,Product_ID,Deadlines,Fermentation_sequence
0,24,744,8
1,20,744,17
2,40,744,11
3,9,744,13
4,40,744,6
5,31,744,7
6,26,744,18
7,12,744,14
8,8,744,5
9,8,744,10
10,12,744,2
11,28,744,1
12,38,744,19
13,7,744,16
14,22,744,12
15,3,744,20
16,43,744,4
17,12,744,3
18,31,744,9
19,19,744,15
20,20,1416,24
21,24,1416,21
22,7,1416,32
23,11,1416,28
24,2,1416,34
25,39,1416,29
26,35,1416,23
27,43,1416,26
28,9,1416,30
29,8,1416,27
30,16,1416,22
31,36,1416,31
32,40,1416,33
33,27,1416,35
34,22,1416,40
35,15,1416,39
36,34,1416,38
37,39,1416,36
38,16,1416,25
39,37,1416,37
40,2,2160,51
41,33,2160,47
42,19,2160,48
43,12,2160,50
44,43,2160,49
45,14,2160,56
46,14,2160,58
47,7,2160,44
48,22,2160,59
49,22,2160,60
50,10,2160,54
51,13,2160,52
52,14,2160,57
53,34,2160,53
54,16,2160,42
55,36,2160,45
56,6,2160,43
57,21,2160,55
58,29,2160,46
59,31,2160,41
60,37,2880,66
61,39,2880,73
62,32,2880,78
63,37,2880,65
64,3,2880,79
65,41,2880,67
66,13,2880,71
67,33,2880,62
68,17,2880,61
69,13,2880,75
70,32,2880,68
71,37,2880,70
72,17,2880,69
73,22,2880,80
74,4,2880,74
75,42,2880,64
76,8,2880,63
77,41,2880,77
78,10,2880,76
79,38,2880,72
80,2,3624,87
81,9,3624,93
82,38,3624,95
83,40,3624,88
84,11,3624,85
85,15,3624,89
86,22,3624,99
87,31,3624,81
88,27,3624,83
89,10,3624,97
90,4,3624,92
91,35,3624,82
92,28,3624,98
93,1,3624,90
94,2,3624,91
95,14,3624,100
96,6,3624,84
97,13,3624,96
98,37,3624,94
99,25,3624,86
100,5,4344,119
101,13,4344,116
102,2,4344,110
103,11,4344,108
104,21,4344,117
105,43,4344,107
106,25,4344,109
107,30,4344,120
108,19,4344,106
109,0,4344,114
110,37,4344,115
111,0,4344,113
112,43,4344,101
113,25,4344,105
114,39,4344,111
115,21,4344,118
116,20,4344,103
117,9,4344,112
118,4,4344,104
119,6,4344,102
120,35,5088,122
121,29,5088,126
122,13,5088,138
123,40,5088,133
124,4,5088,131
125,29,5088,135
126,16,5088,123
127,12,5088,127
128,29,5088,129
129,25,5088,121
130,9,5088,132
131,6,5088,124
132,42,5088,136
133,38,5088,137
134,15,5088,134
135,2,5088,128
136,14,5088,140
137,21,5088,139
138,40,5088,125
139,9,5088,130
140,32,5832,147
141,40,5832,148
142,41,5832,156
143,37,5832,153
144,11,5832,150
145,41,5832,155
146,29,5832,143
147,19,5832,142
148,22,5832,160
149,31,5832,141
150,42,5832,152
151,6,5832,151
152,5,5832,158
153,17,5832,145
154,10,5832,157
155,40,5832,146
156,30,5832,159
157,28,5832,149
158,35,5832,144
159,41,5832,154
160,30,6552,179
161,31,6552,161
162,18,6552,172
163,29,6552,166
164,31,6552,162
165,10,6552,174
166,11,6552,168
167,18,6552,167
168,1,6552,163
169,34,6552,173
170,6,6552,169
171,4,6552,165
172,28,6552,177
173,21,6552,176
174,15,6552,171
175,32,6552,175
176,32,6552,178
177,30,6552,180
178,35,6552,164
179,18,6552,170
180,32,7296,198
181,33,7296,192
182,9,7296,190
183,19,7296,185
184,39,7296,189
185,32,7296,194
186,36,7296,187
187,6,7296,181
188,40,7296,186
189,16,7296,183
190,5,7296,196
191,19,7296,182
192,23,7296,200
193,42,7296,195
194,33,7296,188
195,2,7296,191
196,3,7296,199
197,18,7296,193
198,7,7296,197
199,35,7296,184
200,38,8016,205
201,32,8016,211
202,8,8016,209
203,3,8016,220
204,5,8016,216
205,30,8016,219
206,41,8016,214
207,5,8016,217
208,37,8016,213
209,42,8016,204
210,21,8016,215
211,16,8016,210
212,7,8016,208
213,11,8016,201
214,20,8016,207
215,9,8016,206
216,6,8016,202
217,37,8016,212
218,0,8016,203
219,23,8016,218
220,13,8760,237
221,39,8760,234
222,6,8760,229
223,11,8760,228
224,11,8760,230
225,27,8760,235
226,36,8760,226
227,12,8760,227
228,3,8760,240
229,4,8760,231
230,21,8760,239
231,33,8760,225
232,4,8760,233
233,2,8760,236
234,43,8760,221
235,25,8760,223
236,34,8760,238
237,8,8760,224
238,17,8760,222
239,36,8760,232
