,Product_ID,Deadlines,Fermentation_sequence
0,14,744,19
1,27,744,10
2,0,744,18
3,33,744,6
4,31,744,12
5,29,744,5
6,6,744,15
7,19,744,11
8,4,744,17
9,40,744,7
10,36,744,16
11,43,744,4
12,35,744,3
13,25,744,14
14,10,744,2
15,42,744,1
16,3,744,20
17,11,744,9
18,31,744,8
19,18,744,13
20,8,1416,30
21,30,1416,39
22,32,1416,38
23,10,1416,35
24,15,1416,27
25,16,1416,34
26,21,1416,36
27,33,1416,29
28,4,1416,31
29,18,1416,22
30,22,1416,28
31,42,1416,23
32,43,1416,21
33,13,1416,24
34,32,1416,40
35,8,1416,32
36,23,1416,33
37,2,1416,37
38,33,1416,26
39,38,1416,25
40,33,2160,49
41,31,2160,52
42,30,2160,58
43,16,2160,47
44,14,2160,55
45,18,2160,44
46,36,2160,56
47,20,2160,53
48,38,2160,45
49,28,2160,48
50,24,2160,41
51,27,2160,42
52,9,2160,43
53,13,2160,54
54,18,2160,59
55,29,2160,57
56,14,2160,51
57,22,2160,46
58,13,2160,50
59,14,2160,60
60,43,2880,75
61,26,2880,73
62,39,2880,65
63,22,2880,71
64,10,2880,64
65,15,2880,68
66,37,2880,63
67,30,2880,76
68,20,2880,78
69,1,2880,67
70,0,2880,62
71,7,2880,69
72,0,2880,61
73,27,2880,66
74,29,2880,70
75,16,2880,72
76,6,2880,77
77,27,2880,79
78,39,2880,80
79,41,2880,74
80,29,3624,95
81,4,3624,93
82,24,3624,94
83,37,3624,88
84,25,3624,87
85,40,3624,97
86,17,3624,96
87,15,3624,90
88,28,3624,91
89,43,3624,85
90,32,3624,99
91,13,3624,100
92,17,3624,82
93,10,3624,84
94,2,3624,98
95,4,3624,86
96,3,3624,89
97,35,3624,92
98,0,3624,83
99,6,3624,81
100,42,4344,102
101,42,4344,112
102,30,4344,118
103,31,4344,105
104,9,4344,110
105,28,4344,109
106,21,4344,114
107,2,4344,115
108,12,4344,108
109,37,4344,120
110,8,4344,107
111,35,4344,116
112,14,4344,117
113,37,4344,113
114,5,4344,103
115,11,4344,106
116,1,4344,104
117,6,4344,111
118,42,4344,101
119,18,4344,119
120,15,5088,128
121,27,5088,133
122,13,5088,140
123,25,5088,131
124,41,5088,139
125,7,5088,130
126,34,5088,137
127,18,5088,121
128,17,5088,122
129,27,5088,129
130,12,5088,124
131,25,5088,127
132,11,5088,126
133,20,5088,132
134,38,5088,136
135,1,5088,123
136,34,5088,138
137,9,5088,134
138,0,5088,135
139,8,5088,125
140,27,5832,153
141,23,5832,149
142,26,5832,147
143,22,5832,156
144,9,5832,154
145,39,5832,157
146,23,5832,145
147,0,5832,159
148,9,5832,141
149,16,5832,150
150,10,5832,148
151,40,5832,146
152,43,5832,144
153,2,5832,155
154,9,5832,158
155,41,5832,143
156,19,5832,142
157,0,5832,151
158,14,5832,152
159,21,5832,160
160,7,6552,162
161,33,6552,166
162,41,6552,164
163,23,6552,176
164,2,6552,171
165,30,6552,178
166,12,6552,172
167,40,6552,168
168,12,6552,177
169,23,6552,165
170,42,6552,163
171,38,6552,175
172,23,6552,167
173,17,6552,170
174,23,6552,180
175,36,6552,161
176,25,6552,169
177,9,6552,173
178,19,6552,174
179,2,6552,179
180,8,7296,186
181,35,7296,190
182,1,7296,184
183,26,7296,196
184,0,7296,192
185,25,7296,189
186,1,7296,183
187,22,7296,188
188,40,7296,187
189,27,7296,195
190,11,7296,199
191,39,7296,194
192,33,7296,185
193,4,7296,198
194,16,7296,181
195,30,7296,197
196,13,7296,200
197,14,7296,193
198,19,7296,182
199,17,7296,191
200,0,8016,208
201,2,8016,217
202,10,8016,209
203,18,8016,204
204,20,8016,201
205,17,8016,218
206,4,8016,210
207,22,8016,215
208,33,8016,214
209,26,8016,213
210,27,8016,205
211,4,8016,206
212,33,8016,203
213,33,8016,216
214,29,8016,211
215,41,8016,212
216,11,8016,202
217,16,8016,219
218,32,8016,220
219,42,8016,207
220,0,8760,221
221,26,8760,227
222,8,8760,233
223,33,8760,231
224,11,8760,226
225,27,8760,236
226,7,8760,237
227,8,8760,235
228,24,8760,228
229,23,8760,240
230,5,8760,232
231,21,8760,239
232,37,8760,222
233,41,8760,229
234,6,8760,224
235,6,8760,234
236,28,8760,230
237,34,8760,238
238,39,8760,225
239,25,8760,223
