,Product_ID,Deadlines,Fermentation_sequence
0,0,744,14
1,42,744,13
2,14,744,18
3,41,744,9
4,3,744,19
5,5,744,16
6,27,744,1
7,20,744,2
8,13,744,15
9,43,744,5
10,24,744,11
11,19,744,4
12,26,744,10
13,39,744,20
14,42,744,12
15,16,744,6
16,14,744,17
17,2,744,8
18,2,744,7
19,20,744,3
20,19,1416,27
21,22,1416,25
22,20,1416,40
23,35,1416,24
24,43,1416,28
25,3,1416,38
26,0,1416,32
27,35,1416,26
28,5,1416,29
29,21,1416,34
30,34,1416,35
31,29,1416,36
32,43,1416,30
33,6,1416,22
34,8,1416,23
35,24,1416,31
36,27,1416,21
37,34,1416,33
38,25,1416,37
39,29,1416,39
40,26,2160,41
41,14,2160,58
42,7,2160,59
43,40,2160,46
44,38,2160,43
45,35,2160,50
46,42,2160,55
47,27,2160,53
48,41,2160,48
49,29,2160,60
50,32,2160,44
51,23,2160,47
52,24,2160,45
53,0,2160,57
54,22,2160,51
55,8,2160,52
56,17,2160,42
57,0,2160,56
58,23,2160,49
59,7,2160,54
60,23,2880,78
61,24,2880,74
62,32,2880,66
63,42,2880,80
64,34,2880,64
65,8,2880,77
66,15,2880,67
67,33,2880,79
68,35,2880,71
69,8,2880,62
70,25,2880,76
71,38,2880,75
72,6,2880,61
73,40,2880,65
74,0,2880,63
75,17,2880,70
76,10,2880,72
77,36,2880,69
78,26,2880,73
79,31,2880,68
80,2,3624,92
81,1,3624,85
82,3,3624,96
83,8,3624,90
84,29,3624,81
85,6,3624,89
86,31,3624,95
87,19,3624,83
88,14,3624,88
89,39,3624,98
90,40,3624,82
91,20,3624,84
92,32,3624,100
93,31,3624,87
94,16,3624,91
95,2,3624,86
96,23,3624,94
97,11,3624,99
98,22,3624,97
99,10,3624,93
100,13,4344,120
101,42,4344,116
102,20,4344,102
103,16,4344,101
104,14,4344,117
105,41,4344,109
106,39,4344,104
107,5,4344,112
108,2,4344,113
109,23,4344,118
110,2,4344,114
111,37,4344,119
112,18,4344,111
113,1,4344,110
114,11,4344,105
115,6,4344,103
116,26,4344,115
117,19,4344,106
118,18,4344,108
119,43,4344,107
120,36,5088,127
121,33,5088,126
122,21,5088,135
123,43,5088,133
124,22,5088,125
125,25,5088,137
126,27,5088,128
127,19,5088,132
128,8,5088,124
129,10,5088,136
130,31,5088,138
131,39,5088,123
132,41,5088,134
133,36,5088,129
134,41,5088,121
135,33,5088,130
136,25,5088,122
137,19,5088,139
138,24,5088,131
139,13,5088,140
140,16,5832,145
141,35,5832,156
142,38,5832,141
143,33,5832,158
144,37,5832,160
145,20,5832,142
146,10,5832,152
147,6,5832,146
148,40,5832,148
149,10,5832,153
150,41,5832,151
151,12,5832,154
152,42,5832,150
153,18,5832,159
154,25,5832,157
155,20,5832,144
156,12,5832,143
157,32,5832,147
158,26,5832,155
159,32,5832,149
160,30,6552,178
161,41,6552,163
162,42,6552,161
163,25,6552,168
164,34,6552,177
165,42,6552,162
166,27,6552,167
167,3,6552,175
168,18,6552,176
169,22,6552,172
170,12,6552,173
171,21,6552,180
172,6,6552,166
173,39,6552,164
174,6,6552,165
175,23,6552,179
176,40,6552,170
177,32,6552,169
178,1,6552,171
179,32,6552,174
180,16,7296,181
181,16,7296,191
182,20,7296,183
183,34,7296,187
184,4,7296,193
185,28,7296,190
186,7,7296,197
187,12,7296,189
188,12,7296,198
189,39,7296,184
190,26,7296,199
191,32,7296,200
192,42,7296,195
193,36,7296,196
194,22,7296,188
195,42,7296,186
196,42,7296,192
197,11,7296,194
198,9,7296,185
199,33,7296,182
200,38,8016,204
201,19,8016,210
202,16,8016,208
203,21,8016,219
204,33,8016,217
205,6,8016,206
206,19,8016,201
207,24,8016,205
208,42,8016,202
209,10,8016,214
210,8,8016,212
211,30,8016,215
212,42,8016,203
213,20,8016,209
214,31,8016,211
215,13,8016,213
216,34,8016,218
217,13,8016,220
218,19,8016,207
219,22,8016,216
220,31,8760,224
221,9,8760,237
222,37,8760,231
223,4,8760,234
224,36,8760,236
225,42,8760,225
226,36,8760,229
227,31,8760,223
228,21,8760,226
229,14,8760,239
230,31,8760,221
231,39,8760,222
232,19,8760,228
233,29,8760,230
234,34,8760,238
235,1,8760,227
236,14,8760,235
237,36,8760,233
238,13,8760,240
239,34,8760,232
