,Product_ID,Deadlines,Fermentation_sequence
0,13,744,4
1,10,744,1
2,0,744,3
3,30,744,20
4,22,744,9
5,7,744,18
6,4,744,15
7,13,744,2
8,36,744,8
9,4,744,11
10,21,744,5
11,40,744,12
12,5,744,6
13,14,744,17
14,8,744,19
15,2,744,13
16,16,744,16
17,33,744,10
18,30,744,14
19,4,744,7
20,1,1416,34
21,3,1416,37
22,9,1416,22
23,32,1416,38
24,24,1416,25
25,29,1416,23
26,18,1416,24
27,7,1416,27
28,17,1416,30
29,43,1416,29
30,34,1416,35
31,28,1416,40
32,36,1416,26
33,0,1416,31
34,41,1416,28
35,3,1416,33
36,13,1416,32
37,30,1416,36
38,40,1416,39
39,26,1416,21
40,34,2160,46
41,2,2160,56
42,37,2160,45
43,3,2160,54
44,18,2160,50
45,14,2160,59
46,40,2160,41
47,7,2160,42
48,17,2160,43
49,14,2160,58
50,5,2160,51
51,9,2160,52
52,37,2160,60
53,43,2160,49
54,2,2160,55
55,32,2160,57
56,26,2160,47
57,0,2160,44
58,16,2160,48
59,33,2160,53
60,37,2880,80
61,22,2880,71
62,18,2880,61
63,26,2880,63
64,3,2880,75
65,37,2880,77
66,35,2880,69
67,16,2880,72
68,38,2880,67
69,24,2880,62
70,23,2880,76
71,14,2880,78
72,42,2880,65
73,20,2880,74
74,14,2880,79
75,9,2880,73
76,15,2880,68
77,42,2880,66
78,5,2880,70
79,24,2880,64
80,0,3624,81
81,1,3624,96
82,25,3624,93
83,18,3624,97
84,9,3624,85
85,19,3624,95
86,14,3624,91
87,13,3624,100
88,1,3624,88
89,20,3624,90
90,36,3624,92
91,12,3624,89
92,18,3624,83
93,25,3624,99
94,3,3624,86
95,4,3624,84
96,15,3624,87
97,41,3624,82
98,28,3624,94
99,29,3624,98
100,28,4344,106
101,34,4344,113
102,42,4344,109
103,37,4344,104
104,34,4344,105
105,8,4344,119
106,25,4344,118
107,26,4344,120
108,33,4344,107
109,34,4344,114
110,22,4344,116
111,25,4344,112
112,33,4344,117
113,10,4344,101
114,2,4344,108
115,10,4344,110
116,7,4344,102
117,4,4344,111
118,3,4344,115
119,29,4344,103
