,Product_ID,Deadlines,Fermentation_sequence
0,22,744,19
1,8,744,11
2,1,744,9
3,5,744,16
4,43,744,2
5,20,744,14
6,23,744,20
7,19,744,1
8,40,744,18
9,13,744,5
10,39,744,6
11,40,744,13
12,32,744,17
13,19,744,3
14,35,744,10
15,33,744,12
16,26,744,4
17,26,744,15
18,41,744,8
19,7,744,7
20,21,1416,35
21,37,1416,30
22,3,1416,31
23,32,1416,39
24,23,1416,36
25,4,1416,28
26,32,1416,32
27,15,1416,25
28,8,1416,29
29,18,1416,26
30,37,1416,40
31,16,1416,24
32,3,1416,38
33,11,1416,21
34,8,1416,27
35,25,1416,22
36,10,1416,34
37,43,1416,23
38,24,1416,33
39,16,1416,37
40,37,2160,47
41,27,2160,55
42,19,2160,59
43,6,2160,56
44,38,2160,48
45,29,2160,44
46,39,2160,50
47,5,2160,57
48,2,2160,46
49,27,2160,49
50,15,2160,58
51,17,2160,54
52,21,2160,52
53,33,2160,45
54,14,2160,53
55,39,2160,43
56,13,2160,51
57,30,2160,60
58,6,2160,41
59,11,2160,42
60,36,2880,75
61,22,2880,65
62,23,2880,80
63,1,2880,77
64,18,2880,74
65,40,2880,63
66,33,2880,66
67,8,2880,67
68,22,2880,64
69,21,2880,71
70,4,2880,61
71,24,2880,69
72,3,2880,79
73,42,2880,70
74,26,2880,68
75,5,2880,72
76,2,2880,78
77,15,2880,73
78,27,2880,76
79,20,2880,62
80,35,3624,81
81,39,3624,88
82,1,3624,90
83,28,3624,91
84,31,3624,84
85,30,3624,97
86,37,3624,85
87,35,3624,94
88,5,3624,82
89,35,3624,92
90,6,3624,89
91,16,3624,99
92,22,3624,98
93,22,3624,93
94,10,3624,96
95,26,3624,95
96,2,3624,83
97,37,3624,86
98,23,3624,100
99,14,3624,87
100,28,4344,102
101,36,4344,104
102,26,4344,111
103,8,4344,108
104,14,4344,118
105,13,4344,107
106,3,4344,116
107,19,4344,103
108,5,4344,112
109,42,4344,106
110,20,4344,105
111,15,4344,114
112,18,4344,115
113,32,4344,117
114,41,4344,113
115,27,4344,109
116,13,4344,120
117,33,4344,101
118,14,4344,119
119,20,4344,110
120,16,5088,125
121,23,5088,124
122,34,5088,140
123,3,5088,136
124,7,5088,135
125,21,5088,131
126,24,5088,127
127,32,5088,122
128,15,5088,128
129,16,5088,121
130,42,5088,139
131,22,5088,132
132,18,5088,130
133,2,5088,137
134,42,5088,138
135,2,5088,123
136,9,5088,134
137,15,5088,126
138,17,5088,129
139,11,5088,133
140,15,5832,146
141,16,5832,158
142,38,5832,143
143,28,5832,150
144,24,5832,147
145,4,5832,144
146,35,5832,153
147,3,5832,156
148,29,5832,154
149,35,5832,142
150,20,5832,149
151,20,5832,155
152,25,5832,148
153,22,5832,157
154,42,5832,160
155,31,5832,151
156,36,5832,145
157,28,5832,152
158,43,5832,141
159,10,5832,159
160,0,6552,167
161,29,6552,162
162,12,6552,172
163,43,6552,177
164,27,6552,170
165,4,6552,163
166,43,6552,175
167,0,6552,166
168,3,6552,176
169,26,6552,165
170,37,6552,168
171,36,6552,169
172,15,6552,173
173,21,6552,179
174,4,6552,161
175,37,6552,180
176,25,6552,174
177,36,6552,164
178,41,6552,178
179,22,6552,171
180,18,7296,193
181,7,7296,195
182,1,7296,186
183,8,7296,189
184,37,7296,198
185,7,7296,184
186,23,7296,200
187,39,7296,194
188,41,7296,199
189,9,7296,191
190,36,7296,185
191,31,7296,197
192,24,7296,187
193,25,7296,188
194,19,7296,192
195,36,7296,190
196,26,7296,182
197,0,7296,183
198,19,7296,181
199,2,7296,196
200,23,8016,220
201,29,8016,206
202,21,8016,219
203,24,8016,207
204,39,8016,205
205,11,8016,209
206,20,8016,210
207,20,8016,216
208,23,8016,217
209,35,8016,201
210,5,8016,211
211,1,8016,208
212,19,8016,202
213,27,8016,214
214,18,8016,212
215,10,8016,218
216,8,8016,204
217,25,8016,215
218,43,8016,203
219,7,8016,213
220,28,8760,233
221,42,8760,228
222,27,8760,238
223,32,8760,240
224,43,8760,225
225,22,8760,235
226,40,8760,223
227,2,8760,237
228,43,8760,224
229,31,8760,239
230,33,8760,232
231,35,8760,234
232,18,8760,227
233,33,8760,221
234,12,8760,236
235,24,8760,226
236,32,8760,222
237,34,8760,229
238,5,8760,230
239,23,8760,231
