,Product_ID,Deadlines,Fermentation_sequence
0,14,744,19
1,27,744,14
2,0,744,17
3,33,744,4
4,31,744,8
5,29,744,10
6,6,744,2
7,19,744,13
8,4,744,15
9,40,744,9
10,36,744,6
11,43,744,3
12,35,744,11
13,25,744,1
14,10,744,18
15,42,744,16
16,3,744,20
17,11,744,7
18,31,744,5
19,18,744,12
20,8,1416,25
21,30,1416,39
22,32,1416,36
23,10,1416,35
24,15,1416,30
25,16,1416,21
26,21,1416,37
27,33,1416,29
28,4,1416,24
29,18,1416,31
30,22,1416,40
31,42,1416,32
32,43,1416,22
33,13,1416,34
34,32,1416,38
35,8,1416,23
36,23,1416,28
37,2,1416,26
38,33,1416,27
39,38,1416,33
40,33,2160,41
41,31,2160,44
42,30,2160,59
43,16,2160,43
44,14,2160,56
45,18,2160,49
46,36,2160,51
47,20,2160,48
48,38,2160,50
49,28,2160,53
50,24,2160,46
51,27,2160,52
52,9,2160,42
53,13,2160,54
54,18,2160,45
55,29,2160,47
56,14,2160,58
57,22,2160,60
58,13,2160,55
59,14,2160,57
60,43,2880,64
61,26,2880,71
62,39,2880,69
63,22,2880,80
64,10,2880,78
65,15,2880,62
66,37,2880,76
67,30,2880,79
68,20,2880,66
69,1,2880,63
70,0,2880,75
71,7,2880,68
72,0,2880,74
73,27,2880,72
74,29,2880,67
75,16,2880,61
76,6,2880,65
77,27,2880,70
78,39,2880,73
79,41,2880,77
80,29,3624,90
81,4,3624,89
82,24,3624,84
83,37,3624,95
84,25,3624,87
85,40,3624,83
86,17,3624,81
87,15,3624,91
88,28,3624,100
89,43,3624,92
90,32,3624,98
91,13,3624,96
92,17,3624,86
93,10,3624,97
94,2,3624,93
95,4,3624,85
96,3,3624,99
97,35,3624,82
98,0,3624,94
99,6,3624,88
100,42,4344,115
101,42,4344,109
102,30,4344,120
103,31,4344,102
104,9,4344,103
105,28,4344,112
106,21,4344,117
107,2,4344,113
108,12,4344,101
109,37,4344,110
110,8,4344,104
111,35,4344,107
112,14,4344,119
113,37,4344,116
114,5,4344,118
115,11,4344,106
116,1,4344,111
117,6,4344,105
118,42,4344,114
119,18,4344,108
120,15,5088,131
121,27,5088,127
122,13,5088,137
123,25,5088,128
124,41,5088,139
125,7,5088,123
126,34,5088,140
127,18,5088,134
128,17,5088,122
129,27,5088,129
130,12,5088,132
131,25,5088,124
132,11,5088,125
133,20,5088,126
134,38,5088,136
135,1,5088,133
136,34,5088,138
137,9,5088,130
138,0,5088,135
139,8,5088,121
140,27,5832,151
141,23,5832,159
142,26,5832,149
143,22,5832,158
144,9,5832,143
145,39,5832,153
146,23,5832,142
147,0,5832,150
148,9,5832,152
149,16,5832,144
150,10,5832,156
151,40,5832,141
152,43,5832,147
153,2,5832,148
154,9,5832,154
155,41,5832,146
156,19,5832,145
157,0,5832,155
158,14,5832,160
159,21,5832,157
160,7,6552,166
161,33,6552,165
162,41,6552,176
163,23,6552,178
164,2,6552,168
165,30,6552,180
166,12,6552,162
167,40,6552,167
168,12,6552,172
169,23,6552,179
170,42,6552,173
171,38,6552,174
172,23,6552,171
173,17,6552,161
174,23,6552,177
175,36,6552,169
176,25,6552,164
177,9,6552,170
178,19,6552,163
179,2,6552,175
180,8,7296,185
181,35,7296,182
182,1,7296,187
183,26,7296,195
184,0,7296,196
185,25,7296,183
186,1,7296,192
187,22,7296,200
188,40,7296,191
189,27,7296,194
190,11,7296,188
191,39,7296,193
192,33,7296,186
193,4,7296,189
194,16,7296,181
195,30,7296,199
196,13,7296,197
197,14,7296,198
198,19,7296,190
199,17,7296,184
200,0,8016,217
201,2,8016,215
202,10,8016,218
203,18,8016,208
204,20,8016,206
205,17,8016,201
206,4,8016,212
207,22,8016,220
208,33,8016,207
209,26,8016,213
210,27,8016,211
211,4,8016,209
212,33,8016,205
213,33,8016,202
214,29,8016,210
215,41,8016,214
216,11,8016,203
217,16,8016,204
218,32,8016,219
219,42,8016,216
220,0,8760,233
221,26,8760,229
222,8,8760,224
223,33,8760,221
224,11,8760,223
225,27,8760,227
226,7,8760,230
227,8,8760,225
228,24,8760,222
229,23,8760,237
230,5,8760,238
231,21,8760,235
232,37,8760,232
233,41,8760,236
234,6,8760,228
235,6,8760,226
236,28,8760,239
237,34,8760,234
238,39,8760,240
239,25,8760,231
