,Product_ID,Deadlines,Fermentation_sequence
0,36,744,9
1,22,744,19
2,9,744,15
3,13,744,20
4,35,744,1
5,22,744,12
6,9,744,6
7,33,744,8
8,13,744,17
9,28,744,2
10,31,744,3
11,12,744,13
12,41,744,14
13,20,744,4
14,3,744,18
15,26,744,10
16,35,744,11
17,6,744,16
18,33,744,7
19,12,744,5
20,28,1416,24
21,41,1416,30
22,34,1416,40
23,38,1416,32
24,36,1416,39
25,34,1416,34
26,17,1416,28
27,4,1416,26
28,19,1416,27
29,25,1416,22
30,3,1416,23
31,41,1416,35
32,24,1416,25
33,43,1416,29
34,42,1416,33
35,10,1416,31
36,29,1416,21
37,27,1416,38
38,5,1416,36
39,3,1416,37
40,23,2160,59
41,32,2160,56
42,43,2160,50
43,21,2160,57
44,39,2160,51
45,16,2160,46
46,7,2160,52
47,26,2160,48
48,16,2160,49
49,6,2160,41
50,24,2160,43
51,21,2160,53
52,2,2160,54
53,38,2160,47
54,20,2160,44
55,23,2160,45
56,23,2160,58
57,23,2160,60
58,16,2160,42
59,31,2160,55
60,9,2880,78
61,25,2880,72
62,23,2880,79
63,9,2880,62
64,8,2880,70
65,25,2880,69
66,37,2880,80
67,38,2880,73
68,25,2880,75
69,18,2880,68
70,20,2880,76
71,17,2880,65
72,28,2880,66
73,38,2880,74
74,18,2880,64
75,35,2880,67
76,36,2880,63
77,33,2880,61
78,27,2880,71
79,27,2880,77
80,17,3624,93
81,36,3624,89
82,24,3624,81
83,40,3624,97
84,14,3624,95
85,20,3624,90
86,31,3624,87
87,28,3624,84
88,43,3624,92
89,15,3624,96
90,30,3624,91
91,10,3624,94
92,20,3624,86
93,32,3624,99
94,1,3624,98
95,19,3624,100
96,16,3624,85
97,1,3624,82
98,40,3624,83
99,6,3624,88
100,43,4344,114
101,13,4344,120
102,28,4344,107
103,10,4344,118
104,40,4344,113
105,29,4344,111
106,13,4344,115
107,26,4344,105
108,17,4344,108
109,19,4344,112
110,42,4344,101
111,31,4344,104
112,38,4344,102
113,2,4344,103
114,4,4344,116
115,29,4344,117
116,20,4344,110
117,30,4344,119
118,16,4344,106
119,20,4344,109
