,Product_ID,Deadlines,Fermentation_sequence
0,12,744,13
1,17,744,6
2,3,744,20
3,39,744,12
4,23,744,18
5,34,744,15
6,14,744,19
7,2,744,4
8,24,744,5
9,8,744,7
10,39,744,10
11,31,744,3
12,28,744,17
13,37,744,14
14,0,744,1
15,27,744,8
16,41,744,16
17,10,744,2
18,11,744,11
19,7,744,9
20,1,1416,36
21,42,1416,26
22,21,1416,39
23,39,1416,34
24,24,1416,25
25,33,1416,23
26,16,1416,22
27,37,1416,33
28,4,1416,32
29,28,1416,37
30,33,1416,28
31,43,1416,29
32,36,1416,21
33,15,1416,30
34,26,1416,24
35,14,1416,40
36,34,1416,38
37,39,1416,31
38,43,1416,27
39,27,1416,35
40,33,2160,49
41,21,2160,58
42,22,2160,60
43,9,2160,50
44,8,2160,43
45,6,2160,53
46,21,2160,59
47,37,2160,57
48,24,2160,41
49,28,2160,45
50,28,2160,48
51,1,2160,47
52,32,2160,56
53,9,2160,42
54,42,2160,54
55,31,2160,46
56,41,2160,44
57,36,2160,51
58,41,2160,55
59,11,2160,52
60,30,2880,79
61,31,2880,63
62,19,2880,67
63,42,2880,72
64,10,2880,75
65,29,2880,65
66,30,2880,80
67,10,2880,78
68,2,2880,77
69,20,2880,64
70,2,2880,71
71,11,2880,69
72,12,2880,76
73,16,2880,66
74,39,2880,68
75,42,2880,73
76,16,2880,70
77,16,2880,62
78,0,2880,74
79,31,2880,61
80,15,3624,90
81,43,3624,81
82,15,3624,86
83,9,3624,94
84,36,3624,87
85,9,3624,88
86,28,3624,92
87,33,3624,85
88,21,3624,97
89,11,3624,83
90,24,3624,82
91,33,3624,84
92,28,3624,98
93,22,3624,99
94,5,3624,95
95,41,3624,89
96,9,3624,93
97,10,3624,96
98,22,3624,100
99,15,3624,91
100,10,4344,117
101,14,4344,119
102,11,4344,106
103,8,4344,103
104,23,4344,112
105,9,4344,109
106,25,4344,104
107,5,4344,118
108,33,4344,110
109,20,4344,107
110,33,4344,102
111,7,4344,114
112,12,4344,101
113,20,4344,105
114,22,4344,120
115,12,4344,113
116,43,4344,111
117,36,4344,116
118,20,4344,115
119,27,4344,108
