,Product_ID,Deadlines,Fermentation_sequence
0,0,744,15
1,42,744,13
2,14,744,18
3,41,744,1
4,3,744,20
5,5,744,17
6,27,744,11
7,20,744,8
8,13,744,16
9,43,744,6
10,24,744,7
11,19,744,3
12,26,744,2
13,39,744,10
14,42,744,14
15,16,744,5
16,14,744,19
17,2,744,12
18,2,744,4
19,20,744,9
20,19,1416,27
21,22,1416,34
22,20,1416,26
23,35,1416,33
24,43,1416,23
25,3,1416,40
26,0,1416,35
27,35,1416,24
28,5,1416,39
29,21,1416,38
30,34,1416,37
31,29,1416,29
32,43,1416,21
33,6,1416,28
34,8,1416,30
35,24,1416,22
36,27,1416,25
37,34,1416,36
38,25,1416,32
39,29,1416,31
40,26,2160,49
41,14,2160,59
42,7,2160,46
43,40,2160,45
44,38,2160,48
45,35,2160,41
46,42,2160,54
47,27,2160,52
48,41,2160,56
49,29,2160,42
50,32,2160,53
51,23,2160,57
52,24,2160,43
53,0,2160,50
54,22,2160,60
55,8,2160,44
56,17,2160,47
57,0,2160,55
58,23,2160,58
59,7,2160,51
60,23,2880,80
61,24,2880,68
62,32,2880,77
63,42,2880,75
64,34,2880,78
65,8,2880,65
66,15,2880,72
67,33,2880,62
68,35,2880,71
69,8,2880,63
70,25,2880,74
71,38,2880,76
72,6,2880,67
73,40,2880,66
74,0,2880,70
75,17,2880,61
76,10,2880,79
77,36,2880,73
78,26,2880,69
79,31,2880,64
80,2,3624,82
81,1,3624,84
82,3,3624,99
83,8,3624,86
84,29,3624,94
85,6,3624,89
86,31,3624,83
87,19,3624,91
88,14,3624,98
89,39,3624,93
90,40,3624,87
91,20,3624,90
92,32,3624,95
93,31,3624,85
94,16,3624,81
95,2,3624,88
96,23,3624,97
97,11,3624,92
98,22,3624,100
99,10,3624,96
100,13,4344,116
101,42,4344,114
102,20,4344,102
103,16,4344,107
104,14,4344,120
105,41,4344,117
106,39,4344,110
107,5,4344,118
108,2,4344,112
109,23,4344,119
110,2,4344,113
111,37,4344,115
112,18,4344,103
113,1,4344,108
114,11,4344,111
115,6,4344,101
116,26,4344,106
117,19,4344,104
118,18,4344,105
119,43,4344,109
120,36,5088,128
121,33,5088,125
122,21,5088,139
123,43,5088,132
124,22,5088,140
125,25,5088,126
126,27,5088,134
127,19,5088,123
128,8,5088,130
129,10,5088,138
130,31,5088,122
131,39,5088,133
132,41,5088,137
133,36,5088,129
134,41,5088,136
135,33,5088,127
136,25,5088,121
137,19,5088,131
138,24,5088,124
139,13,5088,135
140,16,5832,148
141,35,5832,141
142,38,5832,157
143,33,5832,144
144,37,5832,155
145,20,5832,154
146,10,5832,159
147,6,5832,153
148,40,5832,150
149,10,5832,160
150,41,5832,158
151,12,5832,142
152,42,5832,156
153,18,5832,152
154,25,5832,145
155,20,5832,143
156,12,5832,146
157,32,5832,149
158,26,5832,147
159,32,5832,151
160,30,6552,180
161,41,6552,174
162,42,6552,162
163,25,6552,172
164,34,6552,176
165,42,6552,173
166,27,6552,166
167,3,6552,178
168,18,6552,161
169,22,6552,179
170,12,6552,163
171,21,6552,177
172,6,6552,167
173,39,6552,171
174,6,6552,165
175,23,6552,175
176,40,6552,169
177,32,6552,170
178,1,6552,164
179,32,6552,168
180,16,7296,182
181,16,7296,184
182,20,7296,181
183,34,7296,198
184,4,7296,191
185,28,7296,190
186,7,7296,195
187,12,7296,189
188,12,7296,187
189,39,7296,194
190,26,7296,183
191,32,7296,199
192,42,7296,196
193,36,7296,186
194,22,7296,200
195,42,7296,197
196,42,7296,193
197,11,7296,188
198,9,7296,192
199,33,7296,185
200,38,8016,214
201,19,8016,211
202,16,8016,202
203,21,8016,219
204,33,8016,201
205,6,8016,205
206,19,8016,206
207,24,8016,204
208,42,8016,212
209,10,8016,218
210,8,8016,207
211,30,8016,220
212,42,8016,213
213,20,8016,203
214,31,8016,208
215,13,8016,216
216,34,8016,217
217,13,8016,215
218,19,8016,209
219,22,8016,210
220,31,8760,222
221,9,8760,229
222,37,8760,235
223,4,8760,231
224,36,8760,228
225,42,8760,234
226,36,8760,224
227,31,8760,227
228,21,8760,238
229,14,8760,239
230,31,8760,225
231,39,8760,232
232,19,8760,221
233,29,8760,223
234,34,8760,237
235,1,8760,226
236,14,8760,240
237,36,8760,233
238,13,8760,230
239,34,8760,236
