,Product_ID,Deadlines,Fermentation_sequence
0,31,744,4
1,41,744,15
2,35,744,12
3,42,744,14
4,5,744,19
5,12,744,6
6,34,744,18
7,29,744,7
8,4,744,10
9,27,744,11
10,13,744,1
11,3,744,16
12,25,744,5
13,30,744,20
14,35,744,13
15,32,744,17
16,8,744,3
17,40,744,9
18,12,744,2
19,33,744,8
20,1,1416,29
21,20,1416,27
22,0,1416,34
23,38,1416,35
24,16,1416,24
25,4,1416,26
26,22,1416,40
27,7,1416,37
28,0,1416,33
29,18,1416,30
30,43,1416,31
31,4,1416,23
32,33,1416,28
33,15,1416,36
34,25,1416,22
35,38,1416,38
36,23,1416,39
37,2,1416,32
38,24,1416,21
39,19,1416,25
40,40,2160,51
41,33,2160,44
42,34,2160,55
43,10,2160,56
44,0,2160,46
45,31,2160,41
46,10,2160,54
47,32,2160,50
48,13,2160,53
49,16,2160,42
50,19,2160,48
51,22,2160,60
52,43,2160,52
53,30,2160,59
54,42,2160,47
55,8,2160,43
56,5,2160,58
57,21,2160,57
58,1,2160,49
59,26,2160,45
60,10,2880,76
61,35,2880,64
62,25,2880,71
63,34,2880,75
64,17,2880,66
65,18,2880,69
66,36,2880,70
67,7,2880,61
68,30,2880,80
69,19,2880,67
70,1,2880,63
71,32,2880,74
72,36,2880,77
73,15,2880,73
74,25,2880,62
75,18,2880,68
76,26,2880,65
77,18,2880,72
78,37,2880,79
79,23,2880,78
80,13,3624,86
81,40,3624,88
82,22,3624,100
83,28,3624,93
84,27,3624,90
85,7,3624,89
86,16,3624,81
87,5,3624,83
88,3,3624,98
89,40,3624,92
90,7,3624,91
91,14,3624,97
92,6,3624,85
93,9,3624,82
94,21,3624,96
95,28,3624,87
96,23,3624,94
97,14,3624,95
98,3,3624,99
99,11,3624,84
100,6,4344,116
101,35,4344,107
102,26,4344,114
103,12,4344,101
104,39,4344,110
105,41,4344,118
106,12,4344,113
107,4,4344,115
108,10,4344,119
109,23,4344,103
110,26,4344,108
111,42,4344,117
112,33,4344,104
113,35,4344,105
114,35,4344,111
115,18,4344,106
116,6,4344,109
117,4,4344,112
118,21,4344,120
119,35,4344,102
