,task,earliest_start,start,end,product_index,activity_id,product_id
0,0,930,930,1099,0,0,32
1,1,992,992,1017,0,1,32
2,2,992,992,1087,0,2,32
3,3,1087,1087,1102,0,3,32
4,4,992,992,1102,0,4,32
5,5,1093,1093,1104,0,5,32
6,6,1077,1077,1104,0,6,32
7,7,1087,1087,1112,0,7,32
8,8,1087,1087,1112,0,8,32
9,9,1093,1093,1115,0,9,32
10,10,1100,1100,1118,0,10,32
11,11,1093,1093,1118,0,11,32
12,12,1112,1112,1207,0,12,32
13,13,0,0,66,1,0,8
14,14,64,64,85,1,1,8
15,15,54,54,85,1,2,8
16,16,64,64,95,1,3,8
17,17,64,64,95,1,4,8
18,18,75,75,106,1,5,8
19,19,75,75,106,1,6,8
20,20,95,95,199,1,7,8
21,21,253,253,346,2,0,33
22,22,367,367,404,2,1,33
23,23,321,321,404,2,2,33
24,24,367,367,438,2,3,33
25,25,369,369,438,2,4,33
26,26,438,438,527,2,5,33
27,27,0,0,91,3,0,35
28,28,0,0,66,3,1,35
29,29,95,95,125,3,2,35
30,30,66,66,125,3,3,35
31,31,95,95,150,3,4,35
32,32,97,97,150,3,5,35
33,33,150,150,239,3,6,35
34,34,562,562,685,4,0,13
35,35,589,589,629,4,1,13
36,36,589,589,657,4,2,13
37,37,679,679,702,4,3,13
38,38,589,589,702,4,4,13
39,39,692,692,710,4,5,13
40,40,670,670,710,4,6,13
41,41,679,679,715,4,7,13
42,42,681,681,715,4,8,13
43,43,693,693,718,4,9,13
44,44,707,707,726,4,10,13
45,45,693,693,726,4,11,13
46,46,692,692,729,4,12,13
47,47,694,694,729,4,13,13
48,48,715,715,818,4,14,13
49,49,631,631,793,5,0,27
50,50,770,770,820,5,1,27
51,51,785,785,843,5,2,27
52,52,785,785,843,5,3,27
53,53,785,785,854,5,4,27
54,54,770,770,854,5,5,27
55,55,820,820,877,5,6,27
56,56,830,830,887,5,7,27
57,57,843,843,970,5,8,27
58,58,312,312,479,6,0,3
59,59,384,384,414,6,1,3
60,60,384,384,454,6,2,3
61,61,460,460,487,6,3,3
62,62,384,384,487,6,4,3
63,63,460,460,522,6,5,3
64,64,461,461,522,6,6,3
65,65,470,470,532,6,7,3
66,66,471,471,532,6,8,3
67,67,496,496,546,6,9,3
68,68,481,481,541,6,10,3
69,69,470,470,554,6,11,3
70,70,449,449,554,6,12,3
71,71,481,481,585,6,13,3
72,72,521,521,580,6,14,3
73,73,513,513,673,6,15,3
74,74,793,793,973,7,0,30
75,75,868,868,909,7,1,30
76,76,868,868,949,7,2,30
77,77,962,962,985,7,3,30
78,78,868,868,985,7,4,30
79,79,962,962,998,7,5,30
80,80,978,978,1009,7,6,30
81,81,963,963,1009,7,7,30
82,82,978,978,1018,7,8,30
83,83,948,948,1018,7,9,30
84,84,978,978,1025,7,10,30
85,85,978,978,1037,7,11,30
86,86,948,948,1037,7,12,30
87,87,987,987,1041,7,13,30
88,88,998,998,1041,7,14,30
89,89,998,998,1130,7,15,30
90,90,402,402,589,8,0,23
91,91,486,486,501,8,1,23
92,92,486,486,571,8,2,23
93,93,584,584,603,8,3,23
94,94,592,592,603,8,4,23
95,95,561,561,603,8,5,23
96,96,487,487,604,8,6,23
97,97,585,585,613,8,7,23
98,98,592,592,619,8,8,23
99,99,596,596,619,8,9,23
100,100,610,610,629,8,10,23
101,101,603,603,630,8,11,23
102,102,612,612,709,8,12,23
103,103,265,265,367,9,0,36
104,104,393,393,451,9,1,36
105,105,396,396,451,9,2,36
106,106,393,393,457,9,3,36
107,107,336,336,457,9,4,36
108,108,426,426,481,9,5,36
109,109,426,426,481,9,6,36
110,110,451,451,570,9,7,36
111,111,346,346,437,10,0,35
112,112,346,346,412,10,1,35
113,113,441,441,471,10,2,35
114,114,412,412,471,10,3,35
115,115,441,441,496,10,4,35
116,116,443,443,496,10,5,35
117,117,496,496,585,10,6,35
118,118,91,91,253,11,0,12
119,119,245,245,275,11,1,12
120,120,230,230,275,11,2,12
121,121,245,245,298,11,3,12
122,122,245,245,298,11,4,12
123,123,298,298,391,11,5,12
124,124,761,761,930,12,0,32
125,125,823,823,848,12,1,32
126,126,823,823,918,12,2,32
127,127,918,918,933,12,3,32
128,128,823,823,933,12,4,32
129,129,924,924,935,12,5,32
130,130,908,908,935,12,6,32
131,131,918,918,943,12,7,32
132,132,918,918,943,12,8,32
133,133,924,924,946,12,9,32
134,134,931,931,949,12,10,32
135,135,924,924,949,12,11,32
136,136,943,943,1038,12,12,32
137,137,98,98,196,13,0,26
138,138,98,98,179,13,1,26
139,139,188,188,216,13,2,26
140,140,179,179,216,13,3,26
141,141,188,188,225,13,4,26
142,142,179,179,225,13,5,26
143,143,188,188,236,13,6,26
144,144,188,188,242,13,7,26
145,145,222,222,242,13,8,26
146,146,188,188,242,13,9,26
147,147,188,188,242,13,10,26
148,148,236,236,331,13,11,26
149,149,685,685,761,14,0,31
150,150,777,777,806,14,1,31
151,151,737,737,806,14,2,31
152,152,777,777,830,14,3,31
153,153,780,780,830,14,4,31
154,154,830,830,923,14,5,31
155,155,66,66,265,15,0,22
156,156,161,161,190,15,1,22
157,157,161,161,233,15,2,22
158,158,161,161,239,15,3,22
159,159,222,222,276,15,4,22
160,160,161,161,276,15,5,22
161,161,258,258,294,15,6,22
162,162,270,270,305,15,7,22
163,163,200,200,305,15,8,22
164,164,222,222,309,15,9,22
165,165,268,268,309,15,10,22
166,166,255,255,336,15,11,22
167,167,224,224,336,15,12,22
168,168,268,268,425,15,13,22
169,169,0,0,98,16,0,26
170,170,0,0,81,16,1,26
171,171,90,90,118,16,2,26
172,172,81,81,118,16,3,26
173,173,90,90,127,16,4,26
174,174,81,81,127,16,5,26
175,175,90,90,138,16,6,26
176,176,90,90,144,16,7,26
177,177,124,124,144,16,8,26
178,178,90,90,144,16,9,26
179,179,90,90,144,16,10,26
180,180,138,138,233,16,11,26
181,181,832,832,1031,17,0,22
182,182,927,927,956,17,1,22
183,183,927,927,999,17,2,22
184,184,935,935,1013,17,3,22
185,185,988,988,1042,17,4,22
