,task,earliest_start,start,end,product_index,activity_id,product_id
83,83,1093,1093,1158,8,4,19
84,84,1158,1158,1251,8,5,19
85,85,818,818,935,9,0,15
86,86,863,863,919,9,1,15
87,87,863,863,924,9,2,15
88,88,899,899,951,9,3,15
89,89,863,863,951,9,4,15
90,90,909,909,973,9,5,15
91,91,935,935,968,9,6,15
92,92,934,934,968,9,7,15
93,93,935,935,974,9,8,15
94,94,917,917,974,9,9,15
95,95,931,931,993,9,10,15
96,96,909,909,1002,9,11,15
97,97,932,932,1086,9,12,15
98,98,1254,1254,1376,10,0,21
99,99,1284,1284,1312,10,1,21
100,100,1284,1284,1356,10,2,21
101,101,1383,1383,1406,10,3,21
102,102,1350,1350,1406,10,4,21
103,103,1378,1378,1412,10,5,21
104,104,1284,1284,1412,10,6,21
105,105,1378,1378,1426,10,7,21
106,106,1380,1380,1426,10,8,21
107,107,1383,1383,1431,10,9,21
108,108,1397,1397,1431,10,10,21
109,109,1385,1385,1431,10,11,21
110,110,1402,1402,1442,10,12,21
111,111,1397,1397,1442,10,13,21
112,112,1426,1426,1531,10,14,21
113,113,630,630,742,11,0,6
114,114,743,743,766,11,1,6
115,115,724,724,766,11,2,6
116,116,743,743,769,11,3,6
117,117,744,744,769,11,4,6
118,118,755,755,779,11,5,6
119,119,755,755,779,11,6,6
120,120,769,769,872,11,7,6
121,121,169,169,294,12,0,34
122,122,201,201,233,12,1,34
123,123,201,201,264,12,2,34
124,124,286,286,312,12,3,34
125,125,201,201,312,12,4,34
126,126,301,301,320,12,5,34
127,127,277,277,320,12,6,34
128,128,286,286,324,12,7,34
129,129,288,288,324,12,8,34
130,130,302,302,328,12,9,34
131,131,324,324,342,12,10,34
132,132,302,302,335,12,11,34
133,133,310,310,348,12,12,34
134,134,310,310,346,12,13,34
135,135,324,324,428,12,14,34
136,136,452,452,623,13,0,39
137,137,624,624,660,13,1,39
138,138,599,599,660,13,2,39
139,139,624,624,668,13,3,39
140,140,624,624,668,13,4,39
141,141,642,642,686,13,5,39
142,142,642,642,686,13,6,39
143,143,668,668,775,13,7,39
144,144,630,630,752,14,0,37
145,145,657,657,697,14,1,37
146,146,657,657,725,14,2,37
147,147,747,747,770,14,3,37
148,148,657,657,770,14,4,37
149,149,759,759,776,14,5,37
150,150,726,726,776,14,6,37
151,151,747,747,783,14,7,37
152,152,749,749,783,14,8,37
153,153,761,761,786,14,9,37
154,154,779,779,800,14,10,37
155,155,761,761,794,14,11,37
156,156,769,769,805,14,12,37
157,157,769,769,803,14,13,37
158,158,783,783,884,14,14,37
159,159,752,752,877,15,0,38
160,160,793,793,847,15,1,38
161,161,865,865,866,15,2,38
162,162,870,870,897,15,3,38
163,163,865,865,893,15,4,38
164,164,847,847,899,15,5,38
165,165,793,793,899,15,6,38
166,166,847,847,909,15,7,38
167,167,847,847,909,15,8,38
168,168,866,866,928,15,9,38
169,169,856,856,918,15,10,38
170,170,866,866,1002,15,11,38
171,171,918,918,1011,15,12,38
172,172,0,0,135,16,0,5
173,173,41,41,61,16,1,5
174,174,41,41,95,16,2,5
175,175,111,111,159,16,3,5
176,176,103,103,159,16,4,5
177,177,95,95,169,16,5,5
178,178,111,111,169,16,6,5
179,179,95,95,172,16,7,5
180,180,41,41,172,16,8,5
181,181,119,119,177,16,9,5
182,182,119,119,177,16,10,5
183,183,104,104,191,16,11,5
184,184,104,104,199,16,12,5
185,185,119,119,270,16,13,5
186,186,154,154,270,16,14,5
187,187,190,190,283,16,15,5
188,188,487,487,604,17,0,15
189,189,532,532,588,17,1,15
190,190,532,532,593,17,2,15
191,191,568,568,620,17,3,15
192,192,532,532,620,17,4,15
193,193,576,576,640,17,5,15
194,194,604,604,637,17,6,15
195,195,603,603,637,17,7,15
196,196,604,604,643,17,8,15
197,197,586,586,643,17,9,15
198,198,605,605,667,17,10,15
199,199,579,579,672,17,11,15
200,200,601,601,755,17,12,15
201,201,218,218,368,18,0,14
202,202,260,260,284,18,1,14
203,203,260,260,318,18,2,14
204,204,349,349,386,18,3,14
205,205,342,342,413,18,4,14
206,206,349,349,423,18,5,14
207,207,339,339,423,18,6,14
208,208,318,318,427,18,7,14
209,209,260,260,427,18,8,14
210,210,328,328,453,18,9,14
211,211,324,324,449,18,10,14
212,212,337,337,463,18,11,14
213,213,335,335,461,18,12,14
214,214,349,349,498,18,13,14
215,215,410,410,547,18,14,14
216,216,711,711,828,19,0,1
217,217,756,756,812,19,1,1
218,218,756,756,817,19,2,1
219,219,792,792,844,19,3,1
220,220,766,766,854,19,4,1
221,221,800,800,864,19,5,1
222,222,837,837,870,19,6,1
223,223,827,827,861,19,7,1
224,224,828,828,867,19,8,1
225,225,810,810,867,19,9,1
226,226,824,824,886,19,10,1
227,227,794,794,887,19,11,1
228,228,825,825,979,19,12,1
229,229,951,951,1068,20,0,15
230,230,996,996,1052,20,1,15
231,231,996,996,1057,20,2,15
232,232,1032,1032,1084,20,3,15
233,233,996,996,1084,20,4,15
234,234,1033,1033,1097,20,5,15
235,235,1078,1078,1111,20,6,15
236,236,1067,1067,1101,20,7,15
237,237,1068,1068,1107,20,8,15
238,238,1050,1050,1107,20,9,15
239,239,1064,1064,1126,20,10,15
240,240,1033,1033,1126,20,11,15
241,241,1065,1065,1219,20,12,15
242,242,1135,1135,1294,21,0,25
243,243,1225,1225,1249,21,1,25
244,244,1259,1259,1303,21,2,25
245,245,1258,1258,1302,21,3,25
246,246,1249,1249,1295,21,4,25
247,247,1225,1225,1295,21,5,25
248,248,1279,1279,1318,21,6,25
249,249,1279,1279,1318,21,7,25
250,250,1270,1270,1407,21,8,25
251,251,1030,1030,1174,22,0,4
252,252,1177,1177,1207,22,1,4
253,253,1146,1146,1207,22,2,4
254,254,1177,1177,1222,22,3,4
255,255,1179,1179,1222,22,4,4
256,256,1193,1193,1236,22,5,4
257,257,1193,1193,1236,22,6,4
258,258,1222,1222,1325,22,7,4
259,259,0,0,96,23,0,17
260,260,90,90,102,23,1,17
261,261,81,81,102,23,2,17
262,262,90,90,119,23,3,17
263,263,90,90,119,23,4,17
264,264,119,119,208,23,5,17
265,265,463,463,554,24,0,35
266,266,463,463,529,24,1,35
267,267,558,558,588,24,2,35
268,268,529,529,588,24,3,35
269,269,566,566,621,24,4,35
270,270,560,560,613,24,5,35
271,271,613,613,702,24,6,35
272,272,886,886,1030,25,0,4
273,273,1033,1033,1063,25,1,4
274,274,1002,1002,1063,25,2,4
275,275,1033,1033,1078,25,3,4
276,276,1035,1035,1078,25,4,4
277,277,1049,1049,1092,25,5,4
278,278,1049,1049,1092,25,6,4
279,279,1078,1078,1181,25,7,4
280,280,742,742,886,26,0,4
281,281,889,889,919,26,1,4
282,282,858,858,919,26,2,4
283,283,889,889,934,26,3,4
284,284,891,891,934,26,4,4
285,285,905,905,948,26,5,4
286,286,905,905,948,26,6,4
287,287,934,934,1037,26,7,4
288,288,576,576,693,27,0,1
289,289,621,621,677,27,1,1
290,290,621,621,682,27,2,1
291,291,657,657,709,27,3,1
292,292,621,621,709,27,4,1
293,293,667,667,731,27,5,1
294,294,693,693,726,27,6,1
295,295,692,692,726,27,7,1
296,296,693,693,732,27,8,1
297,297,675,675,732,27,9,1
298,298,689,689,751,27,10,1
299,299,668,668,761,27,11,1
300,300,690,690,844,27,12,1
301,301,947,947,1112,28,0,40
302,302,1097,1097,1195,28,1,40
303,303,1084,1084,1197,28,2,40
304,304,1097,1097,1221,28,3,40
305,305,1097,1097,1221,28,4,40
306,306,1221,1221,1310,28,5,40
307,307,1097,1097,1203,29,0,0
308,308,1214,1214,1242,29,1,0
309,309,1183,1183,1242,29,2,0
310,310,1222,1222,1259,29,3,0
311,311,1221,1221,1258,29,4,0
312,312,1214,1214,1251,29,5,0
313,313,1183,1183,1251,29,6,0
314,314,1222,1222,1258,29,7,0
315,315,1221,1221,1257,29,8,0
316,316,1236,1236,1270,29,9,0
317,317,1228,1228,1262,29,10,0
318,318,1228,1228,1264,29,11,0
319,319,1236,1236,1272,29,12,0
320,320,1226,1226,1351,29,13,0
321,321,1430,1430,1542,30,0,18
322,322,1527,1527,1542,30,1,18
323,323,1517,1517,1542,30,2,18
324,324,1527,1527,1546,30,3,18
325,325,1527,1527,1546,30,4,18
326,326,1532,1532,1550,30,5,18
327,327,1532,1532,1550,30,6,18
328,328,1537,1537,1554,30,7,18
329,329,1537,1537,1554,30,8,18
330,330,1546,1546,1643,30,9,18
331,331,67,67,266,31,0,22
332,332,162,162,191,31,1,22
333,333,162,162,234,31,2,22
334,334,172,172,250,31,3,22
335,335,223,223,277,31,4,22
336,336,172,172,287,31,5,22
337,337,259,259,295,31,6,22
338,338,271,271,306,31,7,22
339,339,201,201,306,31,8,22
340,340,223,223,310,31,9,22
341,341,269,269,310,31,10,22
342,342,256,256,337,31,11,22
343,343,225,225,337,31,12,22
344,344,269,269,426,31,13,22
345,345,554,554,630,32,0,31
346,346,646,646,675,32,1,31
347,347,606,606,675,32,2,31
348,348,646,646,699,32,3,31
349,349,649,649,699,32,4,31
350,350,699,699,792,32,5,31
351,351,5,5,185,33,0,30
352,352,80,80,121,33,1,30
353,353,87,87,168,33,2,30
354,354,174,174,197,33,3,30
355,355,80,80,197,33,4,30
356,356,184,184,220,33,5,30
357,357,191,191,222,33,6,30
358,358,177,177,223,33,7,30
359,359,190,190,230,33,8,30
360,360,160,160,230,33,9,30
361,361,191,191,238,33,10,30
362,362,190,190,249,33,11,30
363,363,160,160,249,33,12,30
364,364,199,199,253,33,13,30
365,365,210,210,253,33,14,30
366,366,210,210,342,33,15,30
367,367,828,828,947,34,0,9
368,368,962,962,988,34,1,9
369,369,962,962,988,34,2,9
370,370,928,928,988,34,3,9
371,371,928,928,988,34,4,9
372,372,962,962,1016,34,5,9
373,373,968,968,1022,34,6,9
374,374,962,962,1016,34,7,9
375,375,962,962,1016,34,8,9
376,376,1016,1016,1105,34,9,9
377,377,1318,1318,1430,35,0,6
378,378,1431,1431,1454,35,1,6
379,379,1412,1412,1454,35,2,6
380,380,1431,1431,1457,35,3,6
381,381,1432,1432,1457,35,4,6
382,382,1443,1443,1467,35,5,6
383,383,1443,1443,1467,35,6,6
384,384,1457,1457,1560,35,7,6
385,385,0,0,169,36,0,32
386,386,62,62,87,36,1,32
387,387,62,62,157,36,2,32
388,388,157,157,172,36,3,32
389,389,62,62,172,36,4,32
390,390,163,163,174,36,5,32
391,391,147,147,174,36,6,32
392,392,159,159,184,36,7,32
393,393,159,159,184,36,8,32
394,394,169,169,191,36,9,32
395,395,177,177,195,36,10,32
396,396,169,169,194,36,11,32
397,397,182,182,277,36,12,32
398,398,391,391,452,37,0,20
399,399,473,473,490,37,1,20
400,400,439,439,490,37,2,20
401,401,473,473,495,37,3,20
402,402,475,475,495,37,4,20
403,403,483,483,502,37,5,20
404,404,483,483,502,37,6,20
405,405,495,495,591,37,7,20
406,406,1174,1174,1318,38,0,4
407,407,1321,1321,1351,38,1,4
408,408,1290,1290,1351,38,2,4
409,409,1321,1321,1366,38,3,4
410,410,1323,1323,1366,38,4,4
411,411,1337,1337,1380,38,5,4
412,412,1337,1337,1380,38,6,4
413,413,1366,1366,1469,38,7,4
414,414,294,294,463,39,0,32
415,415,356,356,381,39,1,32
416,416,356,356,451,39,2,32
417,417,451,451,466,39,3,32
418,418,356,356,466,39,4,32
419,419,457,457,468,39,5,32
420,420,441,441,468,39,6,32
421,421,451,451,476,39,7,32
422,422,451,451,476,39,8,32
423,423,457,457,479,39,9,32
424,424,464,464,482,39,10,32
425,425,457,457,482,39,11,32
426,426,476,476,571,39,12,32
