,task,earliest_start,start,end,product_index,activity_id,product_id
0,0,1275,1275,1351,0,0,31
1,1,1367,1367,1396,0,1,31
2,2,1327,1327,1396,0,2,31
3,3,1367,1367,1420,0,3,31
4,4,1370,1370,1420,0,4,31
5,5,1420,1420,1513,0,5,31
6,6,1334,1334,1462,1,0,43
7,7,1386,1386,1403,1,1,43
8,8,1386,1386,1447,1,2,43
9,9,1420,1420,1459,1,3,43
10,10,1386,1386,1459,1,4,43
11,11,1457,1457,1462,1,5,43
12,12,1433,1433,1467,1,6,43
13,13,1455,1455,1479,1,7,43
14,14,1396,1396,1489,1,8,43
15,15,1433,1433,1480,1,9,43
16,16,1420,1420,1480,1,10,43
17,17,1422,1422,1492,1,11,43
18,18,1457,1457,1490,1,12,43
19,19,1441,1441,1579,1,13,43
20,20,75,75,255,2,0,30
21,21,150,150,191,2,1,30
22,22,150,150,231,2,2,30
23,23,244,244,267,2,3,30
24,24,150,150,267,2,4,30
25,25,254,254,290,2,5,30
26,26,270,270,301,2,6,30
27,27,245,245,291,2,7,30
28,28,260,260,300,2,8,30
29,29,230,230,300,2,9,30
30,30,260,260,307,2,10,30
31,31,260,260,319,2,11,30
32,32,230,230,319,2,12,30
33,33,269,269,323,2,13,30
34,34,280,280,323,2,14,30
35,35,280,280,412,2,15,30
36,36,182,182,332,3,0,14
37,37,224,224,248,3,1,14
38,38,224,224,282,3,2,14
39,39,323,323,360,3,3,14
40,40,307,307,378,3,4,14
41,41,323,323,397,3,5,14
42,42,303,303,387,3,6,14
43,43,282,282,391,3,7,14
44,44,224,224,391,3,8,14
45,45,290,290,415,3,9,14
46,46,282,282,407,3,10,14
47,47,301,301,427,3,11,14
48,48,292,292,418,3,12,14
49,49,313,313,462,3,13,14
50,50,374,374,511,3,14,14
51,51,518,518,616,4,0,26
52,52,518,518,599,4,1,26
53,53,608,608,636,4,2,26
54,54,599,599,636,4,3,26
55,55,608,608,645,4,4,26
56,56,599,599,645,4,5,26
57,57,608,608,656,4,6,26
58,58,618,618,672,4,7,26
59,59,642,642,662,4,8,26
60,60,608,608,662,4,9,26
61,61,618,618,672,4,10,26
62,62,656,656,751,4,11,26
63,63,82,82,204,5,0,21
64,64,112,112,140,5,1,21
65,65,112,112,184,5,2,21
66,66,211,211,234,5,3,21
67,67,178,178,234,5,4,21
68,68,206,206,240,5,5,21
69,69,112,112,240,5,6,21
70,70,206,206,254,5,7,21
71,71,208,208,254,5,8,21
72,72,211,211,259,5,9,21
73,73,225,225,259,5,10,21
74,74,213,213,259,5,11,21
75,75,230,230,270,5,12,21
76,76,225,225,270,5,13,21
77,77,254,254,359,5,14,21
78,78,1015,1015,1106,6,0,35
79,79,1015,1015,1081,6,1,35
80,80,1110,1110,1140,6,2,35
81,81,1081,1081,1140,6,3,35
82,82,1111,1111,1166,6,4,35
83,83,1112,1112,1165,6,5,35
84,84,1165,1165,1254,6,6,35
85,85,204,204,375,7,0,39
86,86,376,376,412,7,1,39
87,87,351,351,412,7,2,39
88,88,378,378,422,7,3,39
89,89,376,376,420,7,4,39
90,90,397,397,441,7,5,39
91,91,394,394,438,7,6,39
92,92,420,420,527,7,7,39
93,93,1164,1164,1266,8,0,41
94,94,1288,1288,1317,8,1,41
95,95,1283,1283,1310,8,2,41
96,96,1281,1281,1314,8,3,41
97,97,1235,1235,1314,8,4,41
98,98,1295,1295,1320,8,5,41
99,99,1295,1295,1320,8,6,41
100,100,1295,1295,1322,8,7,41
101,101,1281,1281,1322,8,8,41
102,102,1235,1235,1322,8,9,41
103,103,1295,1295,1322,8,10,41
104,104,1291,1291,1347,8,11,41
105,105,1288,1288,1342,8,12,41
106,106,1295,1295,1430,8,13,41
107,107,0,0,96,9,0,17
108,108,90,90,102,9,1,17
109,109,81,81,102,9,2,17
110,110,90,90,119,9,3,17
111,111,90,90,119,9,4,17
112,112,119,119,208,9,5,17
113,113,1391,1391,1493,10,0,41
114,114,1508,1508,1537,10,1,41
115,115,1510,1510,1537,10,2,41
116,116,1508,1508,1541,10,3,41
117,117,1462,1462,1541,10,4,41
118,118,1522,1522,1547,10,5,41
119,119,1522,1522,1547,10,6,41
120,120,1522,1522,1549,10,7,41
121,121,1508,1508,1549,10,8,41
122,122,1462,1462,1549,10,9,41
123,123,1522,1522,1549,10,10,41
124,124,1508,1508,1564,10,11,41
125,125,1510,1510,1564,10,12,41
126,126,1522,1522,1657,10,13,41
127,127,919,919,1069,11,0,14
128,128,961,961,985,11,1,14
129,129,961,961,1019,11,2,14
130,130,1060,1060,1097,11,3,14
131,131,1040,1040,1111,11,4,14
132,132,1060,1060,1134,11,5,14
133,133,1040,1040,1124,11,6,14
134,134,1019,1019,1128,11,7,14
135,135,961,961,1128,11,8,14
136,136,1028,1028,1153,11,9,14
137,137,1019,1019,1144,11,10,14
138,138,1031,1031,1157,11,11,14
139,139,1029,1029,1155,11,12,14
140,140,1050,1050,1199,11,13,14
141,141,1111,1111,1248,11,14,14
142,142,545,545,712,12,0,3
143,143,617,617,647,12,1,3
144,144,617,617,687,12,2,3
145,145,693,693,720,12,3,3
146,146,617,617,720,12,4,3
147,147,693,693,755,12,5,3
148,148,694,694,755,12,6,3
149,149,713,713,775,12,7,3
150,150,713,713,774,12,8,3
151,151,727,727,777,12,9,3
152,152,709,709,769,12,10,3
