,task,earliest_start,start,end,product_index,activity_id,product_id
104,104,356,356,523,10,0,3
105,105,428,428,458,10,1,3
106,106,428,428,498,10,2,3
107,107,504,504,531,10,3,3
108,108,428,428,531,10,4,3
109,109,504,504,566,10,5,3
110,110,505,505,566,10,6,3
111,111,514,514,576,10,7,3
112,112,515,515,576,10,8,3
113,113,530,530,580,10,9,3
114,114,520,520,580,10,10,3
115,115,514,514,598,10,11,3
116,116,493,493,598,10,12,3
117,117,520,520,624,10,13,3
118,118,565,565,624,10,14,3
119,119,557,557,717,10,15,3
120,120,601,601,713,11,0,19
121,121,695,695,736,11,1,19
122,122,686,686,736,11,2,19
123,123,695,695,760,11,3,19
124,124,695,695,760,11,4,19
125,125,760,760,853,11,5,19
126,126,242,242,386,12,0,4
127,127,389,389,419,12,1,4
128,128,358,358,419,12,2,4
129,129,399,399,444,12,3,4
130,130,391,391,434,12,4,4
131,131,409,409,452,12,5,4
132,132,409,409,452,12,6,4
133,133,434,434,537,12,7,4
134,134,55,55,199,13,0,4
135,135,202,202,232,13,1,4
136,136,171,171,232,13,2,4
137,137,212,212,257,13,3,4
138,138,212,212,255,13,4,4
139,139,218,218,261,13,5,4
140,140,218,218,261,13,6,4
141,141,247,247,350,13,7,4
142,142,214,214,326,14,0,19
143,143,308,308,349,14,1,19
144,144,299,299,349,14,2,19
145,145,308,308,373,14,3,19
146,146,308,308,373,14,4,19
147,147,373,373,466,14,5,19
148,148,102,102,214,15,0,19
149,149,196,196,237,15,1,19
150,150,189,189,239,15,2,19
151,151,196,196,261,15,3,19
152,152,196,196,261,15,4,19
153,153,261,261,354,15,5,19
154,154,622,622,747,16,0,10
155,155,676,676,734,16,1,10
156,156,676,676,737,16,2,10
157,157,750,750,768,16,3,10
158,158,736,736,775,16,4,10
159,159,715,715,770,16,5,10
160,160,725,725,779,16,6,10
161,161,750,750,778,16,7,10
162,162,750,750,783,16,8,10
163,163,729,729,783,16,9,10
164,164,753,753,795,16,10,10
165,165,714,714,795,16,11,10
166,166,676,676,795,16,12,10
167,167,760,760,800,16,13,10
168,168,760,760,809,16,14,10
169,169,745,745,893,16,15,10
170,170,0,0,98,17,0,26
171,171,0,0,81,17,1,26
172,172,90,90,118,17,2,26
173,173,81,81,118,17,3,26
174,174,90,90,127,17,4,26
175,175,81,81,127,17,5,26
176,176,90,90,138,17,6,26
177,177,90,90,144,17,7,26
178,178,124,124,144,17,8,26
179,179,90,90,144,17,9,26
180,180,90,90,144,17,10,26
181,181,138,138,233,17,11,26
182,182,0,0,102,18,0,36
183,183,128,128,186,18,1,36
184,184,131,131,186,18,2,36
185,185,128,128,192,18,3,36
186,186,71,71,192,18,4,36
187,187,161,161,216,18,5,36
188,188,161,161,216,18,6,36
189,189,186,186,305,18,7,36
190,190,0,0,162,19,0,16
191,191,147,147,158,19,1,16
192,192,132,132,158,19,2,16
193,193,147,147,189,19,3,16
194,194,147,147,189,19,4,16
195,195,189,189,278,19,5,16
