,task,earliest_start,start,end,product_index,activity_id,product_id
0,0,545,545,667,0,0,37
1,1,572,572,612,0,1,37
2,2,572,572,640,0,2,37
3,3,662,662,685,0,3,37
4,4,572,572,685,0,4,37
5,5,674,674,691,0,5,37
6,6,641,641,691,0,6,37
7,7,672,672,708,0,7,37
8,8,672,672,706,0,8,37
9,9,681,681,706,0,9,37
10,10,688,688,709,0,10,37
11,11,676,676,709,0,11,37
12,12,674,674,710,0,12,37
13,13,681,681,715,0,13,37
14,14,698,698,799,0,14,37
15,15,0,0,162,1,0,12
16,16,154,154,184,1,1,12
17,17,139,139,184,1,2,12
18,18,154,154,207,1,3,12
19,19,154,154,207,1,4,12
20,20,207,207,300,1,5,12
21,21,605,605,681,2,0,31
22,22,697,697,726,2,1,31
23,23,657,657,726,2,2,31
24,24,706,706,759,2,3,31
25,25,700,700,750,2,4,31
26,26,750,750,843,2,5,31
27,27,493,493,605,3,0,6
28,28,606,606,629,3,1,6
29,29,587,587,629,3,2,6
30,30,606,606,632,3,3,6
31,31,607,607,632,3,4,6
32,32,618,618,642,3,5,6
33,33,618,618,642,3,6,6
34,34,632,632,735,3,7,6
35,35,518,518,624,4,0,42
36,36,635,635,663,4,1,42
37,37,604,604,663,4,2,42
38,38,635,635,672,4,3,42
39,39,635,635,672,4,4,42
40,40,635,635,672,4,5,42
41,41,604,604,672,4,6,42
42,42,636,636,672,4,7,42
43,43,636,636,672,4,8,42
44,44,647,647,681,4,9,42
45,45,647,647,681,4,10,42
46,46,647,647,683,4,11,42
47,47,647,647,683,4,12,42
48,48,647,647,772,4,13,42
49,49,324,324,406,5,0,24
50,50,399,399,415,5,1,24
51,51,383,383,415,5,2,24
52,52,399,399,441,5,3,24
53,53,399,399,441,5,4,24
54,54,441,441,534,5,5,24
55,55,869,869,981,6,0,18
56,56,966,966,981,6,1,18
57,57,956,956,981,6,2,18
58,58,966,966,985,6,3,18
59,59,966,966,985,6,4,18
60,60,971,971,989,6,5,18
61,61,971,971,989,6,6,18
62,62,976,976,993,6,7,18
63,63,976,976,993,6,8,18
64,64,985,985,1082,6,9,18
65,65,324,324,493,7,0,32
