,task,earliest_start,start,end,product_index,activity_id,product_id
71,71,533,533,570,7,3,0
72,72,532,532,569,7,4,0
73,73,527,527,564,7,5,0
74,74,502,502,570,7,6,0
75,75,528,528,564,7,7,0
76,76,529,529,565,7,8,0
77,77,540,540,574,7,9,0
78,78,540,540,574,7,10,0
79,79,548,548,584,7,11,0
80,80,543,543,579,7,12,0
81,81,539,539,664,7,13,0
82,82,680,680,842,8,0,12
83,83,834,834,864,8,1,12
84,84,819,819,864,8,2,12
85,85,834,834,887,8,3,12
86,86,834,834,887,8,4,12
87,87,887,887,980,8,5,12
88,88,1222,1222,1315,9,0,33
89,89,1336,1336,1373,9,1,33
90,90,1290,1290,1373,9,2,33
91,91,1336,1336,1407,9,3,33
92,92,1338,1338,1407,9,4,33
93,93,1407,1407,1496,9,5,33
94,94,252,252,410,10,0,28
95,95,324,324,384,10,1,28
96,96,402,402,423,10,2,28
97,97,324,324,423,10,3,28
98,98,412,412,444,10,4,28
99,99,421,421,443,10,5,28
100,100,404,404,442,10,6,28
101,101,420,420,455,10,7,28
102,102,387,387,455,10,8,28
103,103,428,428,467,10,9,28
104,104,434,434,467,10,10,28
105,105,434,434,556,10,11,28
106,106,442,442,564,11,0,37
107,107,469,469,509,11,1,37
108,108,469,469,537,11,2,37
109,109,559,559,582,11,3,37
110,110,469,469,582,11,4,37
111,111,571,571,588,11,5,37
112,112,538,538,588,11,6,37
113,113,569,569,605,11,7,37
114,114,564,564,598,11,8,37
115,115,573,573,598,11,9,37
116,116,585,585,606,11,10,37
117,117,573,573,606,11,11,37
118,118,574,574,610,11,12,37
119,119,574,574,608,11,13,37
120,120,595,595,696,11,14,37
121,121,923,923,1040,12,0,1
122,122,968,968,1024,12,1,1
123,123,968,968,1029,12,2,1
124,124,1004,1004,1056,12,3,1
125,125,968,968,1056,12,4,1
126,126,1014,1014,1078,12,5,1
127,127,1040,1040,1073,12,6,1
128,128,1039,1039,1073,12,7,1
129,129,1040,1040,1079,12,8,1
130,130,1022,1022,1079,12,9,1
131,131,1042,1042,1104,12,10,1
132,132,1006,1006,1099,12,11,1
133,133,1037,1037,1191,12,12,1
134,134,660,660,777,13,0,1
135,135,705,705,761,13,1,1
136,136,705,705,766,13,2,1
137,137,741,741,793,13,3,1
138,138,705,705,793,13,4,1
139,139,741,741,805,13,5,1
140,140,787,787,820,13,6,1
141,141,776,776,810,13,7,1
142,142,777,777,816,13,8,1
143,143,759,759,816,13,9,1
144,144,773,773,835,13,10,1
145,145,742,742,835,13,11,1
146,146,774,774,928,13,12,1
147,147,0,0,165,14,0,40
148,148,158,158,256,14,1,40
149,149,135,135,248,14,2,40
150,150,150,150,274,14,3,40
151,151,150,150,274,14,4,40
152,152,274,274,363,14,5,40
153,153,811,811,936,15,0,38
154,154,852,852,906,15,1,38
155,155,924,924,925,15,2,38
156,156,925,925,952,15,3,38
157,157,924,924,952,15,4,38
158,158,906,906,958,15,5,38
159,159,852,852,958,15,6,38
160,160,906,906,968,15,7,38
161,161,906,906,968,15,8,38
162,162,915,915,977,15,9,38
163,163,915,915,977,15,10,38
164,164,925,925,1061,15,11,38
165,165,977,977,1070,15,12,38
166,166,882,882,999,16,0,15
167,167,927,927,983,16,1,15
168,168,927,927,988,16,2,15
169,169,963,963,1015,16,3,15
170,170,927,927,1015,16,4,15
171,171,963,963,1027,16,5,15
172,172,1009,1009,1042,16,6,15
173,173,998,998,1032,16,7,15
174,174,999,999,1038,16,8,15
175,175,982,982,1039,16,9,15
176,176,1002,1002,1064,16,10,15
177,177,964,964,1057,16,11,15
178,178,996,996,1150,16,12,15
179,179,162,162,324,17,0,16
180,180,309,309,320,17,1,16
181,181,294,294,320,17,2,16
182,182,309,309,351,17,3,16
183,183,309,309,351,17,4,16
184,184,351,351,440,17,5,16
185,185,842,842,965,18,0,13
186,186,869,869,909,18,1,13
187,187,869,869,937,18,2,13
188,188,959,959,982,18,3,13
189,189,869,869,982,18,4,13
190,190,972,972,990,18,5,13
191,191,950,950,990,18,6,13
192,192,959,959,995,18,7,13
193,193,961,961,995,18,8,13
194,194,977,977,1002,18,9,13
195,195,995,995,1014,18,10,13
196,196,973,973,1006,18,11,13
197,197,972,972,1009,18,12,13
198,198,977,977,1012,18,13,13
199,199,995,995,1098,18,14,13
200,200,516,516,635,19,0,11
201,201,650,650,676,19,1,11
202,202,650,650,676,19,2,11
203,203,616,616,676,19,3,11
204,204,616,616,676,19,4,11
205,205,650,650,704,19,5,11
206,206,650,650,704,19,6,11
207,207,650,650,704,19,7,11
208,208,650,650,704,19,8,11
209,209,704,704,797,19,9,11
210,210,704,704,797,19,10,11
211,211,1677,1677,1789,20,0,18
212,212,1774,1774,1789,20,1,18
213,213,1764,1764,1789,20,2,18
214,214,1774,1774,1793,20,3,18
215,215,1774,1774,1793,20,4,18
216,216,1779,1779,1797,20,5,18
217,217,1779,1779,1797,20,6,18
218,218,1784,1784,1801,20,7,18
219,219,1784,1784,1801,20,8,18
220,220,1793,1793,1890,20,9,18
221,221,165,165,284,21,0,9
222,222,299,299,325,21,1,9
223,223,299,299,325,21,2,9
224,224,265,265,325,21,3,9
225,225,265,265,325,21,4,9
226,226,299,299,353,21,5,9
227,227,299,299,353,21,6,9
228,228,299,299,353,21,7,9
229,229,299,299,353,21,8,9
230,230,353,353,442,21,9,9
231,231,1315,1315,1440,22,0,34
232,232,1347,1347,1379,22,1,34
233,233,1347,1347,1410,22,2,34
234,234,1432,1432,1458,22,3,34
235,235,1347,1347,1458,22,4,34
236,236,1447,1447,1466,22,5,34
237,237,1423,1423,1466,22,6,34
238,238,1432,1432,1470,22,7,34
239,239,1434,1434,1470,22,8,34
240,240,1448,1448,1474,22,9,34
241,241,1463,1463,1481,22,10,34
242,242,1448,1448,1481,22,11,34
243,243,1447,1447,1485,22,12,34
244,244,1449,1449,1485,22,13,34
245,245,1470,1470,1574,22,14,34
246,246,214,214,376,23,0,12
247,247,368,368,398,23,1,12
248,248,353,353,398,23,2,12
249,249,368,368,421,23,3,12
250,250,368,368,421,23,4,12
251,251,421,421,514,23,5,12
252,252,344,344,440,24,0,17
253,253,434,434,446,24,1,17
254,254,425,425,446,24,2,17
255,255,444,444,473,24,3,17
256,256,434,434,463,24,4,17
257,257,463,463,552,24,5,17
258,258,699,699,811,25,0,19
259,259,793,793,834,25,1,19
260,260,784,784,834,25,2,19
261,261,803,803,868,25,3,19
262,262,793,793,858,25,4,19
263,263,858,858,951,25,5,19
264,264,577,577,699,26,0,37
265,265,604,604,644,26,1,37
266,266,604,604,672,26,2,37
267,267,694,694,717,26,3,37
268,268,604,604,717,26,4,37
269,269,706,706,723,26,5,37
270,270,673,673,723,26,6,37
271,271,704,704,740,26,7,37
272,272,704,704,738,26,8,37
273,273,708,708,733,26,9,37
274,274,720,720,741,26,10,37
275,275,708,708,741,26,11,37
276,276,709,709,745,26,12,37
277,277,709,709,743,26,13,37
278,278,730,730,831,26,14,37
279,279,0,0,162,27,0,16
280,280,147,147,158,27,1,16
281,281,132,132,158,27,2,16
282,282,147,147,189,27,3,16
283,283,147,147,189,27,4,16
284,284,189,189,278,27,5,16
285,285,637,637,765,28,0,43
286,286,689,689,706,28,1,43
287,287,689,689,750,28,2,43
288,288,723,723,762,28,3,43
289,289,689,689,762,28,4,43
290,290,760,760,765,28,5,43
291,291,738,738,772,28,6,43
292,292,758,758,782,28,7,43
293,293,689,689,782,28,8,43
294,294,740,740,787,28,9,43
295,295,723,723,783,28,10,43
296,296,733,733,803,28,11,43
297,297,760,760,793,28,12,43
298,298,744,744,882,28,13,43
299,299,87,87,245,29,0,28
300,300,159,159,219,29,1,28
301,301,237,237,258,29,2,28
302,302,159,159,258,29,3,28
303,303,247,247,279,29,4,28
304,304,263,263,285,29,5,28
305,305,244,244,282,29,6,28
306,306,255,255,290,29,7,28
307,307,222,222,290,29,8,28
308,308,265,265,304,29,9,28
309,309,269,269,302,29,10,28
310,310,269,269,391,29,11,28
311,311,341,341,466,30,0,10
312,312,395,395,453,30,1,10
313,313,395,395,456,30,2,10
314,314,469,469,487,30,3,10
315,315,448,448,487,30,4,10
316,316,443,443,498,30,5,10
317,317,442,442,496,30,6,10
318,318,469,469,497,30,7,10
319,319,469,469,502,30,8,10
320,320,448,448,502,30,9,10
321,321,469,469,511,30,10,10
322,322,433,433,514,30,11,10
323,323,395,395,514,30,12,10
324,324,479,479,519,30,13,10
325,325,470,470,519,30,14,10
326,326,464,464,612,30,15,10
327,327,1440,1440,1565,31,0,34
328,328,1472,1472,1504,31,1,34
329,329,1472,1472,1535,31,2,34
330,330,1557,1557,1583,31,3,34
331,331,1472,1472,1583,31,4,34
332,332,1572,1572,1591,31,5,34
333,333,1548,1548,1591,31,6,34
334,334,1557,1557,1595,31,7,34
335,335,1559,1559,1595,31,8,34
336,336,1573,1573,1599,31,9,34
337,337,1588,1588,1606,31,10,34
338,338,1573,1573,1606,31,11,34
339,339,1572,1572,1610,31,12,34
340,340,1574,1574,1610,31,13,34
341,341,1595,1595,1699,31,14,34
342,342,184,184,383,32,0,22
343,343,279,279,308,32,1,22
344,344,279,279,351,32,2,22
345,345,279,279,357,32,3,22
346,346,340,340,394,32,4,22
347,347,279,279,394,32,5,22
348,348,376,376,412,32,6,22
349,349,388,388,423,32,7,22
350,350,318,318,423,32,8,22
351,351,340,340,427,32,9,22
352,352,386,386,427,32,10,22
353,353,373,373,454,32,11,22
354,354,342,342,454,32,12,22
355,355,386,386,543,32,13,22
356,356,965,965,1041,33,0,31
357,357,1057,1057,1086,33,1,31
358,358,1017,1017,1086,33,2,31
359,359,1064,1064,1117,33,3,31
360,360,1060,1060,1110,33,4,31
361,361,1110,1110,1203,33,5,31
362,362,506,506,604,34,0,26
363,363,506,506,587,34,1,26
364,364,596,596,624,34,2,26
365,365,587,587,624,34,3,26
366,366,596,596,633,34,4,26
367,367,587,587,633,34,5,26
368,368,605,605,653,34,6,26
369,369,606,606,660,34,7,26
370,370,630,630,650,34,8,26
371,371,606,606,660,34,9,26
372,372,598,598,652,34,10,26
373,373,644,644,739,34,11,26
374,374,1041,1041,1222,35,0,7
375,375,1099,1099,1163,35,1,7
376,376,1099,1099,1211,35,2,7
377,377,1217,1217,1235,35,3,7
378,378,1099,1099,1235,35,4,7
379,379,1221,1221,1239,35,5,7
380,380,1198,1198,1239,35,6,7
381,381,1217,1217,1251,35,7,7
382,382,1218,1218,1251,35,8,7
383,383,1221,1221,1255,35,9,7
384,384,1222,1222,1255,35,10,7
385,385,1251,1251,1348,35,11,7
386,386,91,91,214,36,0,13
387,387,118,118,158,36,1,13
388,388,118,118,186,36,2,13
389,389,208,208,231,36,3,13
390,390,118,118,231,36,4,13
391,391,221,221,239,36,5,13
392,392,199,199,239,36,6,13
393,393,208,208,244,36,7,13
394,394,210,210,244,36,8,13
395,395,222,222,247,36,9,13
396,396,244,244,263,36,10,13
397,397,222,222,255,36,11,13
398,398,228,228,265,36,12,13
399,399,228,228,263,36,13,13
400,400,244,244,347,36,14,13
401,401,0,0,102,37,0,36
402,402,128,128,186,37,1,36
403,403,131,131,186,37,2,36
404,404,128,128,192,37,3,36
405,405,71,71,192,37,4,36
406,406,161,161,216,37,5,36
407,407,161,161,216,37,6,36
408,408,186,186,305,37,7,36
409,409,988,988,1070,38,0,24
410,410,1063,1063,1079,38,1,24
411,411,1047,1047,1079,38,2,24
412,412,1073,1073,1115,38,3,24
413,413,1063,1063,1105,38,4,24
414,414,1105,1105,1198,38,5,24
415,415,376,376,499,39,0,13
416,416,403,403,443,39,1,13
417,417,403,403,471,39,2,13
418,418,493,493,516,39,3,13
419,419,403,403,516,39,4,13
420,420,506,506,524,39,5,13
421,421,484,484,524,39,6,13
422,422,497,497,533,39,7,13
423,423,495,495,529,39,8,13
424,424,507,507,532,39,9,13
425,425,521,521,540,39,10,13
426,426,507,507,540,39,11,13
427,427,511,511,548,39,12,13
428,428,508,508,543,39,13,13
429,429,529,529,632,39,14,13
