,task,earliest_start,start,end,product_index,activity_id,product_id
200,200,504,504,565,18,2,4
201,201,545,545,590,18,3,4
202,202,537,537,580,18,4,4
203,203,558,558,601,18,5,4
204,204,558,558,601,18,6,4
205,205,580,580,683,18,7,4
206,206,532,532,667,19,0,5
207,207,573,573,593,19,1,5
208,208,573,573,627,19,2,5
209,209,648,648,696,19,3,5
210,210,635,635,691,19,4,5
211,211,627,627,701,19,5,5
212,212,649,649,707,19,6,5
213,213,627,627,704,19,7,5
214,214,573,573,704,19,8,5
215,215,659,659,717,19,9,5
216,216,655,655,713,19,10,5
217,217,635,635,722,19,11,5
218,218,632,632,727,19,12,5
219,219,651,651,802,19,13,5
220,220,686,686,802,19,14,5
221,221,722,722,815,19,15,5
