,task,earliest_start,start,end,product_index,activity_id,product_id
0,0,333,333,450,0,0,1
1,1,378,378,434,0,1,1
2,2,378,378,439,0,2,1
3,3,414,414,466,0,3,1
4,4,381,381,469,0,4,1
5,5,414,414,478,0,5,1
6,6,450,450,483,0,6,1
7,7,449,449,483,0,7,1
8,8,450,450,489,0,8,1
9,9,434,434,491,0,9,1
10,10,446,446,508,0,10,1
11,11,415,415,508,0,11,1
12,12,447,447,601,0,12,1
13,13,1,1,159,1,0,28
14,14,73,73,133,1,1,28
15,15,161,161,182,1,2,28
16,16,73,73,172,1,3,28
17,17,151,151,183,1,4,28
18,18,178,178,200,1,5,28
19,19,153,153,191,1,6,28
20,20,173,173,208,1,7,28
21,21,136,136,204,1,8,28
22,22,183,183,222,1,9,28
23,23,192,192,225,1,10,28
24,24,183,183,305,1,11,28
25,25,510,510,616,2,0,0
26,26,627,627,655,2,1,0
27,27,596,596,655,2,2,0
28,28,628,628,665,2,3,0
29,29,637,637,674,2,4,0
30,30,627,627,664,2,5,0
31,31,596,596,664,2,6,0
32,32,628,628,664,2,7,0
33,33,628,628,664,2,8,0
34,34,642,642,676,2,9,0
35,35,639,639,673,2,10,0
36,36,639,639,675,2,11,0
37,37,639,639,675,2,12,0
38,38,639,639,764,2,13,0
39,39,206,206,302,3,0,17
40,40,306,306,318,3,1,17
41,41,287,287,308,3,2,17
42,42,296,296,325,3,3,17
43,43,296,296,325,3,4,17
44,44,325,325,414,3,5,17
45,45,286,286,403,4,0,15
46,46,331,331,387,4,1,15
47,47,331,331,392,4,2,15
48,48,367,367,419,4,3,15
49,49,331,331,419,4,4,15
50,50,377,377,441,4,5,15
51,51,403,403,436,4,6,15
52,52,402,402,436,4,7,15
53,53,403,403,442,4,8,15
54,54,387,387,444,4,9,15
55,55,399,399,461,4,10,15
56,56,377,377,470,4,11,15
57,57,400,400,554,4,12,15
58,58,398,398,494,5,0,17
59,59,488,488,500,5,1,17
60,60,482,482,503,5,2,17
61,61,498,498,527,5,3,17
62,62,498,498,527,5,4,17
63,63,517,517,606,5,5,17
64,64,288,288,469,6,0,7
65,65,346,346,410,6,1,7
66,66,346,346,458,6,2,7
67,67,464,464,482,6,3,7
68,68,346,346,482,6,4,7
69,69,468,468,486,6,5,7
70,70,445,445,486,6,6,7
71,71,464,464,498,6,7,7
72,72,465,465,498,6,8,7
73,73,478,478,512,6,9,7
74,74,470,470,503,6,10,7
75,75,498,498,595,6,11,7
76,76,18,18,189,7,0,39
77,77,190,190,226,7,1,39
78,78,165,165,226,7,2,39
79,79,200,200,244,7,3,39
80,80,190,190,234,7,4,39
81,81,213,213,257,7,5,39
82,82,208,208,252,7,6,39
83,83,234,234,341,7,7,39
84,84,159,159,278,8,0,11
85,85,293,293,319,8,1,11
86,86,293,293,319,8,2,11
87,87,259,259,319,8,3,11
88,88,259,259,319,8,4,11
89,89,293,293,347,8,5,11
90,90,293,293,347,8,6,11
91,91,293,293,347,8,7,11
92,92,293,293,347,8,8,11
93,93,347,347,440,8,9,11
94,94,347,347,440,8,10,11
95,95,325,325,524,9,0,22
96,96,420,420,449,9,1,22
97,97,420,420,492,9,2,22
98,98,420,420,498,9,3,22
99,99,482,482,536,9,4,22
100,100,420,420,535,9,5,22
101,101,517,517,553,9,6,22
102,102,529,529,564,9,7,22
103,103,469,469,574,9,8,22
104,104,483,483,570,9,9,22
105,105,527,527,568,9,10,22
106,106,514,514,595,9,11,22
107,107,483,483,595,9,12,22
108,108,527,527,684,9,13,22
109,109,512,512,624,10,0,18
110,110,609,609,624,10,1,18
111,111,599,599,624,10,2,18
112,112,609,609,628,10,3,18
113,113,609,609,628,10,4,18
114,114,624,624,642,10,5,18
115,115,614,614,632,10,6,18
116,116,620,620,637,10,7,18
117,117,619,619,636,10,8,18
118,118,628,628,725,10,9,18
119,119,0,0,144,11,0,4
120,120,147,147,177,11,1,4
121,121,116,116,177,11,2,4
122,122,156,156,201,11,3,4
123,123,149,149,192,11,4,4
124,124,170,170,213,11,5,4
125,125,163,163,206,11,6,4
126,126,192,192,295,11,7,4
127,127,0,0,125,12,0,10
128,128,54,54,112,12,1,10
129,129,54,54,115,12,2,10
130,130,128,128,146,12,3,10
131,131,107,107,146,12,4,10
132,132,92,92,147,12,5,10
133,133,93,93,147,12,6,10
