instance_folder,instance_id,method,time_limit,feasibility,obj,time_offline,time_online,start_times,real_durations,mode,nb_scenarios_saa,obj_pi
j10,9,proactive_quantile_0.5,60,False,inf,0.05105400085449219,inf,"[0, 1, 6, 0, 1, 9, 16, 23, 30, 24, 21, 40]","[0, 6, 12, 2, 8, 9, 5, 9, 9, 7, 4, 0]",quantile_0.5,1,45.0
j10,9,proactive_quantile_0.5,60,False,inf,0.05105400085449219,inf,"[0, 1, 6, 0, 1, 9, 16, 23, 30, 24, 21, 40]","[0, 6, 11, 1, 8, 9, 4, 6, 12, 3, 4, 0]",quantile_0.5,1,42.0
j10,9,proactive_quantile_0.5,60,False,inf,0.05105400085449219,inf,"[0, 1, 6, 0, 1, 9, 16, 23, 30, 24, 21, 40]","[0, 3, 7, 2, 11, 6, 4, 5, 10, 4, 2, 0]",quantile_0.5,1,40.0
j10,9,proactive_quantile_0.5,60,False,inf,0.05105400085449219,inf,"[0, 1, 6, 0, 1, 9, 16, 23, 30, 24, 21, 40]","[0, 2, 11, 2, 8, 6, 3, 8, 12, 4, 3, 0]",quantile_0.5,1,41.0
j10,9,proactive_quantile_0.5,60,False,inf,0.05105400085449219,inf,"[0, 1, 6, 0, 1, 9, 16, 23, 30, 24, 21, 40]","[0, 5, 10, 1, 7, 8, 7, 7, 10, 3, 3, 0]",quantile_0.5,1,42.0
j10,9,proactive_quantile_0.5,60,False,inf,0.05105400085449219,inf,"[0, 1, 6, 0, 1, 9, 16, 23, 30, 24, 21, 40]","[0, 5, 7, 1, 6, 9, 4, 7, 8, 4, 2, 0]",quantile_0.5,1,40.0
j10,9,proactive_quantile_0.5,60,False,inf,0.05105400085449219,inf,"[0, 1, 6, 0, 1, 9, 16, 23, 30, 24, 21, 40]","[0, 3, 9, 2, 11, 9, 6, 6, 9, 3, 2, 0]",quantile_0.5,1,45.0
j10,9,proactive_quantile_0.5,60,False,inf,0.05105400085449219,inf,"[0, 1, 6, 0, 1, 9, 16, 23, 30, 24, 21, 40]","[0, 4, 8, 2, 7, 8, 7, 7, 12, 3, 2, 0]",quantile_0.5,1,45.0
j10,9,proactive_quantile_0.5,60,False,inf,0.05105400085449219,inf,"[0, 1, 6, 0, 1, 9, 16, 23, 30, 24, 21, 40]","[0, 3, 7, 2, 9, 5, 3, 9, 11, 5, 2, 0]",quantile_0.5,1,42.0
j10,10,proactive_quantile_0.5,60,False,inf,0.07172870635986328,inf,"[0, 0, 8, 6, 10, 10, 18, 15, 20, 13, 26, 30]","[0, 5, 1, 1, 2, 7, 2, 5, 4, 1, 3, 0]",quantile_0.5,1,26.0
j10,10,proactive_quantile_0.5,60,False,inf,0.07172870635986328,inf,"[0, 0, 8, 6, 10, 10, 18, 15, 20, 13, 26, 30]","[0, 6, 2, 1, 2, 7, 3, 2, 6, 1, 5, 0]",quantile_0.5,1,31.0
j10,10,proactive_quantile_0.5,60,False,inf,0.07172870635986328,inf,"[0, 0, 8, 6, 10, 10, 18, 15, 20, 13, 26, 30]","[0, 6, 3, 1, 2, 11, 3, 4, 8, 2, 3, 0]",quantile_0.5,1,36.0
j10,10,proactive_quantile_0.5,60,False,inf,0.07172870635986328,inf,"[0, 0, 8, 6, 10, 10, 18, 15, 20, 13, 26, 30]","[0, 2, 3, 1, 3, 7, 2, 5, 5, 2, 2, 0]",quantile_0.5,1,30.0
j10,10,proactive_quantile_0.5,60,False,inf,0.07172870635986328,inf,"[0, 0, 8, 6, 10, 10, 18, 15, 20, 13, 26, 30]","[0, 6, 2, 1, 2, 6, 2, 5, 6, 2, 2, 0]",quantile_0.5,1,29.0
j10,10,proactive_quantile_0.5,60,False,inf,0.07172870635986328,inf,"[0, 0, 8, 6, 10, 10, 18, 15, 20, 13, 26, 30]","[0, 5, 3, 1, 3, 7, 2, 5, 8, 1, 3, 0]",quantile_0.5,1,32.0
j10,10,proactive_quantile_0.5,60,False,inf,0.07172870635986328,inf,"[0, 0, 8, 6, 10, 10, 18, 15, 20, 13, 26, 30]","[0, 5, 1, 1, 4, 10, 1, 3, 7, 2, 4, 0]",quantile_0.5,1,31.0
j10,10,proactive_quantile_0.5,60,False,inf,0.07172870635986328,inf,"[0, 0, 8, 6, 10, 10, 18, 15, 20, 13, 26, 30]","[0, 2, 1, 1, 3, 8, 3, 3, 4, 3, 3, 0]",quantile_0.5,1,28.0
j10,10,proactive_quantile_0.5,60,False,inf,0.07172870635986328,inf,"[0, 0, 8, 6, 10, 10, 18, 15, 20, 13, 26, 30]","[0, 5, 3, 1, 5, 11, 1, 5, 5, 3, 2, 0]",quantile_0.5,1,33.0
j10,10,proactive_quantile_0.5,60,False,inf,0.07172870635986328,inf,"[0, 0, 8, 6, 10, 10, 18, 15, 20, 13, 26, 30]","[0, 2, 3, 1, 4, 7, 1, 4, 4, 1, 5, 0]",quantile_0.5,1,29.0
j10,11,proactive_quantile_0.5,60,False,inf,0.05046796798706055,inf,"[0, 4, 12, 0, 18, 3, 11, 13, 20, 18, 12, 25]","[0, 8, 1, 2, 4, 2, 2, 3, 2, 2, 10, 0]",quantile_0.5,1,25.0
j10,11,proactive_quantile_0.5,60,False,inf,0.05046796798706055,inf,"[0, 4, 12, 0, 18, 3, 11, 13, 20, 18, 12, 25]","[0, 9, 1, 3, 5, 1, 1, 5, 6, 1, 8, 0]",quantile_0.5,1,35.0
j10,11,proactive_quantile_0.5,60,False,inf,0.05046796798706055,inf,"[0, 4, 12, 0, 18, 3, 11, 13, 20, 18, 12, 25]","[0, 9, 2, 4, 5, 1, 2, 4, 3, 3, 6, 0]",quantile_0.5,1,34.0
j10,11,proactive_quantile_0.5,60,False,inf,0.05046796798706055,inf,"[0, 4, 12, 0, 18, 3, 11, 13, 20, 18, 12, 25]","[0, 6, 2, 5, 4, 2, 1, 7, 3, 1, 6, 0]",quantile_0.5,1,27.0
j10,11,proactive_quantile_0.5,60,False,inf,0.05046796798706055,inf,"[0, 4, 12, 0, 18, 3, 11, 13, 20, 18, 12, 25]","[0, 8, 2, 4, 4, 1, 1, 6, 3, 2, 9, 0]",quantile_0.5,1,27.0
j10,11,proactive_quantile_0.5,60,False,inf,0.05046796798706055,inf,"[0, 4, 12, 0, 18, 3, 11, 13, 20, 18, 12, 25]","[0, 9, 1, 3, 6, 1, 1, 7, 2, 2, 9, 0]",quantile_0.5,1,35.0
