Makespan,Lateness,Time,Fitness,Sequence,Best_fitness,Best_sequence
4633,2703,622.9253706932068,4150.5,"[10, 17, 2, 19, 4, 5, 6, 7, 14, 1, 8, 11, 12, 13, 0, 15, 16, 3, 18, 9, 33, 21, 22, 23, 25, 32, 26, 27, 39, 29, 30, 36, 24, 20, 34, 35, 37, 38, 31, 28, 57, 41, 42, 43, 44, 45, 54, 47, 48, 49, 50, 51, 52, 53, 46, 79, 56, 40, 58, 59, 60, 61, 62, 70, 64, 65, 66, 71, 68, 69, 63, 55, 72, 73, 78, 75, 76, 77, 74, 67, 80, 81, 98, 83, 84, 85, 86, 94, 116, 99, 90, 119, 92, 93, 87, 117, 96, 97, 88, 82, 112, 111, 102, 103, 104, 115, 106, 107, 108, 109, 110, 101, 100, 113, 114, 91, 89, 95, 118, 105]",4150.5,"[10, 17, 2, 19, 4, 5, 6, 7, 14, 1, 8, 11, 12, 13, 0, 15, 16, 3, 18, 9, 33, 21, 22, 23, 25, 32, 26, 27, 39, 29, 30, 36, 24, 20, 34, 35, 37, 38, 31, 28, 57, 41, 42, 43, 44, 45, 54, 47, 48, 49, 50, 51, 52, 53, 46, 79, 56, 40, 58, 59, 60, 61, 62, 70, 64, 65, 66, 71, 68, 69, 63, 55, 72, 73, 78, 75, 76, 77, 74, 67, 80, 81, 98, 83, 84, 85, 86, 94, 116, 99, 90, 119, 92, 93, 87, 117, 96, 97, 88, 82, 112, 111, 102, 103, 104, 115, 106, 107, 108, 109, 110, 101, 100, 113, 114, 91, 89, 95, 118, 105]"
