,Makespan,Lateness,Time,Fitness,Sequence,Best_fitness,Best_sequence
0,4350,3721,592.6505389213562,3721,"[0, 13, 11, 3, 16, 17, 6, 19, 8, 9, 5, 18, 12, 4, 14, 36, 1, 10, 2, 7, 25, 23, 21, 37, 32, 30, 26, 38, 28, 29, 22, 31, 51, 33, 34, 35, 15, 20, 24, 39, 42, 58, 54, 43, 44, 45, 46, 47, 56, 49, 40, 27, 52, 53, 48, 55, 50, 57, 41, 59, 60, 61, 82, 63, 75, 65, 66, 78, 68, 69, 70, 71, 62, 73, 74, 64, 76, 77, 67, 79, 99, 96, 72, 83, 98, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 81, 97, 84, 80, 100, 101, 102, 103, 104, 105, 118, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 106, 119]",3721,"[0, 13, 11, 3, 16, 17, 6, 19, 8, 9, 5, 18, 12, 4, 14, 36, 1, 10, 2, 7, 25, 23, 21, 37, 32, 30, 26, 38, 28, 29, 22, 31, 51, 33, 34, 35, 15, 20, 24, 39, 42, 58, 54, 43, 44, 45, 46, 47, 56, 49, 40, 27, 52, 53, 48, 55, 50, 57, 41, 59, 60, 61, 82, 63, 75, 65, 66, 78, 68, 69, 70, 71, 62, 73, 74, 64, 76, 77, 67, 79, 99, 96, 72, 83, 98, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 81, 97, 84, 80, 100, 101, 102, 103, 104, 105, 118, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 106, 119]"
